measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-05-15 00:00:00,-0.004,0.568,0.0,4.766,0.006,0.4839999999999999,0.0,0.007,0.0,0.0028999999999999,0.003,19.939,19.844,18.171,0.0,0.0,12751.05,50
2008-05-15 00:15:00,-0.021,0.55,0.0,4.883,0.006,0.4939999999999999,0.0,0.007,0.0,0.00296,0.003,19.559,19.618,18.019,0.0,0.0,12751.05,50
2008-05-15 00:30:00,-0.017,0.554,0.0,4.755,0.006,0.4849999999999999,0.0,0.008,0.0,0.0029099999999999,0.003,19.604,19.659,17.943,0.0,0.0,12751.05,50
2008-05-15 00:45:00,-0.0179999999999999,0.554,0.0,5.008,0.006,0.4819999999999999,0.0,0.008,0.0,0.00289,0.003,19.365,19.521,17.95,0.0,0.0,12751.05,50
2008-05-15 01:00:00,-0.048,0.523,0.0,4.929,0.006,0.4809999999999999,0.0,0.007,0.0,0.00289,0.003,19.536,19.558,18.044,0.0,0.0,12751.05,50
2008-05-15 01:15:00,-0.049,0.521,0.0,4.105,0.006,0.4819999999999999,0.0,0.007,0.0,0.00289,0.003,18.427,18.767,18.08,0.0,0.0,12751.05,50
2008-05-15 01:30:00,-0.0529999999999999,0.518,0.0,4.16,0.006,0.4729999999999999,0.0,0.008,0.0,0.00284,0.003,18.854,19.07,17.897,0.0,0.0,12751.05,50
2008-05-15 01:45:00,-0.0509999999999999,0.519,0.0,4.139,0.006,0.4829999999999999,0.0,0.007,0.0,0.0028999999999999,0.003,19.054,19.252,17.74,0.0,0.0,12751.05,50
2008-05-15 02:00:00,-0.0439999999999999,0.527,0.0,4.28,0.006,0.442,0.0,0.007,0.0,0.00265,0.003,19.151,19.294,17.672,0.0,0.0,12751.05,50
2008-05-15 02:15:00,-0.023,0.548,0.0,4.26,0.006,0.401,0.0,0.008,0.0,0.0024099999999999,0.002,19.173,19.366,17.551,0.0,0.0,12751.05,50
2008-05-15 02:30:00,-0.0369999999999999,0.534,0.0,4.41,0.006,0.4179999999999999,0.0,0.008,0.0,0.00251,0.002,19.282,19.405,17.45,0.0,0.0,12751.05,50
2008-05-15 02:45:00,-0.062,0.506,0.0,4.494,0.006,0.332,0.0,0.008,0.0,0.00199,0.002,19.291,19.454,17.348,0.0,0.0,12751.05,50
2008-05-15 03:00:00,-0.063,0.501,0.0,4.412,0.006,0.25,0.0,0.008,0.0,0.0015,0.001,19.542,19.604,17.476,0.0,0.0,12751.05,50
2008-05-15 03:15:00,-0.063,0.504,0.0,4.275,0.006,0.1799999999999999,0.0,0.007,0.0,0.00108,0.001,19.317,19.502,17.48,0.0,0.0,12751.05,50
2008-05-15 03:30:00,-0.0589999999999999,0.513,0.0,4.393,0.006,0.2099999999999999,0.0,0.008,0.0,0.00126,0.001,19.428,19.558,17.555,0.0,0.0,12751.05,50
2008-05-15 03:45:00,-0.0609999999999999,0.509,0.0,4.417,0.006,0.279,0.0,0.007,0.0,0.00167,0.002,19.272,19.423,17.508,0.0,0.0,12751.05,50
2008-05-15 04:00:00,-0.05,0.521,0.0,4.468,0.006,0.374,0.0,0.008,0.0,0.0022399999999999,0.002,19.239,19.388,17.456,0.0,0.0,12751.05,50
2008-05-15 04:15:00,0.017,0.5879999999999999,0.0,4.787,0.005,1.14,0.0,0.312,0.0,0.0057,0.006,19.284,19.426,17.449,0.0,0.0,12751.05,50
2008-05-15 04:30:00,0.0539999999999999,0.626,0.0,5.021,0.006,17.943,0.0,17.082,0.0,0.10766,0.117,19.218,19.445,17.515,0.0,0.0,12751.05,50
2008-05-15 04:45:00,-0.2,0.1419999999999999,0.0,4.795,0.008,98.653,0.0,97.21100000000001,0.0,0.78922,0.8289999999999998,18.878,19.301,17.572,0.0,0.0,12751.05,50
2008-05-15 05:00:00,-0.763,-0.903,0.0,4.568,0.0379999999999999,127.109,0.007,127.889,0.89522,4.83014,5.533,19.179,19.395,17.52,0.0,0.0,12751.05,50
2008-05-15 05:15:00,-0.891,-1.121,0.0,4.398,0.048,124.67,0.014,129.438,1.81213,5.98416,7.522999999999999,19.408,19.617,17.421,0.0,0.0,12751.05,50
2008-05-15 05:30:00,-1.124,-1.57,0.0,4.176,0.0589999999999999,154.84,0.0259999999999999,155.412,4.04071,9.135560000000002,12.983,19.589,19.818,17.298,0.0,0.0,12751.05,50
2008-05-15 05:45:00,1.119,3.03,0.0,4.116,0.0759999999999999,223.482,0.042,224.793,9.44131,16.98463,25.712,19.787,20.159,17.213,0.0,0.0,12751.05,50
2008-05-15 06:00:00,31.934,63.749,0.0,4.235,0.3059999999999999,185.229,0.265,194.44,51.5266,56.68007,108.132,20.052,20.357,17.123,0.0,0.0,12751.05,50
2008-05-15 06:15:00,86.293,168.584,0.0,4.456,0.568,196.205,0.516,211.679,109.22636,111.44444,223.355,20.335,20.644,17.086,0.0,0.0,12751.05,50
2008-05-15 06:30:00,112.03,223.801,0.0,4.775,0.672,214.01,0.639,216.014,138.03295,143.81472,281.756,20.841,21.095,17.1,0.0,0.0,12751.05,50
