measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-03-04 00:00:00,,0.0,0.6096,0.4289999999999999,,1.0386,,0.0,,7.8121,,,,13.965,,18.21,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,33.557,,18.749,,18.513,,5.2591,,,,,,-1.6961,,,,50
2012-03-04 00:01:00,,0.0,0.3750999999999999,-0.3335,,0.0417,,0.0,,7.9578,,,,13.961,,18.219,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.713,,18.49,,5.3668,,,,,,-1.6431,,,,50
2012-03-04 00:02:00,,0.0,0.4289999999999999,-0.2031999999999999,,0.2258,,0.0,,8.0045,,,,13.964,,18.224,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.691,,18.479,,5.3875,,,,,,-1.6121,,,,50
2012-03-04 00:03:00,,0.0,0.4741,0.0451999999999999,,0.5192999999999999,,0.0,,7.987199999999999,,,,13.964,,18.232,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.69,,18.51,,5.3839,,,,,,-1.6289,,,,50
2012-03-04 00:04:00,,0.0,0.5644,0.0451999999999999,,0.6096,,0.0,,7.9156,,,,13.964,,18.243,0.01,0.105322,,0.0,,0.0,0.0,0.0010532199999999,,0.0010532199999999,,,,,0.0,,-99999.0,,18.671,,18.528,,5.4116,,,,,,-1.6625,,,,50
2012-03-04 00:05:00,,0.0,0.4741,-0.2484,,0.2258,,0.0,,7.8655,,,,13.964,,18.249,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.632,,18.52,,5.4106,,,,,,-1.6793,,,,50
2012-03-04 00:06:00,,0.0,0.4966999999999999,-0.0451999999999999,,0.4516,,0.0,,7.7699,,,,13.964,,18.255,0.01,0.105322,,0.0,,0.0,0.0,0.0010532199999999,,0.0010532199999999,,,,,0.0,,-99999.0,,18.533,,18.454,,5.3615,,,,,,-1.78,,,,50
2012-03-04 00:07:00,,0.0,0.4516,-0.2031999999999999,,0.2484,,0.0,,7.679299999999999,,,,13.962,,18.267,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.481,,18.39,,5.3335,,,,,,-1.864,,,,50
2012-03-04 00:08:00,,0.0,0.4516,-0.2258,,0.2258,,0.0,,7.8846,,,,13.962,,18.269,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.463,,18.257,,5.4981,,,,,,-1.8807,,,,50
2012-03-04 00:09:00,,0.0,0.5192999999999999,-0.4516,,0.0676999999999999,,0.0,,8.0084,,,,13.962,,18.275,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.436,,18.217,,5.6935,,,,,,-1.6457,,,,50
2012-03-04 00:10:00,,0.0,0.4966999999999999,0.5192999999999999,,1.016,,0.0,,8.0456,,,,13.962,,18.278,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,28.609,,18.406,,18.211,,5.7044,,,,,,-1.5617,,,,50
2012-03-04 00:11:00,,0.0,0.4516,0.0225999999999999,,0.4741,,0.0,,7.9278,,,,13.962,,18.287,0.01,0.105322,,0.0,,0.0,0.0,0.0010532199999999,,0.0010532199999999,,,,,0.0,,-99999.0,,18.421,,18.244,,5.6268,,,,,,-1.5449,,,,50
2012-03-04 00:12:00,,0.0,0.5192999999999999,-0.0903,,0.4289999999999999,,0.0,,7.728799999999999,,,,13.961,,18.289,0.01,0.105322,,0.0,,0.0,0.0,0.0010532199999999,,0.0010532199999999,,,,,0.0,,-99999.0,,18.416,,18.229,,5.5446,,,,,,-1.6792,,,,50
2012-03-04 00:13:00,,0.0,0.4966999999999999,-0.0225999999999999,,0.4741,,0.0,,7.7121,,,,13.962,,18.3,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.375,,18.178,,5.5515,,,,,,-1.696,,,,50
2012-03-04 00:14:00,,0.0,0.4289999999999999,-0.2258,,0.2031999999999999,,0.0,,7.847699999999999,,,,13.962,,18.299,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.311,,18.085,,5.5801,,,,,,-1.696,,,,50
2012-03-04 00:15:00,,0.0,0.5192999999999999,0.0225999999999999,,0.5419,,0.0,,7.7332,,,,13.962,,18.297,0.0102,0.105322,,0.0,,0.0,0.0,0.0010742843999999,,0.0010742843999999,,,,,0.0,,-99999.0,,18.303,,18.034,,5.5571,,,,,,-1.6288,,,,50
