measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
1997-11-15 00:00:00,5.5245,-20.54,122.01,-13.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2752,6.384,-14.176,-14.176,-14.176,0.0,50
1997-11-15 00:15:00,5.5202,-22.766,121.92,-13.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0755,6.1792,-14.175,-14.175,-14.175,0.0,50
1997-11-15 00:30:00,5.5204,-25.525,121.83,-13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9033,5.9996,-14.174,-14.174,-14.174,0.0,50
1997-11-15 00:45:00,5.526,-20.687,122.03,-13.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8715,5.917,-14.174,-14.174,-14.174,0.0,50
1997-11-15 01:00:00,5.5316,-19.513,122.19,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7154,5.7688,-14.174,-14.174,-14.174,0.0,50
1997-11-15 01:15:00,5.5303,-20.719,122.11,-14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5165,5.607,-14.174,-14.207,-14.174,0.0,50
1997-11-15 01:30:00,5.5269,-17.258,122.0,-13.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4886,5.5765,-14.174,-14.174,-14.174,0.0,50
1997-11-15 01:45:00,5.5302,-22.733,122.0,-13.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.415,5.5121,-14.174,-14.174,-14.174,0.0,50
1997-11-15 02:00:00,5.5293,-18.784,121.98,-13.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4346,5.5267,-14.173,-14.173,-14.173,0.0,50
1997-11-15 02:15:00,5.5283,-22.6,121.98,-13.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3012,5.4156,-14.173,-14.173,-14.173,0.0,50
1997-11-15 02:30:00,5.5307,-24.952,122.02,-14.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1215,5.2294,-14.173,-14.173,-14.173,0.0,50
