measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2014-02-04 00:00:00,0.0,0.2933399999999999,-0.6092199999999999,-0.31589,0.0,-4.1806,13.88,20.589,0.0059199999999999,0.2753418,0.0,-0.0042399999999999,0.0,0.001630023456,0.001630023456,0.0,-99999.0,22.164,22.143,2.2746,-0.40275,50
2014-02-04 00:01:00,0.0,0.40616,-0.72204,-0.3158799999999999,0.0,-4.1819,13.88,20.599,0.00508,0.2542773999999999,0.0,0.0021199999999999,0.0,0.001291729192,0.001291729192,0.0,-99999.0,22.171,22.168,1.9691,-0.40275,50
2014-02-04 00:02:00,0.0,0.4287099999999999,-0.65436,-0.2256499999999999,0.0,-4.1773,13.88,20.604,0.0059199999999999,0.233213,0.0,-0.0042399999999999,0.0,0.00138062096,0.00138062096,0.0,-99999.0,22.152,22.151,2.2496,-0.40275,50
2014-02-04 00:03:00,0.0,0.4287099999999999,-0.3835799999999999,0.04513,0.0,-4.2154,13.88,20.617,0.0049399999999999,0.2241854,0.0,-0.0021199999999999,0.0,0.001107475876,0.001107475876,0.0,-99999.0,22.081,22.061,1.6657,-0.50344,50
2014-02-04 00:04:00,0.0,0.4738499999999999,-0.3159,0.15795,0.0,-4.2323,13.88,20.627,0.0052199999999999,0.210644,0.0,0.0021199999999999,0.0,0.00109956168,0.00109956168,0.0,-99999.0,21.934,21.895,1.7722,-0.75516,50
2014-02-04 00:05:00,0.0,0.36102,-0.4287,-0.06769,0.0,-4.2469,13.879,20.633,0.0046499999999999,0.2076348,0.0,0.0,0.0,0.0009655018199999,0.0009655018199999,0.0,-99999.0,21.87,21.811,1.8292,-0.78873,50
2014-02-04 00:06:00,0.0,0.40615,-0.27076,0.13539,0.0,-4.2605,13.879,20.643,0.00508,0.203121,0.0,0.0,0.0,0.0010318546799999,0.0010318546799999,0.0,-99999.0,21.91,21.819,1.6551,-0.80551,50
2014-02-04 00:07:00,0.0,0.3835899999999999,-0.3835799999999999,0.0,0.0,-4.2328,13.879,20.654,0.0049399999999999,0.203121,0.0,-0.0021199999999999,0.0,0.00100341774,0.00100341774,0.0,-99999.0,21.961,21.898,1.8357,-0.80551,50
2014-02-04 00:08:00,0.0,0.40614,-0.4512599999999999,-0.04512,0.0,-4.1775,13.879,20.663,0.0049399999999999,0.203121,0.0,0.0,0.0,0.00100341774,0.00100341774,0.0,-99999.0,22.003,21.965,1.7958,-0.80551,50
2014-02-04 00:09:00,0.0,0.4738299999999999,-0.2030599999999999,0.27077,0.0,-4.13,13.879,20.67,0.00479,0.2136531999999999,0.0,0.0,0.0,0.001023398828,0.001023398828,0.0,-99999.0,22.05,22.023,1.6341,-0.80551,50
2014-02-04 00:10:00,0.0,0.47382,-0.3159,0.15792,0.0,-4.1097,13.878,20.679,0.0052199999999999,0.2271946,0.0,-0.0021199999999999,0.0,0.001185955812,0.001185955812,0.0,-99999.0,22.111,22.071,1.7882,-0.78874,50
2014-02-04 00:11:00,0.0,0.31589,-0.4061199999999999,-0.09023,0.0,-4.0799,13.878,20.689,0.0049399999999999,0.2392314,0.0,0.0021199999999999,0.0,0.0011818031159999,0.0011818031159999,0.0,-99999.0,22.133,22.104,1.8929,-0.58735,50
2014-02-04 00:12:00,0.0,0.42869,-0.2481899999999999,0.18051,0.0,-4.0079,13.878,20.697,0.00536,0.2422406,0.0,0.0,0.0,0.001298409616,0.001298409616,0.0,-99999.0,22.115,22.087,1.6399,-0.40275,50
2014-02-04 00:13:00,0.0,0.38357,-0.38356,0.0,0.0,-3.9776,13.878,20.705,0.00451,0.2497636,0.0,-0.0021199999999999,0.0,0.0011264338359999,0.0011264338359999,0.0,-99999.0,22.028,21.975,1.8061,-0.40275,50
2014-02-04 00:14:00,0.0,0.33844,-0.4738299999999999,-0.13538,0.0,-3.9728,13.875,20.716,0.0049399999999999,0.2678188,0.0,-0.0021199999999999,0.0,0.001323024872,0.001323024872,0.0,-99999.0,21.896,21.811,2.0388,-0.3859699999999999,50
2014-02-04 00:15:00,0.0,0.4061199999999999,-0.3609999999999999,0.04512,0.0,-3.9846,13.876,20.729,0.0049399999999999,0.2587912,0.0,-0.0021199999999999,0.0,0.0012784285279999,0.0012784285279999,0.0,-99999.0,21.852,21.75,1.8257,-0.3859699999999999,50
2014-02-04 00:16:00,0.0,0.4061199999999999,-0.29331,0.1128099999999999,0.0,-3.9499,13.877,20.731,0.00479,0.2648095999999999,0.0,-0.0042399999999999,0.0,0.001268437984,0.001268437984,0.0,-99999.0,21.861,21.758,1.7081,-0.30207,50
2014-02-04 00:17:00,0.0,0.42868,-0.2481899999999999,0.1804999999999999,0.0,-3.8759,13.876,20.741,0.0049399999999999,0.2587912,0.0,0.0,0.0,0.0012784285279999,0.0012784285279999,0.0,-99999.0,21.909,21.784,1.7389,-0.30207,50
2014-02-04 00:18:00,0.0,0.4512499999999999,-0.18051,0.2707499999999999,0.0,-3.8562,13.876,20.749,0.0043699999999999,0.2542773999999999,0.0,0.0021199999999999,0.0,0.0011111922379999,0.0011111922379999,0.0,-99999.0,21.988,21.851,1.5562,-0.25172,50
2014-02-04 00:19:00,0.0,0.3609999999999999,-0.42868,-0.06769,0.0,-3.8331,13.876,20.757,0.0046499999999999,0.2467544,0.0,0.0,0.0,0.00114740796,0.00114740796,0.0,-99999.0,22.033,21.924,1.9648,-0.15103,50
2014-02-04 00:20:00,0.0,0.38356,-0.47381,-0.0902499999999999,0.0,-3.8305,13.876,20.767,0.0049399999999999,0.2422406,0.0,-0.0021199999999999,0.0,0.001196668564,0.001196668564,0.0,-99999.0,22.06,21.982,1.7401,-0.11747,50
2014-02-04 00:21:00,0.0,0.4061199999999999,-0.38356,0.02256,0.0,-3.8267,13.876,20.773,0.00479,0.2286991999999999,0.0,-0.0042399999999999,0.0,0.0010954691679999,0.0010954691679999,0.0,-99999.0,22.06,22.0,1.8909,-0.1678099999999999,50
2014-02-04 00:22:00,0.0,0.47381,0.0,0.47381,0.0,-3.8304,13.875,20.782,0.00479,0.2226808,0.0,0.0,0.0,0.001066641032,0.001066641032,0.0,-99999.0,22.063,22.014,1.7506,-0.11747,50
2014-02-04 00:23:00,0.0,0.4061199999999999,-0.3158799999999999,0.0902499999999999,0.0,-3.8371,13.876,20.791,0.00536,0.2226808,0.0,0.0021199999999999,0.0,0.001193569088,0.001193569088,0.0,-99999.0,22.011,21.939,1.7313,-0.23494,50
2014-02-04 00:24:00,0.0,0.4061199999999999,-0.51893,-0.1128099999999999,0.0,-3.834,13.874,20.802,0.0049399999999999,0.2362221999999999,0.0,-0.0042399999999999,0.0,0.001166937668,0.001166937668,0.0,-99999.0,21.906,21.814,1.7051,-0.2181599999999999,50
