measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,gh_irradiance__1217,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,precipitation__4822,refcell_temp__1052,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,wetness_kohms__1219,wind_direction__1221,wind_speed__1051,wind_speed__1220,system_id
2013-04-30 00:00:00,0.0,,,0.2253,-0.2702999999999999,,-0.0449999999999999,,0.0,,,16.223,,,,,,,,,,13.742,25.78,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.681,24.548,21.42,,,-2.3626,,,,,,,,,,,,50
2013-04-30 00:01:00,0.0,,,0.1802,-0.6533999999999999,,-0.4731,,0.0,,,16.11,,,,,,,,,,13.74,25.773,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.693,24.547,20.915,,,-2.748,,,,,,,,,,,,50
2013-04-30 00:02:00,0.0,,,0.4506,-0.4956999999999999,,-0.0451,,0.0,,,16.205,,,,,,,,,,13.745,25.766,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,44.824,,,,,,,,,,,24.629,24.473,18.075,,,-2.8653,,,,,,,,,,,,50
2013-04-30 00:03:00,0.0,,,0.1126999999999999,-1.0589,,-0.9462,,0.0,,,16.284,,,,,,,,,,13.742,25.764,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.535,24.387,21.902,,,-2.8989,,,,,,,,,,,,50
2013-04-30 00:04:00,0.0,,,0.2477999999999999,-0.5632,,-0.3154,,0.0,,,16.246,,,,,,,,,,13.744,25.752,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.444,24.294,19.869,,,-2.8486,,,,,,,,,,,,50
2013-04-30 00:05:00,0.0,,,0.2028,-0.2928999999999999,,-0.0901,,0.0,,,16.186,,,,,,,,,,13.743,25.748,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.408,24.243,21.846,,,-2.9323,,,,,,,,,,,,50
2013-04-30 00:06:00,0.0,,,0.2703999999999999,-0.0901,,0.1802,,0.0,,,16.518,,,,,,,,,,13.743,25.737,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.407,24.256,22.923,,,-3.0329,,,,,,,,,,,,50
2013-04-30 00:07:00,0.0,,,0.2703999999999999,-0.3378999999999999,,-0.0675999999999999,,0.0,,,16.642,,,,,,,,,,13.744,25.736,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.436,24.339,23.526,,,-2.9156,,,,,,,,,,,,50
2013-04-30 00:08:00,0.0,,,0.3604999999999999,0.0901,,0.4506,,0.0,,,16.506,,,,,,,,,,13.744,25.725,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.508,24.459,21.532,,,-2.7648,,,,,,,,,,,,50
2013-04-30 00:09:00,0.0,,,0.1802,-0.5857999999999999,,-0.4055,,0.0,,,16.238,,,,,,,,,,13.745,25.723,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.635,24.583,20.21,,,-2.6307,,,,,,,,,,,,50
2013-04-30 00:10:00,0.0,,,0.2477999999999999,-0.3604999999999999,,-0.1126,,0.0,,,16.058,,,,,,,,,,13.745,25.714,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.686,24.58,21.393,,,-2.681,,,,,,,,,,,,50
2013-04-30 00:11:00,0.0,,,0.2928999999999999,-0.2928999999999999,,0.0,,0.0,,,15.927,,,,,,,,,,13.745,25.708,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.672,24.532,21.767,,,-2.9491,,,,,,,,,,,,50
2013-04-30 00:12:00,0.0,,,0.2477999999999999,-0.4731,,-0.2253,,0.0,,,15.849,,,,,,,,,,13.746,25.706,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.631,24.466,20.795,,,-3.0664,,,,,,,,,,,,50
2013-04-30 00:13:00,0.0,,,0.1802,-0.4956999999999999,,-0.3154,,0.0,,,15.822,,,,,,,,,,13.745,25.695,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.552,24.379,19.86,,,-3.1837,,,,,,,,,,,,50
2013-04-30 00:14:00,0.0,,,0.2253,-0.4055,,-0.1802,,0.0,,,15.817,,,,,,,,,,13.745,25.694,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.446,24.257,21.637,,,-3.0496,,,,,,,,,,,,50
2013-04-30 00:15:00,0.0,,,0.2253,-0.6083,,-0.383,,0.0,,,15.743,,,,,,,,,,13.745,25.688,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.32,24.087,20.12,,,-2.9659,,,,,,,,,,,,50
2013-04-30 00:16:00,0.0,,,0.2028,-0.1802,,0.0224999999999999,,0.0,,,15.743,,,,,,,,,,13.745,25.68,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.24,23.955,22.661,,,-2.7312,,,,,,,,,,,,50
2013-04-30 00:17:00,0.0,,,0.1577,-0.7435,,-0.5857999999999999,,0.0,,,15.604,,,,,,,,,,13.746,25.68,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.193,23.911,23.852,,,-2.5972,,,,,,,,,,,,50
2013-04-30 00:18:00,0.0,,,0.0224999999999999,-0.9237,,-0.9012,,0.0,,,15.501,,,,,,,,,,13.746,25.666,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.172,23.937,22.568,,,-2.5637,,,,,,,,,,,,50
2013-04-30 00:19:00,0.0,,,0.3604999999999999,-0.2928999999999999,,0.0675999999999999,,0.0,,,15.499,,,,,,,,,,13.746,25.665,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.175,24.012,18.023,,,-2.4632,,,,,,,,,,,,50
2013-04-30 00:20:00,0.0,,,0.4956999999999999,-0.0901,,0.4056,,0.0,,,15.442,,,,,,,,,,13.746,25.656,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,35.872,,,,,,,,,,,24.177,24.086,18.156,,,-2.4297,,,,,,,,,,,,50
2013-04-30 00:21:00,0.0,,,0.338,0.1351999999999999,,0.4731,,0.0,,,15.33,,,,,,,,,,13.746,25.651,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.202,24.183,20.465,,,-2.5134,,,,,,,,,,,,50
2013-04-30 00:22:00,0.0,,,0.2028,-0.5406999999999998,,-0.3378999999999999,,0.0,,,15.356,,,,,,,,,,13.746,25.647,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.253,24.282,24.348,,,-2.681,,,,,,,,,,,,50
2013-04-30 00:23:00,0.0,,,0.3154,0.1802,,0.4956999999999999,,0.0,,,15.576,,,,,,,,,,13.746,25.637,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.273,24.281,22.257,,,-2.6811,,,,,,,,,,,,50
2013-04-30 00:24:00,0.0,,,0.383,0.2477999999999999,,0.6309,,0.0,,,15.622,,,,,,,,,,13.747,25.637,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,44.422,,,,,,,,,,,24.299,24.26,20.228,,,-2.6643,,,,,,,,,,,,50
2013-04-30 00:25:00,0.0,,,0.2928999999999999,0.3154,,0.6083,,0.0,,,15.837,,,,,,,,,,13.746,25.625,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,47.998,,,,,,,,,,,24.293,24.204,20.69,,,-2.6308,,,,,,,,,,,,50
2013-04-30 00:26:00,0.0,,,0.5181999999999999,-0.2253,,0.2928999999999999,,0.0,,,15.885,,,,,,,,,,13.746,25.622,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,37.16,,,,,,,,,,,24.301,24.183,17.839,,,-2.4967,,,,,,,,,,,,50
2013-04-30 00:27:00,0.0,,,0.1577,-0.8111,,-0.6533999999999999,,0.0,,,15.919,,,,,,,,,,13.747,25.612,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.315,24.227,22.447,,,-2.5805,,,,,,,,,,,,50
2013-04-30 00:28:00,0.0,,,0.2477999999999999,0.1351999999999999,,0.383,,0.0,,,16.1,,,,,,,,,,13.747,25.608,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.342,24.317,23.088,,,-2.6811,,,,,,,,,,,,50
2013-04-30 00:29:00,0.0,,,0.2928999999999999,0.0224999999999999,,0.3154,,0.0,,,16.222,,,,,,,,,,13.746,25.601,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.363,24.392,22.332,,,-2.614,,,,,,,,,,,,50
2013-04-30 00:30:00,0.0,,,0.5181999999999999,-0.0224999999999999,,0.4956999999999999,,0.0,,,16.226,,,,,,,,,,13.748,25.594,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,36.252,,,,,,,,,,,24.399,24.482,18.665,,,-2.6141,,,,,,,,,,,,50
2013-04-30 00:31:00,0.0,,,0.2928999999999999,-0.7435,,-0.4506,,0.0,,,16.177,,,,,,,,,,13.748,25.594,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,54.057,,,,,,,,,,,24.46,24.526,17.915,,,-2.6141,,,,,,,,,,,,50
2013-04-30 00:32:00,0.0,,,0.2477999999999999,-0.4956999999999999,,-0.2477999999999999,,0.0,,,16.041,,,,,,,,,,13.748,25.579,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.461,24.48,21.329,,,-2.6309,,,,,,,,,,,,50
2013-04-30 00:33:00,0.0,,,0.2479,-0.4732,,-0.2253,,0.0,,,16.161,,,,,,,,,,13.748,25.579,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.429,24.417,21.041,,,-2.7482,,,,,,,,,,,,50
2013-04-30 00:34:00,0.0,,,0.2028,-0.5181999999999999,,-0.3154,,0.0,,,16.264,,,,,,,,,,13.748,25.574,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.362,24.319,21.917,,,-2.7818,,,,,,,,,,,,50
2013-04-30 00:35:00,0.0,,,0.2253,-0.3155,,-0.0901,,0.0,,,16.246,,,,,,,,,,13.748,25.565,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.329,24.267,21.633,,,-2.7315,,,,,,,,,,,,50
2013-04-30 00:36:00,0.0,,,0.2253,-0.4732,,-0.2479,,0.0,,,16.234,,,,,,,,,,13.748,25.565,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.313,24.263,19.961,,,-2.5973,,,,,,,,,,,,50
2013-04-30 00:37:00,0.0,,,0.1802999999999999,-0.5408,,-0.3604999999999999,,0.0,,,16.126,,,,,,,,,,13.748,25.552,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.305,24.296,21.287,,,-2.4131,,,,,,,,,,,,50
2013-04-30 00:38:00,0.0,,,0.2477999999999999,-0.3604999999999999,,-0.1126999999999999,,0.0,,,15.928,,,,,,,,,,13.748,25.551,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.33,24.379,19.899,,,-2.413,,,,,,,,,,,,50
2013-04-30 00:39:00,0.0,,,0.1802999999999999,-0.5181999999999999,,-0.338,,0.0,,,15.727,,,,,,,,,,13.749,25.55,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.361,24.422,20.935,,,-2.4968,,,,,,,,,,,,50
2013-04-30 00:40:00,0.0,,,0.2253,-0.5633,,-0.338,,0.0,,,15.462,,,,,,,,,,13.748,25.538,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.376,24.412,21.393,,,-2.6477,,,,,,,,,,,,50
2013-04-30 00:41:00,0.0,,,0.2479,-0.4056,,-0.1577,,0.0,,,15.344,,,,,,,,,,13.748,25.537,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.351,24.344,21.144,,,-2.698,,,,,,,,,,,,50
2013-04-30 00:42:00,0.0,,,0.2479,-0.4956999999999999,,-0.2479,,0.0,,,15.266,,,,,,,,,,13.749,25.534,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.345,24.302,20.035,,,-2.832,,,,,,,,,,,,50
2013-04-30 00:43:00,0.0,,,0.2253,-0.383,,-0.1577,,0.0,,,15.146,,,,,,,,,,13.749,25.522,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.338,24.3,20.969,,,-3.1001,,,,,,,,,,,,50
2013-04-30 00:44:00,0.0,,,0.2253,-0.6084,,-0.383,,0.0,,,15.145,,,,,,,,,,13.749,25.52,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.323,24.321,21.301,,,-3.1001,,,,,,,,,,,,50
2013-04-30 00:45:00,0.0,,,0.2928999999999999,-0.338,,-0.0451,,0.0,,,15.202,,,,,,,,,,13.749,25.509,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.312,24.355,20.569,,,-3.2007,,,,,,,,,,,,50
2013-04-30 00:46:00,0.0,,,0.2703999999999999,-0.4956999999999999,,-0.2253,,0.0,,,15.223,,,,,,,,,,13.749,25.508,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.352,24.44,20.462,,,-3.1504,,,,,,,,,,,,50
2013-04-30 00:47:00,0.0,,,0.4280999999999999,-0.2703999999999999,,0.1577,,0.0,,,15.386,,,,,,,,,,13.749,25.506,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.434,24.551,21.166,,,-3.2509,,,,,,,,,,,,50
2013-04-30 00:48:00,0.0,,,0.338,-0.1126999999999999,,0.2253,,0.0,,,15.671,,,,,,,,,,13.75,25.494,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.479,24.562,21.1,,,-3.3179,,,,,,,,,,,,50
2013-04-30 00:49:00,0.0,,,0.3604999999999999,-0.2253,,0.1351999999999999,,0.0,,,15.554,,,,,,,,,,13.752,25.494,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.5,24.514,20.635,,,-3.3347,,,,,,,,,,,,50
2013-04-30 00:50:00,0.0,,,0.338,-0.1577,,0.1802999999999999,,0.0,,,15.429,,,,,,,,,,13.751,25.488,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.48,24.455,20.338,,,-3.3515,,,,,,,,,,,,50
2013-04-30 00:51:00,0.0,,,0.2703999999999999,-0.4506,,-0.1802999999999999,,0.0,,,15.294,,,,,,,,,,13.752,25.48,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.434,24.389,22.726,,,-3.1336,,,,,,,,,,,,50
2013-04-30 00:52:00,0.0,,,0.338,-0.2928999999999999,,0.0451,,0.0,,,15.197,,,,,,,,,,13.753,25.48,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.459,24.4,18.851,,,-2.9829,,,,,,,,,,,,50
2013-04-30 00:53:00,0.0,,,0.1802999999999999,-0.5633,,-0.383,,0.0,,,15.162,,,,,,,,,,13.752,25.48,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.547,24.477,22.87,,,-2.832,,,,,,,,,,,,50
2013-04-30 00:54:00,0.0,,,0.4506,0.4956999999999999,,0.9464,,0.0,,,15.131,,,,,,,,,,13.754,25.468,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,40.709,,,,,,,,,,,24.64,24.591,19.572,,,-2.765,,,,,,,,,,,,50
2013-04-30 00:55:00,0.0,,,0.4056,0.338,,0.7436,,0.0,,,15.083,,,,,,,,,,13.753,25.466,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,38.829,,,,,,,,,,,24.727,24.671,19.165,,,-2.5974,,,,,,,,,,,,50
2013-04-30 00:56:00,0.0,,,0.383,0.2928999999999999,,0.676,,0.0,,,14.941,,,,,,,,,,13.754,25.466,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.747,24.632,20.804,,,-2.5807,,,,,,,,,,,,50
2013-04-30 00:57:00,0.0,,,0.4506,0.1351999999999999,,0.5857999999999999,,0.0,,,14.796,,,,,,,,,,13.754,25.466,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.7,24.57,18.461,,,-2.4801,,,,,,,,,,,,50
2013-04-30 00:58:00,0.0,,,0.2028,-0.8111,,-0.6084,,0.0,,,14.652,,,,,,,,,,13.754,25.466,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.613,24.483,22.752,,,-2.631,,,,,,,,,,,,50
2013-04-30 00:59:00,0.0,,,0.383,0.0451,,0.4280999999999999,,0.0,,,14.556,,,,,,,,,,13.754,25.458,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.509,24.374,19.463,,,-2.8153,,,,,,,,,,,,50
2013-04-30 01:00:00,0.0,,,0.0901,-0.8561999999999999,,-0.7661,,0.0,,,14.478,,,,,,,,,,13.754,25.451,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.415,24.266,21.06,,,-3.1002,,,,,,,,,,,,50
2013-04-30 01:01:00,0.0,,,0.2928999999999999,-0.2253,,0.0675999999999999,,0.0,,,14.427,,,,,,,,,,13.755,25.451,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.324,24.166,19.692,,,-3.2845,,,,,,,,,,,,50
2013-04-30 01:02:00,0.0,,,0.2703999999999999,-0.383,,-0.1126999999999999,,0.0,,,14.375,,,,,,,,,,13.755,25.451,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.316,24.122,20.492,,,-3.6196,,,,,,,,,,,,50
2013-04-30 01:03:00,0.0,,,0.3155,-0.3155,,0.0,,0.0,,,14.316,,,,,,,,,,13.755,25.451,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.402,24.187,20.826,,,-3.7872,,,,,,,,,,,,50
2013-04-30 01:04:00,0.0,,,0.2703999999999999,-0.338,,-0.0675999999999999,,0.0,,,14.232,,,,,,,,,,13.752,25.439,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.47,24.299,20.012,,,-3.938,,,,,,,,,,,,50
2013-04-30 01:05:00,0.0,,,0.3155,-0.1577,,0.1577,,0.0,,,14.172,,,,,,,,,,13.75,25.437,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.536,24.437,20.898,,,-4.1223,,,,,,,,,,,,50
2013-04-30 01:06:00,0.0,,,0.2028,-0.4732,,-0.2703999999999999,,0.0,,,14.198,,,,,,,,,,13.755,25.437,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.536,24.474,20.337,,,-4.1391,,,,,,,,,,,,50
2013-04-30 01:07:00,0.0,,,0.3155,-0.1802999999999999,,0.1351999999999999,,0.0,,,14.401,,,,,,,,,,13.755,25.437,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.514,24.436,19.402,,,-3.871,,,,,,,,,,,,50
2013-04-30 01:08:00,0.0,,,0.2479,-0.5408,,-0.2928999999999999,,0.0,,,14.456,,,,,,,,,,13.756,25.438,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.472,24.388,20.847,,,-3.7202,,,,,,,,,,,,50
2013-04-30 01:09:00,0.0,,,0.3604999999999999,0.0224999999999999,,0.383,,0.0,,,14.582,,,,,,,,,,13.756,25.428,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.394,24.301,19.586,,,-3.452,,,,,,,,,,,,50
2013-04-30 01:10:00,0.0,,,0.2253,-0.4506,,-0.2253,,0.0,,,14.576,,,,,,,,,,13.756,25.424,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.387,24.247,19.899,,,-3.4018,,,,,,,,,,,,50
2013-04-30 01:11:00,0.0,,,0.2703999999999999,-0.2928999999999999,,-0.0224999999999999,,0.0,,,14.533,,,,,,,,,,13.756,25.424,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.446,24.295,21.357,,,-3.3515,,,,,,,,,,,,50
2013-04-30 01:12:00,0.0,,,0.2253,-0.4506,,-0.2253,,0.0,,,14.481,,,,,,,,,,13.756,25.424,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.486,24.389,20.38,,,-3.2007,,,,,,,,,,,,50
2013-04-30 01:13:00,0.0,,,0.2928999999999999,-0.2703999999999999,,0.0224999999999999,,0.0,,,14.464,,,,,,,,,,13.756,25.421,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.522,24.505,19.175,,,-3.0332,,,,,,,,,,,,50
2013-04-30 01:14:00,0.0,,,0.383,0.2928999999999999,,0.676,,0.0,,,14.408,,,,,,,,,,13.755,25.414,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,46.509,,,,,,,,,,,24.562,24.583,19.609,,,-2.9829,,,,,,,,,,,,50
2013-04-30 01:15:00,0.0,,,0.4506,0.2479,,0.6985,,0.0,,,14.305,,,,,,,,,,13.756,25.409,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,33.81,,,,,,,,,,,24.572,24.555,17.846,,,-2.8153,,,,,,,,,,,,50
2013-04-30 01:16:00,0.0,,,0.4280999999999999,0.4056,,0.8337,,0.0,,,14.218,,,,,,,,,,13.756,25.411,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,43.939,,,,,,,,,,,24.538,24.486,19.547,,,-2.9493,,,,,,,,,,,,50
2013-04-30 01:17:00,0.0,,,0.3604999999999999,0.3155,,0.676,,0.0,,,14.286,,,,,,,,,,13.756,25.413,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.459,24.393,19.458,,,-3.0331,,,,,,,,,,,,50
2013-04-30 01:18:00,0.0,,,0.2028,-0.5181999999999999,,-0.3155,,0.0,,,14.375,,,,,,,,,,13.757,25.411,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.369,24.288,22.55,,,-3.0164,,,,,,,,,,,,50
