measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-08-13 00:00:00,-0.063,0.382,0.0,21.098,0.0,0.062,0.0,0.007,0.0,0.0,0.0,23.365,23.298,25.501,0.0,0.0,73.489,50
2008-08-13 00:15:00,-0.063,0.384,0.0,20.551,0.0,0.0449999999999999,0.0,0.007,0.0,0.0,0.0,23.225,23.164,25.409,0.0,0.0,69.633,50
2008-08-13 00:30:00,-0.063,0.382,0.0,20.772,0.001,0.031,0.0,0.007,0.0,3e-05,0.0,23.089,23.029,25.267,0.0,0.0,67.122,50
2008-08-13 00:45:00,-0.063,0.382,0.0,20.645,0.001,0.0149999999999999,0.0,0.007,0.0,2e-05,0.0,23.029,22.961,25.194,0.0,0.0,62.405,50
2008-08-13 01:00:00,-0.063,0.381,0.0,19.858,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.059,23.03,25.106,0.0,0.0,59.2,50
2008-08-13 01:15:00,-0.063,0.381,0.0,19.189,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.047,23.056,24.975,0.0,0.0,59.497,50
2008-08-13 01:30:00,-0.066,0.378,0.0,19.41,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.967,22.942,24.871,0.0,0.0,58.743,50
2008-08-13 01:45:00,-0.063,0.381,0.0,19.997,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.795,22.75,24.853,0.0,0.0,58.436,50
2008-08-13 02:00:00,-0.063,0.381,0.0,19.884,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.622,22.574,24.78,0.0,0.0,56.044,50
2008-08-13 02:15:00,-0.064,0.381,0.0,19.865,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.507,22.473,24.72,0.0,0.0,54.17,50
2008-08-13 02:30:00,-0.063,0.381,0.0,19.86,0.0,0.007,0.0,0.008,0.0,0.0,0.0,22.427,22.373,24.669,0.0,0.0,52.805,50
2008-08-13 02:45:00,-0.0709999999999999,0.373,0.0,19.879,0.0,0.006,0.0,0.007,0.0,0.0,0.0,22.329,22.281,24.581,0.0,0.0,49.55,50
2008-08-13 03:00:00,-0.07,0.375,0.0,20.042,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.289,22.203,24.505,0.0,0.0,48.959,50
2008-08-13 03:15:00,-0.063,0.385,0.0,19.843,0.001,0.007,0.0,0.007,0.0,1e-05,0.0,22.225,22.163,24.461,0.0,0.0,47.399,50
2008-08-13 03:30:00,-0.063,0.381,0.0,19.303,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.157,22.126,24.401,0.0,0.0,38.78,50
2008-08-13 03:45:00,-0.063,0.388,0.0,19.444,0.0,0.007,0.0,0.007,0.0,0.0,0.0,22.108,22.058,24.34,0.0,0.0,35.368,50
