measured_on,ac_current__251,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__750,reflector_temp_1__638,system_id
2011-12-07 00:00:00,,,0.0,0.7232,0.2034,,,0.9266,,,0.0,,,0.4747,14.096,,13.805,,0.0135999999999999,0.270828,,0.0,,0.0,0.0,0.0036832608,,,0.0036832608,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.261,,13.016,,-3.5243,,,,,,,,,,,,,,-1.3616,,50
2011-12-07 00:01:00,,,0.0,0.565,-0.0677999999999999,,,0.4971999999999999,,,0.0,,,0.497,14.093,,13.807,,0.0135999999999999,0.270828,,0.0,,0.0,0.0,0.0036832608,,,0.0036832608,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.27,,13.022,,-3.524,,,,,,,,,,,,,,-1.3784,,50
2011-12-07 00:02:00,,,0.0,0.5876,-0.4294,,,0.1582,,,0.0,,,0.5369,14.098,,13.807,,0.0135999999999999,0.270828,,0.0,,0.0,0.0,0.0036832608,,,0.0036832608,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.3,,13.038,,-3.5037,,,,,,,,,,,,,,-1.2607,,50
2011-12-07 00:03:00,,,0.0,0.5198,-0.5423999999999999,,,-0.0225999999999999,,,0.0,,,0.5335999999999999,14.097,,13.806,,0.0135999999999999,0.270828,,0.0,,0.0,0.0,0.0036832608,,,0.0036832608,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.324,,13.059,,-3.5224,,,,,,,,,,,,,,-1.3112,,50
2011-12-07 00:04:00,,,0.0,0.4971999999999999,-0.4746,,,0.0225999999999999,,,0.0,,,0.5549,14.097,,13.805,,0.0135999999999999,0.270828,,0.0,,0.0,0.0,0.0036832608,,,0.0036832608,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.331,,13.059,,-3.4787,,,,,,,,,,,,,,-1.1935,,50
2011-12-07 00:05:00,,,0.0,0.5876,0.0451999999999999,,,0.6328,,,0.0,,,0.6081999999999999,14.097,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.324,,13.044,,-3.4112,,,,,,,,,,,,,,-1.2103,,50
2011-12-07 00:06:00,,,0.0,0.5876,-0.3164,,,0.2712,,,0.0,,,0.8117999999999999,14.096,,13.796,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.345,,13.048,,-3.2476,,,,,,,,,,,,,,-1.1767,,50
2011-12-07 00:07:00,,,0.0,0.7006,0.0451999999999999,,,0.7458,,,0.0,,,1.0039,14.096,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.375,,13.077,,-3.1265,,,,,,,,,,,,,,-1.0086,,50
2011-12-07 00:08:00,,,0.0,0.678,0.1807999999999999,,,0.8588,,,0.0,,,1.0702,14.096,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.392,,13.087,,-3.028,,,,,,,,,,,,,,-1.0758,,50
2011-12-07 00:09:00,,,0.0,0.6328,-0.0903999999999999,,,0.5423999999999999,,,0.0,,,1.1888,14.095,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.406,,13.086,,-2.8664,,,,,,,,,,,,,,-1.0086,,50
2011-12-07 00:10:00,,,0.0,0.7232,0.1807999999999999,,,0.904,,,0.0,,,1.2097,14.097,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.414,,13.102,,-2.7646,,,,,,,,,,,,,,-0.9918,,50
2011-12-07 00:11:00,,,0.0,0.6553999999999999,-0.0903999999999999,,,0.565,,,0.0,,,1.2158,14.096,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.41,,13.109,,-2.6832,,,,,,,,,,,,,,-0.9245,,50
2011-12-07 00:12:00,,,0.0,0.7006,0.0451999999999999,,,0.7458,,,0.0,,,1.2769,14.096,,13.795,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.401,,13.095,,-2.6065,,,,,,,,,,,,,,-0.7732999999999999,,50
2011-12-07 00:13:00,,,0.0,0.6553999999999999,0.0,,,0.6553999999999999,,,0.0,,,1.3487,14.097,,13.796,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.377,,13.096,,-2.538,,,,,,,,,,,,,,-0.7732999999999999,,50
2011-12-07 00:14:00,,,0.0,0.565,-0.2712,,,0.2938,,,0.0,,,1.4546,14.097,,13.796,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.334,,13.101,,-2.2792,,,,,,,,,,,,,,-0.7228,,50
2011-12-07 00:15:00,,,0.0,0.6328,-0.1582,,,0.4746,,,0.0,,,1.8855,14.096,,13.797,,0.0135999999999999,0.255782,,0.0,,0.0,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.273,,13.116,,-2.0169,,,,,,,,,,,,,,-0.5883,,50
2011-12-07 00:16:00,,,0.0,0.6553999999999999,0.0,,,0.6553999999999999,,,0.0,,,2.2784,14.097,,13.797,,0.0135999999999999,0.255782,,0.0,,-0.0020999999999999,0.0,0.0034786352,,,0.0034786352,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.235,,13.149,,-1.8394,,,,,,,,,,,,,,-0.4033999999999999,,50
2011-12-07 00:17:00,,,0.0,0.7232,0.0451999999999999,,,0.7683999999999999,,,0.0,,,2.3461,14.097,,13.796,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.212,,13.186,,-1.6951,,,,,,,,,,,,,,-0.3529999999999999,,50
2011-12-07 00:18:00,,,0.0,0.678,-0.1356,,,0.5423999999999999,,,0.0,,,2.3616,14.097,,13.793,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.204,,13.223,,-1.6688,,,,,,,,,,,,,,-0.3529999999999999,,50
2011-12-07 00:19:00,,,0.0,0.678,0.0,,,0.678,,,0.0,,,2.367,14.097,,13.789,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.193,,13.253,,-1.643,,,,,,,,,,,,,,-0.4202,,50
2011-12-07 00:20:00,,,0.0,0.6328,-0.1356,,,0.4971999999999999,,,0.0,,,2.4705,14.097,,13.787,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.173,,13.272,,-1.5754,,,,,,,,,,,,,,-0.4202,,50
2011-12-07 00:21:00,,,0.0,0.6328,0.0225999999999999,,,0.6553999999999999,,,0.0,,,2.5801,14.097,,13.785,,0.0135999999999999,0.22569,,0.0,,0.0,0.0,0.003069384,,,0.003069384,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.15,,13.282,,-1.4907,,,,,,,,,,,,,,-0.5042999999999999,,50
2011-12-07 00:22:00,,,0.0,0.7232,-0.1582,,,0.565,,,0.0,,,2.7768,14.098,,13.786,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.15,,13.306,,-1.4307,,,,,,,,,,,,,,-0.4539,,50
2011-12-07 00:23:00,,,0.0,0.678,-0.0451999999999999,,,0.6328,,,0.0,,,2.9579,14.097,,13.784,,0.0135999999999999,0.240736,,0.0,,0.0,0.0,0.0032740095999999,,,0.0032740095999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.15,,13.33,,-1.3342,,,,,,,,,,,,,,-0.5042999999999999,,50
2011-12-07 00:24:00,,,0.0,0.6101999999999999,-0.2485999999999999,,,0.3615999999999999,,,0.0,,,3.1775,14.097,,13.784,,0.0135999999999999,0.22569,,0.0,,0.0,0.0,0.003069384,,,0.003069384,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.156,,13.344,,-1.2368,,,,,,,,,,,,,,-0.5379,,50
2011-12-07 00:25:00,,,0.0,0.6101999999999999,-0.1807999999999999,,,0.4294,,,0.0,,,3.3343,14.098,,13.785,,0.0135999999999999,0.22569,,0.0,,0.0,0.0,0.003069384,,,0.003069384,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.166,,13.36,,-1.1921,,,,,,,,,,,,,,-0.4370999999999999,,50
2011-12-07 00:26:00,,,0.0,0.6101999999999999,-0.1582,,,0.452,,,0.0,,,3.4888,14.098,,13.786,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.178,,13.383,,-1.2168,,,,,,,,,,,,,,-0.4202,,50
2011-12-07 00:27:00,,,0.0,0.7006,0.1356,,,0.8362,,,0.0,,,3.5617,14.097,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.192,,13.4,,-1.196,,,,,,,,,,,,,,-0.5211,,50
2011-12-07 00:28:00,,,0.0,0.678,-0.2712,,,0.4067999999999999,,,0.0,,,3.643,14.098,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.195,,13.414,,-1.177,,,,,,,,,,,,,,-0.5042999999999999,,50
2011-12-07 00:29:00,,,0.0,0.6101999999999999,-0.2034,,,0.4067999999999999,,,0.0,,,3.6562,14.097,,13.785,,0.0135999999999999,0.22569,,0.0,,0.0,0.0,0.003069384,,,0.003069384,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.191,,13.429,,-1.1188,,,,,,,,,,,,,,-0.5546999999999999,,50
2011-12-07 00:30:00,,,0.0,0.7232,0.226,,,0.9492,,,0.0,,,3.5293,14.097,,13.786,,0.0135999999999999,0.22569,,0.0,,0.0,0.0,0.003069384,,,0.003069384,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.194,,13.434,,-1.0746,,,,,,,,,,,,,,-0.6051999999999998,,50
2011-12-07 00:31:00,,,0.0,0.5876,-0.3841999999999999,,,0.2034,,,0.0,,,3.5591,14.097,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.201,,13.446,,-1.0342,,,,,,,,,,,,,,-0.6051999999999998,,50
2011-12-07 00:32:00,,,0.0,0.5423999999999999,-0.6101999999999999,,,-0.0677999999999999,,,0.0,,,3.4846,14.097,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.211,,13.452,,-1.0109,,,,,,,,,,,,,,-0.6051999999999998,,50
2011-12-07 00:33:00,,,0.0,0.678,0.3841999999999999,,,1.0622,,,0.0,,,3.3646,14.097,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.205,,13.454,,-0.9727,,,,,,,,,,,,,,-0.6388,,50
2011-12-07 00:34:00,,,0.0,0.7232,0.0677999999999999,,,0.791,,,0.0,,,3.2452,14.095,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.2,,13.458,,-0.9977,,,,,,,,,,,,,,-0.7565,,50
2011-12-07 00:35:00,,,0.0,0.7458,0.2712,,,1.017,,,0.0,,,3.2235,14.096,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.194,,13.47,,-1.0387,,,,,,,,,,,,,,-0.7901,,50
2011-12-07 00:36:00,,,0.0,0.7006,-0.339,,,0.3615999999999999,,,0.0,,,3.2589,14.096,,13.785,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.199,,13.477,,-1.046,,,,,,,,,,,,,,-0.8236999999999999,,50
2011-12-07 00:37:00,,,0.0,0.4746,-0.4746,,,0.0,,,0.0,,,3.3118,14.096,,13.786,,0.0135999999999999,0.210644,,0.0,,0.0,0.0,0.0028647583999999,,,0.0028647583999999,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,13.2,,13.492,,-1.0227,,,,,,,,,,,,,,-0.8740999999999999,,50
