measured_on,ac_current__379,ac_current__411,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__375,ac_power__407,ac_power__752,ac_voltage__378,ac_voltage__410,ac_volts__757,ambient_temp__380,ambient_temp__412,ambient_temp__759,das_battery_voltage__386,das_battery_voltage__769,das_temp__385,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__377,dc_pos_current__409,dc_pos_current__754,dc_pos_voltage__376,dc_pos_voltage__408,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__374,dc_power__406,dc_power__751,inverter_temp_2__770,inverter_temp__384,inverter_temp__416,inveter_temp__763,module_temp_1__381,module_temp_1__413,module_temp_1__760,module_temp_2__382,module_temp_2__414,module_temp_2__761,module_temp_3__383,module_temp_3__415,module_temp_3__762,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__373,poa_irradiance__405,poa_irradiance__750,power_factor__387,system_id
2012-10-18 00:00:00,,,0.0,0.5191,-0.1353999999999999,,,0.3836999999999999,,,0.0,,,7.9174,,13.929,,19.365,0.0068999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.977,,,17.807,,,4.7697,,,,,,,-2.6689,,50
2012-10-18 00:01:00,,,0.0,0.4375,-0.25,,,0.1875,,,0.0,,,7.3433,,13.926,,19.353,0.007,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.777,,,17.513,,,4.4974,,,,,,,-2.944,,50
2012-10-18 00:02:00,,,0.0,0.4288,-0.1129,,,0.316,,,0.0,,,6.8726,,13.93,,19.35,0.0068999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.693,,,17.383,,,4.2649,,,,,,,-3.2061,,50
2012-10-18 00:03:00,,,0.0,0.4288,-0.1806,,,0.2482999999999999,,,0.0,,,6.6335,,13.93,,19.331,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.603,,,17.224,,,4.113,,,,,,,-3.3907,,50
2012-10-18 00:04:00,,,0.0,0.4288,-0.1806,,,0.2482999999999999,,,0.0,,,6.3686,,13.93,,19.322,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.534,,,17.158,,,3.9647,,,,,,,-3.4243,,50
2012-10-18 00:05:00,,,0.0,0.4739999999999999,-0.1129,,,0.3610999999999999,,,0.0,,,6.1537,,13.931,,19.313,0.0068999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.522,,,17.077,,,3.8012,,,,,,,-3.4243,,50
2012-10-18 00:06:00,,,0.0,0.4288,-0.0903,,,0.3385,,,0.0,,,6.0055,,13.93,,19.301,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.404,,,16.87,,,3.6912,,,,,,,-3.4242,,50
2012-10-18 00:07:00,,,0.0,0.4288,-0.1129,,,0.316,,,0.0,,,5.9538,,13.93,,19.288,0.0074999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.239,,,16.557,,,3.5172,,,,,,,-3.4243,,50
2012-10-18 00:08:00,,,0.0,0.4965,-0.2031,,,0.2933999999999999,,,0.0,,,5.937,,13.931,,19.274,0.0071,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.209,,,16.496,,,3.336,,,,,,,-3.4242,,50
2012-10-18 00:09:00,,,0.0,0.4514,-0.2257,,,0.2257,,,0.0,,,5.9154,,13.93,,19.259,0.0073,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.253,,,16.572,,,3.2304,,,,,,,-3.3571,,50
2012-10-18 00:10:00,,,0.0,0.4739999999999999,-0.2933999999999999,,,0.1806,,,0.0,,,5.8934,,13.931,,19.244,0.0071,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.336,,,16.763,,,3.1606,,,,,,,-3.2397,,50
2012-10-18 00:11:00,,,0.0,0.5191,0.0225999999999999,,,0.5416999999999998,,,0.0,,,5.8358,,13.932,,19.225,0.0068999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.377,,,16.87,,,3.0279,,,,,,,-3.2229,,50
2012-10-18 00:12:00,,,0.0,0.4514,0.0903,,,0.5416999999999998,,,0.0,,,5.8406,,13.932,,19.211,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.289,,,16.752,,,2.8943,,,,,,,-3.1557,,50
2012-10-18 00:13:00,,,0.0,0.4965,0.632,,,1.1285,,,0.0,,,5.8794,,13.933,,19.193,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,28.283,,,17.228,,,16.569,,,2.8346,,,,,,,-3.0215,,50
2012-10-18 00:14:00,,,0.0,0.6544999999999999,0.2031,,,0.8577,,,0.0,,,5.9292,,13.933,,19.174,0.0068999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.038,,,16.352,,,2.8365,,,,,,,-2.8536,,50
2012-10-18 00:15:00,,,0.0,0.4288,-0.632,,,-0.2031,,,0.0,,,5.9519,,13.933,,19.154,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,16.998,,,16.284,,,2.8149,,,,,,,-2.6522,,50
2012-10-18 00:16:00,,,0.0,0.5191,0.316,,,0.8351,,,0.0,,,5.8798,,13.934,,19.134,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.082,,,16.436,,,2.8127,,,,,,,-2.6186,,50
2012-10-18 00:17:00,,,0.0,0.5643,0.0,,,0.5643,,,0.0,,,5.8086,,13.934,,19.113,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.057,,,16.452,,,2.7757,,,,,,,-2.6186,,50
2012-10-18 00:18:00,,,0.0,0.2707999999999999,-0.79,,,-0.5191,,,0.0,,,5.9709,,13.934,,19.091,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,16.977,,,16.363,,,2.7752,,,,,,,-2.5515,,50
2012-10-18 00:19:00,,,0.0,0.4062999999999999,-0.7448,,,-0.3386,,,0.0,,,6.1487,,13.936,,19.071,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,16.972,,,16.377,,,2.7731,,,,,,,-2.4172,,50
2012-10-18 00:20:00,,,0.0,0.5867999999999999,0.158,,,0.7448,,,0.0,,,6.1815,,13.936,,19.051,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.016,,,16.445,,,2.7305,,,,,,,-2.2997,,50
2012-10-18 00:21:00,,,0.0,0.4514,-0.2257,,,0.2257,,,0.0,,,6.2037,,13.937,,19.029,0.0067999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.056,,,16.498,,,2.7235,,,,,,,-2.2157,,50
2012-10-18 00:22:00,,,0.0,0.4288,-0.0225999999999999,,,0.4062999999999999,,,0.0,,,6.2117,,13.938,,19.006,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.094,,,16.62,,,2.6405,,,,,,,-2.2325,,50
2012-10-18 00:23:00,,,0.0,0.4739999999999999,0.0903,,,0.5643,,,0.0,,,6.2364,,13.938,,18.985,0.0074999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.129,,,16.643,,,2.5805,,,,,,,-2.2157,,50
2012-10-18 00:24:00,,,0.0,0.4965,-0.4062999999999999,,,0.0903,,,0.0,,,6.2659,,13.939,,18.965,0.0074999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.138,,,16.553,,,2.6182,,,,,,,-2.1989,,50
2012-10-18 00:25:00,,,0.0,0.4739999999999999,0.0451,,,0.5191,,,0.0,,,6.3325,,13.939,,18.944,0.0073,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.029,,,16.342,,,2.6501,,,,,,,-2.0647,,50
2012-10-18 00:26:00,,,0.0,0.4514,-0.4288,,,0.0225999999999999,,,0.0,,,6.3411,,13.939,,18.921,0.0079,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.01,,,16.36,,,2.6001,,,,,,,-2.0647,,50
2012-10-18 00:27:00,,,0.0,0.4739999999999999,-0.0451,,,0.4288,,,0.0,,,6.3587,,13.94,,18.897,0.0071999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.078,,,16.465,,,2.5303,,,,,,,-2.0143,,50
2012-10-18 00:28:00,,,0.0,0.2707999999999999,-0.632,,,-0.3610999999999999,,,0.0,,,6.2891,,13.94,,18.876,0.0073,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.072,,,16.5,,,2.5325,,,,,,,-2.0143,,50
2012-10-18 00:29:00,,,0.0,0.5191,-0.158,,,0.3610999999999999,,,0.0,,,6.184,,13.941,,18.856,0.0074999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.067,,,16.484,,,2.3855,,,,,,,-2.1318,,50
2012-10-18 00:30:00,,,0.0,0.4514,-0.6094,,,-0.158,,,0.0,,,6.0824,,13.941,,18.837,0.0074999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,17.117,,,16.544,,,2.2664,,,,,,,-2.2997,,50
