measured_on,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__752,ac_voltage__587,ac_volts__757,ambient_temp__589,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__595,das_battery_voltage__769,das_temp__1368,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,poa_irradiance__582,poa_irradiance__750,power_factor__596,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-08-14 00:00:00,,0.0,0.4733,0.4283,,0.9016,,0.0,,19.189,,,,,13.808,,,23.718,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.676,,21.496,,15.935,,-2.7996,,,,,50
2012-08-14 00:01:00,,0.0,0.3745,-0.2705,,0.104,,0.0,,19.134,,,,,13.805,,,23.71,0.0033999999999999,0.0,,0.0,,0.002,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.671,,21.493,,15.853,,-2.6461,,,,,50
2012-08-14 00:02:00,,0.0,0.4733,0.1126999999999999,,0.5859999999999999,,0.0,,19.069,,,,,13.808,,,23.706,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.656,,21.475,,15.745,,-2.6152,,,,,50
2012-08-14 00:03:00,,0.0,0.4507999999999999,-0.3155999999999999,,0.1351999999999999,,0.0,,18.997,,,,,13.809,,,23.7,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.621,,21.451,,15.664,,-2.6152,,,,,50
2012-08-14 00:04:00,,0.0,0.4507999999999999,-0.1802999999999999,,0.2705,,0.0,,18.907,,,,,13.809,,,23.693,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.6,,21.412,,15.542,,-2.6319,,,,,50
2012-08-14 00:05:00,,0.0,0.4507999999999999,-0.0451,,0.4057,,0.0,,18.863,,,,,13.807,,,23.69,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.587,,21.373,,15.499,,-2.8164,,,,,50
2012-08-14 00:06:00,,0.0,0.3831999999999999,-0.0451,,0.3381,,0.0,,18.875,,,,,13.808,,,23.68,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.56,,21.349,,15.575,,-2.7325,,,,,50
2012-08-14 00:07:00,,0.0,0.4507999999999999,-0.3381,,0.1126999999999999,,0.0,,18.908,,,,,13.809,,,23.678,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.558,,21.353,,15.606,,-2.5314,,,,,50
2012-08-14 00:08:00,,0.0,0.4057,-0.0902,,0.3155999999999999,,0.0,,18.899,,,,,13.809,,,23.668,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.552,,21.346,,15.613,,-2.3134,,,,,50
2012-08-14 00:09:00,,0.0,0.4283,-0.2929999999999999,,0.1351999999999999,,0.0,,18.922,,,,,13.809,,,23.663,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.538,,21.338,,15.606,,-2.1961,,,,,50
2012-08-14 00:10:00,,0.0,0.4733,-0.1351999999999999,,0.3381,,0.0,,18.955,,,,,13.809,,,23.657,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.536,,21.33,,15.651,,-2.1626,,,,,50
2012-08-14 00:11:00,,0.0,0.4507999999999999,-0.0902,,0.3605999999999999,,0.0,,18.97,,,,,13.809,,,23.648,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.519,,21.324,,15.607,,-2.0117,,,,,50
2012-08-14 00:12:00,,0.0,0.4733,-0.2705,,0.2029,,0.0,,19.023,,,,,13.809,,,23.643,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.502,,21.313,,15.713,,-1.9614,,,,,50
2012-08-14 00:13:00,,0.0,0.4507999999999999,-0.0451,,0.4057,,0.0,,19.291,,,,,13.809,,,23.636,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.482,,21.277,,15.947,,-1.7602,,,,,50
2012-08-14 00:14:00,,0.0,0.3831999999999999,-0.3381,,0.0451,,0.0,,19.598,,,,,13.809,,,23.631,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.478,,21.282,,16.137,,-1.5088,,,,,50
2012-08-14 00:15:00,,0.0,0.4283,-0.3381,,0.0902,,0.0,,19.895,,,,,13.81,,,23.619,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.484,,21.287,,16.387,,-1.3244,,,,,50
2012-08-14 00:16:00,,0.0,0.4733,-0.0675999999999999,,0.4057,,0.0,,20.189,,,,,13.811,,,23.615,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.51,,21.304,,16.603,,-1.0562,,,,,50
2012-08-14 00:17:00,,0.0,0.4283,-0.2705,,0.1578,,0.0,,20.249,,,,,13.811,,,23.605,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.508,,21.313,,16.643,,-0.9891,,,,,50
2012-08-14 00:18:00,,0.0,0.4283,-0.1351999999999999,,0.2929999999999999,,0.0,,20.252,,,,,13.811,,,23.598,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.518,,21.341,,16.668,,-1.0059,,,,,50
2012-08-14 00:19:00,,0.0,0.4959,-0.2479,,0.2479,,0.0,,20.276,,,,,13.811,,,23.591,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.525,,21.362,,16.617,,-1.1568,,,,,50
2012-08-14 00:20:00,,0.0,0.4507999999999999,-0.1351999999999999,,0.3155999999999999,,0.0,,20.394,,,,,13.811,,,23.58,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.538,,21.381,,16.583,,-1.3244,,,,,50
2012-08-14 00:21:00,,0.0,0.5183999999999999,-0.1351999999999999,,0.3831999999999999,,0.0,,20.425,,,,,13.811,,,23.578,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.567,,21.412,,16.562,,-1.2741,,,,,50
2012-08-14 00:22:00,,0.0,0.5183999999999999,-0.2029,,0.3155999999999999,,0.0,,20.479,,,,,13.811,,,23.567,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.566,,21.414,,16.627,,-1.3412,,,,,50
2012-08-14 00:23:00,,0.0,0.4959,-0.2029,,0.2929999999999999,,0.0,,20.513,,,,,13.811,,,23.562,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.575,,21.417,,16.649,,-1.2406,,,,,50
2012-08-14 00:24:00,,0.0,0.3831999999999999,-0.2029,,0.1802999999999999,,0.0,,20.483,,,,,13.812,,,23.551,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.583,,21.416,,16.645,,-1.2574,,,,,50
2012-08-14 00:25:00,,0.0,0.4733,-0.2253999999999999,,0.2479,,0.0,,20.382,,,,,13.812,,,23.546,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.592,,21.435,,16.577,,-1.3412,,,,,50
2012-08-14 00:26:00,,0.0,0.4507999999999999,-0.0675999999999999,,0.3831999999999999,,0.0,,20.269,,,,,13.812,,,23.537,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.591,,21.435,,16.475,,-1.425,,,,,50
2012-08-14 00:27:00,,0.0,0.4733,-0.0224999999999999,,0.4507999999999999,,0.0,,20.229,,,,,13.813,,,23.534,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.585,,21.428,,16.433,,-1.6262,,,,,50
2012-08-14 00:28:00,,0.0,0.4733,-0.1351999999999999,,0.3381,,0.0,,20.209,,,,,13.813,,,23.524,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.577,,21.408,,16.42,,-1.71,,,,,50
2012-08-14 00:29:00,,0.0,0.4507999999999999,-0.1578,,0.2929999999999999,,0.0,,20.26,,,,,13.813,,,23.521,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.584,,21.405,,16.481,,-1.8274,,,,,50
2012-08-14 00:30:00,,0.0,0.4507999999999999,-0.1126999999999999,,0.3381,,0.0,,20.391,,,,,13.814,,,23.51,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.566,,21.393,,16.521,,-1.6597,,,,,50
2012-08-14 00:31:00,,0.0,0.4507999999999999,-0.248,,0.2029,,0.0,,20.483,,,,,13.813,,,23.507,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.568,,21.391,,16.618,,-1.6262,,,,,50
2012-08-14 00:32:00,,0.0,0.4283,-0.1802999999999999,,0.248,,0.0,,20.63,,,,,13.814,,,23.497,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.565,,21.397,,16.713,,-1.4082,,,,,50
2012-08-14 00:33:00,,0.0,0.4733999999999999,0.0451,,0.5183999999999999,,0.0,,20.739,,,,,13.814,,,23.491,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.571,,21.416,,16.823,,-1.3579,,,,,50
2012-08-14 00:34:00,,0.0,0.4733999999999999,-0.1126999999999999,,0.3607,,0.0,,20.72,,,,,13.814,,,23.483,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.562,,21.42,,16.901,,-1.2238,,,,,50
2012-08-14 00:35:00,,0.0,0.4959,-0.1802999999999999,,0.3155999999999999,,0.0,,20.718,,,,,13.814,,,23.478,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.564,,21.426,,16.935,,-1.2071,,,,,50
2012-08-14 00:36:00,,0.0,0.4733999999999999,-0.1126999999999999,,0.3607,,0.0,,20.712,,,,,13.814,,,23.47,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.564,,21.433,,17.006,,-1.2406,,,,,50
2012-08-14 00:37:00,,0.0,0.5184999999999998,0.3155999999999999,,0.8339999999999999,,0.0,,20.63,,,,,13.814,,,23.47,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.58,,21.444,,17.066,,-1.1568,,,,,50
2012-08-14 00:38:00,,0.0,0.3155999999999999,-0.4733999999999999,,-0.1578,,0.0,,20.571,,,,,13.815,,,23.457,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.574,,21.437,,17.082,,-1.2406,,,,,50
2012-08-14 00:39:00,,0.0,0.6311999999999999,0.1126999999999999,,0.7439,,0.0,,20.557,,,,,13.813,,,23.455,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.577,,21.445,,17.119,,-1.3076,,,,,50
2012-08-14 00:40:00,,0.0,0.3155999999999999,-0.8790999999999999,,-0.5635,,0.0,,20.529,,,,,13.815,,,23.443,0.0033999999999999,0.0,,0.0,,-0.0106,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.566,,21.434,,17.116,,-1.2574,,,,,50
2012-08-14 00:41:00,,0.0,0.2705,-0.8339999999999999,,-0.5635,,0.0,,20.469,,,,,13.816,,,23.442,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.566,,21.43,,17.13,,-1.4082,,,,,50
2012-08-14 00:42:00,,0.0,0.3381,-0.5861,,-0.248,,0.0,,20.446,,,,,13.815,,,23.433,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.542,,21.414,,17.124,,-1.4083,,,,,50
2012-08-14 00:43:00,,0.0,0.541,0.4283,,0.9693,,0.0,,20.449,,,,,13.815,,,23.429,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,35.093,,21.516,,21.403,,17.1,,-1.3915,,,,,50
2012-08-14 00:44:00,,0.0,0.5861,0.3381,,0.9242,,0.0,,20.399,,,,,13.814,,,23.424,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,37.785,,21.509,,21.39,,17.056,,-1.425,,,,,50
2012-08-14 00:45:00,,0.0,0.5861,0.4507999999999999,,1.0369,,0.0,,20.415,,,,,13.815,,,23.416,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,34.306,,21.5,,21.381,,17.04,,-1.4418,,,,,50
2012-08-14 00:46:00,,0.0,0.4733999999999999,-0.5635,,-0.0902,,0.0,,20.355,,,,,13.816,,,23.415,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.505,,21.386,,17.041,,-1.4586,,,,,50
2012-08-14 00:47:00,,0.0,0.4507999999999999,-0.1578,,0.2931,,0.0,,20.295,,,,,13.815,,,23.406,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.505,,21.38,,17.033,,-1.4418,,,,,50
2012-08-14 00:48:00,,0.0,0.541,0.0675999999999999,,0.6086,,0.0,,20.348,,,,,13.814,,,23.403,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.491,,21.359,,17.032,,-1.4586,,,,,50
2012-08-14 00:49:00,,0.0,0.541,0.0451,,0.5861,,0.0,,20.384,,,,,13.816,,,23.391,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.483,,21.347,,17.014,,-1.4753,,,,,50
2012-08-14 00:50:00,,0.0,0.4733999999999999,-0.2253999999999999,,0.248,,0.0,,20.421,,,,,13.816,,,23.389,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.486,,21.352,,17.041,,-1.425,,,,,50
2012-08-14 00:51:00,,0.0,0.5184999999999998,-0.2253999999999999,,0.2931,,0.0,,20.466,,,,,13.816,,,23.386,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.483,,21.347,,17.076,,-1.4083,,,,,50
2012-08-14 00:52:00,,0.0,0.4959,-0.4057999999999999,,0.0902,,0.0,,20.415,,,,,13.816,,,23.376,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.48,,21.344,,17.076,,-1.4083,,,,,50
2012-08-14 00:53:00,,0.0,0.3831999999999999,-0.2931,,0.0902,,0.0,,20.344,,,,,13.816,,,23.376,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.48,,21.352,,17.049,,-1.4251,,,,,50
2012-08-14 00:54:00,,0.0,0.4733999999999999,0.4283,,0.9017,,0.0,,20.244,,,,,13.817,,,23.362,0.0033999999999999,0.0,,0.0,,0.0106,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.468,,21.347,,17.001,,-1.4754,,,,,50
2012-08-14 00:55:00,,0.0,0.5861,-0.3831999999999999,,0.2029,,0.0,,20.23,,,,,13.817,,,23.362,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.477,,21.35,,17.022,,-1.4418,,,,,50
2012-08-14 00:56:00,,0.0,0.4283,-0.248,,0.1802999999999999,,0.0,,20.244,,,,,13.817,,,23.356,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.474,,21.345,,17.066,,-1.5424,,,,,50
2012-08-14 00:57:00,,0.0,0.4509,-0.0675999999999999,,0.3831999999999999,,0.0,,20.264,,,,,13.817,,,23.349,0.0033999999999999,0.0,,0.0,,0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.472,,21.34,,17.101,,-1.4418,,,,,50
2012-08-14 00:58:00,,0.0,0.4509,-0.0902,,0.3607,,0.0,,20.309,,,,,13.817,,,23.342,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.475,,21.351,,17.099,,-1.4418,,,,,50
2012-08-14 00:59:00,,0.0,0.4733999999999999,-0.1804,,0.2931,,0.0,,20.349,,,,,13.818,,,23.335,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.478,,21.355,,17.121,,-1.4083,,,,,50
2012-08-14 01:00:00,,0.0,0.4509,-0.1126999999999999,,0.3381,,0.0,,20.361,,,,,13.817,,,23.334,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.472,,21.354,,17.18,,-1.3916,,,,,50
2012-08-14 01:01:00,,0.0,0.4509,-0.1353,,0.3155999999999999,,0.0,,20.446,,,,,13.818,,,23.322,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.466,,21.352,,17.218,,-1.3748,,,,,50
2012-08-14 01:02:00,,0.0,0.4509,-0.2253999999999999,,0.2253999999999999,,0.0,,20.489,,,,,13.817,,,23.322,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.469,,21.359,,17.262,,-1.2742,,,,,50
2012-08-14 01:03:00,,0.0,0.4509,-0.1804,,0.2705,,0.0,,20.35,,,,,13.818,,,23.312,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.46,,21.35,,17.222,,-1.3748,,,,,50
2012-08-14 01:04:00,,0.0,0.4283,-0.2705,,0.1578,,0.0,,20.28,,,,,13.818,,,23.309,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.452,,21.35,,17.219,,-1.4083,,,,,50
2012-08-14 01:05:00,,0.0,0.4509,-0.1802999999999999,,0.2705,,0.0,,20.223,,,,,13.817,,,23.308,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.454,,21.346,,17.247,,-1.4586,,,,,50
2012-08-14 01:06:00,,0.0,0.5184999999999998,-0.1578,,0.3607,,0.0,,20.169,,,,,13.818,,,23.296,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.439,,21.327,,17.271,,-1.4083,,,,,50
2012-08-14 01:07:00,,0.0,0.4283,-0.3155999999999999,,0.1126999999999999,,0.0,,20.101,,,,,13.818,,,23.295,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.436,,21.329,,17.272,,-1.4083,,,,,50
2012-08-14 01:08:00,,0.0,0.4509,-0.0902,,0.3607,,0.0,,20.064,,,,,13.818,,,23.287,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.434,,21.322,,17.251,,-1.4419,,,,,50
2012-08-14 01:09:00,,0.0,0.4509,-0.3382,,0.1126999999999999,,0.0,,19.964,,,,,13.818,,,23.282,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.406,,21.309,,17.23,,-1.4419,,,,,50
2012-08-14 01:10:00,,0.0,0.4509,-0.0675999999999999,,0.3831999999999999,,0.0,,19.905,,,,,13.819,,,23.282,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.387,,21.293,,17.229,,-1.5928,,,,,50
2012-08-14 01:11:00,,0.0,0.4283,-0.2253999999999999,,0.2029,,0.0,,20.017,,,,,13.818,,,23.271,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.372,,21.266,,17.231,,-1.6766,,,,,50
2012-08-14 01:12:00,,0.0,0.4733999999999999,-0.1578,,0.3155999999999999,,0.0,,20.111,,,,,13.819,,,23.269,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.364,,21.26,,17.268,,-1.6598,,,,,50
2012-08-14 01:13:00,,0.0,0.4283,0.0,,0.4283,,0.0,,20.173,,,,,13.819,,,23.264,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.36,,21.246,,17.246,,-1.6095,,,,,50
2012-08-14 01:14:00,,0.0,0.4509,-0.1126999999999999,,0.3382,,0.0,,20.137,,,,,13.819,,,23.255,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.334,,21.234,,17.27,,-1.6431,,,,,50
2012-08-14 01:15:00,,0.0,0.4283,-0.3831999999999999,,0.0451,,0.0,,20.207,,,,,13.82,,,23.255,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.333,,21.241,,17.349,,-1.5425,,,,,50
2012-08-14 01:16:00,,0.0,0.3831999999999999,-0.496,,-0.1126999999999999,,0.0,,20.289,,,,,13.82,,,23.246,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.33,,21.233,,17.37,,-1.5425,,,,,50
2012-08-14 01:17:00,,0.0,0.1804,-0.8115999999999999,,-0.6311999999999999,,0.0,,20.349,,,,,13.821,,,23.242,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.329,,21.222,,17.427,,-1.4251,,,,,50
2012-08-14 01:18:00,,0.0,0.3607,-0.6538,,-0.2931,,0.0,,20.443,,,,,13.821,,,23.238,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.318,,21.219,,17.467,,-1.4419,,,,,50
2012-08-14 01:19:00,,0.0,0.541,-0.4057999999999999,,0.1353,,0.0,,20.451,,,,,13.82,,,23.228,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.303,,21.219,,17.508,,-1.4084,,,,,50
2012-08-14 01:20:00,,0.0,0.5635999999999999,-0.2705,,0.2931,,0.0,,20.415,,,,,13.82,,,23.228,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.312,,21.23,,17.528,,-1.3916,,,,,50
2012-08-14 01:21:00,,0.0,0.4733999999999999,0.541,,1.0145,,0.0,,20.412,,,,,13.82,,,23.218,0.0033999999999999,0.0,,0.0,,0.0064,0.0,0.0,,0.0,,,,,0.0,,32.272,,21.309,,21.23,,17.505,,-1.3581,,,,,50
2012-08-14 01:22:00,,0.0,0.4057999999999999,0.5635999999999999,,0.9694,,0.0,,20.404,,,,,13.821,,,23.215,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,33.561,,21.309,,21.235,,17.482,,-1.3916,,,,,50
2012-08-14 01:23:00,,0.0,0.4509,-0.4509,,0.0,,0.0,,20.383,,,,,13.821,,,23.208,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.305,,21.227,,17.473,,-1.4251,,,,,50
2012-08-14 01:24:00,,0.0,0.496,0.1353,,0.6311999999999999,,0.0,,20.353,,,,,13.821,,,23.202,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.31,,21.221,,17.437,,-1.4419,,,,,50
2012-08-14 01:25:00,,0.0,0.496,-0.1578,,0.3382,,0.0,,20.39,,,,,13.82,,,23.201,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.321,,21.221,,17.451,,-1.4251,,,,,50
2012-08-14 01:26:00,,0.0,0.496,-0.0902,,0.4057999999999999,,0.0,,20.438,,,,,13.817,,,23.19,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.318,,21.215,,17.46,,-1.4419,,,,,50
2012-08-14 01:27:00,,0.0,0.496,0.0902,,0.5861,,0.0,,20.419,,,,,13.817,,,23.188,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.322,,21.216,,17.463,,-1.4084,,,,,50
2012-08-14 01:28:00,,0.0,0.4509,-0.4733999999999999,,-0.0224999999999999,,0.0,,20.379,,,,,13.821,,,23.18,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.3,,21.19,,17.468,,-1.3748,,,,,50
2012-08-14 01:29:00,,0.0,0.4733999999999999,-0.2253999999999999,,0.248,,0.0,,20.385,,,,,13.821,,,23.175,0.0033999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.28,,21.168,,17.502,,-1.4084,,,,,50
2012-08-14 01:30:00,,0.0,0.4283,-0.2029,,0.2253999999999999,,0.0,,20.395,,,,,13.821,,,23.175,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.285,,21.175,,17.507,,-1.4419,,,,,50
2012-08-14 01:31:00,,0.0,0.3831999999999999,-0.248,,0.1353,,0.0,,20.406,,,,,13.821,,,23.164,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.288,,21.183,,17.53,,-1.4084,,,,,50
