measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2001-01-10 00:00:00,5.4885,-18.232,122.24,4.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.886,15.414,2.8977,2.0955,2.6067,3.5044,50
2001-01-10 00:15:00,5.4862,-21.11,122.16,3.4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.667,15.211,1.4723,1.4723,1.4724,2.3321,50
2001-01-10 00:30:00,5.4896,-18.991,122.27,3.7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.709,15.212,1.4723,1.4576,1.4723,2.6304,50
2001-01-10 00:45:00,5.4948,-19.639,122.37,3.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.705,15.177,1.4723,1.0024,1.4723,2.2019,50
2001-01-10 01:00:00,5.4932,-21.11,122.37,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.642,15.089,0.69381,-0.48313,1.1713,1.7187,50
2001-01-10 01:15:00,5.4791,-12.749,122.14,3.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.631,15.062,-0.39709,-1.2182,-0.0039699999999999,1.3748,50
2001-01-10 01:30:00,5.4826,-16.275,122.22,2.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.572,14.987,-1.2182,-1.2182,-0.93681,1.0586,50
2001-01-10 01:45:00,5.4846,-18.649,122.23,3.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.593,14.969,-1.036,-1.2182,-1.0131,1.623,50
2001-01-10 02:00:00,5.4852,-18.884,122.26,3.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.645,15.021,0.42165,-0.88351,0.95851,2.3844,50
2001-01-10 02:15:00,5.4846,-18.656,122.26,5.2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,15.156,1.6605,1.0919,1.697,3.5281,50
2001-01-10 02:30:00,5.4868,-19.017,122.31,5.6809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.049,15.342,3.406,2.0885,3.2285,2.9844,50
2001-01-10 02:45:00,5.4861,-19.483,122.28,5.9549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.039,15.319,3.185,2.179,3.6671,3.3139,50
2001-01-10 03:00:00,5.4856,-18.819,122.28,5.4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,15.409,3.0576,2.362,3.5147,2.3163,50
2001-01-10 03:15:00,5.5016,-19.135,122.64,5.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.115,15.454,1.9794,1.7758,2.0351,2.2784,50
2001-01-10 03:30:00,5.5036,-18.79,122.69,6.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.217,15.56,3.7316,3.414,3.7392,2.5108,50
2001-01-10 03:45:00,5.4999,-18.282,122.62,3.8548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.009,15.401,1.4295,1.1234,1.5319,0.0,50
2001-01-10 04:00:00,5.5163,-19.317,123.03,2.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.805,15.258,-0.78968,-1.0771,0.00019,0.0445199999999999,50
2001-01-10 04:15:00,5.5006,-18.665,122.61,3.4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.684,15.114,-1.214,-1.2216,-0.21012,1.1151,50
2001-01-10 04:30:00,5.505,-19.787,122.7,4.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,15.156,0.35507,-0.94013,0.52309,1.833,50
2001-01-10 04:45:00,5.4972,-19.374,122.58,4.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.718,15.123,1.2782,-0.51392,0.90406,1.6071,50
2001-01-10 05:00:00,5.4876,-21.77,122.32,4.6883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77,15.155,1.3669,0.2456599999999999,1.2719,1.4302,50
2001-01-10 05:15:00,5.4864,-18.142,122.28,2.5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.617,15.017,-0.93775,-1.204,-0.88438,0.0,50
2001-01-10 05:30:00,5.5022,-16.171,122.61,1.9489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.564,14.96,-1.2185,-1.8019,-1.2185,0.03228,50
2001-01-10 05:45:00,5.4945,-21.848,122.39,2.4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.504,14.886,-1.2183,-1.2498,-1.2183,1.1788,50
2001-01-10 06:00:00,5.497,-18.888,122.48,2.9643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.521,14.896,-1.2182,-1.2182,-1.203,1.4882,50
2001-01-10 06:15:00,5.4712,-17.303,122.03,3.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,14.881,-0.46528,-1.2182,-0.3588,1.9312,50
2001-01-10 06:30:00,5.4691,-21.44,122.09,2.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.492,14.891,-0.95965,-1.2182,-0.04802,1.3758,50
2001-01-10 06:45:00,5.4665,-16.332,122.08,3.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.511,14.882,-1.0357,-1.2182,0.9804,2.0771,50
2001-01-10 07:00:00,5.4629,-18.763,122.02,3.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.544,14.897,-0.96725,-1.2182,1.4136,1.9369,50
2001-01-10 07:15:00,5.4769,-17.686,122.09,3.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.529,14.908,-0.95965,-1.2182,1.4209,3.0079,50
2001-01-10 07:30:00,6.5296,118.61,122.07,3.3248,0.5551899999999999,205.89,0.58506,206.25,120.66863,114.30807,248.52,15.001,16.15,0.48852,-0.12094,1.4794,48.406,50
