measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2021-03-13 00:00:00,0.0,-2.5717,0.0,3.7742,0.00101,13.862,0.00451,0.2245699999999999,0.0,-0.0021199999999999,0.0,0.54141,0.00101,-3.1132,21.322,21.222,3.5205,,50
2021-03-13 00:01:00,0.0,-2.459,0.0,3.7724,0.00103,13.863,0.00493,0.20762,-0.0001399999999999,-0.00636,0.0,0.58653,0.00103,-3.0455,21.375,21.27,3.5226,,50
2021-03-13 00:02:00,0.0,-2.4815,0.0,3.7597,0.00088,13.862,0.0046499999999999,0.18856,-0.0001399999999999,-0.0021199999999999,0.0,0.54142,0.00088,-3.0229,21.376,21.265,3.5171,,50
2021-03-13 00:03:00,0.0,-2.4589,0.0,3.753,0.00083,13.862,0.0046499999999999,0.17796,0.0,-0.00636,0.0,0.56398,0.00083,-3.0229,21.358,21.256,3.5065,,50
2021-03-13 00:04:00,0.0,-2.5717,0.0,3.7676,0.00084,13.862,0.00479,0.17373,-0.0001399999999999,-0.00636,0.0,0.65422,0.00084,-3.226,21.34,21.24,3.4931,,50
2021-03-13 00:05:00,0.0,-2.4364,0.0,3.7115,0.0007799999999999,13.863,0.00493,0.15889,-0.0001399999999999,-0.0021199999999999,0.0,0.49629,0.0007799999999999,-2.9327,21.317,21.227,3.4861,,50
2021-03-13 00:06:00,0.0,-2.6845,0.0,3.7814,0.00071,13.863,0.0046499999999999,0.15254,-0.0002799999999999,-0.01059,0.0,0.767,0.00071,-3.4515,21.306,21.229,3.4756,,50
2021-03-13 00:07:00,0.0,-2.3688,0.0,3.7013,0.00076,13.863,0.00479,0.1589,-0.0001399999999999,0.0042399999999999,0.0,0.54141,0.00076,-2.9102,21.303,21.233,3.4638,,50
2021-03-13 00:08:00,0.0,-2.504,0.0,3.6989,0.00083,13.863,0.00508,0.16313,0.0002799999999999,0.0,0.0,0.42862,0.00083,-2.9327,21.281,21.215,3.4517,,50
2021-03-13 00:09:00,0.0,-2.459,0.0,3.6897,0.0007699999999999,13.863,0.00508,0.15254,-0.0002799999999999,0.0148299999999999,0.0,0.51885,0.0007699999999999,-2.9778,21.28,21.199,3.4402,,50
