measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2009-04-02 00:00:00,0.063,0.635,0.0,-6.778,0.0109999999999999,0.008,0.0,0.008,0.0,9e-05,0.0,15.733,15.405,15.154,0.0,0.0,-5.75,50
2009-04-02 00:15:00,0.063,0.635,0.0,-7.008,0.0109999999999999,0.008,0.001,0.0089999999999999,1e-05,9e-05,0.0,16.134,15.789,15.223,0.0,0.0,-5.462,50
2009-04-02 00:30:00,0.063,0.635,0.0,-6.987,0.0109999999999999,0.008,0.001,0.007,1e-05,9e-05,0.0,15.89,15.704,15.283,0.0,0.0,-5.516,50
2009-04-02 00:45:00,0.063,0.635,0.0,-7.074,0.0109999999999999,0.008,0.001,0.0089999999999999,1e-05,9e-05,0.0,15.738,15.479,15.207,0.0,0.0,-5.053,50
2009-04-02 01:00:00,0.063,0.635,0.0,-7.187,0.0109999999999999,0.007,0.0,0.008,0.0,8e-05,0.0,15.773,15.487,15.139,0.0,0.0,-5.536,50
2009-04-02 01:15:00,0.063,0.635,0.0,-7.077,0.0109999999999999,0.007,0.001,0.008,1e-05,8e-05,0.0,15.393,15.108,14.999,0.0,0.0,-5.466,50
2009-04-02 01:30:00,0.063,0.635,0.0,-6.429,0.0109999999999999,0.007,0.0,0.008,0.0,8e-05,0.0,15.361,15.108,14.88,0.0,0.0,-5.137,50
2009-04-02 01:45:00,0.063,0.635,0.0,-7.643,0.0109999999999999,0.008,0.001,0.008,1e-05,9e-05,0.0,15.934,15.661,14.999,0.0,0.0,-5.7,50
2009-04-02 02:00:00,0.065,0.636,0.0,-7.896,0.0109999999999999,0.007,0.0,0.008,0.0,8e-05,0.0,16.177,15.954,15.137,0.0,0.0,-5.932,50
2009-04-02 02:15:00,0.063,0.635,0.0,-7.123,0.0109999999999999,0.007,0.0,0.007,0.0,8e-05,0.0,15.996,15.842,15.27,0.0,0.0,-6.069,50
2009-04-02 02:30:00,0.063,0.635,0.0,-7.166,0.0109999999999999,0.007,0.0,0.007,0.0,8e-05,0.0,15.939,15.82,15.296,0.0,0.0,-5.98,50
2009-04-02 02:45:00,0.064,0.635,0.0,-6.761,0.01,0.008,0.0,0.008,0.0,8e-05,0.0,16.202,16.044,15.371,0.0,0.0,-5.696,50
2009-04-02 03:00:00,0.069,0.642,0.0,-7.325999999999999,0.0089999999999999,0.008,0.001,0.0089999999999999,1e-05,7e-05,0.0,16.039,15.998,15.483,0.0,0.0,-5.267,50
