measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2009-01-05 00:00:00,0.0589999999999999,0.5949999999999999,0.0,-11.566,0.0089999999999999,0.0759999999999999,0.001,0.0089999999999999,1e-05,0.00068,0.001,18.073,18.107,16.216,0.0,0.0,-5.703,50
2009-01-05 00:15:00,0.063,0.63,0.0,-12.005,0.0089999999999999,0.055,0.001,0.008,1e-05,0.0005,0.0,18.182,18.183,16.221,0.0,0.0,-5.371,50
2009-01-05 00:30:00,0.063,0.631,0.0,-12.798,0.0089999999999999,0.0459999999999999,0.001,0.0089999999999999,1e-05,0.0004099999999999,0.0,18.069,18.079,16.184,0.0,0.0,-5.471,50
2009-01-05 00:45:00,0.063,0.631,0.0,-11.94,0.0089999999999999,0.0429999999999999,0.0,0.008,0.0,0.0003899999999999,0.0,17.821,17.916,16.131,0.0,0.0,-5.661,50
2009-01-05 01:00:00,0.063,0.635,0.0,-12.823,0.0089999999999999,0.042,0.001,0.008,1e-05,0.00038,0.0,18.066,18.068,16.026,0.0,0.0,-5.885,50
2009-01-05 01:15:00,0.063,0.632,0.0,-12.89,0.0089999999999999,0.042,0.0,0.0089999999999999,0.0,0.00038,0.0,18.027,18.068,15.991,0.0,0.0,-5.917,50
2009-01-05 01:30:00,0.063,0.635,0.0,-12.38,0.0089999999999999,0.042,0.0,0.008,0.0,0.00038,0.0,18.191,18.174,16.001,0.0,0.0,-6.116,50
2009-01-05 01:45:00,0.063,0.631,0.0,-12.188,0.0089999999999999,0.041,0.0,0.008,0.0,0.0003699999999999,0.0,18.137,18.147,16.044,0.0,0.0,-5.302,50
2009-01-05 02:00:00,0.063,0.633,0.0,-12.444,0.0089999999999999,0.042,0.001,0.0089999999999999,1e-05,0.00038,0.0,18.06,18.101,16.039,0.0,0.0,-4.78,50
2009-01-05 02:15:00,0.063,0.629,0.0,-12.077,0.0089999999999999,0.042,0.001,0.0089999999999999,1e-05,0.00038,0.0,18.145,18.189,16.031,0.0,0.0,-4.996,50
