measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-05-09 00:00:00,5.465,0.0,0.0,-15.466,122.157,17.234,0.0,169.825,0.0,169.589,0.0,0.0,0.1429999999999999,23.937,23.746,24.769,0.0,0.0,-7.013,50
2004-05-09 00:15:00,4.774,0.0,0.0,-13.513,106.669,15.539,0.0,148.486,0.0,148.274,0.0,0.0,0.122,20.854,20.638,21.444,0.0,0.0,-6.351,50
2004-05-09 00:30:00,5.12,0.0,0.0,-14.515,114.341,16.851,0.0,159.193,0.0,158.968,0.0,0.0,0.138,22.256,21.978,22.722,0.0,0.0,-6.413,50
2004-05-09 00:45:00,5.126,0.0,0.0,-14.51,114.438,16.334,0.0,159.325,0.0,159.096,0.0,0.0,0.14,22.127,21.84,22.522,0.0,0.0,-6.77,50
2004-05-09 01:00:00,5.129,0.0,0.0,-14.493,114.489,16.305,0.0,159.338,0.0,159.111,0.0,0.0,0.137,22.057,21.681,22.317,0.0,0.0,-6.962,50
2004-05-09 01:15:00,5.131,0.0,0.0,-14.474,114.541,15.943,0.003,159.391,0.0,159.166,0.0,0.4781699999999999,0.504,21.952,21.571,22.152,0.0,0.0,-6.998,50
2004-05-09 01:30:00,5.135,0.0,0.0,-14.496,114.636,16.095,0.003,159.523,0.0,159.297,0.0,0.47857,0.656,21.91,21.497,22.008,0.0,0.0,-6.647,50
2004-05-09 01:45:00,5.132,0.0,0.0,-14.471,114.564,15.866,0.003,159.42,0.0,159.194,0.0,0.47826,0.652,21.858,21.403,21.883,0.0,0.0,-7.121,50
2004-05-09 02:00:00,5.472,0.0,0.0,-15.449,122.153,16.198,0.004,169.952,0.0,169.705,0.0,0.67981,0.695,23.227,22.678,23.178,0.0,0.0,-8.029999999999998,50
2004-05-09 02:15:00,5.129,0.0,0.0,-14.47,114.494,15.422,0.003,159.289,0.0,159.063,0.0,0.47787,0.655,21.655,21.153,21.561,0.0,0.0,-7.34,50
