measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2016-06-16 00:00:00,0.0,0.3375199999999999,-2.9702,-2.6327,0.0,21.298,13.6,30.109,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.579,27.464,16.539,-625.31,50
2016-06-16 00:01:00,0.0,0.11251,-3.2402,-3.1277,0.0,21.365,13.6,30.095,0.0001399999999999,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.566,27.451,16.55,-733.0,50
2016-06-16 00:02:00,0.0,0.29252,-3.0152,-2.7227,0.0,21.485,13.601,30.085,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.558,27.44,16.615,-621.36,50
2016-06-16 00:03:00,0.0,0.2700199999999999,-3.1052,-2.8352,0.0,21.592,13.601,30.076,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.562,27.436,16.696,-712.29,50
2016-06-16 00:04:00,0.0,0.20251,-3.0152,-2.8127,0.0,21.562,13.601,30.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.553,27.433,16.783,-506.99,50
2016-06-16 00:05:00,0.0,0.20251,-3.0602,-2.8577,0.0,21.514,13.601,30.06,0.0,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.559,27.431,16.83,-558.91,50
2016-06-16 00:06:00,0.0,0.2475199999999999,-3.0602,-2.8127,0.0,21.487,13.601,30.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.546,27.41,16.874,-784.4299999999998,50
2016-06-16 00:07:00,0.0,0.22502,-3.0602,-2.8352,0.0,21.507,13.601,30.039,0.0,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.543,27.402,16.924,-569.85,50
2016-06-16 00:08:00,0.0,0.2475199999999999,-3.0377,-2.7902,0.0,21.433,13.601,30.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.526,27.399,16.822,-412.72,50
2016-06-16 00:09:00,0.0,0.20251,-2.9927,-2.7902,0.0,21.254,13.601,30.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.489,27.368,16.683,-862.89,50
2016-06-16 00:10:00,0.0,0.2475199999999999,-3.0602,-2.8127,0.0,21.039,13.602,30.009,0.0,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.453,27.332,16.573,-661.33,50
2016-06-16 00:11:00,0.0,0.20251,-3.0152,-2.8127,0.0,20.899,13.602,29.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.424,27.263,16.509,-869.46,50
2016-06-16 00:12:00,0.0,0.4500299999999999,-2.8127,-2.3627,0.0,21.066,13.602,29.986,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.962,27.4,27.192,16.539,-802.63,50
2016-06-16 00:13:00,0.0,0.2475199999999999,-3.3527,-3.1052,0.0,21.321,13.603,29.979,-0.0001399999999999,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,27.373,27.119,16.668,-359.51,50
2016-06-16 00:14:00,0.0,0.3375199999999999,-3.0602,-2.7227,0.0,21.759,13.601,29.965,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.309,27.062,16.834,-769.1799999999998,50
2016-06-16 00:15:00,0.0,0.4050199999999999,-2.7902,-2.3852,0.0,21.897,13.603,29.962,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.872,27.283,27.026,16.914,-620.61,50
2016-06-16 00:16:00,0.0,0.31502,-3.0152,-2.7002,0.0,21.93,13.603,29.948,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.259,26.993,16.907,-421.35,50
2016-06-16 00:17:00,0.0,0.29252,-3.0152,-2.7227,0.0,21.888,13.603,29.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.242,26.98,16.939,-816.4,50
2016-06-16 00:18:00,0.0,0.20251,-3.1727,-2.9702,0.0,21.805,13.603,29.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.226,26.978,16.907,-634.83,50
2016-06-16 00:19:00,0.0,0.29252,-2.9027,-2.6102,0.0,21.716,13.604,29.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.211,26.983,16.881,-850.5,50
2016-06-16 00:20:00,0.0,0.2475199999999999,-3.4877,-3.2402,0.0,21.655,13.604,29.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.206,27.0,16.932,-453.75,50
2016-06-16 00:21:00,0.0,0.2700199999999999,-2.9027,-2.6327,0.0,21.588,13.604,29.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227,27.21,27.017,16.936,-842.02,50
2016-06-16 00:22:00,0.0,0.29252,-2.9702,-2.6777,0.0,21.483,13.605,29.888,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.214,27.036,16.92,-541.29,50
2016-06-16 00:23:00,0.0,0.18001,-3.1727,-2.9927,0.0,21.386,13.605,29.874,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.217,27.043,16.868,-535.96,50
2016-06-16 00:24:00,0.0,0.2475199999999999,-3.0377,-2.7902,0.0,21.341,13.605,29.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.229,27.06,16.801,-709.77,50
2016-06-16 00:25:00,0.0,0.18001,-3.1952,-3.0152,0.0,21.277,13.605,29.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.229,27.068,16.729,-677.49,50
2016-06-16 00:26:00,0.0,0.11251,-3.0377,-2.9252,0.0,21.27,13.606,29.85,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.219,27.074,16.683,-989.9,50
2016-06-16 00:27:00,0.0,0.4500299999999999,-2.8127,-2.3627,0.0,21.26,13.606,29.836,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5855,27.205,27.071,16.6,-774.69,50
2016-06-16 00:28:00,0.0,0.4050199999999999,-2.8802,-2.4752,0.0,21.293,13.606,29.828,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,27.203,27.066,16.607,-717.71,50
2016-06-16 00:29:00,0.0,0.22502,-3.3527,-3.1277,0.0,21.285,13.606,29.816,0.0,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,27.202,27.066,16.527,-284.48,50
2016-06-16 00:30:00,0.0,0.4050199999999999,-2.7902,-2.3852,0.0,21.242,13.607,29.816,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3405,27.209,27.073,16.525,-589.08,50
