measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-08-26 00:00:00,-0.063,0.381,0.0,21.974,0.002,0.007,0.0,0.007,0.0,1e-05,0.0,23.529,23.59,25.238,0.0,0.0,-4.004,50
2008-08-26 00:15:00,-0.063,0.381,0.0,22.224,0.002,0.007,0.0,0.007,0.0,1e-05,0.0,23.517,23.577,25.258,0.0,0.0,-4.47,50
2008-08-26 00:30:00,-0.063,0.381,0.0,22.104,0.002,0.007,0.0,0.007,0.0,1e-05,0.0,23.429,23.524,25.261,0.0,0.0,-5.274,50
2008-08-26 00:45:00,-0.063,0.381,0.0,22.779,0.002,0.007,0.0,0.008,0.0,1e-05,0.0,23.467,23.532,25.266,0.0,0.0,-3.512,50
2008-08-26 01:00:00,-0.063,0.381,0.0,22.495,0.002,0.007,0.0,0.007,0.0,1e-05,0.0,23.528,23.553,25.339,0.0,0.0,-4.901,50
2008-08-26 01:15:00,-0.063,0.381,0.0,22.078,0.002,0.008,0.0,0.007,0.0,2e-05,0.0,23.546,23.574,25.391,0.0,0.0,-4.875,50
2008-08-26 01:30:00,-0.063,0.382,0.0,21.362,0.002,0.007,0.001,0.007,1e-05,1e-05,0.0,23.541,23.54,25.429,0.0,0.0,-5.926,50
2008-08-26 01:45:00,-0.063,0.381,0.0,20.477,0.002,0.008,0.001,0.0089999999999999,1e-05,2e-05,0.0,23.475,23.512,25.366,0.0,0.0,-5.178,50
2008-08-26 02:00:00,-0.063,0.381,0.0,20.84,0.002,0.008,0.001,0.0089999999999999,1e-05,2e-05,0.0,23.429,23.455,25.281,0.0,0.0,-3.224,50
2008-08-26 02:15:00,-0.063,0.381,0.0,20.901,0.002,0.0089999999999999,0.001,0.008,1e-05,2e-05,0.0,23.401,23.41,25.235,0.0,0.0,-2.871,50
