measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2020-09-11 00:14:00,0.0,-3.1335,0.0,7.1062,0.0,13.78,0.00338,0.0,0.0,-0.01905,0.0,0.36069,0.0,-3.4941,24.017,23.763,5.0503,50
2020-09-11 00:15:00,0.0,-2.7052,0.0,7.1332,0.0,13.781,0.00197,0.0,0.0,0.00423,0.0,0.29307,0.0,-2.9983,23.999,23.749,5.0978,50
2020-09-11 00:16:00,0.0,-3.0659,0.0,7.2249,0.0,13.781,0.0023999999999999,0.0,0.0,-0.0063499999999999,0.0,0.33815,0.0,-3.404,23.952,23.707,5.1357,50
2020-09-11 00:17:00,0.0,-3.0659,0.0,7.2866,0.0,13.781,0.0023999999999999,0.0,0.0,-0.00423,0.0,0.29307,0.0,-3.3589,23.9,23.694,5.1305,50
2020-09-11 00:18:00,0.0,-2.7052,0.0,7.299699999999999,-1e-05,13.781,0.00169,-0.0063499999999999,0.0,0.02329,0.0,0.33815,-1e-05,-3.0434,23.862,23.684,5.0879,50
2020-09-11 00:19:00,0.0,-2.8855,0.0,7.2988,0.0,13.782,0.00169,-0.00423,0.0,0.0063499999999999,0.0,0.29307,0.0,-3.1786,23.839,23.671,5.0467,50
2020-09-11 00:20:00,0.0,-2.8179,0.0,7.2899,0.0,13.781,0.00169,-0.00423,0.0,-0.00847,0.0,0.29307,0.0,-3.111,23.827,23.662,4.997,50
2020-09-11 00:21:00,0.0,-2.9081,0.0,7.3619,0.0,13.781,0.0030999999999999,0.0,0.0,-0.01059,0.0,0.4508599999999999,0.0,-3.3589,23.811,23.66,5.0104,50
2020-09-11 00:22:00,0.0,-2.9081,0.0,7.3714,0.0,13.781,0.0023999999999999,-0.0021199999999999,0.0,0.0063499999999999,0.0,0.36069,0.0,-3.2688,23.789,23.649,4.9829,50
2020-09-11 00:23:00,0.0,-2.9757,0.0,7.3789,0.0,13.782,0.0023999999999999,0.0,0.0,-0.0021199999999999,0.0,0.31561,0.0,-3.2913,23.799,23.653,4.8856,50
2020-09-11 00:24:00,0.0,-2.9983,0.0,7.3971,0.0,13.782,0.00254,0.0,0.0,-0.0063499999999999,0.0,0.33815,0.0,-3.3364,23.819,23.695,4.7082,50
2020-09-11 00:25:00,0.0,-2.8856,0.0,7.3267,0.0,13.782,0.00282,0.0,0.0,-0.0063499999999999,0.0,0.4283199999999999,0.0,-3.3138,23.847,23.754,4.5112,50
2020-09-11 00:26:00,0.0,-2.8856,0.0,7.1946,0.0,13.782,0.00268,0.0,0.0,-0.00423,0.0,0.4057799999999999,0.0,-3.2913,23.883,23.821,4.3642,50
2020-09-11 00:27:00,0.0,-2.9306,0.0,7.0112,0.0,13.782,0.00282,0.0,0.0,0.00423,0.0,0.4283199999999999,0.0,-3.3589,23.908,23.86,4.2242,50
2020-09-11 00:28:00,0.0,-2.9306,0.0,6.9066,0.0,13.783,0.0023999999999999,0.0,0.0,-0.0021199999999999,0.0,0.31561,0.0,-3.2463,23.941,23.89,4.1026,50
2020-09-11 00:29:00,0.0,-2.9983,0.0,6.8486,0.0,13.783,0.00268,0.0,0.0,-0.00847,0.0,0.31561,0.0,-3.3138,23.961,23.899,3.9997,50
2020-09-11 00:30:00,0.0,-3.0208,0.0,6.7812,-1e-05,13.782,0.00296,-0.00423,0.0,0.0063499999999999,0.0,0.38323,-1e-05,-3.404,23.986,23.924,3.8616,50
2020-09-11 00:31:00,0.0,-2.9532,0.0,6.7381,0.0,13.784,0.00296,-0.0021199999999999,0.0,-0.0126999999999999,0.0,0.33815,0.0,-3.2913,24.014,23.976,3.7461,50
2020-09-11 00:32:00,0.0,-2.9081,0.0,6.684,0.0,13.783,0.00268,-0.0021199999999999,0.0,-0.0063499999999999,0.0,0.36069,0.0,-3.2688,24.067,24.046,3.6911,50
2020-09-11 00:33:00,0.0,-2.9983,0.0,6.6493,0.0,13.783,0.00268,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.33814,0.0,-3.3364,24.123,24.113,3.6782,50
2020-09-11 00:34:00,0.0,-2.9081,0.0,6.614,0.0,13.784,0.00268,0.0021199999999999,0.0,-0.01694,0.0,0.36069,0.0,-3.2688,24.166,24.164,3.6122,50
2020-09-11 00:35:00,0.0,-2.7728,0.0,6.5583,0.0,13.784,0.0022499999999999,-0.0021199999999999,0.0,0.01694,0.0,0.4057799999999999,0.0,-3.1786,24.181,24.175,3.5363,50
2020-09-11 00:36:00,0.0,-2.7278,0.0,6.5017,0.0,13.784,0.00197,0.0,0.0,0.0,0.0,0.29307,0.0,-3.0208,24.134,24.091,3.4512,50
2020-09-11 00:37:00,0.0,-3.2688,0.0,6.4923,0.0,13.785,0.00338,-0.0021199999999999,0.0,-0.0063499999999999,0.0,0.33815,0.0,-3.6069,24.074,23.993,3.4122,50
2020-09-11 00:38:00,0.0,-2.8856,0.0,6.4389,0.0,13.784,0.00268,0.0,0.0,0.01059,0.0,0.36069,0.0,-3.2463,24.033,23.936,3.3692,50
2020-09-11 00:39:00,0.0,-3.2012,0.0,6.4131,0.0,13.784,0.00268,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.29307,0.0,-3.4942,24.027,23.911,3.3023,50
2020-09-11 00:40:00,0.0,-3.1335,0.0,6.4032,0.0,13.785,0.00338,0.0,0.0,-0.01482,0.0,0.38323,0.0,-3.5167,24.061,23.935,3.241,50
2020-09-11 00:41:00,0.0,-2.8856,0.0,6.3113,0.0,13.784,0.00338,0.0,0.0,-0.0126999999999999,0.0,0.4057799999999999,0.0,-3.2913,24.111,23.992,3.194,50
2020-09-11 00:42:00,0.0,-2.863,0.0,6.2294,0.0,13.785,0.00338,0.0,0.0,-0.0126999999999999,0.0,0.24798,0.0,-3.111,24.156,24.067,3.1594,50
2020-09-11 00:43:00,0.0,-2.9983,0.0,6.167,0.0,13.785,0.00282,0.00423,0.0,-0.00847,0.0,0.29307,0.0,-3.2913,24.207,24.151,3.1062,50
2020-09-11 00:44:00,0.0,-2.863,0.0,6.0926,0.0,13.785,0.00268,-0.0021199999999999,0.0,-0.0063499999999999,0.0,0.2705199999999999,0.0,-3.1335,24.237,24.198,3.0538,50
2020-09-11 00:45:00,0.0,-2.7503,0.0,6.0684,0.0,13.785,0.00183,0.0,0.0,0.00847,0.0,0.36069,0.0,-3.111,24.222,24.155,3.0387,50
2020-09-11 00:46:00,0.0,-2.9757,0.0,6.1503,-1e-05,13.785,0.00282,-0.0063499999999999,0.0,0.01059,0.0,0.33815,-1e-05,-3.3138,24.164,24.064,2.9849,50
2020-09-11 00:47:00,0.0,-2.7728,0.0,6.151,0.0,13.785,0.00197,0.0021199999999999,0.0,0.0021199999999999,0.0,0.33815,0.0,-3.111,24.097,23.975,2.9372,50
2020-09-11 00:48:00,0.0,-2.9081,0.0,6.1773,0.0,13.786,0.00296,0.0021199999999999,0.0,0.00423,0.0,0.4057799999999999,0.0,-3.3138,24.069,23.936,3.0223,50
2020-09-11 00:49:00,0.0,-2.9983,0.0,6.1791,0.0,13.785,0.00268,0.0,0.0,0.00847,0.0,0.2705199999999999,0.0,-3.2688,24.089,23.954,3.0205,50
2020-09-11 00:50:00,0.0,-2.9532,0.0,6.1558,0.0,13.786,0.00282,0.0,0.0,0.00423,0.0,0.38323,0.0,-3.3364,24.131,24.011,2.9952,50
2020-09-11 00:51:00,0.0,-2.8925,0.0,6.1186,0.0,13.785,0.00247,0.0,0.0,-0.00391,0.0,0.33294,0.0,-3.2254,24.179,24.093,2.9649,50
2020-09-11 00:52:00,0.0,-2.863,0.0,6.0626,0.0,13.786,0.0023999999999999,0.0,0.0,-0.0063499999999999,0.0,0.31561,0.0,-3.1786,24.203,24.137,2.8922,50
2020-09-11 00:53:00,0.0,-2.8405,0.0,6.0289,0.0,13.786,0.00282,0.0,0.0,-0.00423,0.0,0.36069,0.0,-3.2011,24.18,24.087,2.8227,50
2020-09-11 00:54:00,0.0,-2.8856,0.0,5.9853,0.0,13.785,0.0023999999999999,0.0,0.0,-0.0021199999999999,0.0,0.36069,0.0,-3.2463,24.106,24.001,2.7712,50
2020-09-11 00:55:00,0.0,-2.8856,0.0,6.0415,-2e-05,13.785,0.00254,-0.0063499999999999,0.0,-0.00847,0.0,0.36069,-2e-05,-3.2463,24.038,23.919,2.8172,50
2020-09-11 00:56:00,0.0,-2.9757,0.0,6.0479,0.0,13.785,0.00254,0.0,0.0,0.0021199999999999,0.0,0.31561,0.0,-3.2913,24.02,23.888,2.8569,50
2020-09-11 00:57:00,0.0,-2.9081,0.0,6.0322,0.0,13.785,0.0023999999999999,0.0,0.0,-0.0063499999999999,0.0,0.31561,0.0,-3.2237,24.039,23.906,2.8971,50
2020-09-11 00:58:00,0.0,-2.8856,0.0,6.0313,-1e-05,13.785,0.00296,-0.00423,0.0,-0.0063499999999999,0.0,0.38323,-1e-05,-3.2688,24.08,23.958,2.9074,50
2020-09-11 00:59:00,0.0,-2.8179,0.0,5.9992,0.0,13.785,0.00282,0.0021199999999999,0.0,0.0021199999999999,0.0,0.33815,0.0,-3.1561,24.135,24.041,2.8685,50
2020-09-11 01:00:00,0.0,-2.7052,0.0,5.9642,0.0,13.785,0.00282,0.0,0.0,-0.0063499999999999,0.0,0.47341,0.0,-3.1786,24.17,24.099,2.778,50
2020-09-11 01:01:00,0.0,-2.863,0.0,5.8915,0.0,13.785,0.00282,0.0021199999999999,0.0,0.0021199999999999,0.0,0.36069,0.0,-3.2237,24.159,24.079,2.7163,50
2020-09-11 01:02:00,0.0,-2.8856,0.0,5.8472,0.0,13.786,0.00268,-0.0021199999999999,0.0,-0.0063499999999999,0.0,0.31561,0.0,-3.2012,24.103,24.006,2.6898,50
2020-09-11 01:03:00,0.0,-2.9081,0.0,5.8511,0.0,13.786,0.00254,0.0021199999999999,0.0,-0.00423,0.0,0.36069,0.0,-3.2688,24.048,23.937,2.6653,50
2020-09-11 01:04:00,0.0,-2.7278,0.0,5.8138,-1e-05,13.786,0.00268,-0.00423,0.0,-0.01059,0.0,0.4283199999999999,-1e-05,-3.1561,24.033,23.903,2.713,50
2020-09-11 01:05:00,0.0,-2.863,0.0,5.8197,0.0,13.787,0.00268,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.36069,0.0,-3.2237,24.048,23.923,2.7476,50
2020-09-11 01:06:00,0.0,-2.863,0.0,5.7713,0.0,13.787,0.00282,-0.0021199999999999,0.0,-0.00847,0.0,0.4283199999999999,0.0,-3.2913,24.089,23.974,2.6764,50
2020-09-11 01:07:00,0.0,-2.863,0.0,5.6989,0.0,13.787,0.00268,0.0,0.0,-0.0063499999999999,0.0,0.38323,0.0,-3.2463,24.134,24.036,2.6565,50
2020-09-11 01:08:00,0.0,-2.8405,0.0,5.6581,0.0,13.787,0.00282,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.38323,0.0,-3.2237,24.161,24.079,2.6336,50
2020-09-11 01:09:00,0.0,-2.8405,0.0,5.5965,0.0,13.787,0.00268,0.0,0.0,0.0,0.0,0.38323,0.0,-3.2237,24.133,24.042,2.6271,50
2020-09-11 01:10:00,0.0,-2.863,0.0,5.5654,0.0,13.787,0.00268,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.4057799999999999,0.0,-3.2688,24.077,23.968,2.6917,50
2020-09-11 01:11:00,0.0,-2.863,0.0,5.523,0.0,13.787,0.00254,0.0021199999999999,0.0,-0.01059,0.0,0.4057799999999999,0.0,-3.2688,24.028,23.898,2.6561,50
2020-09-11 01:12:00,0.0,-2.8179,0.0,5.4691,0.0,13.787,0.00268,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.4283199999999999,0.0,-3.2463,24.01,23.871,2.6806,50
2020-09-11 01:13:00,0.0,-2.7954,0.0,5.4419,0.0,13.787,0.00268,0.0021199999999999,0.0,0.00423,0.0,0.4057799999999999,0.0,-3.2012,24.028,23.882,2.6415,50
2020-09-11 01:14:00,0.0,-2.9532,0.0,5.4298,0.0,13.787,0.00282,-0.0021199999999999,0.0,0.0063499999999999,0.0,0.31561,0.0,-3.2688,24.064,23.921,2.5889,50
2020-09-11 01:15:00,0.0,-2.7728,0.0,5.3678,0.0,13.786,0.00254,-0.0021199999999999,0.0,-0.00847,0.0,0.38323,0.0,-3.1561,24.105,23.98,2.5384,50
2020-09-11 01:16:00,0.0,-2.8856,0.0,5.3511,-1e-05,13.787,0.00268,-0.00423,0.0,0.0021199999999999,0.0,0.36069,-1e-05,-3.2463,24.145,24.049,2.4383,50
2020-09-11 01:17:00,0.0,-3.0659,0.0,5.3333,0.0,13.787,0.00296,0.0021199999999999,0.0,-0.0063499999999999,0.0,0.4057799999999999,0.0,-3.4716,24.151,24.067,2.3919,50
2020-09-11 01:18:00,0.0,-3.0885,0.0,5.284,0.0,13.787,0.00338,0.0,0.0,-0.00847,0.0,0.4508599999999999,0.0,-3.5393,24.101,23.994,2.3625,50
2020-09-11 01:19:00,0.0,-2.8405,0.0,5.2025,0.0,13.787,0.0023999999999999,-0.0021199999999999,0.0,-0.00847,0.0,0.38323,0.0,-3.2237,24.033,23.907,2.3552,50
2020-09-11 01:20:00,0.0,-2.863,0.0,5.1785,0.0,13.786,0.0032399999999999,0.0021199999999999,0.0,-0.00847,0.0,0.4508599999999999,0.0,-3.3138,23.985,23.839,2.2984,50
2020-09-11 01:21:00,0.0,-2.9983,0.0,5.1705,0.0,13.787,0.0030999999999999,-0.0021199999999999,0.0,-0.0063499999999999,0.0,0.47341,0.0,-3.4716,23.978,23.826,2.2676,50
2020-09-11 01:22:00,0.0,-2.7954,0.0,5.1656,0.0,13.786,0.0032399999999999,0.0,0.0,-0.00847,0.0,0.5635799999999999,0.0,-3.3589,23.999,23.843,2.2459,50
2020-09-11 01:23:00,0.0,-2.7052,0.0,5.1959,-1e-05,13.786,0.0023999999999999,-0.00423,0.0,0.0,0.0,0.4057799999999999,-1e-05,-3.111,24.028,23.883,2.2444,50
2020-09-11 01:24:00,0.0,-3.111,0.0,5.2061,0.0,13.786,0.0032399999999999,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.4283199999999999,-1e-05,-3.5393,24.063,23.944,2.224,50
2020-09-11 01:25:00,0.0,-2.9306,0.0,5.1763,0.0,13.787,0.00296,-0.0021199999999999,0.0,-0.01059,0.0,0.4057799999999999,0.0,-3.3364,24.099,23.996,2.1561,50
2020-09-11 01:26:00,0.0,-2.863,0.0,5.1265,0.0,13.786,0.00296,0.0,0.0,-0.0063499999999999,0.0,0.4733999999999999,0.0,-3.3364,24.115,24.014,2.0829,50
2020-09-11 01:27:00,0.0,-3.0208,0.0,5.0817,0.0,13.786,0.0032399999999999,0.0,0.0,-0.0021199999999999,0.0,0.4283199999999999,0.0,-3.4491,24.091,23.973,2.0806,50
2020-09-11 01:28:00,0.0,-2.7052,0.0,4.9689,1e-05,13.787,0.00183,0.0063499999999999,0.0,-0.0021199999999999,0.0,0.31561,1e-05,-3.0208,24.045,23.918,2.0173,50
2020-09-11 01:29:00,0.0,-2.8405,0.0,4.9348,0.0,13.786,0.00254,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.38323,0.0,-3.2237,24.011,23.868,1.9837,50
2020-09-11 01:30:00,0.0,-2.8856,0.0,4.8921,0.0,13.786,0.00282,0.0,0.0,-0.00847,0.0,0.4057799999999999,0.0,-3.2913,24.009,23.853,1.9991,50
2020-09-11 01:31:00,0.0,-2.7954,0.0,4.895,0.0,13.786,0.00254,-0.0021199999999999,0.0,0.0,0.0,0.4283199999999999,0.0,-3.2237,24.032,23.882,1.9723,50
2020-09-11 01:32:00,0.0,-2.8405,0.0,4.9268,0.0,13.787,0.0023999999999999,0.00423,0.0,0.0021199999999999,0.0,0.33815,0.0,-3.1786,24.07,23.942,1.9555,50
2020-09-11 01:33:00,0.0,-2.8179,0.0,4.9302,0.0,13.786,0.00282,-0.0021199999999999,0.0,-0.00847,0.0,0.38323,0.0,-3.2012,24.106,24.006,1.9356,50
2020-09-11 01:34:00,0.0,-2.8179,0.0,4.9415,0.0,13.787,0.00282,0.0021199999999999,0.0,0.0,0.0,0.4283199999999999,0.0,-3.2463,24.127,24.037,1.9124,50
2020-09-11 01:35:00,0.0,-2.863,0.0,4.9397,0.0,13.786,0.00268,0.0,0.0,-0.00847,0.0,0.4057799999999999,0.0,-3.2688,24.112,24.006,1.8764,50
2020-09-11 01:36:00,0.0,-2.7954,0.0,4.8951,0.0,13.786,0.00268,-0.0021199999999999,0.0,-0.01059,0.0,0.4508599999999999,0.0,-3.2463,24.064,23.945,1.9201,50
2020-09-11 01:37:00,0.0,-2.9307,0.0,4.8848,0.0,13.786,0.00296,-0.0021199999999999,0.0,0.00423,0.0,0.4508599999999999,0.0,-3.3815,24.007,23.867,1.9243,50
2020-09-11 01:38:00,0.0,-2.7503,0.0,4.819,0.0,13.786,0.00197,0.00423,0.0,-0.00847,0.0,0.29307,0.0,-3.0434,23.979,23.816,2.0193,50
2020-09-11 01:39:00,0.0,-2.863,0.0,4.929,-1e-05,13.786,0.00268,-0.00423,0.0,-0.00847,0.0,0.4283199999999999,-1e-05,-3.2913,23.989,23.817,2.093,50
2020-09-11 01:40:00,0.0,-2.7954,0.0,5.0173,0.0,13.786,0.00282,0.0021199999999999,0.0,0.0021199999999999,0.0,0.4508599999999999,0.0,-3.2463,24.024,23.858,2.1254,50
2020-09-11 01:41:00,0.0,-3.0659,0.0,5.0184,-1e-05,13.786,0.0030999999999999,-0.00423,0.0,0.00423,0.0,0.38323,-1e-05,-3.4491,24.067,23.933,2.1274,50
2020-09-11 01:42:00,0.0,-2.863,0.0,4.9983,0.0,13.786,0.0023999999999999,-0.00423,0.0,-0.01059,0.0,0.4508599999999999,0.0,-3.3138,24.103,23.997,2.1094,50
2020-09-11 01:43:00,0.0,-3.0659,0.0,4.9563,0.0,13.786,0.0032399999999999,0.0,0.0,-0.00423,0.0,0.4057799999999999,0.0,-3.4716,24.099,23.99,2.0195,50
2020-09-11 01:44:00,0.0,-2.7728,0.0,4.8547,-1e-05,13.785,0.00197,-0.0063499999999999,0.0,0.00423,0.0,0.38323,-1e-05,-3.1561,24.057,23.933,1.9649,50
2020-09-11 01:45:00,0.0,-2.7503,0.0,4.8263,0.0,13.785,0.00268,0.0,0.0,-0.01482,0.0,0.47341,0.0,-3.2237,24.007,23.866,1.9394,50
2020-09-11 01:46:00,0.0,-2.9081,0.0,4.7601,0.0,13.785,0.0023999999999999,-0.00423,0.0,0.0021199999999999,0.0,0.4057799999999999,0.0,-3.3138,23.979,23.826,1.8644,50
2020-09-11 01:47:00,0.0,-2.7052,0.0,4.6993,0.0,13.785,0.0021099999999999,0.0021199999999999,0.0,0.0063499999999999,0.0,0.33815,0.0,-3.0434,23.975,23.814,1.9196,50
2020-09-11 01:48:00,0.0,-2.615,0.0,4.6479,0.0,13.786,0.00169,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.38323,0.0,-2.9983,23.997,23.818,1.9698,50
2020-09-11 01:49:00,0.0,-2.863,0.0,4.6703,0.0,13.785,0.00296,-0.0021199999999999,0.0,-0.01694,0.0,0.47341,0.0,-3.3364,24.019,23.83,1.9411,50
2020-09-11 01:50:00,0.0,-2.7728,0.0,4.6627,0.0,13.785,0.00338,0.0,0.0,-0.01905,0.0,0.5410399999999999,0.0,-3.3138,24.053,23.878,1.9411,50
2020-09-11 01:51:00,0.0,-2.7503,0.0,4.6361,0.0,13.785,0.0023999999999999,-0.0021199999999999,0.0,0.0,0.0,0.38323,0.0,-3.1335,24.078,23.923,1.9628,50
2020-09-11 01:52:00,0.0,-3.1335,0.0,4.7388,0.0,13.785,0.00338,0.0,0.0,-0.0126999999999999,0.0,0.4283199999999999,0.0,-3.5618,24.114,23.979,2.039,50
2020-09-11 01:53:00,0.0,-2.7728,0.0,4.7379,0.0,13.785,0.00282,-0.00423,0.0,-0.0063499999999999,0.0,0.4057799999999999,0.0,-3.1786,24.136,24.023,2.1469,50
2020-09-11 01:54:00,0.0,-2.8405,0.0,4.8494,-1e-05,13.786,0.0023999999999999,-0.00847,0.0,-0.00423,0.0,0.4057799999999999,-1e-05,-3.2463,24.125,23.992,2.2844,50
2020-09-11 01:55:00,0.0,-2.7052,0.0,4.8484,1e-05,13.785,0.00268,0.00423,0.0,-0.0126999999999999,0.0,0.33815,1e-05,-3.0434,24.066,23.907,2.2746,50
2020-09-11 01:56:00,0.0,-2.7728,0.0,4.8393,0.0,13.785,0.0021099999999999,0.0,0.0,0.00423,0.0,0.4283199999999999,0.0,-3.2012,24.01,23.837,2.3489,50
2020-09-11 01:57:00,0.0,-3.111,0.0,4.941,0.0,13.785,0.0032399999999999,0.0,0.0,-0.01482,0.0,0.4283199999999999,0.0,-3.5393,23.99,23.81,2.4346,50
2020-09-11 01:58:00,0.0,-2.7954,0.0,4.9176,2e-05,13.786,0.00197,0.0063499999999999,0.0,0.0,0.0,0.2028899999999999,2e-05,-2.9983,23.997,23.826,2.4679,50
2020-09-11 01:59:00,0.0,-2.7503,0.0,5.1249,-2e-05,13.785,0.00169,-0.01059,0.0,0.0063499999999999,0.0,0.33815,-2e-05,-3.0885,24.034,23.879,2.6335,50
2020-09-11 02:00:00,0.0,-2.863,0.0,5.2655,0.0,13.785,0.00197,0.0,0.0,0.0063499999999999,0.0,0.4283199999999999,0.0,-3.2913,24.079,23.951,2.7189,50
2020-09-11 02:01:00,0.0,-2.9081,0.0,5.3464,0.0,13.784,0.00197,0.0,0.0,-0.0126999999999999,0.0,0.29307,0.0,-3.2012,24.106,23.994,2.7722,50
2020-09-11 02:02:00,0.0,-2.57,0.0,5.4041,-1e-05,13.785,0.00169,-0.00847,0.0,0.00847,0.0,0.47341,-1e-05,-3.0434,24.091,23.962,2.8413,50
2020-09-11 02:03:00,0.0,-2.8856,0.0,5.5225,0.0,13.786,0.0021099999999999,-0.0021199999999999,0.0,0.0063499999999999,0.0,0.4057799999999999,0.0,-3.2913,24.037,23.89,2.8319,50
2020-09-11 02:04:00,0.0,-2.8179,0.0,5.5947,0.0,13.785,0.0030999999999999,0.0,0.0,-0.01694,0.0,0.51849,0.0,-3.3364,23.983,23.829,2.8017,50
2020-09-11 02:05:00,0.0,-2.7728,0.0,5.5064,-3e-05,13.785,0.00197,-0.0126999999999999,0.0,0.0021199999999999,0.0,0.4283199999999999,-3e-05,-3.2012,23.966,23.81,2.7132,50
2020-09-11 02:06:00,0.0,-3.0659,0.0,5.4921,0.0,13.786,0.00338,0.0,0.0,-0.00847,0.0,0.47341,0.0,-3.5393,23.978,23.826,2.6492,50
2020-09-11 02:07:00,0.0,-3.111,0.0,5.4073,0.0,13.785,0.00268,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.36069,0.0,-3.4716,24.011,23.872,2.7178,50
2020-09-11 02:08:00,0.0,-2.6827,0.0,5.3105,0.0,13.785,0.00197,-0.00423,0.0,0.0,0.0,0.38323,0.0,-3.0659,24.055,23.935,2.6651,50
2020-09-11 02:09:00,0.0,-2.7954,0.0,5.274,0.0,13.785,0.0021099999999999,0.0021199999999999,0.0,-0.0063499999999999,0.0,0.33815,0.0,-3.1335,24.086,23.98,2.6276,50
2020-09-11 02:10:00,0.0,-2.9306,0.0,5.2499,0.0,13.786,0.00254,0.0,0.0,-0.0063499999999999,0.0,0.33815,0.0,-3.2688,24.087,23.969,2.5947,50
2020-09-11 02:11:00,0.0,-2.7728,0.0,5.1764,0.0,13.785,0.0022499999999999,-0.0021199999999999,0.0,-0.00423,0.0,0.4057799999999999,0.0,-3.1786,24.054,23.914,2.5485,50
2020-09-11 02:12:00,0.0,-2.8405,0.0,5.1465,0.0,13.785,0.00254,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.38323,0.0,-3.2237,24.01,23.854,2.5401,50
2020-09-11 02:13:00,0.0,-2.8856,0.0,5.0989,0.0,13.785,0.0021099999999999,-0.00423,0.0,-0.01482,0.0,0.4283199999999999,0.0,-3.3138,23.987,23.815,2.4435,50
2020-09-11 02:14:00,0.0,-2.863,0.0,5.0357,0.0,13.785,0.00197,-0.0021199999999999,0.0,-0.00847,0.0,0.38323,0.0,-3.2463,23.999,23.827,2.3417,50
2020-09-11 02:15:00,0.0,-2.7728,0.0,4.9408,0.0,13.785,0.0021099999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.38323,0.0,-3.1561,24.023,23.869,2.2924,50
