measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-05-25 00:00:00,5.156,0.0,0.0,-14.297,114.367,8.173999999999998,0.006,159.375,0.0,159.128,0.0,0.95625,1.138,17.173,17.735,18.586,0.0,0.0,-5.247,50
2004-05-25 00:15:00,5.504,0.0,0.0,-15.262,122.144,8.478,0.007,170.137,0.0,169.873,0.0,1.19096,1.223,18.23,18.621,19.43,0.0,0.0,-5.886,50
2004-05-25 00:30:00,4.826,0.0,0.0,-13.351,107.059,7.264,0.006,149.091,0.0,148.853,0.0,0.8945499999999998,1.076,15.824,15.994,16.681,0.0,0.0,-5.501,50
2004-05-25 00:45:00,5.176,0.0,0.0,-14.317,114.779,7.628,0.007,159.854,0.0,159.591,0.0,1.11898,1.201,16.802,16.973,17.674,0.0,0.0,-5.852,50
2004-05-25 01:00:00,5.158,0.0,0.0,-14.278,114.387,7.535,0.007,159.063,0.0,158.8,0.0,1.11344,1.239,16.629,16.853,17.458,0.0,0.0,-5.637,50
2004-05-25 01:15:00,5.144,0.0,0.0,-14.252,114.095,7.357999999999999,0.007,158.551,0.0,158.291,0.0,1.10986,1.218,16.441,16.657,17.287,0.0,0.0,-5.107,50
2004-05-25 01:30:00,5.148,0.0,0.0,-14.271,114.171,7.204,0.007,158.668,0.0,158.4,0.0,1.11068,1.247,16.269,16.341,16.967,0.0,0.0,-5.37,50
2004-05-25 01:45:00,5.15,0.0,0.0,-14.258,114.195,7.229,0.007,158.698,0.0,158.432,0.0,1.11089,1.253,16.169,16.299,16.803,0.0,0.0,-5.176,50
2004-05-25 02:00:00,5.159,0.0,0.0,-14.276,114.378,7.163,0.007,158.98,0.0,158.715,0.0,1.11286,1.26,16.087,16.23,16.698,0.0,0.0,-5.219,50
2004-05-25 02:15:00,5.514,0.0,0.0,-15.225,122.223,7.551,0.008,169.902,0.0,169.625,0.0,1.35922,1.35,17.1,17.352,17.766,0.0,0.0,-5.458,50
2004-05-25 02:30:00,4.834,0.0,0.0,-13.312,107.146,6.608,0.007,148.935,0.0,148.696,0.0,1.04255,1.188,14.892,15.268,15.544,0.0,0.0,-4.429,50
2004-05-25 02:45:00,5.185,0.0,0.0,-14.271,114.992,7.087,0.007,159.749,0.0,159.499,0.0,1.11824,1.259,15.886,16.403,16.641,0.0,0.0,-5.261,50
2004-05-25 03:00:00,5.184,0.0,0.0,-14.263,114.975,7.057,0.007,159.695,0.0,159.443,0.0,1.11787,1.27,15.831,16.434,16.628,0.0,0.0,-5.462,50
