measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-06-04 00:00:00,5.094,0.0,0.0,-14.503,114.401,18.627,0.0,159.371,0.0,159.183,0.0,0.0,0.1459999999999999,23.819,24.259,25.056,0.0,0.0,-4.619,50
2004-06-04 00:15:00,5.094,0.0,0.0,-14.511,114.425,18.601,0.0,159.369,0.0,159.182,0.0,0.0,0.1459999999999999,23.69,24.14,24.793,0.0,0.0,-5.144,50
2004-06-04 00:30:00,5.101,0.0,0.0,-14.527,114.523,18.397,0.0,159.529,0.0,159.343,0.0,0.0,0.1469999999999999,23.6,24.006,24.554,0.0,0.0,-5.136,50
2004-06-04 00:45:00,5.095,0.0,0.0,-14.499,114.387,18.228,0.0,159.358,0.0,159.176,0.0,0.0,0.1409999999999999,23.533,23.896,24.385,0.0,0.0,-5.545,50
2004-06-04 01:00:00,5.097,0.0,0.0,-14.499,114.422,18.104,0.0,159.451,0.0,159.252,0.0,0.0,0.137,23.458,23.809,24.233,0.0,0.0,-4.781,50
2004-06-04 01:15:00,5.447,0.0,0.0,-15.466,122.226,19.368,0.0,170.308,0.0,170.102,0.0,0.0,0.1409999999999999,24.939,25.249,25.642,0.0,0.0,-6.911,50
2004-06-04 01:30:00,5.109,0.0,0.0,-14.538,114.632,17.674,0.0,159.732,0.0,159.542,0.0,0.0,0.137,23.381,23.515,23.851,0.0,0.0,-6.559,50
2004-06-04 01:45:00,4.771,0.0,0.0,-13.544,107.045,16.614,0.0,149.151,0.0,148.971,0.0,0.0,0.129,21.839,21.821,22.137,0.0,0.0,-5.839,50
2004-06-04 02:00:00,5.112,0.0,0.0,-14.518,114.675,17.744,0.0,159.792,0.0,159.595,0.0,0.0,0.137,23.367,23.244,23.576,0.0,0.0,-5.714,50
2004-06-04 02:15:00,5.115,0.0,0.0,-14.525,114.717,17.286,0.0,159.846,0.0,159.645,0.0,0.0,0.14,23.284,23.045,23.388,0.0,0.0,-6.741,50
2004-06-04 02:30:00,5.121,0.0,0.0,-14.527,114.801,17.026,0.0,159.956,0.0,159.755,0.0,0.0,0.137,23.166,22.872,23.202,0.0,0.0,-6.724,50
2004-06-04 02:45:00,5.119,0.0,0.0,-14.545,114.738,16.977,0.0,159.875,0.0,159.67,0.0,0.0,0.135,23.042,22.684,23.037,0.0,0.0,-6.95,50
2004-06-04 03:00:00,5.127,0.0,0.0,-14.539,114.878,16.735,0.0,160.059,0.0,159.864,0.0,0.0,0.129,22.913,22.515,22.864,0.0,0.0,-6.664,50
2004-06-04 03:15:00,5.114,0.0,0.0,-14.499,114.545,16.325,0.0,159.614,0.0,159.416,0.0,0.0,0.1419999999999999,22.792,22.295,22.665,0.0,0.0,-5.672,50
2004-06-04 03:30:00,5.463,0.0,0.0,-15.464,122.337,17.264,0.0,170.47,0.0,170.26,0.0,0.0,0.162,24.167,23.582,23.986,0.0,0.0,-6.07,50
2004-06-04 03:45:00,5.123,0.0,0.0,-14.523,114.678,16.351,0.0,159.786,0.0,159.587,0.0,0.0,0.1489999999999999,22.533,21.958,22.316,0.0,0.0,-6.048,50
2004-06-04 04:00:00,4.779,0.0,0.0,-13.532,106.939,15.408,0.0,148.984,0.0,148.792,0.0,0.0,0.1419999999999999,20.915,20.381,20.699,0.0,0.0,-5.501,50
2004-06-04 04:15:00,5.112,0.0,0.0,-14.457,114.35,16.557,0.0,159.058,0.0,158.854,0.0,0.0,0.138,22.286,21.716,22.068,0.0,0.0,-5.923,50
2004-06-04 04:30:00,5.111,0.0,0.0,-14.172,114.264,16.384,0.001,158.762,0.0,158.623,0.0,0.15876,0.259,22.211,21.615,21.946,0.0,0.0,-5.681,50
2004-06-04 04:45:00,5.373,0.0,0.0,-88.048,114.192,16.514,0.032,198.396,0.007,198.916,1.39241,6.34867,8.563,22.096,21.894,22.813,0.0,0.0,1.964,50
2004-06-04 05:00:00,5.475,0.0,0.0,-48.505,114.089,16.432,0.2079999999999999,213.25,0.191,212.904,40.66466,44.356,87.369,22.042,23.398,26.353,0.0,0.0,18.493,50
2004-06-04 05:15:00,5.662,0.0,0.0,117.178,113.698,16.592,0.6009999999999999,192.336,0.5759999999999998,191.468,110.28557,115.59394,240.85,22.043,25.697,29.627,0.0,0.0,37.822,50
2004-06-04 05:30:00,6.298,0.0,0.0,218.055,121.142,17.749,0.8659999999999999,209.676,0.8429999999999999,208.781,176.00238,181.57942,357.879,23.595,29.537,34.325,0.0,0.0,59.191,50
2004-06-04 05:45:00,5.863,0.0,0.0,273.681,106.184,15.537,0.943,194.567,0.935,193.881,181.27874,183.47668,415.883,20.724,27.633,32.279,0.0,0.0,83.983,50
2004-06-04 06:00:00,6.602,0.0,0.0,364.484,113.455,17.242,1.176,206.139,1.169,205.38,240.08922,242.41946,514.026,22.306,31.623,36.854,0.0,0.0,105.737,50
2004-06-04 06:15:00,7.947,0.0,0.0,590.316,114.236,17.733,1.68,213.389,1.688,212.54,358.76752,358.49352,758.806,22.47,33.509,39.109,0.0,0.0,157.858,50
2004-06-04 06:30:00,8.528,0.0,0.0,685.842,114.963,18.199,1.889,211.577,1.9,210.718,400.3642,399.66895,853.517,22.661,34.836,41.049,0.0,0.0,164.039,50
2004-06-04 06:45:00,10.851,0.0,0.0,1012.515,114.78,18.242,2.699,207.531,2.695,206.529,556.59566,560.12617,1189.789,22.846,35.157,42.23,0.0,0.0,212.645,50
2004-06-04 07:00:00,15.725,0.0,0.0,1668.285,114.49,19.614,4.219,210.007,4.231,208.717,883.08163,886.01953,1886.489,22.998,35.268,43.588,0.0,0.0,329.433,50
2004-06-04 07:15:00,18.671,0.0,0.0,2047.834,114.325,21.234,5.155,208.246,5.184,206.758,1071.83347,1073.50813,2286.703,23.218,35.887,45.276,0.0,0.0,393.007,50
2004-06-04 07:30:00,22.859,0.0,0.0,2556.544,121.959,23.513,6.387,223.53,6.433,221.765,1426.61425,1427.68611,2852.133,25.05,39.068,50.094,0.0,0.0,485.413,50
2004-06-04 07:45:00,23.786,0.0,0.0,2689.447,114.187,22.818,6.789,207.271,6.824,205.499,1402.32518,1407.16282,2996.106,23.777,37.697,48.793,0.0,0.0,505.713,50
