measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-11-25 00:00:00,0.0,-2.6403,0.0,-0.6608699999999998,3e-05,13.899,0.0052199999999999,0.00636,0.0,-0.00636,0.0,0.60929,3e-05,-3.2496,,20.741,20.598,-4.6343,-171.92,50
2020-11-25 00:01:00,0.0,-2.4597,0.0,-0.7107,7e-05,13.9,0.00536,0.01272,0.0001399999999999,0.0042399999999999,0.0,0.56415,7e-05,-3.0239,,20.802,20.666,-4.5113,-421.47,50
2020-11-25 00:02:00,0.0,-2.5951,0.0,-0.5656499999999999,3e-05,13.899,0.00508,0.00636,0.0,-0.00636,0.0,0.65442,3e-05,-3.2496,,20.852,20.707,-4.3371,-257.52,50
2020-11-25 00:03:00,0.0,-2.4597,0.0,-0.4348299999999999,0.0,13.899,0.00508,0.0,-0.00042,0.0148299999999999,0.0,0.54159,0.0,-3.0013,,20.929,20.779,-4.1723,-725.14,50
2020-11-25 00:04:00,0.0,-2.4823,0.0,-0.33534,4e-05,13.898,0.0052199999999999,0.0084799999999999,0.0,0.0,0.0,0.58672,4e-05,-3.069,,21.024,20.919,-4.1077,-624.74,50
2020-11-25 00:05:00,0.0,-2.4823,0.0,-0.35177,-2e-05,13.9,0.00508,-0.0042399999999999,0.0001399999999999,-0.0021199999999999,0.0,0.56415,-2e-05,-3.0465,,21.09,20.991,-4.1499,-810.12,50
2020-11-25 00:06:00,0.0,-2.6403,0.0,-0.57196,-3e-05,13.899,0.0052199999999999,-0.00636,-0.0002799999999999,-0.0042399999999999,0.0,0.58672,-3e-05,-3.227,,21.027,20.929,-4.2378,-137.54,50
2020-11-25 00:07:00,0.0,-2.392,0.0,-0.8475399999999998,-3e-05,13.899,0.00508,-0.00636,0.0,0.00636,0.0,0.54159,-3e-05,-2.9336,,20.859,20.731,-4.3525,-560.3,50
2020-11-25 00:08:00,0.0,-2.6403,0.0,-0.9841,-1e-05,13.899,0.00508,-0.0021199999999999,-0.0005599999999999,-0.0021199999999999,0.0,0.60929,-1e-05,-3.2496,,20.687,20.528,-4.4131,-707.11,50
2020-11-25 00:09:00,0.0,-2.55,0.0,-1.015,-1e-05,13.899,0.0049399999999999,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.54159,-1e-05,-3.0916,,20.593,20.417,-4.3484,-223.42,50
2020-11-25 00:10:00,0.0,-2.4146,0.0,-0.92351,1e-05,13.899,0.00508,0.0021199999999999,0.0001399999999999,-0.0021199999999999,0.0,0.58672,1e-05,-3.0013,,20.609,20.44,-4.3445,-406.09,50
2020-11-25 00:11:00,0.0,-2.5274,0.0,-0.94094,0.0,13.899,0.0049399999999999,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.63185,0.0,-3.1593,,20.659,20.498,-4.4184,-70.588,50
2020-11-25 00:12:00,0.0,-2.4823,0.0,-0.94369,0.0,13.899,0.0049399999999999,0.0,0.0,0.0,0.0,0.54159,0.0,-3.0239,,20.721,20.563,-4.4103,-508.8,50
2020-11-25 00:13:00,0.0,-2.5049,0.0,-0.7309299999999999,0.0,13.899,0.00508,0.0,0.0,0.0021199999999999,0.0,0.54159,0.0,-3.0465,,20.792,20.65,-4.22,-277.44,50
2020-11-25 00:14:00,0.0,-2.4823,0.0,-0.6794,-1e-05,13.899,0.00508,-0.0021199999999999,-0.0002799999999999,0.0,0.0,0.58672,-1e-05,-3.069,,20.865,20.737,-4.3008,-346.44,50
2020-11-25 00:15:00,0.0,-2.5049,0.0,-0.72099,-1e-05,13.899,0.0047999999999999,-0.0021199999999999,-0.0002799999999999,-0.00636,0.0,0.63185,0.0,-3.1367,,20.92,20.786,-4.4279,-275.38,50
2020-11-25 00:16:00,0.0,-2.4597,0.0,-0.7458,0.0,13.897,0.00508,0.0,0.0,0.0084799999999999,0.0,0.49645,0.0,-2.9562,,20.943,20.796,-4.4769,-411.9,50
2020-11-25 00:17:00,0.0,-2.5049,0.0,-0.77175,-1e-05,13.899,0.00508,-0.0021199999999999,0.0001399999999999,0.0042399999999999,0.0,0.54159,-1e-05,-3.0465,,20.932,20.785,-4.4191,-1070.4,50
2020-11-25 00:18:00,0.0,-2.8434,0.0,-0.7958699999999999,0.0,13.899,0.00508,0.0,-0.00071,-0.0042399999999999,0.0,0.65442,0.0,-3.4977,,20.839,20.674,-4.3248,-250.09,50
2020-11-25 00:19:00,0.0,-2.5726,0.0,-0.77188,0.0,13.899,0.0052199999999999,0.0,0.0001399999999999,-0.0042399999999999,0.0,0.60929,0.0,-3.1819,,20.731,20.534,-4.3515,131.03,50
2020-11-25 00:20:00,0.0,-2.4146,0.0,-0.8299499999999999,-1e-05,13.899,0.00508,-0.0021199999999999,-0.0001399999999999,0.0042399999999999,0.0,0.51902,-1e-05,-2.9336,,20.665,20.462,-4.3965,-886.19,50
2020-11-25 00:21:00,0.0,-2.5951,0.0,-0.84741,0.0,13.899,0.00508,0.0,-0.0001399999999999,-0.0148299999999999,0.0,0.69955,0.0,-3.2946,,20.678,20.513,-4.4612,-306.61,50
2020-11-25 00:22:00,0.0,-2.6854,0.0,-0.82877,-2e-05,13.899,0.0054999999999999,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.60929,-2e-05,-3.2946,,20.721,20.588,-4.4395,-29.157,50
2020-11-25 00:23:00,0.0,-2.6628,0.0,-0.75114,0.0,13.899,0.00508,0.0,-0.0001399999999999,-0.0106,0.0,0.7446899999999999,0.0,-3.4075,,20.806,20.689,-4.3779,-103.97,50
2020-11-25 00:24:00,0.0,-2.4597,0.0,-0.6956499999999999,2e-05,13.899,0.00536,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.54159,2e-05,-3.0013,,20.924,20.825,-4.3307,-320.62,50
2020-11-25 00:25:00,0.0,-2.5274,0.0,-0.6476199999999999,1e-05,13.898,0.00508,0.0021199999999999,0.0,-0.0084799999999999,0.0,0.49645,1e-05,-3.0239,,21.036,20.945,-4.3276,-417.1,50
2020-11-25 00:26:00,0.0,-2.5726,0.0,-0.6788199999999999,0.0,13.898,0.0052199999999999,0.0,0.0,-0.0106,0.0,0.7446899999999999,0.0,-3.3172,,21.078,20.962,-4.468,133.36,50
2020-11-25 00:27:00,0.0,-2.6403,0.0,-0.71125,0.0,13.899,0.0054999999999999,0.0,0.0,-0.0106,0.0,0.81239,0.0,-3.4526,,21.069,20.948,-4.5748,-161.11,50
2020-11-25 00:28:00,0.0,-2.6854,0.0,-0.73248,0.0,13.899,0.00564,0.0,0.0,-0.0042399999999999,0.0,0.81239,0.0,-3.4977,,21.024,20.871,-4.5845,-105.09,50
2020-11-25 00:29:00,0.0,-2.5048,0.0,-0.79197,1e-05,13.899,0.00536,0.0021199999999999,0.0,-0.01907,0.0,0.67698,1e-05,-3.1818,,20.938,20.752,-4.7036,-123.39,50
2020-11-25 00:30:00,0.0,-2.5274,0.0,-0.7658,-2e-05,13.899,0.0047999999999999,-0.0042399999999999,0.0,0.0084799999999999,0.0,0.51902,-2e-05,-3.0465,,20.807,20.626,-4.7243,-605.31,50
2020-11-25 00:31:00,0.0,-2.3695,0.0,-0.80068,-1e-05,13.899,0.0052199999999999,-0.0021199999999999,0.0,-0.00636,0.0,0.51902,-1e-05,-2.8885,,20.734,20.583,-4.699,-441.35,50
2020-11-25 00:32:00,0.0,-2.5274,0.0,-0.73774,-1e-05,13.898,0.0052199999999999,-0.0021199999999999,-0.0001399999999999,-0.0084799999999999,0.0,0.69955,-1e-05,-3.227,,20.742,20.599,-4.674,-202.42,50
2020-11-25 00:33:00,0.0,-2.6177,0.0,-0.8227299999999999,-1e-05,13.899,0.00508,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.58671,-1e-05,-3.2044,,20.776,20.627,-4.8088,-428.1,50
2020-11-25 00:34:00,0.0,-2.4597,0.0,-0.90239,0.0,13.899,0.00536,0.0,0.0,0.0,0.0,0.63185,0.0,-3.0916,,20.835,20.673,-4.8919,-122.44,50
2020-11-25 00:35:00,0.0,-2.5726,0.0,-0.9548,-1e-05,13.899,0.00508,-0.0021199999999999,-0.0002799999999999,0.0,0.0,0.7221199999999999,-1e-05,-3.2946,,20.898,20.744,-4.9014,-254.47,50
2020-11-25 00:36:00,0.0,-2.4597,0.0,-0.97607,0.0,13.898,0.00536,0.0,0.0,-0.00636,0.0,0.65442,0.0,-3.1142,,20.97,20.852,-5.0124,-282.26,50
2020-11-25 00:37:00,0.0,-2.5274,0.0,-0.94972,-2e-05,13.899,0.00508,-0.0042399999999999,0.0,0.0084799999999999,0.0,0.54159,-2e-05,-3.069,,21.013,20.921,-5.04,-789.48,50
2020-11-25 00:38:00,0.0,-2.708,0.0,-0.94263,-1e-05,13.899,0.00508,-0.0021199999999999,0.0,0.0042399999999999,0.0,0.54159,-1e-05,-3.2496,,20.985,20.87,-5.1519,-446.06,50
2020-11-25 00:39:00,0.0,-2.4823,0.0,-0.96313,1e-05,13.898,0.00508,0.0021199999999999,0.0,0.0042399999999999,0.0,0.45132,0.0,-2.9336,,20.909,20.769,-5.2448,-936.2600000000001,50
2020-11-25 00:40:00,0.0,-2.4597,0.0,-1.1044,-1e-05,13.898,0.00508,-0.0021199999999999,-0.0001399999999999,0.00636,0.0,0.49645,-1e-05,-2.9562,,20.808,20.64,-5.3512,-646.21,50
2020-11-25 00:41:00,0.0,-2.5049,0.0,-1.1691,0.0,13.899,0.0052199999999999,0.0,0.0,-0.0084799999999999,0.0,0.65442,0.0,-3.1593,,20.75,20.565,-5.2657,-601.44,50
2020-11-25 00:42:00,0.0,-2.5951,0.0,-1.1761,-2e-05,13.898,0.00508,-0.0042399999999999,0.0001399999999999,0.0042399999999999,0.0,0.54159,-2e-05,-3.1367,,20.733,20.581,-5.2759,-250.91,50
2020-11-25 00:43:00,0.0,-2.4372,0.0,-1.2675,2e-05,13.898,0.00508,0.0042399999999999,0.0002799999999999,-0.00636,0.0,0.4287599999999999,2e-05,-2.8659,,20.769,20.626,-5.3738,-801.58,50
2020-11-25 00:44:00,0.0,-2.6628,0.0,-1.3715,1e-05,13.898,0.0054999999999999,0.0021199999999999,0.0,0.0,0.0,0.65442,1e-05,-3.3172,,20.812,20.686,-5.4139,-280.0,50
2020-11-25 00:45:00,0.0,-2.6854,0.0,-1.4599,0.0,13.899,0.0052199999999999,0.0,0.0001399999999999,0.00636,0.0,0.63185,0.0,-3.3172,,20.848,20.738,-5.4093,-28.664,50
2020-11-25 00:46:00,0.0,-2.5726,0.0,-1.4369,0.0,13.898,0.0052199999999999,0.0,0.0001399999999999,-0.00636,0.0,0.58672,0.0,-3.1593,,20.898,20.787,-5.2704,-502.26,50
2020-11-25 00:47:00,0.0,-2.9788,0.0,-1.1448,0.0,13.898,0.0052199999999999,0.0,-0.00042,0.0,0.0,0.54159,0.0,-3.5203,,20.949,20.882,-5.1087,179.34,50
2020-11-25 00:48:00,0.0,-2.5951,0.0,-0.85267,-2e-05,13.898,0.00508,-0.0042399999999999,-0.0002799999999999,0.0021199999999999,0.0,0.54159,-2e-05,-3.1367,,20.965,20.919,-5.0678,-375.41,50
2020-11-25 00:49:00,0.0,-2.392,0.0,-0.79449,1e-05,13.898,0.00508,0.0021199999999999,0.0002799999999999,-0.0042399999999999,0.0,0.49645,1e-05,-2.8885,,20.936,20.87,-5.1002,-701.22,50
2020-11-25 00:50:00,0.0,-2.4146,0.0,-0.8463699999999998,-3e-05,13.898,0.00508,-0.00636,-0.0002799999999999,0.0042399999999999,0.0,0.54159,-3e-05,-2.9562,,20.881,20.785,-5.0689,-491.34,50
2020-11-25 00:51:00,0.0,-2.6628,0.0,-0.84001,1e-05,13.899,0.00508,0.0021199999999999,-0.0005599999999999,-0.0042399999999999,0.0,0.69955,1e-05,-3.3623,,20.839,20.705,-5.0559,-106.48,50
2020-11-25 00:52:00,0.0,-2.6177,0.0,-0.8518999999999999,0.0,13.899,0.00508,0.0,-0.0002799999999999,0.0,0.0,0.60929,0.0,-3.227,,20.818,20.663,-5.0449,-389.43,50
2020-11-25 00:53:00,0.0,-2.6177,0.0,-0.91096,0.0,13.899,0.00536,0.0,0.0,-0.0084799999999999,0.0,0.65442,0.0,-3.2721,,20.818,20.665,-5.087,-154.39,50
2020-11-25 00:54:00,0.0,-2.4597,0.0,-0.99647,-2e-05,13.898,0.00508,-0.0042399999999999,-0.0001399999999999,0.0,0.0,0.56415,-2e-05,-3.0239,,20.839,20.703,-5.0852,-201.33,50
2020-11-25 00:55:00,0.0,-2.5274,0.0,-0.93897,-1e-05,13.898,0.00508,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.63185,0.0,-3.1593,,20.893,20.791,-5.0024,-454.68,50
2020-11-25 00:56:00,0.0,-2.5049,0.0,-0.91483,0.0,13.899,0.00508,0.0,-0.0001399999999999,0.0,0.0,0.58672,0.0,-3.0916,,20.947,20.864,-5.009,-235.61,50
2020-11-25 00:57:00,0.0,-2.4372,0.0,-0.95132,-1e-05,13.898,0.00508,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.56415,-1e-05,-3.0013,,21.008,20.929,-4.97,-544.93,50
2020-11-25 00:58:00,0.0,-2.6628,0.0,-0.94948,0.0,13.899,0.00508,0.0,-0.0001399999999999,-0.0084799999999999,0.0,0.67698,0.0,-3.3398,,21.047,20.985,-5.011,-42.522,50
2020-11-25 00:59:00,0.0,-2.5274,0.0,-0.89919,-1e-05,13.898,0.0052199999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.54159,-1e-05,-3.069,,21.013,20.935,-4.9916,-270.21,50
