measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-09-10 00:00:00,-0.064,0.381,0.0,16.644,0.003,0.008,0.001,0.008,1e-05,2e-05,0.0,21.941,22.026,22.967,0.0,0.0,-5.254,50
2008-09-10 00:15:00,-0.063,0.381,0.0,16.369,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,21.699,21.77,22.9,0.0,0.0,-5.267,50
2008-09-10 00:30:00,-0.063,0.381,0.0,16.517,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,21.593,21.662,22.85,0.0,0.0,-5.141,50
2008-09-10 00:45:00,-0.063,0.381,0.0,15.739,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,21.51,21.58,22.788,0.0,0.0,-5.566,50
2008-09-10 01:00:00,-0.063,0.381,0.0,14.596,0.003,0.007,0.0,0.008,0.0,2e-05,0.0,21.332,21.395,22.474,0.0,0.0,-5.443,50
2008-09-10 01:15:00,-0.063,0.381,0.0,15.273,0.003,0.007,0.0,0.007,0.0,2e-05,0.0,21.194,21.257,22.268,0.0,0.0,-5.603,50
2008-09-10 01:30:00,-0.063,0.381,0.0,14.766,0.004,0.007,0.0,0.008,0.0,3e-05,0.0,21.056,21.125,22.106,0.0,0.0,-5.713,50
2008-09-10 01:45:00,-0.063,0.381,0.0,14.434,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,20.891,20.973,21.869,0.0,0.0,-5.336,50
2008-09-10 02:00:00,-0.063,0.381,0.0,14.15,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,20.731,20.824,21.703,0.0,0.0,-5.185,50
2008-09-10 02:15:00,-0.063,0.381,0.0,14.412,0.004,0.008,0.0,0.008,0.0,3e-05,0.0,20.467,20.565,21.64,0.0,0.0,-4.184,50
2008-09-10 02:30:00,-0.063,0.381,0.0,14.274,0.004,0.007,0.0,0.008,0.0,3e-05,0.0,20.284,20.386,21.652,0.0,0.0,-5.137,50
2008-09-10 02:45:00,-0.063,0.381,0.0,13.866,0.004,0.008,0.001,0.007,1e-05,3e-05,0.0,20.253,20.346,21.442,0.0,0.0,-5.432,50
2008-09-10 03:00:00,-0.063,0.382,0.0,13.867,0.004,0.008,0.0,0.007,0.0,3e-05,0.0,20.167,20.267,21.243,0.0,0.0,-5.568,50
2008-09-10 03:15:00,-0.063,0.381,0.0,14.217,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,20.035,20.134,21.128,0.0,0.0,-5.804,50
2008-09-10 03:30:00,-0.063,0.381,0.0,15.929,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,19.959,19.961,21.307,0.0,0.0,-5.518,50
2008-09-10 03:45:00,-0.063,0.382,0.0,13.3,0.004,0.006,0.0,0.007,0.0,2e-05,0.0,19.809,19.851,21.322,0.0,0.0,-7.277999999999999,50
2008-09-10 04:00:00,-0.063,0.394,0.0,14.075,0.004,0.007,0.0,0.007,0.0,3e-05,0.0,19.454,19.627,21.265,0.0,0.0,-5.82,50
2008-09-10 04:15:00,-0.0509999999999999,0.4909999999999999,0.0,14.502,0.005,0.007,0.0,0.007,0.0,4e-05,0.0,19.409,19.505,21.279,0.0,0.0,-5.783,50
2008-09-10 04:30:00,0.02,0.5879999999999999,0.0,14.953,0.005,0.007,0.0,0.007,0.0,4e-05,0.0,19.356,19.496,21.297,0.0,0.0,-5.479,50
2008-09-10 04:45:00,0.0609999999999999,0.632,0.0,14.767,0.005,0.008,0.0,0.008,0.0,4e-05,0.0,19.312,19.473,21.287,0.0,0.0,-5.009,50
2008-09-10 05:00:00,0.012,0.561,0.0,14.536,0.006,0.634,0.0,0.112,0.0,0.0038,0.004,19.256,19.402,21.275,0.0,0.0,-5.308,50
2008-09-10 05:15:00,-0.017,0.521,0.0,14.047,0.006,14.843,0.0,14.096,0.0,0.08906,0.1,19.46,19.479,21.288,0.0,0.0,-5.1,50
2008-09-10 05:30:00,-0.394,-0.266,0.0,14.334,0.014,108.508,0.001,107.997,0.108,1.51911,1.653,19.233,19.304,21.27,0.0,0.0,-4.262,50
2008-09-10 05:45:00,-1.218,-1.923,0.0,14.545,0.055,186.57,0.0219999999999999,189.021,4.15846,10.26135,14.22,19.612,19.663,21.221,0.0,0.0,7.530999999999999,50
2008-09-10 06:00:00,98.082,193.984,0.0,14.719,0.5859999999999999,217.663,0.572,217.427,124.36824,127.55052,248.631,19.574,19.839,21.202,0.0,0.0,60.271,50
2008-09-10 06:15:00,295.203,583.496,0.0,15.468,1.482,225.15,1.477,226.337,334.29975,333.6723,669.2,20.371,20.598,21.264,0.0,0.0,131.154,50
2008-09-10 06:30:00,546.74,1083.501,0.0,16.861,2.609,229.402,2.601,232.582,604.94578,598.50982,1203.448,22.232,22.476,21.348,0.0,0.0,215.119,50
2008-09-10 06:45:00,776.614,1541.133,0.0,18.013,3.636,231.709,3.646,233.787,852.3873999999998,842.49392,1693.722,26.515,26.034,21.493,0.0,0.0,284.496,50
2008-09-10 07:00:00,780.659,1549.75,0.0,18.329,3.842,220.293,3.873,219.254,849.17074,846.36571,1698.418,28.224,27.912,21.703,0.0,0.0,280.91,50
2008-09-10 07:15:00,1265.457,2514.525,0.0,19.194,6.014,226.383,6.013,229.304,1378.80495,1361.46736,2739.332,32.681,31.55,21.922,0.0,0.0,441.642,50
2008-09-10 07:30:00,1462.134,2908.176,0.0,19.831,7.103,221.815,7.118,223.72,1592.43896,1575.55195,3166.203,35.179,34.116,22.214,0.0,0.0,512.928,50
2008-09-10 07:45:00,1590.248,3166.692,0.0,20.523,7.985,214.768,7.861,220.425,1732.76093,1714.92248,3447.909,37.366,36.309,22.567,0.0,0.0,565.691,50
2008-09-10 08:00:00,1592.874,3183.198,0.0,21.352,7.924,218.587,7.796,222.881,1737.58028,1732.08339,3468.306,38.382,37.394,22.952,0.0,0.0,569.186,50
2008-09-10 08:15:00,1389.529,2763.95,0.0,21.853,7.208999999999999,207.613,7.128,211.565,1508.03532,1496.68212,3007.025,39.116,38.063,23.351,0.0,0.0,495.842,50
2008-09-10 08:30:00,1192.896,2381.246,0.0,22.059,5.956,216.508,6.03,217.466,1311.31998,1289.52165,2595.219,38.139,37.24,23.743,0.0,0.0,422.268,50
2008-09-10 08:45:00,1628.565,3245.115,0.0,22.986,8.253,212.41,8.288999999999998,213.824,1772.38714,1753.01973,3527.056,39.481,37.971,24.109,0.0,0.0,589.154,50
2008-09-10 09:00:00,1753.358,3467.223,0.0,23.563,8.846999999999998,211.716,8.938,214.017,1912.88395,1873.05145,3771.186,40.19,38.78,24.465,0.0,0.0,631.65,50
2008-09-10 09:15:00,1905.761,3783.922,0.0,23.979,9.559,213.502,9.66,214.872,2075.66352,2040.86562,4116.638,41.321,40.02,24.809,0.0,0.0,700.411,50
2008-09-10 09:30:00,1355.084,2681.284,0.0,24.682,6.672,216.949,6.929,212.53,1472.62037,1447.48373,2922.034,41.836,40.654,25.172,0.0,0.0,495.901,50
2008-09-10 09:45:00,1315.263,2614.536,0.0,24.076,6.559,216.585,6.527,219.349,1431.69092,1420.58102,2851.155,40.452,39.649,25.473,0.0,0.0,458.362,50
2008-09-10 10:00:00,1946.56,3880.51,0.0,23.76,10.003,211.826,9.64,219.424,2115.24736,2118.89548,4234.194,41.442,40.099,25.714,0.0,0.0,703.258,50
2008-09-10 10:15:00,1456.661,2893.862,0.0,23.689,7.501,208.701,7.301999999999999,217.284,1586.60777,1565.4662,3151.217,41.138,40.289,25.945,0.0,0.0,510.369,50
2008-09-10 10:30:00,983.461,1953.605,0.0,23.04,4.838,219.465,4.811,223.34,1074.48874,1061.77167,2136.061,39.858,39.336,26.069,0.0,0.0,330.293,50
2008-09-10 10:45:00,1126.202,2237.291,0.0,23.239,5.496,220.945,5.52,222.625,1228.89,1214.31372,2442.478,39.639,39.051,26.178,0.0,0.0,375.84,50
2008-09-10 11:00:00,1037.961,2062.978,0.0,23.337,5.133,218.326,5.042,224.564,1132.25169,1120.66736,2253.403,39.53,38.893,26.257,0.0,0.0,349.533,50
2008-09-10 11:15:00,841.113,1671.93,0.0,23.052,4.144,219.988,4.11,224.113,921.10443,911.63027,1832.604,38.319,37.768,26.318,0.0,0.0,282.524,50
2008-09-10 11:30:00,956.655,1898.961,0.0,23.067,4.718,219.375,4.628,225.905,1045.48834,1035.01125,2077.369,37.816,37.348,26.305,0.0,0.0,321.382,50
2008-09-10 11:45:00,1468.685,2913.702,0.0,23.803,7.041,223.292,7.328999999999998,219.574,1609.25785,1572.19897,3174.71,39.417,38.943,26.34,0.0,0.0,507.665,50
2008-09-10 12:00:00,2543.796,5051.218,0.0,24.853,12.644,217.588,12.771,218.692,2792.91553,2751.18267,5503.614,41.259,40.189,26.452,0.0,0.0,997.72,50
2008-09-10 12:15:00,1586.543,3148.567,0.0,25.492,8.074999999999998,212.009,7.966999999999999,217.097,1729.6118,1711.97268,3442.141,41.648,41.125,26.517,0.0,0.0,573.866,50
2008-09-10 12:30:00,1786.454,3552.267,0.0,25.565,9.059,213.103,9.065,215.414,1952.72791,1930.50008,3871.24,41.687,41.098,26.529,0.0,0.0,637.031,50
2008-09-10 12:45:00,1380.708,2742.531,0.0,25.322,6.88,215.876,6.859,219.879,1508.15006,1485.22688,2991.213,41.204,40.995,26.659,0.0,0.0,480.184,50
2008-09-10 13:00:00,1005.249,1996.934,0.0,25.379,5.109,212.968,5.115,215.473,1102.1444,1088.05351,2183.381,40.415,40.263,26.74,0.0,0.0,348.443,50
2008-09-10 13:15:00,623.295,1238.937,0.0,25.259,3.137,216.911,3.114,220.463,686.52178,680.44981,1366.798,38.116,38.076,26.783,0.0,0.0,211.921,50
2008-09-10 13:30:00,378.178,753.022,0.0,24.887,1.986,212.579,1.961,215.603,422.79748,422.18189,845.2849999999999,34.778,34.932,26.806,0.0,0.0,126.933,50
