measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-12-01 00:00:00,0.063,0.635,0.0,-2.766,0.0109999999999999,0.008,0.001,0.0089999999999999,1e-05,9e-05,0.0,15.271,15.349,10.238,0.0,0.0,-4.777,50
2008-12-01 00:15:00,0.063,0.635,0.0,-2.518,0.0109999999999999,0.008,0.001,0.008,1e-05,9e-05,0.0,15.019,15.095,10.381,0.0,0.0,-5.406,50
2008-12-01 00:30:00,0.063,0.635,0.0,-3.16,0.0109999999999999,0.007,0.0,0.007,0.0,8e-05,0.0,14.706,14.758,10.273,0.0,0.0,-6.166,50
2008-12-01 00:45:00,0.063,0.635,0.0,-3.275,0.0109999999999999,0.008,0.001,0.0089999999999999,1e-05,9e-05,0.0,14.583,14.666,10.067,0.0,0.0,-5.267,50
2008-12-01 01:00:00,0.063,0.635,0.0,-3.245,0.0109999999999999,0.008,0.001,0.008,1e-05,9e-05,0.0,14.495,14.579,9.9,0.0,0.0,-5.534,50
2008-12-01 01:15:00,0.063,0.635,0.0,-3.646,0.0109999999999999,0.008,0.001,0.008,1e-05,9e-05,0.0,14.317,14.408,9.78,0.0,0.0,-5.674,50
2008-12-01 01:30:00,0.063,0.635,0.0,-3.72,0.012,0.008,0.001,0.0089999999999999,1e-05,0.0001,0.0,14.136,14.258,9.755,0.0,0.0,-4.845,50
2008-12-01 01:45:00,0.063,0.635,0.0,-4.057,0.012,0.008,0.001,0.008,1e-05,0.0001,0.0,13.618,13.911,9.593,0.0,0.0,-5.02,50
2008-12-01 02:00:00,0.063,0.635,0.0,-4.486,0.012,0.008,0.001,0.008,1e-05,0.0001,0.0,13.497,13.681,9.403,0.0,0.0,-5.41,50
2008-12-01 02:15:00,0.063,0.635,0.0,-4.394,0.012,0.008,0.001,0.0089999999999999,1e-05,0.0001,0.0,12.943,13.328,9.179,0.0,0.0,-4.158,50
2008-12-01 02:30:00,0.063,0.636,0.0,-4.645,0.012,0.007,0.001,0.0089999999999999,1e-05,8e-05,0.0,12.845,13.155,8.936,0.0,0.0,-4.481,50
2008-12-01 02:45:00,0.063,0.635,0.0,-4.838,0.012,0.007,0.001,0.008,1e-05,8e-05,0.0,12.758,13.012,8.76,0.0,0.0,-4.667,50
2008-12-01 03:00:00,0.063,0.634,0.0,-4.859,0.012,0.008,0.0,0.008,0.0,0.0001,0.0,12.626,12.866,8.588,0.0,0.0,-4.598,50
2008-12-01 03:15:00,0.063,0.637,0.0,-5.2,0.012,0.008,0.0,0.0089999999999999,0.0,0.0001,0.0,12.506,12.648,8.502,0.0,0.0,-5.999,50
