measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-08-17 00:00:00,0.0,0.5413,-0.1804,0.3609,0.0,14.027,,,,,,,,,,,,,,,13.886,20.979,0.0044999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.705,19.449,10.157,,-2.399,,,,,,,50
2012-08-17 00:01:00,0.0,0.4737,0.0225999999999999,0.4961999999999999,0.0,13.966,,,,,,,,,,,,,,,13.882,20.973,0.0048999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.784,19.546,10.096,,-2.2648,,,,,,,50
2012-08-17 00:02:00,0.0,0.4961999999999999,-0.2707,0.2255999999999999,0.0,13.89,,,,,,,,,,,,,,,13.887,20.963,0.0047999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.832,19.616,10.039,,-2.3319,,,,,,,50
2012-08-17 00:03:00,0.0,0.4961999999999999,-0.1804,0.3158,0.0,13.826,,,,,,,,,,,,,,,13.887,20.961,0.0047999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.841,19.6,9.9719,,-2.4325,,,,,,,50
2012-08-17 00:04:00,0.0,0.5413,-0.0451,0.4961999999999999,0.0,13.76,,,,,,,,,,,,,,,13.887,20.957,0.0051999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.75,19.487,9.8892,,-2.5667,,,,,,,50
2012-08-17 00:05:00,0.0,0.5188,0.0,0.5188,0.0,13.7,,,,,,,,,,,,,,,13.887,20.948,0.0051999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.71,19.42,9.8082,,-2.6171,,,,,,,50
2012-08-17 00:06:00,0.0,0.4737,-0.0676999999999999,0.406,0.0,13.625,,,,,,,,,,,,,,,13.887,20.947,0.0057999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.762,19.474,9.7639,,-2.6171,,,,,,,50
2012-08-17 00:07:00,0.0,0.4511,-0.0676999999999999,0.3834,0.0,13.533,,,,,,,,,,,,,,,13.888,20.937,0.0054999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.826,19.545,9.7011,,-2.6338,,,,,,,50
2012-08-17 00:08:00,0.0,0.4961999999999999,-0.1579,0.3382999999999999,0.0,13.494,,,,,,,,,,,,,,,13.888,20.935,0.0054999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.858,19.594,9.6083,,-2.6842,,,,,,,50
2012-08-17 00:09:00,0.0,0.4737,-0.0451,0.4285999999999999,0.0,13.445,,,,,,,,,,,,,,,13.888,20.928,0.0048999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.838,19.598,9.5388,,-2.6506,,,,,,,50
