measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2013-05-24 00:00:00,0.0,0.2253,-0.4506,-0.2253,0.0,11.073,,,,,,,,,,,,,,,13.751,25.488,0.0044,0.45138,0.0,0.0,0.0,0.001986072,0.001986072,,,,0.0,-99999.0,24.624,24.478,-99999.0,,-2.4969,,,,,,,50
2013-05-24 00:01:00,0.0,0.2703999999999999,-0.3952,-0.1247999999999999,0.0,11.113,,,,,,,,,,,,,,,13.749,25.48,0.0038999999999999,0.466426,0.0,0.0,0.0,0.0018190614,0.0018190614,,,,0.0,-99999.0,24.637,24.557,-99999.0,,-2.4131,,,,,,,50
2013-05-24 00:02:00,0.0,0.338,-0.1126999999999999,0.2253,0.0,11.201,,,,,,,,,,,,,,,13.753,25.48,0.0041,0.466426,0.0,0.0,0.0,0.0019123466,0.0019123466,,,,0.0,-99999.0,24.662,24.638,-99999.0,,-2.4131,,,,,,,50
2013-05-24 00:03:00,0.0,0.2028,-0.5181999999999999,-0.3155,0.0,11.289,,,,,,,,,,,,,,,13.752,25.479,0.0044,0.45138,0.0,0.0,0.0,0.001986072,0.001986072,,,,0.0,-99999.0,24.687,24.691,-99999.0,,-2.346,,,,,,,50
2013-05-24 00:04:00,0.0,0.2479,-0.2253,0.0224999999999999,0.0,11.346,,,,,,,,,,,,,,,13.752,25.466,0.0044999999999999,0.45138,0.0,0.0,0.0,0.0020312099999999,0.0020312099999999,,,,0.0,-99999.0,24.703,24.764,-99999.0,,-2.3125,,,,,,,50
2013-05-24 00:05:00,0.0,0.3155,-0.1577,0.1577,0.0,11.39,,,,,,,,,,,,,,,13.753,25.466,0.0041,0.466426,0.0,0.0,0.0,0.0019123466,0.0019123466,,,,0.0,-99999.0,24.722,24.762,-99999.0,,-2.3125,,,,,,,50
2013-05-24 00:06:00,0.0,0.2928999999999999,0.1577,0.4506,0.0,11.407,,,,,,,,,,,,,,,13.752,25.466,0.0047999999999999,0.481472,0.0,0.0,0.0,0.0023110655999999,0.0023110655999999,,,,0.0,-99999.0,24.729,24.669,-99999.0,,-2.2623,,,,,,,50
2013-05-24 00:07:00,0.0,0.3604999999999999,0.0224999999999999,0.383,0.0,11.303,,,,,,,,,,,,,,,13.751,25.456,0.0038,0.466426,0.0,0.0,0.0,0.0017724188,0.0017724188,,,,0.0,-99999.0,24.658,24.564,-99999.0,,-2.2623,,,,,,,50
2013-05-24 00:08:00,0.0,0.2253,-0.7209999999999999,-0.4956999999999999,0.0,11.372,,,,,,,,,,,,,,,13.752,25.451,0.0038999999999999,0.481472,0.0,0.0,0.0,0.0018777408,0.0018777408,,,,0.0,-99999.0,24.584,24.491,-99999.0,,-2.2455,,,,,,,50
2013-05-24 00:09:00,0.0,0.1577,-0.9013,-0.7436,0.0,11.708,,,,,,,,,,,,,,,13.751,25.451,0.0033999999999999,0.466426,0.0,0.0,0.0,0.0015858484,0.0015858484,,,,0.0,-99999.0,24.531,24.471,-99999.0,,-2.1785,,,,,,,50
2013-05-24 00:10:00,0.0,0.338,0.0901,0.4280999999999999,0.0,12.038,,,,,,,,,,,,,,,13.753,25.442,0.0038999999999999,0.45138,0.0,0.0,0.0,0.001760382,0.001760382,,,,0.0,-99999.0,24.479,24.473,-99999.0,,-2.145,,,,,,,50
2013-05-24 00:11:00,0.0,0.3155,-0.0901,0.2253,0.0,12.139,,,,,,,,,,,,,,,13.753,25.437,0.0041,0.466426,0.0,0.0,0.0,0.0019123466,0.0019123466,,,,0.0,-99999.0,24.452,24.498,-99999.0,,-2.0444,,,,,,,50
2013-05-24 00:12:00,0.0,0.4506,-0.0675999999999999,0.383,0.0,12.127,,,,,,,,,,,,,,,13.754,25.437,0.0044999999999999,0.45138,0.0,0.0,0.0,0.0020312099999999,0.0020312099999999,,,,0.0,-99999.0,24.426,24.526,-99999.0,,-1.9104,,,,,,,50
