measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-10-18 00:00:00,0.0,,,0.5419,0.2708999999999999,,0.8127999999999999,,0.0,,3.5565,13.983,17.512,0.0,0.0,0.0094999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.078,16.864,0.6776999999999999,,,-99999.0,,,,50
2011-10-18 00:01:00,0.0,,,0.4376999999999999,-0.6669,,-0.2293,,0.0,,3.5107,13.98,17.501,0.0,0.0,0.01,-0.0117,-0.0001,0.0,,-0.0001,,,,,,,,,,,0.0,-99999.0,17.08,16.85,0.7419,,,-99999.0,,,,50
2011-10-18 00:02:00,0.0,,,0.5192999999999999,-0.2031999999999999,,0.3160999999999999,,0.0,,3.4702,13.984,17.495,0.0,0.0,0.0097,-0.0064,-0.0001,0.0,,-0.0001,,,,,,,,,,,0.0,-99999.0,17.048,16.823,0.7596,,,-99999.0,,,,50
2011-10-18 00:03:00,0.0,,,0.5192999999999999,-0.6548,,-0.1355,,0.0,,3.4509,13.984,17.488,0.0,0.0,0.0102,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.026,16.805,0.6353999999999999,,,-99999.0,,,,50
2011-10-18 00:04:00,0.0,,,0.4966999999999999,-0.8127999999999999,,-0.3160999999999999,,0.0,,3.4481,13.984,17.477,0.0,0.0,0.01,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.014,16.781,0.6015,,,-99999.0,,,,50
2011-10-18 00:05:00,0.0,,,0.5419,0.2031999999999999,,0.7450999999999999,,0.0,,3.4379,13.983,17.472,0.0,0.0,0.0099,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.013,16.763,0.5425999999999999,,,-99999.0,,,,50
2011-10-18 00:06:00,0.0,,,0.5869999999999999,0.4516,,1.0386,,0.0,,3.4106,13.984,17.465,0.0,0.0,0.0097,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.029,16.773,0.4914999999999999,,,-99999.0,,,,50
2011-10-18 00:07:00,0.0,,,0.5644,0.2258,,0.7902,,0.0,,3.3893,13.984,17.456,0.0,0.0,0.0097,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,39.176,17.044,16.788,0.3855,,,-99999.0,,,,50
2011-10-18 00:08:00,0.0,,,0.5192999999999999,-0.3160999999999999,,0.2031999999999999,,0.0,,3.4072,13.985,17.453,0.0,0.0,0.0095999999999999,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.058,16.789,0.3852999999999999,,,-99999.0,,,,50
2011-10-18 00:09:00,0.0,,,0.5192999999999999,-0.3160999999999999,,0.2031999999999999,,0.0,,3.4283,13.984,17.444,0.0,0.0,0.0097,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,17.05,16.774,0.5107,,,-99999.0,,,,50
