measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-12-24 00:00:00,5.239,0.0,0.0,-14.203,114.068,-13.104,0.014,158.034,0.0,157.67,0.0,2.21248,2.346,3.271,3.083,0.765,0.0,0.0,-6.962,50
2004-12-24 00:15:00,5.249,0.0,0.0,-14.2,114.326,-12.528,0.0129999999999999,158.372,0.0,158.016,0.0,2.05884,2.285,3.594,3.332,0.91,0.0,0.0,-6.576,50
2004-12-24 00:30:00,5.248,0.0,0.0,-14.194,114.361,-12.302,0.0129999999999999,158.438,0.0,158.082,0.0,2.05969,2.266,3.902,3.585,1.238,0.0,0.0,-7.253,50
2004-12-24 00:45:00,5.253,0.0,0.0,-14.181,114.497,-12.655,0.0129999999999999,158.581,0.0,158.225,0.0,2.06155,2.23,4.091,3.732,1.5,0.0,0.0,-7.222,50
2004-12-24 01:00:00,5.252,0.0,0.0,-14.179,114.526,-12.478,0.012,158.572,0.0,158.219,0.0,1.90286,2.176,4.179,3.846,1.606,0.0,0.0,-6.917,50
2004-12-24 01:15:00,5.252,0.0,0.0,-14.191,114.571,-10.93,0.012,158.604,0.0,158.251,0.0,1.90325,2.148,4.939,4.506,1.535,0.0,0.0,-6.113,50
2004-12-24 01:30:00,5.248,0.0,0.0,-14.215,114.565,-8.893,0.012,158.668,0.0,158.317,0.0,1.90402,2.096,6.236,5.764,2.232,0.0,0.0,-6.158,50
2004-12-24 01:45:00,5.24,0.0,0.0,-14.191,114.478,-8.044,0.012,158.624,0.0,158.276,0.0,1.90349,2.034,7.347,6.876,3.335,0.0,0.0,-5.806,50
2004-12-24 02:00:00,5.234,0.0,0.0,-14.2,114.477,-7.78,0.0109999999999999,158.6,0.0,158.251,0.0,1.7446,2.012,7.695,7.142,4.18,0.0,0.0,-6.816,50
2004-12-24 02:15:00,5.23,0.0,0.0,-14.229,114.496,-8.189,0.0109999999999999,158.648,0.0,158.308,0.0,1.74513,1.968,7.796,7.23,4.522,0.0,0.0,-7.803,50
2004-12-24 02:30:00,5.577,0.0,0.0,-15.208,122.152,-8.747,0.012,169.243,0.0,168.888,0.0,2.03092,2.055,8.846999999999998,8.237,5.328,0.0,0.0,-7.408,50
2004-12-24 02:45:00,5.227,0.0,0.0,-14.242,114.566,-7.485,0.0109999999999999,158.738,0.0,158.409,0.0,1.74612,1.852,8.794,8.277,5.532,0.0,0.0,-7.245,50
2004-12-24 03:00:00,4.878,0.0,0.0,-13.292,106.966,-5.986,0.0089999999999999,148.187,0.0,147.901,0.0,1.33368,1.665,8.599,8.314999999999998,5.694,0.0,0.0,-6.391,50
2004-12-24 03:15:00,5.226,0.0,0.0,-14.249,114.64,-5.889,0.01,158.838,0.0,158.526,0.0,1.58838,1.761,9.455,9.223,6.744,0.0,0.0,-6.905,50
2004-12-24 03:30:00,5.222,0.0,0.0,-14.266,114.582,-5.779,0.01,158.78,0.0,158.462,0.0,1.5878,1.731,9.829,9.669,7.24,0.0,0.0,-7.183,50
