measured_on,ac_current__427,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__423,ac_power__752,ac_voltage__426,ac_volts__757,ambient_temp__428,ambient_temp__759,das_battery_voltage__434,das_battery_voltage__769,das_temp__433,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__425,dc_pos_current__754,dc_pos_voltage__424,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__422,dc_power__751,inverter_temp_2__770,inverter_temp__432,inveter_temp__763,module_temp_1__429,module_temp_1__760,module_temp_2__430,module_temp_2__761,module_temp_3__431,module_temp_3__762,poa_irradiance__421,poa_irradiance__750,system_id
2012-05-12 00:10:00,,0.0,0.5646999999999999,0.1807,,0.7455,,0.0,,4.3214,,14.033,,15.782,0.0117,0.255782,,0.0,,0.0020999999999999,0.0,0.0029926494,,0.0029926494,0.0,,-99999.0,,15.533,,15.087,,4.3746,,0.0671999999999999,50
2012-05-12 00:11:00,,0.0,0.4292,-0.6325,,-0.2033,,0.0,,4.2682,,14.032,,15.782,0.0117,0.255782,,0.0,,-0.0020999999999999,0.0,0.0029926494,,0.0029926494,0.0,,-99999.0,,15.506,,15.057,,4.3505,,0.0,50
2012-05-12 00:12:00,,0.0,0.497,-0.0225999999999999,,0.4743999999999999,,0.0,,4.33,,14.033,,15.782,0.0119,0.255782,,0.0,,0.0,0.0,0.0030438058,,0.0030438058,0.0,,-99999.0,,15.502,,15.054,,4.3912,,0.0335999999999999,50
2012-05-12 00:13:00,,0.0,0.4743999999999999,-0.113,,0.3614,,0.0,,4.2724,,14.033,,15.774,0.0114,0.255782,,0.0,,0.0,0.0,0.0029159148,,0.0029159148,0.0,,-99999.0,,15.495,,15.072,,4.353,,0.0335999999999999,50
2012-05-12 00:14:00,,0.0,0.4066,-0.5196,,-0.113,,0.0,,4.3262,,14.033,,15.77,0.0112999999999999,0.255782,,0.0,,-0.0020999999999999,0.0,0.0028903366,,0.0028903366,0.0,,-99999.0,,15.482,,15.096,,4.412,,0.0504,50
2012-05-12 00:15:00,,0.0,0.4743999999999999,-0.3387999999999999,,0.1355,,0.0,,4.5561,,14.033,,15.77,0.0115999999999999,0.255782,,0.0,,-0.0041999999999999,0.0,0.0029670712,,0.0029670712,0.0,,-99999.0,,15.489,,15.119,,4.4004,,0.0504,50
2012-05-12 00:16:00,,0.0,0.5646999999999999,0.0677999999999999,,0.6325,,0.0,,4.4119,,14.033,,15.77,0.0112999999999999,0.255782,,0.0,,-0.0020999999999999,0.0,0.0028903366,,0.0028903366,0.0,,-99999.0,,15.499,,15.129,,4.3801,,0.0671999999999999,50
2012-05-12 00:17:00,,0.0,0.6325,-0.2485,,0.384,,0.0,,4.3912,,14.033,,15.763,0.0114,0.240736,,0.0,,-0.0041999999999999,0.0,0.0027443903999999,,0.0027443903999999,0.0,,-99999.0,,15.502,,15.128,,4.3201,,0.1008,50
2012-05-12 00:18:00,,0.0,0.4743999999999999,-0.2033,,0.2711,,0.0,,4.3927,,14.032,,15.759,0.0115999999999999,0.22569,,0.0,,-0.0020999999999999,0.0,0.002618004,,0.002618004,0.0,,-99999.0,,15.494,,15.106,,4.292,,0.1343999999999999,50
2012-05-12 00:19:00,,0.0,0.384,-0.6325,,-0.2485,,0.0,,4.4429,,14.033,,15.759,0.0117,0.210644,,0.0,,-0.0020999999999999,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.486,,15.045,,4.2663,,0.0167999999999999,50
2012-05-12 00:20:00,,0.0,0.5196,-0.2937,,0.2258999999999999,,0.0,,4.353,,14.033,,15.759,0.0121,0.210644,,0.0,,-0.0020999999999999,0.0,0.0025487923999999,,0.0025487923999999,0.0,,-99999.0,,15.467,,14.977,,4.226,,0.084,50
2012-05-12 00:21:00,,0.0,0.5421,0.1580999999999999,,0.7003,,0.0,,4.3816,,14.033,,15.752,0.0114,0.210644,,0.0,,0.0041999999999999,0.0,0.0024013416,,0.0024013416,0.0,,-99999.0,,15.448,,14.934,,4.2282,,0.0671999999999999,50
2012-05-12 00:22:00,,0.0,0.384,-0.5873,,-0.2033,,0.0,,4.3624,,14.033,,15.747,0.0112,0.1955979999999999,,0.0,,-0.0041999999999999,0.0,0.0021906975999999,,0.0021906975999999,0.0,,-99999.0,,15.437,,14.913,,4.2076,,0.1176,50
2012-05-12 00:23:00,,0.0,0.4517999999999999,-0.113,,0.3387999999999999,,0.0,,4.343,,14.033,,15.747,0.0115999999999999,0.1655059999999999,,0.0,,0.0,0.0,0.0019198696,,0.0019198696,0.0,,-99999.0,,15.424,,14.925,,4.2903,,0.0671999999999999,50
2012-05-12 00:24:00,,0.0,0.5421,0.0903999999999999,,0.6325,,0.0,,4.2662,,14.033,,15.741,0.0114,0.1655059999999999,,0.0,,0.0,0.0,0.0018867684,,0.0018867684,0.0,,-99999.0,,15.412,,14.956,,4.282,,0.1847999999999999,50
2012-05-12 00:25:00,,0.0,0.3163,-0.8357999999999999,,-0.5196,,0.0,,4.252,,14.033,,15.736,0.0114,0.15046,,0.0,,-0.0064,0.0,0.001715244,,0.001715244,0.0,,-99999.0,,15.411,,14.999,,4.3254,,0.0335999999999999,50
2012-05-12 00:26:00,,0.0,0.5646999999999999,0.2033,,0.768,,0.0,,4.2239,,14.033,,15.736,0.0117,0.1655059999999999,,0.0,,0.0020999999999999,0.0,0.0019364202,,0.0019364202,0.0,,-99999.0,,15.421,,15.03,,4.2866,,0.1176,50
2012-05-12 00:27:00,,0.0,0.4743999999999999,-0.1355,,0.3387999999999999,,0.0,,4.2554,,14.033,,15.733,0.0112999999999999,0.1655059999999999,,0.0,,0.0041999999999999,0.0,0.0018702178,,0.0018702178,0.0,,-99999.0,,15.426,,15.033,,4.3469,,-0.0671999999999999,50
2012-05-12 00:28:00,,0.0,0.5196,-0.1355,,0.384,,0.0,,4.3265,,14.033,,15.724,0.0112,0.1655059999999999,,0.0,,-0.0041999999999999,0.0,0.0018536672,,0.0018536672,0.0,,-99999.0,,15.426,,15.038,,4.3266,,0.2016,50
2012-05-12 00:29:00,,0.0,0.4517999999999999,-0.3163,,0.1355,,0.0,,4.1411,,14.033,,15.724,0.0117,0.1655059999999999,,0.0,,0.0020999999999999,0.0,0.0019364202,,0.0019364202,0.0,,-99999.0,,15.441,,15.058,,4.2812,,0.0504,50
2012-05-12 00:30:00,,0.0,0.4517999999999999,-0.4292,,0.0225999999999999,,0.0,,4.1155,,14.033,,15.723,0.0117,0.1805519999999999,,0.0,,-0.0020999999999999,0.0,0.0021124583999999,,0.0021124583999999,0.0,,-99999.0,,15.438,,15.032,,4.291,,0.0671999999999999,50
2012-05-12 00:31:00,,0.0,0.5646999999999999,-0.0903999999999999,,0.4743999999999999,,0.0,,4.2848,,14.033,,15.713,0.0121,0.1805519999999999,,0.0,,0.0,0.0,0.0021846792,,0.0021846792,0.0,,-99999.0,,15.436,,14.99,,4.2531,,0.0335999999999999,50
2012-05-12 00:32:00,,0.0,0.5873,-0.0677999999999999,,0.5196,,0.0,,4.3247,,14.033,,15.713,0.0121,0.1805519999999999,,0.0,,0.0,0.0,0.0021846792,,0.0021846792,0.0,,-99999.0,,15.452,,15.014,,4.2954,,0.1008,50
2012-05-12 00:33:00,,0.0,0.5646999999999999,-0.0451999999999999,,0.5196,,0.0,,4.3854,,14.034,,15.713,0.0115999999999999,0.1805519999999999,,0.0,,-0.0020999999999999,0.0,0.0020944032,,0.0020944032,0.0,,-99999.0,,15.442,,15.034,,4.3421,,0.0504,50
2012-05-12 00:34:00,,0.0,0.497,-0.4292,,0.0677999999999999,,0.0,,4.5475,,14.036,,15.709,0.0117,0.1955979999999999,,0.0,,0.0,0.0,0.0022884965999999,,0.0022884965999999,0.0,,-99999.0,,15.431,,15.027,,4.2447,,0.1343999999999999,50
2012-05-12 00:35:00,,0.0,0.5873,0.2258999999999999,,0.8132,,0.0,,4.2304,,14.036,,15.701,0.0121,0.210644,,0.0,,0.0020999999999999,0.0,0.0025487923999999,,0.0025487923999999,0.0,,-99999.0,,15.426,,15.032,,4.1591,,0.0,50
2012-05-12 00:36:00,,0.0,0.5421,-0.1580999999999999,,0.384,,0.0,,4.4065,,14.036,,15.701,0.0119,0.210644,,0.0,,0.0041999999999999,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.419,,15.032,,4.1333,,-0.0335999999999999,50
2012-05-12 00:37:00,,0.0,0.5421,0.1580999999999999,,0.7003,,0.0,,4.4005,,14.035,,15.697,0.0114,0.210644,,0.0,,-0.0041999999999999,0.0,0.0024013416,,0.0024013416,0.0,,-99999.0,,15.41,,15.025,,4.2039,,0.1008,50
2012-05-12 00:38:00,,0.0,0.5421,0.0451999999999999,,0.5873,,0.0,,4.2755,,14.036,,15.69,0.012,0.210644,,0.0,,0.0020999999999999,0.0,0.0025277279999999,,0.0025277279999999,0.0,,-99999.0,,15.401,,15.014,,4.2236,,0.1008,50
2012-05-12 00:39:00,,0.0,0.5421,-0.1807,,0.3614,,0.0,,4.248,,14.036,,15.69,0.0112,0.210644,,0.0,,0.0,0.0,0.0023592128,,0.0023592128,0.0,,-99999.0,,15.388,,14.983,,4.1555,,0.0671999999999999,50
2012-05-12 00:40:00,,0.0,0.5421,-0.113,,0.4292,,0.0,,4.2816,,14.037,,15.689,0.0114,0.210644,,0.0,,-0.0020999999999999,0.0,0.0024013416,,0.0024013416,0.0,,-99999.0,,15.372,,14.965,,4.1754,,0.0335999999999999,50
2012-05-12 00:41:00,,0.0,0.5421,-0.0903999999999999,,0.4517999999999999,,0.0,,4.2583,,14.038,,15.678,0.0115999999999999,0.210644,,0.0,,0.0,0.0,0.0024434703999999,,0.0024434703999999,0.0,,-99999.0,,15.35,,14.958,,4.155,,0.0671999999999999,50
2012-05-12 00:42:00,,0.0,0.5421,-0.0451999999999999,,0.497,,0.0,,4.3212,,14.037,,15.678,0.0121,0.210644,,0.0,,-0.0041999999999999,0.0,0.0025487923999999,,0.0025487923999999,0.0,,-99999.0,,15.349,,14.974,,4.1694,,0.1343999999999999,50
2012-05-12 00:43:00,,0.0,0.7003,0.2485,,0.9487,,0.0,,4.2223,,14.038,,15.675,0.0117,0.210644,,0.0,,0.0,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.346,,14.966,,4.1584,,0.0671999999999999,50
2012-05-12 00:44:00,,0.0,0.4743999999999999,-0.3387999999999999,,0.1355,,0.0,,4.2124,,14.037,,15.667,0.012,0.210644,,0.0,,-0.0041999999999999,0.0,0.0025277279999999,,0.0025277279999999,0.0,,-99999.0,,15.349,,14.96,,4.1694,,0.0504,50
2012-05-12 00:45:00,,0.0,0.6776999999999999,0.2485,,0.9262,,0.0,,4.2571,,14.038,,15.667,0.0117,0.210644,,0.0,,0.0041999999999999,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.354,,14.955,,4.1844,,0.1176,50
2012-05-12 00:46:00,,0.0,0.5873,0.5873,,1.1746,,0.0,,4.1945,,14.038,,15.659,0.0117,0.210644,,0.0,,0.0085,0.0,0.0024645347999999,,0.0024645347999999,0.0,,31.095,,15.347,,14.93,,4.1659,,0.1008,50
2012-05-12 00:47:00,,0.0,0.6099,0.1807,,0.7905999999999999,,0.0,,4.2301,,14.038,,15.655,0.0114,0.210644,,0.0,,0.0,0.0,0.0024013416,,0.0024013416,0.0,,-99999.0,,15.355,,14.946,,4.108,,0.0671999999999999,50
2012-05-12 00:48:00,,0.0,0.7003,0.2485,,0.9487,,0.0,,4.2446,,14.038,,15.655,0.012,0.1955979999999999,,0.0,,0.0020999999999999,0.0,0.0023471759999999,,0.0023471759999999,0.0,,-99999.0,,15.351,,14.953,,4.1323,,0.1176,50
2012-05-12 00:49:00,,0.0,0.4517999999999999,-0.6099,,-0.1580999999999999,,0.0,,4.2365,,14.038,,15.65,0.0112999999999999,0.1805519999999999,,0.0,,-0.0041999999999999,0.0,0.0020402376,,0.0020402376,0.0,,-99999.0,,15.334,,14.938,,4.156,,0.1008,50
2012-05-12 00:50:00,,0.0,0.4517999999999999,-0.6551,,-0.2033,,0.0,,4.0947,,14.039,,15.644,0.0115999999999999,0.1805519999999999,,0.0,,-0.0064,0.0,0.0020944032,,0.0020944032,0.0,,-99999.0,,15.31,,14.948,,4.1652,,0.1847999999999999,50
2012-05-12 00:51:00,,0.0,0.7455,0.0,,0.7455,,0.0,,4.0648,,14.04,,15.643,0.0114,0.1805519999999999,,0.0,,0.0020999999999999,0.0,0.0020582928,,0.0020582928,0.0,,-99999.0,,15.32,,14.941,,4.2368,,0.1008,50
2012-05-12 00:52:00,,0.0,0.5196,0.0451999999999999,,0.5646999999999999,,0.0,,4.2211,,14.04,,15.632,0.0117,0.1955979999999999,,0.0,,0.0020999999999999,0.0,0.0022884965999999,,0.0022884965999999,0.0,,-99999.0,,15.321,,14.934,,4.1326,,0.084,50
2012-05-12 00:53:00,,0.0,0.6551,0.2711,,0.9262,,0.0,,4.0067,,14.041,,15.632,0.0119,0.210644,,0.0,,0.0041999999999999,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.315,,14.902,,4.0412,,0.1176,50
2012-05-12 00:54:00,,0.0,0.5873,0.768,,1.3554,,0.0,,4.183,,14.041,,15.627,0.0119,0.1955979999999999,,0.0,,0.0,0.0,0.0023276161999999,,0.0023276161999999,0.0,,24.517,,15.279,,14.874,,4.0252,,0.1512,50
2012-05-12 00:55:00,,0.0,0.6099,0.5646999999999999,,1.1746,,0.0,,4.1799,,14.041,,15.621,0.0115999999999999,0.210644,,0.0,,0.0,0.0,0.0024434703999999,,0.0024434703999999,0.0,,29.804,,15.249,,14.865,,4.0151,,0.1176,50
2012-05-12 00:56:00,,0.0,0.5196,-0.5421,,-0.0225999999999999,,0.0,,4.0907,,14.041,,15.621,0.012,0.210644,,0.0,,-0.0020999999999999,0.0,0.0025277279999999,,0.0025277279999999,0.0,,-99999.0,,15.258,,14.873,,3.9739,,0.0671999999999999,50
2012-05-12 00:57:00,,0.0,0.5646999999999999,0.2937,,0.8584,,0.0,,3.9358,,14.041,,15.615,0.0115999999999999,0.22569,,0.0,,0.0,0.0,0.002618004,,0.002618004,0.0,,-99999.0,,15.269,,14.893,,3.9278,,0.1512,50
2012-05-12 00:58:00,,0.0,0.6099,0.2937,,0.9036,,0.0,,4.0494,,14.041,,15.61,0.012,0.22569,,0.0,,0.0064,0.0,0.00270828,,0.00270828,0.0,,-99999.0,,15.28,,14.888,,3.927,,0.1343999999999999,50
2012-05-12 00:59:00,,0.0,0.5196,-0.3163,,0.2033,,0.0,,4.0323,,14.042,,15.604,0.0119,0.22569,,0.0,,-0.0041999999999999,0.0,0.0026857109999999,,0.0026857109999999,0.0,,-99999.0,,15.283,,14.834,,3.9376,,0.1847999999999999,50
2012-05-12 01:00:00,,0.0,0.6551,0.3614,,1.0165,,0.0,,3.9485,,14.042,,15.599,0.0121,0.22569,,0.0,,0.0041999999999999,0.0,0.002730849,,0.002730849,0.0,,-99999.0,,15.251,,14.766,,3.9651,,0.1343999999999999,50
2012-05-12 01:01:00,,0.0,0.5873,-0.2258999999999999,,0.3614,,0.0,,4.141,,14.041,,15.594,0.0123,0.22569,,0.0,,-0.0020999999999999,0.0,0.002775987,,0.002775987,0.0,,-99999.0,,15.222,,14.723,,3.992,,0.0167999999999999,50
2012-05-12 01:02:00,,0.0,0.6776999999999999,-0.1355,,0.5421,,0.0,,4.0859,,14.041,,15.587,0.0117,0.210644,,0.0,,0.0,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.221,,14.724,,3.9583,,0.1847999999999999,50
2012-05-12 01:03:00,,0.0,0.6776999999999999,0.4066,,1.0843,,0.0,,3.8938,,14.043,,15.585,0.0117,0.210644,,0.0,,0.0064,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.221,,14.727,,3.9196,,0.0167999999999999,50
2012-05-12 01:04:00,,0.0,0.5873,0.0225999999999999,,0.6099,,0.0,,3.9114,,14.043,,15.575,0.012,0.210644,,0.0,,0.0,0.0,0.0025277279999999,,0.0025277279999999,0.0,,-99999.0,,15.223,,14.73,,3.9315,,0.0504,50
2012-05-12 01:05:00,,0.0,0.5421,-0.384,,0.1580999999999999,,0.0,,3.8523,,14.043,,15.575,0.0123,0.210644,,0.0,,-0.0041999999999999,0.0,0.0025909212,,0.0025909212,0.0,,-99999.0,,15.232,,14.75,,3.8862,,0.1008,50
2012-05-12 01:06:00,,0.0,0.5421,-0.1355,,0.4066,,0.0,,3.8996,,14.043,,15.566,0.0123,0.210644,,0.0,,0.0020999999999999,0.0,0.0025909212,,0.0025909212,0.0,,-99999.0,,15.199,,14.721,,3.9212,,0.0167999999999999,50
2012-05-12 01:07:00,,0.0,0.6325,-0.1580999999999999,,0.4743999999999999,,0.0,,4.0237,,14.044,,15.564,0.0119,0.210644,,0.0,,0.0,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.203,,14.715,,4.0161,,0.1512,50
2012-05-12 01:08:00,,0.0,0.5646999999999999,-0.0903999999999999,,0.4743999999999999,,0.0,,4.0422,,14.044,,15.555,0.0119,0.210644,,0.0,,-0.0020999999999999,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.219,,14.723,,4.0557,,0.1176,50
2012-05-12 01:09:00,,0.0,0.6325,0.113,,0.7455,,0.0,,4.1888,,14.043,,15.554,0.0117,0.210644,,0.0,,0.0,0.0,0.0024645347999999,,0.0024645347999999,0.0,,-99999.0,,15.235,,14.732,,4.0635,,0.1176,50
2012-05-12 01:10:00,,0.0,0.5646999999999999,-0.1355,,0.4292,,0.0,,4.0773,,14.044,,15.55,0.0119,0.210644,,0.0,,-0.0020999999999999,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.251,,14.759,,3.9817,,0.1343999999999999,50
2012-05-12 01:11:00,,0.0,0.5196,-0.0225999999999999,,0.497,,0.0,,4.1749,,14.043,,15.542,0.0121,0.210644,,0.0,,0.0041999999999999,0.0,0.0025487923999999,,0.0025487923999999,0.0,,-99999.0,,15.239,,14.771,,4.0072,,-0.1176,50
2012-05-12 01:12:00,,0.0,0.6551,0.0225999999999999,,0.6776999999999999,,0.0,,4.3037,,14.044,,15.543,0.0117,0.1955979999999999,,0.0,,-0.0041999999999999,0.0,0.0022884965999999,,0.0022884965999999,0.0,,-99999.0,,15.227,,14.766,,4.0583,,0.0504,50
2012-05-12 01:13:00,,0.0,0.5646999999999999,-0.0225999999999999,,0.5421,,0.0,,4.1811,,14.044,,15.529,0.0121,0.1955979999999999,,0.0,,0.0,0.0,0.0023667357999999,,0.0023667357999999,0.0,,-99999.0,,15.239,,14.761,,4.0363,,0.168,50
2012-05-12 01:14:00,,0.0,0.6099,0.0451999999999999,,0.6551,,0.0,,3.9005,,14.044,,15.532,0.0123,0.1805519999999999,,0.0,,0.0041999999999999,0.0,0.0022207896,,0.0022207896,0.0,,-99999.0,,15.266,,14.754,,3.9775,,0.0335999999999999,50
2012-05-12 01:15:00,,0.0,0.5646999999999999,-0.2485,,0.3163,,0.0,,3.8603,,14.044,,15.525,0.0121,0.1955979999999999,,0.0,,0.0,0.0,0.0023667357999999,,0.0023667357999999,0.0,,-99999.0,,15.25,,14.743,,3.9337,,0.0167999999999999,50
2012-05-12 01:16:00,,0.0,0.7455,0.384,,1.1295,,0.0,,3.8592,,14.044,,15.52,0.0115999999999999,0.1805519999999999,,0.0,,0.0041999999999999,0.0,0.0020944032,,0.0020944032,0.0,,-99999.0,,15.21,,14.691,,3.9737,,0.0335999999999999,50
2012-05-12 01:17:00,,0.0,0.4517999999999999,-0.2937,,0.1580999999999999,,0.0,,3.8923,,14.044,,15.519,0.0117,0.1955979999999999,,0.0,,-0.0020999999999999,0.0,0.0022884965999999,,0.0022884965999999,0.0,,-99999.0,,15.179,,14.617,,3.9521,,0.0504,50
2012-05-12 01:18:00,,0.0,0.7003,-0.2258999999999999,,0.4743999999999999,,0.0,,3.8836,,14.044,,15.508,0.0119,0.210644,,0.0,,0.0,0.0,0.0025066635999999,,0.0025066635999999,0.0,,-99999.0,,15.159,,14.538,,3.9223,,0.0167999999999999,50
2012-05-12 01:19:00,,0.0,0.6551,0.3387999999999999,,0.9939,,0.0,,3.8678,,14.044,,15.51,0.012,0.1955979999999999,,0.0,,0.0020999999999999,0.0,0.0023471759999999,,0.0023471759999999,0.0,,-99999.0,,15.19,,14.576,,3.8886,,0.0167999999999999,50
2012-05-12 01:20:00,,0.0,0.4743999999999999,-0.384,,0.0903999999999999,,0.0,,3.8928,,14.045,,15.499,0.0121,0.210644,,0.0,,-0.0020999999999999,0.0,0.0025487923999999,,0.0025487923999999,0.0,,-99999.0,,15.182,,14.587,,3.8725,,0.1176,50
2012-05-12 01:21:00,,0.0,0.7455,0.0903999999999999,,0.8357999999999999,,0.0,,3.8725,,14.044,,15.496,0.012,0.1955979999999999,,0.0,,0.0020999999999999,0.0,0.0023471759999999,,0.0023471759999999,0.0,,-99999.0,,15.198,,14.64,,3.8819,,0.0504,50
2012-05-12 01:22:00,,0.0,0.6099,0.5873,,1.1972,,0.0,,3.917,,14.044,,15.491,0.0115999999999999,0.1805519999999999,,0.0,,0.0041999999999999,0.0,0.0020944032,,0.0020944032,0.0,,-99999.0,,15.217,,14.663,,3.9074,,0.0,50
2012-05-12 01:23:00,,0.0,0.4292,-0.6325,,-0.2033,,0.0,,3.9163,,14.045,,15.49,0.0119,0.1955979999999999,,0.0,,-0.0064,0.0,0.0023276161999999,,0.0023276161999999,0.0,,-99999.0,,15.236,,14.667,,3.9135,,0.1512,50
2012-05-12 01:24:00,,0.0,0.5196,-0.0677999999999999,,0.4517999999999999,,0.0,,3.8689,,14.044,,15.488,0.012,0.1805519999999999,,0.0,,-0.0085,0.0,0.0021666239999999,,0.0021666239999999,0.0,,-99999.0,,15.229,,14.676,,3.9047,,0.1343999999999999,50
2012-05-12 01:25:00,,0.0,0.4743999999999999,-0.5196,,-0.0451999999999999,,0.0,,3.9005,,14.044,,15.479,0.0115999999999999,0.1955979999999999,,0.0,,-0.0041999999999999,0.0,0.0022689367999999,,0.0022689367999999,0.0,,-99999.0,,15.233,,14.696,,3.9301,,0.084,50
2012-05-12 01:26:00,,0.0,0.6776999999999999,0.1807,,0.8584,,0.0,,3.8845,,14.045,,15.477,0.0115999999999999,0.1805519999999999,,0.0,,0.0,0.0,0.0020944032,,0.0020944032,0.0,,-99999.0,,15.226,,14.714,,3.8973,,0.1008,50
2012-05-12 01:27:00,,0.0,0.7003,0.4292,,1.1295,,0.0,,3.8493,,14.044,,15.479,0.0115999999999999,0.1805519999999999,,0.0,,0.0020999999999999,0.0,0.0020944032,,0.0020944032,0.0,,32.589,,15.189,,14.669,,3.9026,,0.0,50
2012-05-12 01:28:00,,0.0,0.5646999999999999,0.4743999999999999,,1.0391,,0.0,,3.9061,,14.045,,15.468,0.0117,0.1805519999999999,,0.0,,0.0041999999999999,0.0,0.0021124583999999,,0.0021124583999999,0.0,,-99999.0,,15.167,,14.592,,3.8991,,0.0167999999999999,50
2012-05-12 01:29:00,,0.0,0.6099,-0.2033,,0.4066,,0.0,,3.9103,,14.045,,15.466,0.0121,0.1805519999999999,,0.0,,0.0,0.0,0.0021846792,,0.0021846792,0.0,,-99999.0,,15.209,,14.625,,3.8649,,0.1512,50
2012-05-12 01:30:00,,0.0,0.7003,0.6551,,1.3554,,0.0,,3.8898,,14.045,,15.465,0.0119,0.1655059999999999,,0.0,,0.0,0.0,0.0019695213999999,,0.0019695213999999,0.0,,29.213,,15.254,,14.669,,3.8532,,0.0335999999999999,50
2012-05-12 01:31:00,,0.0,0.6551,0.0225999999999999,,0.6776999999999999,,0.0,,3.9065,,14.046,,15.457,0.012,0.15046,,0.0,,-0.0041999999999999,0.0,0.0018055199999999,,0.0018055199999999,0.0,,-99999.0,,15.261,,14.664,,3.8531,,0.0,50
2012-05-12 01:32:00,,0.0,0.497,0.0,,0.497,,0.0,,3.8792,,14.046,,15.454,0.0123,0.15046,,0.0,,-0.0041999999999999,0.0,0.001850658,,0.001850658,0.0,,-99999.0,,15.237,,14.653,,3.8395,,0.084,50
