measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2001-11-28 00:00:00,5.5461,-17.432,122.48,-8.250899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.081,11.232,-9.9984,-10.303,-9.7986,0.0,50
2001-11-28 00:15:00,5.5415,-18.216,122.35,-9.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.842,10.958,-10.55,-10.629,-10.55,0.0,50
2001-11-28 00:30:00,5.5461,-20.73,122.39,-9.5416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.328,10.501,-10.748,-11.54,-10.55,0.0,50
2001-11-28 00:45:00,5.5501,-13.462,122.48,-10.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.018,10.164,-12.163,-12.331,-10.56,0.0,50
2001-11-28 01:00:00,5.5535,-19.86,122.49,-10.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319,10.215,-12.014,-12.311,-10.57,0.0,50
2001-11-28 01:15:00,5.5497,-19.458,122.48,-10.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,10.32,-11.094,-12.103,-10.709,0.0,50
2001-11-28 01:30:00,5.5068,-21.202,121.43,-9.8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.586,10.467,-10.549,-10.935,-10.559,0.0,50
2001-11-28 01:45:00,5.5115,-16.08,121.49,-10.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.111,10.02,-11.053,-11.854,-11.181,0.0,50
2001-11-28 02:00:00,5.5032,-18.849,121.31,-11.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5594,9.5757,-12.39,-13.388,-12.668,0.0,50
2001-11-28 02:15:00,5.5037,-17.308,121.23,-11.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.449,9.3788,-12.717,-13.945,-13.157,0.0,50
2001-11-28 02:30:00,5.5039,-16.06,121.2,-11.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.052,9.885700000000002,-12.221,-12.74,-12.37,0.0,50
2001-11-28 02:45:00,5.5053,-20.149,121.24,-11.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.552,10.354,-11.319,-12.328,-11.744,0.0,50
2001-11-28 03:00:00,5.5183,-19.517,121.55,-11.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.558,10.392,-11.458,-12.318,-11.329,0.0,50
2001-11-28 03:15:00,5.5595,-20.083,122.51,-11.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.171,10.045,-12.329,-12.349,-12.2,0.0,50
2001-11-28 03:30:00,5.5598,-18.866,122.5,-11.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.813300000000002,9.7672,-12.339,-12.565,-12.309,0.0,50
2001-11-28 03:45:00,5.5614,-17.258,122.48,-11.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4612,9.4664,-12.37,-13.429,-12.329,0.0,50
2001-11-28 04:00:00,5.5616,-17.57,122.44,-11.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4612,9.5105,-12.328,-12.554,-12.328,0.0,50
2001-11-28 04:15:00,5.5524,-18.947,122.19,-11.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2807,9.3512,-12.759,-13.911,-12.327,0.0,50
2001-11-28 04:30:00,5.5503,-18.783,122.12,-11.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2635,9.345300000000002,-12.337,-13.654,-12.327,0.0,50
2001-11-28 04:45:00,5.5413,-19.297,121.89,-12.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7725,8.9013,-13.808,-14.086,-13.746,0.0,50
2001-11-28 05:00:00,5.5306,-15.616,121.64,-11.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8121,8.824199999999998,-13.386,-14.127,-13.314,0.0,50
2001-11-28 05:15:00,5.53,-17.288,121.5,-12.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2523,8.4335,-13.479,-14.178,-13.54,0.0,50
2001-11-28 05:30:00,5.5496,-20.312,121.88,-13.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9447,8.0674,-14.178,-14.178,-14.178,0.0,50
2001-11-28 05:45:00,5.5249,-19.532,121.3,-12.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0472,8.049799999999998,-14.187,-14.176,-14.177,0.0,50
2001-11-28 06:00:00,5.5416,-19.048,121.72,-13.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529499999999999,7.598,-14.176,-14.176,-14.176,0.0,50
2001-11-28 06:15:00,5.5141,-17.991,121.21,-13.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444499999999999,7.4486,-14.176,-14.176,-14.176,0.0,50
2001-11-28 06:30:00,5.5134,-17.732,121.32,-13.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904099999999999,7.867,-14.176,-14.176,-14.176,0.0,50
2001-11-28 06:45:00,5.5303,-18.022,121.67,-12.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5418,7.519199999999999,-14.175,-14.175,-14.175,0.0,50
2001-11-28 07:00:00,5.7801,-72.108,121.78,-12.902,0.00219,141.99,0.0330999999999999,142.55,4.71841,0.31096,7.5986,7.8346,8.0576,-14.174,-14.174,-14.174,1.5941,50
2001-11-28 07:15:00,7.6467,394.36,121.66,-12.751,1.1943,237.7,1.2103,237.15,287.02265,283.88511,583.94,9.1051,11.401,-13.179,-13.494,-12.776,100.1,50
2001-11-28 07:30:00,13.892,1421.0,121.81,-12.128,3.4546,243.09,3.4464,242.01,834.06326,839.77871,1653.5,12.353,17.082,-9.0954,-9.238,-8.6403,247.62,50
2001-11-28 07:45:00,20.62,2343.6,122.0,-10.949,5.3857,248.4,5.3606,246.78,1322.88887,1337.80788,2630.7,14.755,21.595,-4.6972,-5.2262,-3.5527,375.15,50
2001-11-28 08:00:00,26.759,3118.4,122.18,-9.7363,6.9437,250.93,6.9537,248.74,1729.66334,1742.38264,3462.2,16.861,25.926,0.19966,-0.40416,0.7984499999999999,483.41,50
2001-11-28 08:15:00,31.917,3769.4,122.3,-8.731199999999998,8.4337,246.36,8.4836,243.99,2069.91356,2077.72633,4142.3,19.633,29.648,5.3289,5.9661,4.7786,587.78,50
2001-11-28 08:30:00,36.122,4273.4,122.37,-7.7064,9.5858,246.55,9.6909,243.79,2362.54451,2363.37899,4721.5,22.114,33.097,10.641,11.531,9.1559,682.4,50
2001-11-28 08:45:00,39.417,4685.7,122.76,-8.1826,10.749,239.71,10.878,236.88,2576.78064,2576.64279,5150.8,24.632,36.59,13.071,14.974,13.747,762.08,50
