measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-09-14 00:00:00,0.0,0.5189,0.0225999999999999,0.5414999999999999,0.0,12.471,,,,,,,,,,,,,,,13.91,20.114,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.406,19.122,8.1194,,-1.678,,,,,,,50
2012-09-14 00:01:00,0.0,0.4738,-0.2933,0.1804999999999999,0.0,12.496,,,,,,,,,,,,,,,13.907,20.111,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.378,19.092,8.1944,,-1.5606,,,,,,,50
2012-09-14 00:02:00,0.0,0.5189,0.1128,0.6318,0.0,12.558,,,,,,,,,,,,,,,13.91,20.112,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.342,19.067,8.144199999999998,,-1.4263,,,,,,,50
2012-09-14 00:03:00,0.0,0.4964,0.0225999999999999,0.5189,0.0,12.559,,,,,,,,,,,,,,,13.911,20.109,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.238,18.998,8.0861,,-1.5438,,,,,,,50
2012-09-14 00:04:00,0.0,0.5414999999999999,0.2933,0.8347999999999999,0.0,12.517,,,,,,,,,,,,,,,13.91,20.098,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.19,18.917,8.124399999999998,,-1.8123,,,,,,,50
2012-09-14 00:05:00,0.0,0.3609999999999999,-0.6769,-0.3159,0.0,12.48,,,,,,,,,,,,,,,13.911,20.099,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.237,18.921,8.1373,,-1.8291,,,,,,,50
2012-09-14 00:06:00,0.0,0.5414999999999999,-0.4964,0.0451,0.0,12.427,,,,,,,,,,,,,,,13.91,20.098,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.307,19.05,8.1265,,-1.8123,,,,,,,50
2012-09-14 00:07:00,0.0,0.5189,-0.2255999999999999,0.2933,0.0,12.381,,,,,,,,,,,,,,,13.91,20.099,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.377,19.134,8.0692,,-1.8123,,,,,,,50
2012-09-14 00:08:00,0.0,0.4964,0.6769,1.1733,0.0,12.367,,,,,,,,,,,,,,,13.911,20.092,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,26.178,19.373,19.128,8.022,,-1.8123,,,,,,,50
2012-09-14 00:09:00,0.0,0.6318,0.5189,1.1507,0.0,12.428,,,,,,,,,,,,,,,13.91,20.086,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,33.829,19.33,19.047,8.0601,,-1.8123,,,,,,,50
2012-09-14 00:10:00,0.0,0.4512999999999999,-0.6542999999999999,-0.2031,0.0,12.379,,,,,,,,,,,,,,,13.911,20.086,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.315,18.983,8.0022,,-1.8123,,,,,,,50
2012-09-14 00:11:00,0.0,0.3609999999999999,-0.7896999999999998,-0.4287,0.0,12.341,,,,,,,,,,,,,,,13.91,20.088,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.263,18.938,7.979599999999999,,-1.8123,,,,,,,50
2012-09-14 00:12:00,0.0,0.5414999999999999,0.0,0.5414999999999999,0.0,12.388,,,,,,,,,,,,,,,13.91,20.087,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.288,18.947,7.9245,,-1.7619,,,,,,,50
2012-09-14 00:13:00,0.0,0.4738,-0.6769,-0.2031,0.0,12.495,,,,,,,,,,,,,,,13.91,20.076,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.359,19.007,7.945,,-1.7451,,,,,,,50
2012-09-14 00:14:00,0.0,0.4964,-0.0451,0.4512999999999999,0.0,12.519,,,,,,,,,,,,,,,13.911,20.077,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.44,19.071,8.0586,,-1.6948,,,,,,,50
2012-09-14 00:15:00,0.0,0.4964,-0.2933,0.2031,0.0,12.557,,,,,,,,,,,,,,,13.91,20.076,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.483,19.148,8.1653,,-1.4935,,,,,,,50
2012-09-14 00:16:00,0.0,0.4964,-0.0451,0.4512999999999999,0.0,12.543,,,,,,,,,,,,,,,13.911,20.074,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.494,19.203,8.227399999999998,,-1.4767,,,,,,,50
2012-09-14 00:17:00,0.0,0.4512999999999999,-0.2255999999999999,0.2255999999999999,0.0,12.549,,,,,,,,,,,,,,,13.911,20.073,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.44,19.149,8.2917,,-1.4095,,,,,,,50
2012-09-14 00:18:00,0.0,0.5189,-0.4512999999999999,0.0676999999999999,0.0,12.529,,,,,,,,,,,,,,,13.91,20.071,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.246,18.923,8.3588,,-1.4096,,,,,,,50
2012-09-14 00:19:00,0.0,0.5414999999999999,0.1128,0.6542999999999999,0.0,12.495,,,,,,,,,,,,,,,13.911,20.063,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.196,18.85,8.372999999999998,,-1.3928,,,,,,,50
2012-09-14 00:20:00,0.0,0.5414999999999999,0.1128,0.6542999999999999,0.0,12.443,,,,,,,,,,,,,,,13.911,20.067,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.264,18.888,8.2964,,-1.3928,,,,,,,50
2012-09-14 00:21:00,0.0,0.3383999999999999,-0.7896999999999998,-0.4512999999999999,0.0,12.382,,,,,,,,,,,,,,,13.911,20.065,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.349,18.947,8.237,,-1.4095,,,,,,,50
2012-09-14 00:22:00,0.0,0.3609999999999999,-0.7896999999999998,-0.4287,0.0,12.327,,,,,,,,,,,,,,,13.91,20.063,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.414,19.022,8.2208,,-1.376,,,,,,,50
2012-09-14 00:23:00,0.0,0.5414999999999999,0.2255999999999999,0.7671,0.0,12.317,,,,,,,,,,,,,,,13.911,20.057,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.448,19.085,8.2111,,-1.4095,,,,,,,50
2012-09-14 00:24:00,0.0,0.4964,0.1579,0.6542999999999999,0.0,12.281,,,,,,,,,,,,,,,13.912,20.052,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,19.437,19.12,8.193799999999998,,-1.4263,,,,,,,50
