measured_on,ac_current__251,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__584,ac_power__752,ac_voltage__250,ac_voltage__587,ac_volts__757,ambient_temp__252,ambient_temp__589,ambient_temp__759,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__583,dc_power__751,inverter_temp_2__770,inverter_temp__256,inverter_temp__593,inveter_temp__763,module_temp_1__253,module_temp_1__590,module_temp_1__760,module_temp_2__254,module_temp_2__591,module_temp_2__761,module_temp_3__255,module_temp_3__592,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__582,poa_irradiance__750,power_factor__596,system_id
2012-01-06 00:00:00,,,0.0,0.4511,-0.0676999999999999,,,0.3834,,,0.0,,,13.993,,13.853,,22.168,0.0064999999999999,0.7222079999999999,,,0.0,,,0.0020999999999999,0.0,0.0046943519999999,,,0.0046943519999999,0.0,,,-99999.0,,,21.976,,,21.998,,,11.572,,,,,,,-1.7277,,50
2012-01-06 00:01:00,,,0.0,0.4736,0.0451,,,0.5187,,,0.0,,,13.924,,13.849,,22.168,0.0064999999999999,0.7222079999999999,,,0.0,,,-0.0020999999999999,0.0,0.0046943519999999,,,0.0046943519999999,0.0,,,-99999.0,,,21.974,,,22.002,,,11.614,,,,,,,-1.5767,,50
2012-01-06 00:02:00,,,0.0,0.451,-0.0902,,,0.3608,,,0.0,,,13.819,,13.853,,22.168,0.0058999999999999,0.7222079999999999,,,0.0,,,0.0020999999999999,0.0,0.0042610271999999,,,0.0042610271999999,0.0,,,-99999.0,,,21.999,,,22.051,,,11.454,,,,,,,-1.4257,,50
2012-01-06 00:03:00,,,0.0,0.4058999999999999,-0.5864,,,-0.1804,,,0.0,,,13.742,,13.852,,22.168,0.0061999999999999,0.7372539999999999,,,0.0,,,-0.0020999999999999,0.0,0.0045709747999999,,,0.0045709747999999,0.0,,,-99999.0,,,22.031,,,22.099,,,11.326,,,,,,,-1.6941,,50
2012-01-06 00:04:00,,,0.0,0.5187,0.2706,,,0.7893,,,0.0,,,13.707,,13.852,,22.168,0.0061,0.7372539999999999,,,0.0,,,0.0041999999999999,0.0,0.0044972494,,,0.0044972494,0.0,,,-99999.0,,,22.041,,,22.112,,,11.288,,,,,,,-1.8115,,50
2012-01-06 00:05:00,,,0.0,0.4058999999999999,-0.0451,,,0.3608,,,0.0,,,13.518,,13.851,,22.169,0.0063,0.7372539999999999,,,0.0,,,-0.0041999999999999,0.0,0.0046447001999999,,,0.0046447001999999,0.0,,,-99999.0,,,22.028,,,22.064,,,11.129,,,,,,,-1.9289,,50
2012-01-06 00:06:00,,,0.0,0.451,-0.5637999999999999,,,-0.1128,,,0.0,,,13.235,,13.851,,22.178,0.0058999999999999,0.7372539999999999,,,0.0,,,0.0,0.0,0.0043497986,,,0.0043497986,0.0,,,-99999.0,,,21.992,,,21.956,,,10.968,,,,,,,-2.1973,,50
2012-01-06 00:07:00,,,0.0,0.5637999999999999,0.1804,,,0.7441999999999999,,,0.0,,,13.115,,13.852,,22.181,0.0058999999999999,0.7372539999999999,,,0.0,,,0.0020999999999999,0.0,0.0043497986,,,0.0043497986,0.0,,,-99999.0,,,21.904,,,21.812,,,10.941,,,,,,,-2.2308,,50
2012-01-06 00:08:00,,,0.0,0.5637999999999999,0.0676999999999999,,,0.6315,,,0.0,,,13.065,,13.852,,22.181,0.0051,0.7372539999999999,,,0.0,,,0.0,0.0,0.0037599954,,,0.0037599954,0.0,,,-99999.0,,,21.836,,,21.757,,,10.871,,,,,,,-2.2644,,50
2012-01-06 00:09:00,,,0.0,0.451,-0.2706,,,0.1804,,,0.0,,,13.312,,13.851,,22.181,0.0063,0.7372539999999999,,,0.0,,,-0.0020999999999999,0.0,0.0046447001999999,,,0.0046447001999999,0.0,,,-99999.0,,,21.829,,,21.766,,,10.766,,,,,,,-2.2141,,50
2012-01-06 00:10:00,,,0.0,0.3382999999999999,-0.7441999999999999,,,-0.4058999999999999,,,0.0,,,13.159,,13.852,,22.18,0.0061999999999999,0.7372539999999999,,,0.0,,,-0.0020999999999999,0.0,0.0045709747999999,,,0.0045709747999999,0.0,,,-99999.0,,,21.873,,,21.807,,,10.757,,,,,,,-2.2141,,50
