measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2005-01-20 00:00:00,5.194,-15.799,114.758,12.356,0.005,159.341,0.0,159.104,0.0,0.79671,0.946,17.917,18.274,17.948,0.0,0.0,-5.973,50
2005-01-20 00:15:00,5.18,-15.803,114.475,12.34,0.005,159.108,0.0,158.871,0.0,0.79554,0.928,17.811,18.146,17.907,0.0,0.0,-6.055,50
2005-01-20 00:30:00,5.183,-15.806,114.512,12.338,0.005,159.169,0.0,158.935,0.0,0.79585,0.992,17.716,18.027,17.855,0.0,0.0,-6.53,50
2005-01-20 00:45:00,5.185,-15.826,114.553,12.18,0.006,159.228,0.0,158.986,0.0,0.95537,1.005,17.63,17.912,17.755,0.0,0.0,-6.209,50
2005-01-20 01:00:00,5.186,-15.804,114.56,12.287,0.006,159.234,0.0,158.992,0.0,0.9554,1.015,17.575,17.827,17.7,0.0,0.0,-6.657,50
2005-01-20 01:15:00,5.188,-15.802,114.627,12.199,0.006,159.29,0.0,159.048,0.0,0.95574,1.019,17.5,17.725,17.653,0.0,0.0,-6.319,50
2005-01-20 01:30:00,5.193,-15.797,114.701,12.188,0.006,159.398,0.0,159.141,0.0,0.95639,1.023,17.442,17.652,17.606,0.0,0.0,-5.932,50
2005-01-20 01:45:00,5.19,-15.803,114.649,12.01,0.006,159.338,0.0,159.092,0.0,0.95603,1.017,17.405,17.589,17.561,0.0,0.0,-6.185,50
2005-01-20 02:00:00,5.194,-15.787,114.759,12.06,0.006,159.481,0.0,159.228,0.0,0.95689,1.021,17.401,17.549,17.526,0.0,0.0,-5.541,50
2005-01-20 02:15:00,5.188,-15.794,114.617,11.96,0.006,159.3,0.0,159.037,0.0,0.9558,1.02,17.387,17.524,17.53,0.0,0.0,-6.442,50
2005-01-20 02:30:00,5.189,-15.804,114.613,12.257,0.006,159.263,0.0,158.992,0.0,0.95558,1.01,17.379,17.496,17.563,0.0,0.0,-6.605,50
2005-01-20 02:45:00,5.188,-15.782,114.615,12.323,0.006,159.241,0.0,158.992,0.0,0.95545,1.013,17.376,17.477,17.546,0.0,0.0,-6.443,50
2005-01-20 03:00:00,5.187,-15.785,114.607,12.622,0.006,159.195,0.0,158.946,0.0,0.95517,1.016,17.404,17.477,17.579,0.0,0.0,-6.744,50
2005-01-20 03:15:00,5.183,-15.796,114.507,12.861,0.006,159.037,0.0,158.783,0.0,0.95422,1.018,17.362,17.464,17.526,0.0,0.0,-6.566,50
2005-01-20 03:30:00,5.186,-15.791,114.574,12.935,0.006,159.13,0.0,158.882,0.0,0.95478,1.015,17.343,17.454,17.531,0.0,0.0,-6.05,50
2005-01-20 03:45:00,5.182,-15.782,114.511,12.933,0.006,159.038,0.0,158.798,0.0,0.95423,1.02,17.344,17.435,17.512,0.0,0.0,-6.526,50
2005-01-20 04:00:00,5.183,-15.792,114.538,12.823,0.006,159.062,0.0,158.812,0.0,0.95437,1.016,17.384,17.454,17.523,0.0,0.0,-6.846,50
2005-01-20 04:15:00,5.172,-15.767,114.276,12.526,0.006,158.843,0.0,158.583,0.0,0.95306,1.014,17.365,17.441,17.549,0.0,0.0,-7.104,50
2005-01-20 04:30:00,5.173,-15.794,114.276,12.423,0.006,158.879,0.0,158.629,0.0,0.95327,1.014,17.377,17.436,17.546,0.0,0.0,-7.246,50
2005-01-20 04:45:00,5.167,-15.792,114.151,12.299,0.006,158.764,0.0,158.51,0.0,0.95258,1.015,17.354,17.414,17.559,0.0,0.0,-6.669,50
2005-01-20 05:00:00,5.159,-15.798,113.989,12.735,0.006,158.497,0.0,158.256,0.0,0.95098,1.008,17.358,17.43,17.524,0.0,0.0,-6.803,50
2005-01-20 05:15:00,5.171,-15.784,114.227,12.436,0.006,158.516,0.0,158.25,0.0,0.9511,1.01,17.332,17.4,17.56,0.0,0.0,-7.359,50
2005-01-20 05:30:00,5.162,-15.777,113.993,12.288,0.006,157.901,0.0,157.636,0.0,0.94741,1.01,17.372,17.413,17.568,0.0,0.0,-7.272999999999999,50
2005-01-20 05:45:00,5.158,-15.709,113.944,12.33,0.006,157.68,0.0,157.431,0.0,0.94608,1.017,17.307,17.362,17.553,0.0,0.0,-6.041,50
2005-01-20 06:00:00,5.167,-15.726,114.152,12.362,0.006,157.898,0.0,157.641,0.0,0.94739,1.014,17.283,17.333,17.499,0.0,0.0,-6.552,50
