measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2005-06-12 00:00:00,0.002,0.16,0.002,8.779999999999998,0.0,0.006,0.0,0.007,0.0,0.0,0.0,16.122,16.53,18.145,0.0,0.0,-4.174,50
2005-06-12 00:15:00,0.002,0.162,0.002,9.098,0.0,0.006,0.0,0.007,0.0,0.0,0.0,16.081,16.453,17.928,0.0,0.0,-3.867,50
2005-06-12 00:30:00,0.001,0.162,0.002,9.244,0.0,0.006,0.0,0.007,0.0,0.0,0.0,16.031,16.381,17.809,0.0,0.0,-4.856,50
2005-06-12 00:45:00,0.002,0.162,0.002,9.351,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.914,16.263,17.821,0.0,0.0,-5.355,50
2005-06-12 01:00:00,0.002,0.165,0.003,9.2,0.0,0.007,0.0,0.008,0.0,0.0,0.0,15.784,16.164,17.853,0.0,0.0,-4.67,50
2005-06-12 01:15:00,0.002,0.162,0.002,8.903,0.0,0.007,0.0,0.007,0.0,0.0,0.0,15.771,16.098,17.647,0.0,0.0,-4.078,50
2005-06-12 01:30:00,0.002,0.158,0.002,8.627,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.721,16.031,17.548,0.0,0.0,-5.427,50
2005-06-12 01:45:00,0.002,0.153,0.002,8.711,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.599,15.906,17.53,0.0,0.0,-5.524,50
2005-06-12 02:00:00,0.002,0.162,0.002,8.949999999999998,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.538,15.86,17.457,0.0,0.0,-5.606,50
2005-06-12 02:15:00,0.001,0.16,0.002,8.803,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.491,15.767,17.347,0.0,0.0,-5.771,50
2005-06-12 02:30:00,0.002,0.157,0.002,8.42,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.442,15.702,17.13,0.0,0.0,-5.826,50
2005-06-12 02:45:00,0.002,0.162,0.002,8.497999999999998,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.373,15.602,16.942,0.0,0.0,-5.606,50
2005-06-12 03:00:00,0.001,0.16,0.002,8.649,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.317,15.55,16.839,0.0,0.0,-5.468,50
2005-06-12 03:15:00,0.002,0.157,0.002,8.772,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.222,15.444,16.728,0.0,0.0,-4.739,50
2005-06-12 03:30:00,0.001,0.158,0.002,8.775,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.177,15.386,16.65,0.0,0.0,-5.087,50
2005-06-12 03:45:00,0.001,0.158,0.002,8.747999999999998,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.118,15.304,16.568,0.0,0.0,-5.413,50
2005-06-12 04:00:00,0.002,0.158,0.002,8.679,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.113,15.29,16.527,0.0,0.0,-5.224,50
2005-06-12 04:15:00,0.001,0.155,0.002,8.840999999999998,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.143,15.292,16.623,0.0,0.0,-6.027,50
2005-06-12 04:30:00,0.001,0.158,0.002,8.862,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.089,15.214,16.772,0.0,0.0,-5.318,50
2005-06-12 04:45:00,0.001,0.162,0.002,8.599999999999998,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.985,15.124,16.835,0.0,0.0,-4.568,50
2005-06-12 05:00:00,0.002,0.157,0.003,8.532,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.905,15.067,16.919,0.0,0.0,-0.5969999999999999,50
2005-06-12 05:15:00,0.002,0.16,0.002,8.34,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.898,15.059,16.931,0.0,0.0,4.891,50
2005-06-12 05:30:00,0.001,0.153,0.002,8.387,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.941,15.074,16.787,0.0,0.0,11.094,50
2005-06-12 05:45:00,0.002,0.162,0.002,8.75,0.0,0.006,0.0,0.007,0.0,0.0,0.0,14.956,15.083,16.809,0.0,0.0,15.691,50
2005-06-12 06:00:00,0.002,0.162,0.002,8.839,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.978,15.09,16.847,0.0,0.0,36.885,50
2005-06-12 06:15:00,0.001,0.153,0.002,9.116,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.952,15.056,16.944,0.0,0.0,53.931,50
2005-06-12 06:30:00,0.002,0.1739999999999999,0.002,9.124,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.941,15.043,17.009,0.0,0.0,55.946,50
2005-06-12 06:45:00,0.002,0.162,0.002,9.493,0.0,0.006,0.0,0.006,0.0,0.0,0.0,14.952,15.067,17.046,0.0,0.0,96.96700000000001,50
2005-06-12 07:00:00,0.002,0.169,0.002,9.758,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.02,15.105,17.03,0.0,0.0,132.374,50
2005-06-12 07:15:00,0.002,0.159,0.002,10.323,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.093,15.143,16.948,0.0,0.0,137.825,50
2005-06-12 07:30:00,0.002,0.157,0.002,9.974,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.157,15.243,16.945,0.0,0.0,165.849,50
2005-06-12 07:45:00,0.002,0.162,0.002,9.888000000000002,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.225,15.261,17.038,0.0,0.0,214.479,50
2005-06-12 08:00:00,0.002,0.167,0.003,10.601,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.283,15.319,17.188,0.0,0.0,586.973,50
2005-06-12 08:15:00,0.002,0.162,0.003,10.815,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.42,15.467,17.442,0.0,0.0,309.376,50
2005-06-12 08:30:00,0.002,0.167,0.002,10.665,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.501,15.514,17.589,0.0,0.0,551.732,50
2005-06-12 08:45:00,0.002,0.17,0.002,11.011,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.652,15.668,17.799,0.0,0.0,240.144,50
2005-06-12 09:00:00,0.002,0.167,0.002,10.811,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.766,15.774,17.946,0.0,0.0,145.218,50
2005-06-12 09:15:00,0.002,0.16,0.002,10.665,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.864,15.877,18.037,0.0,0.0,122.957,50
2005-06-12 09:30:00,0.002,0.155,0.002,10.645,0.0,0.006,0.0,0.006,0.0,0.0,0.0,15.957,15.955,18.106,0.0,0.0,72.69199999999998,50
2005-06-12 09:45:00,0.001,0.155,0.002,10.458,0.0,0.006,0.0,0.006,0.0,0.0,0.0,16.052,16.021,18.27,0.0,0.0,52.221,50
2005-06-12 10:00:00,0.002,0.155,0.002,10.234,0.0,0.006,0.0,0.006,0.0,0.0,0.0,16.037,16.001,18.387,0.0,0.0,35.796,50
2005-06-12 10:15:00,0.001,0.158,0.002,9.879,0.0,0.006,0.0,0.007,0.0,0.0,0.0,16.076,16.057,18.337,0.0,0.0,39.564,50
2005-06-12 10:30:00,0.002,0.157,0.002,9.26,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.919,15.923,18.285,0.0,0.0,42.395,50
2005-06-12 10:45:00,0.002,0.165,0.003,9.377,0.0,0.006,0.0,0.007,0.0,0.0,0.0,15.857,15.888,18.133,0.0,0.0,54.031,50
