measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,system_id
2018-12-14 04:12:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:13:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:14:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:15:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:16:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:17:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:18:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:19:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:20:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:21:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:22:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:23:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:24:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:25:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 04:26:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:27:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:28:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:29:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:30:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:31:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:32:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:33:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:34:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:35:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:36:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:37:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:38:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:39:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:40:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:41:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:42:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:43:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-12-14 04:44:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:45:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:46:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-12-14 04:47:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:48:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:49:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:50:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:51:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:52:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:53:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:54:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:55:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:56:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:57:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 04:58:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 04:59:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:00:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-12-14 05:01:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 05:02:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:03:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:04:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:05:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:06:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:07:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:08:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:09:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:10:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:11:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:12:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:13:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:14:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:15:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-12-14 05:16:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:17:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:18:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:19:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:20:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:21:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:22:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:23:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 05:24:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:25:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:26:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:27:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:28:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:29:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:30:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:31:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:32:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:33:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:34:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:35:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:36:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:37:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 05:38:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:39:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:40:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:41:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:42:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:43:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:44:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:45:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:46:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:47:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:48:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:49:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:50:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:51:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:52:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:53:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,20.0,50
2018-12-14 05:54:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 05:55:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:56:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:57:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:58:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 05:59:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:00:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:01:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,50
2018-12-14 06:02:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:03:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:04:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:05:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:06:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:07:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:08:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:09:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:10:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:11:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:12:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:13:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:14:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:15:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:16:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:17:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:18:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:19:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:20:00,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,50
2018-12-14 06:21:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:22:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:23:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:24:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:25:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:26:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:27:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:28:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:29:00,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,50
2018-12-14 06:30:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:31:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:32:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:33:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:34:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:35:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:36:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:37:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:38:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:39:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:40:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:41:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:42:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:43:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:44:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:45:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:46:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:47:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:48:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:49:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:50:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:51:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:52:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:53:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:54:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:55:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:56:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:57:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 06:58:00,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,,,,50
2018-12-14 06:59:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 07:00:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 07:01:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 07:02:00,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,50
2018-12-14 07:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:04:00,0.0,,0.0,,,,,,,124.0,0.0,,,,,,50
2018-12-14 07:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:06:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:07:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:09:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:10:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:11:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:12:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:13:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:14:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:15:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:16:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:17:00,0.0,,0.0,,,,,228.0,,,0.0,,,,,,50
2018-12-14 07:18:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:19:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:20:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:21:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:22:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:23:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:25:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:27:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:28:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:29:00,0.0,1061.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:30:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:31:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:32:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:33:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:34:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:35:00,0.0,,0.0,,,,,,,,0.0,,1725.0,,,,50
2018-12-14 07:36:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:37:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:38:00,0.0,1729.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:39:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:40:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:41:00,0.0,,0.0,,,,,,,,0.0,,,952.0,,,50
2018-12-14 07:42:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:43:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:44:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:45:00,0.0,2099.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:46:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:47:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:48:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:49:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:50:00,0.0,2308.0,0.0,,,,,,,,0.0,,2528.0,,,,50
2018-12-14 07:51:00,0.0,,0.0,,1266.0,,,,,,0.0,,,,,,50
2018-12-14 07:52:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:53:00,0.0,,0.0,,1312.0,,,,,,0.0,,,,,,50
2018-12-14 07:54:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:55:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:56:00,0.0,2541.0,0.0,,1374.0,,,,,,0.0,,,,,,50
2018-12-14 07:57:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 07:58:00,0.0,,0.0,,,,,,,,0.0,,,1321.0,,,50
2018-12-14 07:59:00,0.0,,0.0,,,,,,,,0.0,,2886.0,,,,50
2018-12-14 08:00:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:01:00,0.0,,0.0,,,,,,,238.0,0.0,,2961.0,1369.0,,,50
2018-12-14 08:02:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:04:00,0.0,,0.0,,,1558.0,,,,,0.0,,,,,,50
2018-12-14 08:05:00,0.0,,0.0,,1544.0,,,,,,0.0,,,,,,50
2018-12-14 08:06:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:07:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:09:00,0.0,,0.0,,1614.0,,,,,,0.0,,,,,,50
2018-12-14 08:10:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:11:00,0.0,3076.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:12:00,0.0,,0.0,,,1700.0,,,,,0.0,,,,,,50
2018-12-14 08:13:00,0.0,,0.0,,,,,,,,0.0,,,1569.0,,,50
2018-12-14 08:14:00,0.0,,0.0,,,,,,,,0.0,,3424.0,,,,50
2018-12-14 08:15:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:16:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:17:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:18:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:19:00,0.0,,0.0,,,,,,,,0.0,1621.0,,,,,50
2018-12-14 08:20:00,0.0,,0.0,,,,,,,,0.0,1638.0,,,,,50
2018-12-14 08:21:00,0.0,,0.0,,,1828.0,,,,,0.0,,,,,,50
2018-12-14 08:22:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:23:00,0.0,,0.0,,,,,,,,0.0,1696.0,,,,,50
2018-12-14 08:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:25:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:27:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:28:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:29:00,0.0,,0.0,,,1941.0,,,,,0.0,,,,,,50
2018-12-14 08:30:00,0.0,,0.0,,1915.0,,,,,,0.0,,,,,,50
2018-12-14 08:31:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:32:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:33:00,0.0,,0.0,,1949.0,,,,,,0.0,,,,,,50
2018-12-14 08:34:00,0.0,,0.0,,,,,,,,0.0,1820.0,,,,,50
2018-12-14 08:35:00,0.0,,0.0,,,,,,,222.0,0.0,,,,,,50
2018-12-14 08:36:00,0.0,,0.0,,,2025.0,,,,,0.0,,,1848.0,,,50
2018-12-14 08:37:00,0.0,,0.0,,,,,,,,0.0,1858.0,,,,,50
2018-12-14 08:38:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:39:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:40:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:41:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:42:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:43:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:44:00,0.0,3821.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:45:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:46:00,0.0,,0.0,,,,,,,,0.0,1915.0,,,,,50
2018-12-14 08:47:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:48:00,0.0,3880.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:49:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:50:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:51:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:52:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:53:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:54:00,0.0,,0.0,,2154.0,,,,,,0.0,,,2012.0,,,50
2018-12-14 08:55:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:56:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:57:00,0.0,,0.0,,2179.0,,,,,,0.0,,,,,,50
2018-12-14 08:58:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 08:59:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:00:00,0.0,,0.0,,,2255.0,,,,,0.0,,4467.0,,,,50
2018-12-14 09:01:00,0.0,,0.0,,,2262.0,,,,,0.0,2056.0,,,,,50
2018-12-14 09:02:00,0.0,,0.0,,,,,,,,0.0,,,2084.0,,,50
2018-12-14 09:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
