measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-28 00:00:00,5.218,0.0,0.0,-14.402,114.884,7.353,0.004,159.549,0.0,159.302,0.0,0.6381999999999999,0.781,16.939,17.187,15.961,0.0,0.0,-6.316,50
2004-10-28 00:15:00,5.223,0.0,0.0,-14.428,114.966,8.598,0.004,159.674,0.0,159.432,0.0,0.6387,0.778,16.91,17.134,15.926,0.0,0.0,-5.841,50
2004-10-28 00:30:00,5.225,0.0,0.0,-14.377,115.0,9.64,0.004,159.694,0.0,159.448,0.0,0.63878,0.78,16.909,17.061,16.011,0.0,0.0,-4.214,50
2004-10-28 00:45:00,5.221,0.0,0.0,-14.406,114.93,10.058,0.004,159.555,0.0,159.318,0.0,0.63822,0.789,16.756,16.982,16.092,0.0,0.0,-4.706,50
2004-10-28 01:00:00,5.221,0.0,0.0,-14.46,114.957,9.738,0.004,159.594,0.0,159.356,0.0,0.63838,0.795,16.647,16.826,16.028,0.0,0.0,-6.517,50
2004-10-28 01:15:00,5.223,0.0,0.0,-14.433,115.001,10.012,0.004,159.597,0.0,159.365,0.0,0.63839,0.801,16.759,16.866,16.155,0.0,0.0,-6.525,50
2004-10-28 01:30:00,5.219,0.0,0.0,-14.389,114.959,9.343,0.004,159.551,0.0,159.311,0.0,0.6381999999999999,0.786,16.874,16.869,16.212,0.0,0.0,-6.864,50
2004-10-28 01:45:00,5.221,0.0,0.0,-14.394,114.982,9.535,0.004,159.567,0.0,159.322,0.0,0.63827,0.815,17.005,16.967,16.285,0.0,0.0,-7.102,50
2004-10-28 02:00:00,5.225,0.0,0.0,-14.392,115.083,9.608,0.004,159.726,0.0,159.481,0.0,0.6389,0.794,17.045,17.021,16.392,0.0,0.0,-7.059,50
2004-10-28 02:15:00,5.226,0.0,0.0,-14.397,115.124,10.557,0.004,159.792,0.0,159.556,0.0,0.63917,0.797,17.122,17.042,16.423,0.0,0.0,-6.384,50
2004-10-28 02:30:00,5.225,0.0,0.0,-14.405,115.118,8.184,0.004,159.776,0.0,159.539,0.0,0.6391,0.776,17.088,17.066,16.421,0.0,0.0,-6.825,50
2004-10-28 02:45:00,5.22,0.0,0.0,-14.385,115.034,8.188,0.004,159.648,0.0,159.406,0.0,0.6385899999999999,0.783,17.049,17.024,16.356,0.0,0.0,-6.018,50
2004-10-28 03:00:00,5.217,0.0,0.0,-14.433,114.973,10.05,0.004,159.599,0.0,159.36,0.0,0.6383999999999999,0.785,17.098,17.022,16.403,0.0,0.0,-3.723,50
2004-10-28 03:15:00,5.209,0.0,0.0,-14.401,114.834,11.584,0.004,159.366,0.0,159.133,0.0,0.63746,0.795,17.306,17.144,16.606,0.0,0.0,-3.434,50
2004-10-28 03:30:00,5.2,0.0,0.0,-14.363,114.663,12.074,0.004,159.102,0.0,158.872,0.0,0.63641,0.806,17.428,17.279,16.838,0.0,0.0,-4.665,50
2004-10-28 03:45:00,5.197,0.0,0.0,-14.356,114.569,12.084,0.004,158.877,0.0,158.645,0.0,0.63551,0.765,17.563,17.387,17.047,0.0,0.0,-4.882,50
2004-10-28 04:00:00,5.197,0.0,0.0,-14.36,114.587,10.907,0.004,158.927,0.0,158.695,0.0,0.63571,0.773,17.554,17.449,17.165,0.0,0.0,-5.912,50
2004-10-28 04:15:00,5.167,0.0,0.0,-14.305,113.936,8.314,0.004,157.775,0.0,157.533,0.0,0.6310999999999999,0.766,17.385,17.314,17.066,0.0,0.0,-6.601,50
