measured_on,ac_current__1089,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__752,ac_voltage__1088,ac_volts__757,ambient_temp__1090,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__751,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__1083,poa_irradiance__750,power_factor__1097,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2012-02-07 00:00:00,,0.0,0.6559,-0.1131,,0.5428,,0.0,,,-3.9278,,,,,,,,,,,,,,,,,,,,,,,,,14.196,,10.389,0.0175,0.556702,,0.0,,-0.0043,0.0,0.0097422849999999,,0.0097422849999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9291,,9.594,,-3.9023,,,-0.1178,,,,,,,,,,,,,,,,50
2012-02-07 00:01:00,,0.0,0.6107,-0.1809,,0.4297,,0.0,,,-3.9366,,,,,,,,,,,,,,,,,,,,,,,,,14.193,,10.364,0.0182,0.556702,,0.0,,-0.0020999999999999,0.0,0.0101319763999999,,0.0101319763999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9666,,9.5866,,-3.8958,,,-0.1681999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:02:00,,0.0,0.5879999999999999,0.0,,0.5880999999999998,,0.0,,,-3.8963,,,,,,,,,,,,,,,,,,,,,,,,,14.198,,10.341,0.0184999999999999,0.556702,,0.0,,0.0,0.0,0.010298987,,0.010298987,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9925,,9.6025,,-3.8816,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:03:00,,0.0,0.6559,-0.0679,,0.5879999999999999,,0.0,,,-3.8732,,,,,,,,,,,,,,,,,,,,,,,,,14.198,,10.318,0.0182,0.541656,,0.0,,0.0043,0.0,0.0098581391999999,,0.0098581391999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.022,,9.6267,,-3.8871,,,-0.0672999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:04:00,,0.0,0.6332999999999999,-0.1583,,0.4749999999999999,,0.0,,,-3.8895,,,,,,,,,,,,,,,,,,,,,,,,,14.199,,10.296,0.0182,0.52661,,0.0,,-0.0043,0.0,0.0095843019999999,,0.0095843019999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.06,,9.6506,,-3.8992,,,-0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:05:00,,0.0,0.6784999999999999,0.0451999999999999,,0.7238,,0.0,,,-3.9111,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,10.274,0.0182,0.511564,,0.0,,0.0020999999999999,0.0,0.0093104647999999,,0.0093104647999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.078,,9.6792,,-3.8813,,,-0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:06:00,,0.0,0.6785999999999999,0.0,,0.6785999999999999,,0.0,,,-3.8372,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,10.251,0.0181,0.511564,,0.0,,0.0043,0.0,0.0092593083999999,,0.0092593083999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.094,,9.6915,,-3.8469,,,-0.0840999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:07:00,,0.0,0.6333999999999999,-0.0451999999999999,,0.5880999999999998,,0.0,,,-3.8792,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,10.231,0.0175,0.496518,,0.0,,-0.0020999999999999,0.0,0.0086890649999999,,0.0086890649999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.097,,9.6708,,-3.8543,,,-0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:08:00,,0.0,0.6333999999999999,-0.0451999999999999,,0.5880999999999998,,0.0,,,-3.8995,,,,,,,,,,,,,,,,,,,,,,,,,14.201,,10.21,0.0178,0.496518,,0.0,,-0.0020999999999999,0.0,0.0088380204,,0.0088380204,,,,,0.0,,-99999.0,,,,,,,,,,,,10.105,,9.6615,,-3.8663,,,-0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:09:00,,0.0,0.6107,0.3392999999999999,,0.95,,0.0,,,-3.9147,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,10.189,0.0182,0.481472,,0.0,,0.0064,0.0,0.0087627903999999,,0.0087627903999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.103,,9.6691,,-3.8528,,,-0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:10:00,,0.0,0.7238,-0.1356999999999999,,0.5880999999999998,,0.0,,,-3.9315,,,,,,,,,,,,,,,,,,,,,,,,,14.202,,10.171,0.0181,0.496518,,0.0,,0.0,0.0,0.0089869757999999,,0.0089869757999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.095,,9.6895,,-3.864,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:11:00,,0.0,0.8143,0.2713999999999999,,1.0858,,0.0,,,-3.9321,,,,,,,,,,,,,,,,,,,,,,,,,14.203,,10.152,0.0179999999999999,0.511564,,0.0,,0.0,0.0,0.009208152,,0.009208152,,,,,0.0,,-99999.0,,,,,,,,,,,,10.093,,9.6769,,-3.8719,,,-0.0167999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:12:00,,0.0,0.7465,0.4975999999999999,,1.2441,,0.0,,,-3.9299,,,,,,,,,,,,,,,,,,,,,,,,,14.202,,10.132,0.0184999999999999,0.496518,,0.0,,0.0043,0.0,0.009185583,,0.009185583,,,,,0.0,,30.533,,,,,,,,,,,,10.092,,9.662,,-3.8532,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:13:00,,0.0,0.6333999999999999,0.7238,,1.3572,,0.0,,,-3.9621,,,,,,,,,,,,,,,,,,,,,,,,,14.203,,10.115,0.0184,0.481472,,0.0,,0.0043,0.0,0.0088590848,,0.0088590848,,,,,0.0,,22.085,,,,,,,,,,,,10.096,,9.6697,,-3.8633,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:14:00,,0.0,0.7012,0.3166999999999999,,1.0179,,0.0,,,-3.9382,,,,,,,,,,,,,,,,,,,,,,,,,14.204,,10.098,0.0182,0.466426,,0.0,,0.0,0.0,0.0084889531999999,,0.0084889531999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.095,,9.6561,,-3.8328,,,-0.0167999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:15:00,,0.0,0.8143,0.4072,,1.2215,,0.0,,,-4.018,,,,,,,,,,,,,,,,,,,,,,,,,14.204,,10.082,0.0182,0.481472,,0.0,,0.0020999999999999,0.0,0.0087627903999999,,0.0087627903999999,,,,,0.0,,38.482,,,,,,,,,,,,10.112,,9.647,,-3.8473,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:16:00,,0.0,0.7238,-0.2262,,0.4975999999999999,,0.0,,,-3.9381,,,,,,,,,,,,,,,,,,,,,,,,,14.205,,10.065,0.0178,0.496518,,0.0,,-0.0020999999999999,0.0,0.0088380204,,0.0088380204,,,,,0.0,,-99999.0,,,,,,,,,,,,10.12,,9.6641,,-3.8378,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:17:00,,0.0,0.5202999999999999,-0.6333999999999999,,-0.1131,,0.0,,,-4.1001,,,,,,,,,,,,,,,,,,,,,,,,,14.206,,10.048,0.0179999999999999,0.511564,,0.0,,-0.0085,0.0,0.009208152,,0.009208152,,,,,0.0,,-99999.0,,,,,,,,,,,,10.108,,9.6676,,-3.8401,,,-0.1346,,,,,,,,,,,,,,,,50
2012-02-07 00:18:00,,0.0,0.7012,0.4524,,1.1536,,0.0,,,-4.1131,,,,,,,,,,,,,,,,,,,,,,,,,14.206,,10.032,0.0182,0.496518,,0.0,,0.0,0.0,0.0090366275999999,,0.0090366275999999,,,,,0.0,,33.996,,,,,,,,,,,,10.101,,9.6556,,-3.7967,,,-0.1178,,,,,,,,,,,,,,,,50
2012-02-07 00:19:00,,0.0,0.5880999999999998,-0.3845,,0.2036,,0.0,,,-4.0119,,,,,,,,,,,,,,,,,,,,,,,,,14.205,,10.016,0.0184,0.481472,,0.0,,-0.0064,0.0,0.0088590848,,0.0088590848,,,,,0.0,,-99999.0,,,,,,,,,,,,10.118,,9.6729,,-3.8274,,,-0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:20:00,,0.0,0.6107,-0.0225999999999999,,0.5880999999999998,,0.0,,,-3.9433,,,,,,,,,,,,,,,,,,,,,,,,,14.207,,10.001,0.0177,0.481472,,0.0,,0.0,0.0,0.0085220543999999,,0.0085220543999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.115,,9.6849,,-3.8656,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:21:00,,0.0,0.7012,-0.1131,,0.5880999999999998,,0.0,,,-3.9367,,,,,,,,,,,,,,,,,,,,,,,,,14.208,,9.9884,0.0182,0.466426,,0.0,,0.0,0.0,0.0084889531999999,,0.0084889531999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.11,,9.6847,,-3.8586,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:22:00,,0.0,0.7012,-0.0451999999999999,,0.656,,0.0,,,-3.8535,,,,,,,,,,,,,,,,,,,,,,,,,14.207,,9.9724,0.0179999999999999,0.45138,,0.0,,0.0,0.0,0.0081248399999999,,0.0081248399999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.111,,9.6787,,-3.8369,,,0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:23:00,,0.0,0.5429,-0.6107,,-0.0679,,0.0,,,-3.662,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,9.9597,0.0184999999999999,0.436334,,0.0,,-0.0085,0.0,0.008072179,,0.008072179,,,,,0.0,,-99999.0,,,,,,,,,,,,10.128,,9.6911,,-3.8625,,,0.1009,,,,,,,,,,,,,,,,50
2012-02-07 00:24:00,,0.0,0.5880999999999998,-0.1131,,0.4749999999999999,,0.0,,,-3.8023,,,,,,,,,,,,,,,,,,,,,,,,,14.209,,9.9478,0.0181,0.436334,,0.0,,0.0020999999999999,0.0,0.0078976454,,0.0078976454,,,,,0.0,,-99999.0,,,,,,,,,,,,10.132,,9.6983,,-3.8862,,,0.1009,,,,,,,,,,,,,,,,50
2012-02-07 00:25:00,,0.0,0.7012,0.1356999999999999,,0.8368999999999999,,0.0,,,-3.8279,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,9.9318,0.0187,0.421288,,0.0,,-0.0043,0.0,0.0078780855999999,,0.0078780855999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.131,,9.6958,,-3.8843,,,0.0167999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:26:00,,0.0,0.5880999999999998,-0.2940999999999999,,0.2940999999999999,,0.0,,,-3.8303,,,,,,,,,,,,,,,,,,,,,,,,,14.209,,9.9197,0.0182,0.421288,,0.0,,0.0,0.0,0.0076674415999999,,0.0076674415999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.129,,9.6966,,-3.877,,,0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:27:00,,0.0,0.6107,-0.0679,,0.5429,,0.0,,,-3.7498,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,9.908,0.0177,0.421288,,0.0,,-0.0043,0.0,0.0074567975999999,,0.0074567975999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.113,,9.6907,,-3.8344,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:28:00,,0.0,0.6333999999999999,-0.0679,,0.5655,,0.0,,,-3.6866,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,9.8962,0.0179999999999999,0.421288,,0.0,,-0.0020999999999999,0.0,0.0075831839999999,,0.0075831839999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.122,,9.6783,,-3.8823,,,0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:29:00,,0.0,0.5880999999999998,0.0225999999999999,,0.6107,,0.0,,,-3.7281,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,9.8833,0.0179999999999999,0.4062419999999999,,0.0,,0.0,0.0,0.0073123559999999,,0.0073123559999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.121,,9.6724,,-3.8882,,,0.1178,,,,,,,,,,,,,,,,50
2012-02-07 00:30:00,,0.0,0.6333999999999999,-0.0225999999999999,,0.6107,,0.0,,,-3.9276,,,,,,,,,,,,,,,,,,,,,,,,,14.212,,9.8723,0.0182,0.4062419999999999,,0.0,,-0.0020999999999999,0.0,0.0073936043999999,,0.0073936043999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.119,,9.6655,,-3.858,,,0.0840999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:31:00,,0.0,0.7238,0.0451999999999999,,0.7691,,0.0,,,-3.8263,,,,,,,,,,,,,,,,,,,,,,,,,14.212,,9.859800000000002,0.0179999999999999,0.4062419999999999,,0.0,,-0.0020999999999999,0.0,0.0073123559999999,,0.0073123559999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.11,,9.6596,,-3.9247,,,0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:32:00,,0.0,0.5655,-0.1583,,0.4072,,0.0,,,-4.0108,,,,,,,,,,,,,,,,,,,,,,,,,14.213,,9.8496,0.0188,0.4062419999999999,,0.0,,0.0020999999999999,0.0,0.0076373496,,0.0076373496,,,,,0.0,,-99999.0,,,,,,,,,,,,10.096,,9.6587,,-3.9612,,,0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:33:00,,0.0,0.6333999999999999,0.0904999999999999,,0.7238,,0.0,,,-3.7892,,,,,,,,,,,,,,,,,,,,,,,,,14.212,,9.8371,0.0189,0.4062419999999999,,0.0,,0.0020999999999999,0.0,0.0076779737999999,,0.0076779737999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.078,,9.6417,,-3.9567,,,-0.0672999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:34:00,,0.0,0.5880999999999998,-0.1131,,0.4749999999999999,,0.0,,,-3.8191,,,,,,,,,,,,,,,,,,,,,,,,,14.213,,9.827,0.0179999999999999,0.4062419999999999,,0.0,,-0.0020999999999999,0.0,0.0073123559999999,,0.0073123559999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.071,,9.6304,,-3.936,,,0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:35:00,,0.0,0.5880999999999998,-0.0904999999999999,,0.4975999999999999,,0.0,,,-3.9145,,,,,,,,,,,,,,,,,,,,,,,,,14.213,,9.8154,0.0187,0.421288,,0.0,,-0.0020999999999999,0.0,0.0078780855999999,,0.0078780855999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.062,,9.6222,,-3.9805,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:36:00,,0.0,0.5655,-0.0453,,0.5202999999999999,,0.0,,,-3.9842,,,,,,,,,,,,,,,,,,,,,,,,,14.213,,9.8037,0.0187,0.421288,,0.0,,0.0020999999999999,0.0,0.0078780855999999,,0.0078780855999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.052,,9.6112,,-4.0271,,,-0.0672999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:37:00,,0.0,0.6333999999999999,0.0225999999999999,,0.656,,0.0,,,-4.1051,,,,,,,,,,,,,,,,,,,,,,,,,14.214,,9.7928,0.0182,0.421288,,0.0,,0.0,0.0,0.0076674415999999,,0.0076674415999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.039,,9.6067,,-4.0401,,,-0.1514,,,,,,,,,,,,,,,,50
2012-02-07 00:38:00,,0.0,0.6785999999999999,-0.0225999999999999,,0.656,,0.0,,,-4.167,,,,,,,,,,,,,,,,,,,,,,,,,14.214,,9.7838,0.0187,0.436334,,0.0,,0.0,0.0,0.0081594457999999,,0.0081594457999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.018,,9.602,,-4.0696,,,-0.1346,,,,,,,,,,,,,,,,50
2012-02-07 00:39:00,,0.0,0.6107,-0.0225999999999999,,0.5880999999999998,,0.0,,,-4.1592,,,,,,,,,,,,,,,,,,,,,,,,,14.215,,9.7721,0.0182,0.436334,,0.0,,0.0,0.0,0.0079412787999999,,0.0079412787999999,,,,,0.0,,-99999.0,,,,,,,,,,,,10.017,,9.5789,,-4.0524,,,-0.1514,,,,,,,,,,,,,,,,50
2012-02-07 00:40:00,,0.0,0.5655,0.0,,0.5655,,0.0,,,-4.133,,,,,,,,,,,,,,,,,,,,,,,,,14.214,,9.7602,0.0184999999999999,0.436334,,0.0,,0.0020999999999999,0.0,0.008072179,,0.008072179,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9913,,9.577,,-4.0451,,,-0.1514,,,,,,,,,,,,,,,,50
2012-02-07 00:41:00,,0.0,0.5880999999999998,-0.0225999999999999,,0.5655,,0.0,,,-4.0111,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.7504,0.0189,0.45138,,0.0,,0.0,0.0,0.008531082,,0.008531082,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9821,,9.5842,,-4.0777,,,-0.101,,,,,,,,,,,,,,,,50
2012-02-07 00:42:00,,0.0,0.5655,-0.0904999999999999,,0.4749999999999999,,0.0,,,-3.931,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.7395,0.0184999999999999,0.466426,,0.0,,0.0,0.0,0.0086288809999999,,0.0086288809999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9721,,9.5792,,-4.0824,,,-0.0337,,,,,,,,,,,,,,,,50
2012-02-07 00:43:00,,0.0,0.6108,-0.0453,,0.5655,,0.0,,,-3.868,,,,,,,,,,,,,,,,,,,,,,,,,14.215,,9.728700000000002,0.0187,0.466426,,0.0,,-0.0020999999999999,0.0,0.0087221661999999,,0.0087221661999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9683,,9.5747,,-4.1299,,,0.0,,,,,,,,,,,,,,,,50
2012-02-07 00:44:00,,0.0,0.6108,-0.1356999999999999,,0.4749999999999999,,0.0,,,-3.9577,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.7197,0.0184,0.466426,,0.0,,-0.0020999999999999,0.0,0.0085822384,,0.0085822384,,,,,0.0,,-99999.0,,,,,,,,,,,,9.975,,9.5815,,-4.1475,,,-0.0505,,,,,,,,,,,,,,,,50
2012-02-07 00:45:00,,0.0,0.6108,0.2487999999999999,,0.8596,,0.0,,,-4.0786,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.7106,0.0184,0.466426,,0.0,,0.0020999999999999,0.0,0.0085822384,,0.0085822384,,,,,0.0,,-99999.0,,,,,,,,,,,,9.966,,9.5809,,-4.1656,,,-0.1683,,,,,,,,,,,,,,,,50
2012-02-07 00:46:00,,0.0,0.6108,-0.0679,,0.5429,,0.0,,,-4.2051,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.7008,0.019,0.481472,,0.0,,0.0,0.0,0.0091479679999999,,0.0091479679999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9761,,9.5661,,-4.1802,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:47:00,,0.0,0.5882,-0.1584,,0.4298,,0.0,,,-4.2342,,,,,,,,,,,,,,,,,,,,,,,,,14.216,,9.6899,0.0188,0.496518,,0.0,,-0.0020999999999999,0.0,0.0093345384,,0.0093345384,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9823,,9.5744,,-4.1922,,,-0.1850999999999999,,,,,,,,,,,,,,,,50
2012-02-07 00:48:00,,0.0,0.6786999999999999,-0.0679,,0.6108,,0.0,,,-4.3295,,,,,,,,,,,,,,,,,,,,,,,,,14.218,,9.6819,0.0179999999999999,0.496518,,0.0,,-0.0020999999999999,0.0,0.008937324,,0.008937324,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9907,,9.577800000000002,,-4.2115,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:49:00,,0.0,0.5655999999999999,-0.2487999999999999,,0.3166999999999999,,0.0,,,-4.4126,,,,,,,,,,,,,,,,,,,,,,,,,14.218,,9.6729,0.0188,0.466426,,0.0,,0.0,0.0,0.0087688087999999,,0.0087688087999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9951,,9.5781,,-4.2293,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:50:00,,0.0,0.6561,0.0,,0.6561,,0.0,,,-4.4368,,,,,,,,,,,,,,,,,,,,,,,,,14.219,,9.663900000000002,0.0181,0.466426,,0.0,,0.0,0.0,0.0084423106,,0.0084423106,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9755,,9.5576,,-4.2512,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:51:00,,0.0,0.6333999999999999,-0.2036,,0.4298,,0.0,,,-4.4602,,,,,,,,,,,,,,,,,,,,,,,,,14.218,,9.6566,0.0184,0.45138,,0.0,,0.0,0.0,0.008305392,,0.008305392,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9554,,9.5361,,-4.2609,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:52:00,,0.0,0.7013,0.2489,,0.9502,,0.0,,,-4.4705,,,,,,,,,,,,,,,,,,,,,,,,,14.219,,9.6466,0.0184999999999999,0.436334,,0.0,,0.0,0.0,0.008072179,,0.008072179,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9591,,9.5298,,-4.2717,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:53:00,,0.0,0.6108,-0.1809999999999999,,0.4298,,0.0,,,-4.4894,,,,,,,,,,,,,,,,,,,,,,,,,14.218,,9.6359,0.0179999999999999,0.436334,,0.0,,-0.0020999999999999,0.0,0.007854012,,0.007854012,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9518,,9.5203,,-4.2925,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:54:00,,0.0,0.6786999999999999,0.8144,,1.4931,,0.0,,,-4.5003,,,,,,,,,,,,,,,,,,,,,,,,,14.218,,9.6287,0.0181,0.421288,,0.0,,0.0106,0.0,0.0076253127999999,,0.0076253127999999,,,,,0.0,,21.063,,,,,,,,,,,,9.9367,,9.5231,,-4.3,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:55:00,,0.0,0.6561,0.0679,,0.7239999999999999,,0.0,,,-4.496,,,,,,,,,,,,,,,,,,,,,,,,,14.22,,9.6186,0.0184999999999999,0.4062419999999999,,0.0,,0.0020999999999999,0.0,0.0075154769999999,,0.0075154769999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.9175,,9.5182,,-4.3155,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:56:00,,0.0,0.5882,-0.2262,,0.3619999999999999,,0.0,,,-4.4976,,,,,,,,,,,,,,,,,,,,,,,,,14.22,,9.6106,0.0184,0.421288,,0.0,,0.0,0.0,0.0077516992,,0.0077516992,,,,,0.0,,-99999.0,,,,,,,,,,,,9.883,,9.5115,,-4.3255,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:57:00,,0.0,0.6561,-0.0225999999999999,,0.6335,,0.0,,,-4.4995,,,,,,,,,,,,,,,,,,,,,,,,,14.219,,9.6017,0.0184999999999999,0.3911959999999999,,0.0,,0.0,0.0,0.007237126,,0.007237126,,,,,0.0,,-99999.0,,,,,,,,,,,,9.8968,,9.516800000000002,,-4.3375,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:58:00,,0.0,0.6335,-0.0679,,0.5655999999999999,,0.0,,,-4.4956,,,,,,,,,,,,,,,,,,,,,,,,,14.221,,9.5926,0.0187,0.3761499999999999,,0.0,,-0.0043,0.0,0.007034005,,0.007034005,,,,,0.0,,-99999.0,,,,,,,,,,,,9.8922,,9.5242,,-4.3485,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 00:59:00,,0.0,0.6108,-0.1131,,0.4976999999999999,,0.0,,,-4.3291,,,,,,,,,,,,,,,,,,,,,,,,,14.221,,9.5844,0.0188,0.3911959999999999,,0.0,,-0.0043,0.0,0.0073544847999999,,0.0073544847999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.8812,,9.5238,,-4.3657,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 01:00:00,,0.0,0.6786999999999999,0.1131,,0.7918,,0.0,,,-4.4221,,,,,,,,,,,,,,,,,,,,,,,,,14.221,,9.5781,0.0182,0.3761499999999999,,0.0,,0.0,0.0,0.00684593,,0.00684593,,,,,0.0,,-99999.0,,,,,,,,,,,,9.8528,,9.5076,,-4.3762,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 01:01:00,,0.0,0.6335,-0.0679,,0.5655999999999999,,0.0,,,-4.4279,,,,,,,,,,,,,,,,,,,,,,,,,14.221,,9.5709,0.019,0.3911959999999999,,0.0,,-0.0020999999999999,0.0,0.0074327239999999,,0.0074327239999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.8321,,9.4811,,-4.3848,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 01:02:00,,0.0,0.6561,-0.1131,,0.543,,0.0,,,-4.3278,,,,,,,,,,,,,,,,,,,,,,,,,14.221,,9.56,0.0184999999999999,0.3911959999999999,,0.0,,-0.0020999999999999,0.0,0.007237126,,0.007237126,,,,,0.0,,-99999.0,,,,,,,,,,,,9.7934,,9.4588,,-4.3951,,,-0.2019,,,,,,,,,,,,,,,,50
2012-02-07 01:03:00,,0.0,0.6108,-0.0453,,0.5655999999999999,,0.0,,,-4.3495,,,,,,,,,,,,,,,,,,,,,,,,,14.222,,9.551,0.0187,0.4062419999999999,,0.0,,0.0,0.0,0.0075967253999999,,0.0075967253999999,,,,,0.0,,-99999.0,,,,,,,,,,,,9.7859,,9.4392,,-4.4008,,,-0.2019,,,,,,,,,,,,,,,,50
