measured_on,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__752,ac_voltage__587,ac_volts__757,ambient_temp__1333,ambient_temp__589,ambient_temp__759,biased_mod2_leakage_na__1343,biased_mod2_mvshunt__1342,biased_mod2_voltage__1341,biased_mod3_leakage_na__1346,biased_mod3_mvshunt__1345,biased_mod3_voltage__1344,biased_mod4_leakage_na__1349,biased_mod4_mvshunt__1348,biased_mod4_voltage__1347,biased_mod5_leakage_na__1352,biased_mod5_mvshunt__1351,biased_mod5_voltage__1350,biased_mod6_mvshunt__1354,biased_mod6_voltage__1353,control_module_temp__1329,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__751,gh_irradiance__1328,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,mod1_coulombs__1356,mod2_coulombs__1357,mod3_coulombs__1358,mod4_coulombs__1359,mod5_coulombs__1360,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,poa_irradiance__582,poa_irradiance__750,power_factor__596,precipitation__4818,relative_humidity__1334,unbiased_leakage_na__1340,unbiased_mppt_current__1336,unbiased_mppt_power__1337,unbiased_mppt_voltage__1335,unbiased_mvshunt__1339,unbiased_temp__1338,wetness_kohms__1330,wind_direction__1332,wind_speed__1331,system_id
2012-05-29 06:18:00,,0.0,502.75,513.61,,1016.4,,0.0,,,11.248,,,,,,,,,,,,,,,,,13.916,,19.97,2.4541,229.30104,,2.44417120829456,,235.39,575.333460720457,562.727682264,,1138.06114298446,,0.0,,-99999.0,,,,,,,24.198,,24.861,,14.615,,225.6,,,,,,,,,,,,,50
2012-05-29 06:19:00,,0.0,513.62,527.37,,1041.0,,0.0,,,11.297,,,,,,,,,,,,,,,,,13.916,,19.981,2.5002,229.97811,,2.49508174930214,,235.91,588.614735477868,574.991270622,,1163.60600609987,,0.0,,-99999.0,,,,,,,24.526,,24.916,,14.868,,229.27,,,,,,,,,,,,,50
2012-05-29 06:20:00,,0.0,525.68,537.8,,1063.5,,0.0,,,11.346,,,,,,,,,,,,,,,,,13.915,,19.989,2.5754,228.142498,,2.56559883025389,,234.4,601.3763658115112,587.5581893492,,1188.93455516071,,0.0,,-99999.0,,,,,,,24.32,,24.955,,15.092,,232.88,,,,,,,,,,,,,50
2012-05-29 06:21:00,,0.0,537.3,556.75,,1094.1,,0.0,,,11.391,,,,,,,,,,,,,,,,,13.915,,19.998,2.631,228.007084,,2.6437591386415003,,232.22,613.9337471753289,599.886638004,,1213.82038517933,,0.0,,-99999.0,,,,,,,24.575,,25.186,,15.327,,236.79,,,,,,,,,,,,,50
2012-05-29 06:22:00,,0.0,548.96,568.35,,1117.3,,0.0,,,11.401,,,,,,,,,,,,,,,,,13.915,,20.007,2.6848,228.187636,,2.66024192476406,,235.92,627.604274890336,612.6381651328,,1240.24244002314,,0.0,,-99999.0,,,,,,,24.736,,25.439,,15.554,,240.25,,,,,,,,,,,,,50
2012-05-29 06:23:00,,0.0,562.91,582.46,,1145.4,,0.0,,,11.399,,,,,,,,,,,,,,,,,13.914,,20.018,2.7354,229.541776,,2.71833045327662,,235.93,641.3357038415529,627.8885740704001,,1269.22427791195,,0.0,,-99999.0,,,,,,,25.114,,25.689,,15.742,,244.09,,,,,,,,,,,,,50
2012-05-29 06:24:00,,0.0,573.42,589.59,,1163.0,,0.0,,,11.444,,,,,,,,,,,,,,,,,13.914,,20.031,2.7683,231.226928,,2.78871460853383,,235.07,655.5431430280471,640.1055047824001,,1295.6486478104505,,0.0,,-99999.0,,,,,,,25.167,,25.856,,15.916,,248.05,,,,,,,,,,,,,50
2012-05-29 06:25:00,,0.0,594.45,601.69,,1196.1,,0.0,,,11.491,,,,,,,,,,,,,,,,,13.913,,20.041,2.8516,229.511684,,2.84853117107537,,235.24,670.08847268377,654.4755180944001,,1324.5639907781697,,0.0,,-99999.0,,,,,,,25.487,,25.81,,16.034,,251.97,,,,,,,,,,,,,50
2012-05-29 06:26:00,,0.0,610.16,616.12,,1226.3,,0.0,,,11.516,,,,,,,,,,,,,,,,,13.912,,20.051,2.9094,229.857742,,2.90283131729363,,235.56,683.790945101688,668.7481145748001,,1352.53905967649,,0.0,,-99999.0,,,,,,,25.265,,25.64,,16.101,,256.17,,,,,,,,,,,,,50
2012-05-29 06:27:00,,0.0,613.89,627.69,,1241.6,,0.0,,,11.546,,,,,,,,,,,,,,,,,13.912,,20.063,2.9753,229.07535,,3.0007310913199494,,232.28,697.009817891798,681.567888855,,1378.5777067468,,0.0,,-99999.0,,,,,,,25.479,,25.7,,16.215,,260.31,,,,,,,,,,,,,50
2012-05-29 06:28:00,,0.0,629.46,643.06,,1272.5,,0.0,,,11.569,,,,,,,,,,,,,,,,,13.912,,20.074,3.0435,228.187636,,3.02146749966769,,235.57,711.7670988967169,694.489070166,,1406.25616906272,,0.0,,-99999.0,,,,,,,25.409,,26.151,,16.384,,264.25,,,,,,,,,,,,,50
2012-05-29 06:29:00,,0.0,638.05,652.35,,1290.4,,0.0,,,11.635,,,,,,,,,,,,,,,,,13.912,,20.087,3.0969,228.518648,,3.0657317559484203,,236.57,725.260161504719,707.6994009912,,1432.9595624959202,,0.0,,-99999.0,,,,,,,25.468,,26.695,,16.641,,268.05,,,,,,,,,,,,,50
2012-05-29 06:30:00,,0.0,651.46,668.22,,1319.7,,0.0,,,11.714,,,,,,,,,,,,,,,,,13.912,,20.1,3.1207,231.648216,,3.16137179316762,,234.4,741.02554831849,722.9045876712,,1463.93013598969,,0.0,,-99999.0,,,,,,,25.994,,27.175,,16.817,,272.52,,,,,,,,,,,,,50
2012-05-29 06:31:00,,0.0,663.19,681.84,,1345.0,,0.0,,,11.769,,,,,,,,,,,,,,,,,13.911,,20.112,3.182,231.347296,,3.21547255084408,,234.79,754.960800212681,736.147095872,,1491.10789608468,,0.0,,-99999.0,,,,,,,25.137,,27.453,,17.018,,276.33,,,,,,,,,,,,,50
2012-05-29 06:32:00,,0.0,676.84,692.14,,1369.0,,0.0,,,11.774,,,,,,,,,,,,,,,,,13.911,,20.127,3.2625,229.67719,,3.24478266648943,,236.78,768.299639771368,749.321832375,,1517.6214721463698,,0.0,,-99999.0,,,,,,,25.968,,27.691,,17.216,,280.04,,,,,,,,,,,,,50
2012-05-29 06:33:00,,0.0,686.82,713.42,,1400.3,,0.0,,,11.768,,,,,,,,,,,,,,,,,13.91,,20.139,3.3163,230.113524,,3.3357038415525695,,234.62,782.6228353050639,763.1254796412,,1545.7483149462605,,0.0,,-99999.0,,,,,,,26.914,,27.787,,17.386,,283.86,,,,,,,,,,,,,50
2012-05-29 06:34:00,,0.0,699.72,728.25,,1428.0,,0.0,,,11.698,,,,,,,,,,,,,,,,,13.909,,20.152,3.3497,231.542894,,3.3814302804732095,,235.16,795.1771447560809,775.5992320318,,1570.77637678788,,0.0,,-99999.0,,,,,,,26.847,,27.891,,17.522,,287.44,,,,,,,,,,,,,50
2012-05-29 06:35:00,,0.0,711.99,732.89,,1444.9,,0.0,,,11.714,,,,,,,,,,,,,,,,,13.909,,20.164,3.4256,229.963064,,3.4326731357171303,,234.37,804.515602818025,787.7614720384,,1592.27707485642,,0.0,,-99999.0,,,,,,,26.728,,28.363,,17.773,,291.06,,,,,,,,,,,,,50
2012-05-29 06:36:00,,0.0,723.1699999999998,742.1699999999998,,1465.3,,0.0,,,11.758,,,,,,,,,,,,,,,,,13.908,,20.177,3.4741,229.662144,,3.50232619965439,,233.39,817.4079117373388,797.8692544704,,1615.27716620774,,0.0,,-99999.0,,,,,,,26.527,,28.55,,17.996,,293.57,,,,,,,,,,,,,50
2012-05-29 06:37:00,,0.0,742.9,752.2799999999999,,1495.2,,0.0,,,11.817,,,,,,,,,,,,,,,,,13.909,,20.192,3.5019,231.272066,,3.54366609065532,,234.83,832.15910806859,809.8916479254,,1642.0507559939902,,0.0,,-99999.0,,,,,,,26.657,,28.682,,18.343,,296.72,,,,,,,,,,,,,50
2012-05-29 06:38:00,,0.0,751.69,768.7799999999999,,1520.5,,0.0,,,11.883,,,,,,,,,,,,,,,,,13.908,,20.205,3.5996,229.737374,,3.60202047055696,,235.49,848.2398006114579,826.9626514504,,1675.2024520618602,,0.0,,-99999.0,,,,,,,26.903,,28.834,,18.639,,301.58,,,,,,,,,,,,,50
2012-05-29 06:39:00,,0.0,764.07,783.1799999999998,,1547.3,,0.0,,,11.973,,,,,,,,,,,,,,,,,13.908,,20.219,3.6634,229.812604,,3.6901502060348297,,234.04,863.642754220391,841.8954934936,,1705.53824771399,,0.0,,-99999.0,,,,,,,26.855,,29.216,,18.936,,305.97,,,,,,,,,,,,,50
2012-05-29 06:40:00,,0.0,774.96,793.77,,1568.7,,0.0,,,12.05,,,,,,,,,,,,,,,,,13.907,,20.23,3.7365,228.789476,,3.74119367273694,,234.46,877.1602685099028,854.871877074,,1732.0321455839,,0.0,,-99999.0,,,,,,,27.179,,29.666,,19.18,,309.91,,,,,,,,,,,,,50
2012-05-29 06:41:00,,0.0,784.76,806.23,,1591.0,,0.0,,,12.063,,,,,,,,,,,,,,,,,13.906,,20.245,3.7718,229.30104,,3.82055031237538,,232.62,888.7364136647609,864.877662672,,1753.6140763367598,,0.0,,-99999.0,,,,,,,27.743,,30.088,,19.435,,313.08,,,,,,,,,,,,,50
2012-05-29 06:42:00,,0.0,796.2899999999998,824.61,,1620.9,,0.0,,,12.16,,,,,,,,,,,,,,,,,13.906,,20.256,3.8594,227.992038,,3.85976339226372,,233.98,903.1074385218659,879.9124714572001,,1783.01990997907,,0.0,,-99999.0,,,,,,,28.149,,30.428,,19.716,,317.04,,,,,,,,,,,,,50
2012-05-29 06:43:00,,0.0,810.77,848.2899999999998,,1659.1,,0.0,,,12.205,,,,,,,,,,,,,,,,,13.905,,20.272,3.9206,228.082314,,3.95919181177722,,231.89,918.0969892330189,894.2195202684,,1812.31650950142,,0.0,,-99999.0,,,,,,,28.384,,30.612,,19.995,,321.58,,,,,,,,,,,,,50
2012-05-29 06:44:00,,0.0,825.0299999999999,848.5399999999998,,1673.6,,0.0,,,12.163,,,,,,,,,,,,,,,,,13.905,,20.285,3.9533,229.932972,,3.98411537950286,,234.12,932.761092649209,908.9940182076,,1841.75511085681,,0.0,,-99999.0,,,,,,,28.587,,30.793,,20.344,,325.71,,,,,,,,,,,,,50
2012-05-29 06:45:00,,0.0,836.02,867.23,,1703.2,,0.0,,,12.131,,,,,,,,,,,,,,,,,13.906,,20.298,4.0151,229.285994,,4.04353316496079,,233.64,944.7310886614381,920.6061945094,,1865.33728317084,,0.0,,-99999.0,,,,,,,28.823,,30.872,,20.618,,329.49,,,,,,,,,,,,,50
2012-05-29 06:46:00,,0.0,851.36,871.48,,1722.9,,0.0,,,12.17,,,,,,,,,,,,,,,,,13.905,,20.313,4.0677,229.617006,,4.09324737471753,,234.46,959.702779476273,934.0130953062,,1893.7158747824697,,0.0,,-99999.0,,,,,,,28.848,,31.012,,20.884,,333.31,,,,,,,,,,,,,50
2012-05-29 06:47:00,,0.0,875.94,885.65,,1761.6,,0.0,,,12.104,,,,,,,,,,,,,,,,,13.905,,20.327,4.1609,227.992038,,4.19520138242722,,231.96,973.1189126678188,948.6520709142,,1921.77098358202,,0.0,,-99999.0,,,,,,,29.154,,31.362,,21.026,,337.81,,,,,,,,,,,,,50
2012-05-29 06:48:00,,0.0,866.71,890.48,,1757.2,,0.0,,,12.072,,,,,,,,,,,,,,,,,13.904,,20.342,4.1852,227.480474,,4.2495015286454905,,230.37,978.9576671540608,952.0512797848,,1931.00894693886,,0.0,,-99999.0,,,,,,,29.559,,31.385,,21.265,,342.3,,,,,,,,,,,,,50
2012-05-29 06:49:00,,0.0,887.51,880.0499999999998,,1767.6,,0.0,,,12.109,,,,,,,,,,,,,,,,,13.903,,20.357,4.275,225.659908,,4.293167619300809,,224.74,964.846490761664,964.6961067,,1929.54259746166,,0.0,,-99999.0,,,,,,,29.774,,31.367,,21.532,,345.84,,,,,,,,,,,,,50
2012-05-29 06:50:00,,0.0,897.84,909.94,,1807.8,,0.0,,,12.238,,,,,,,,,,,,,,,,,13.902,,20.37,4.2811,229.737374,,4.48750498471354,,222.61,998.9634846470819,983.5286718314,,1982.49215647848,,0.0,,-99999.0,,,,,,,29.79,,31.532,,21.789,,349.63,,,,,,,,,,,,,50
2012-05-29 06:51:00,,0.0,903.92,932.8,,1836.7,,0.0,,,12.293,,,,,,,,,,,,,,,,,13.903,,20.383,4.3686,227.074232,,4.41977934334707,,232.24,1026.44955469892,991.9964899152,,2018.44604461412,,0.0,,-99999.0,,,,,,,29.889,,31.836,,21.986,,353.16,,,,,,,,,,,,,50
2012-05-29 06:52:00,,0.0,917.9,943.05,,1861.0,,0.0,,,12.411,,,,,,,,,,,,,,,,,13.902,,20.396,4.4766,225.16339,,4.43340422703709,,234.1,1037.85992954938,1007.966431674,,2045.82636122338,,0.0,,-99999.0,,,,,,,30.046,,31.803,,22.283,,357.69,,,,,,,,,,,,,50
2012-05-29 06:53:00,,0.0,937.82,962.62,,1900.5,,0.0,,,12.522,,,,,,,,,,,,,,,,,13.902,,20.41,4.5308,226.983956,,4.5546324604546005,,232.13,1057.26683304533,1028.4189078448,,2085.68574089013,,0.0,,33.298,,,,,,,30.155,,31.667,,22.546,,362.03,,,,,,,,,,,,,50
2012-05-29 06:54:00,,0.0,946.42,974.36,,1920.8,,0.0,,,12.567,,,,,,,,,,,,,,,,,13.901,,20.426,4.59,226.472392,,4.57623288581683,,233.68,1069.37410075768,1039.50827928,,2108.88238003768,,0.0,,39.405,,,,,,,30.194,,31.754,,22.769,,365.24,,,,,,,,,,,,,50
2012-05-29 06:55:00,,0.0,957.96,984.4,,1942.4,,0.0,,,12.556,,,,,,,,,,,,,,,,,13.903,,20.439,4.6124,228.082314,,4.67639239665027,,231.14,1080.90133856174,1052.0068650936,,2132.90820365534,,0.0,,-99999.0,,,,,,,30.292,,32.058,,22.731,,368.56,,,,,,,,,,,,,50
2012-05-29 06:56:00,,0.0,972.08,998.74,,1970.8,,0.0,,,12.54,,,,,,,,,,,,,,,,,13.902,,20.451,4.6715,228.654062,,4.7643892064336,,230.17,1096.61946364482,1068.157450633,,2164.77691427782,,0.0,,-99999.0,,,,,,,30.494,,32.215,,22.808,,373.43,,,,,,,,,,,,,50
2012-05-29 06:57:00,,0.0,985.57,1013.1,,1998.6,,0.0,,,12.474,,,,,,,,,,,,,,,,,13.902,,20.463,4.7764,226.487438,,4.772165359564,,233.22,1112.96440515752,1081.7945988632,,2194.75900402072,,0.0,,-99999.0,,,,,,,30.595,,32.23,,22.786,,377.73,,,,,,,,,,,,,50
2012-05-29 06:58:00,,0.0,998.32,1026.4,,2024.7,,0.0,,,12.496,,,,,,,,,,,,,,,,,13.9,,20.476,4.821,227.209646,,4.84427754885019,,232.47,1126.1492017812,1095.377703366,,2221.5269051472,,0.0,,-99999.0,,,,,,,30.623,,32.436,,23.099,,381.77,,,,,,,,,,,,,50
2012-05-29 06:59:00,,0.0,1009.4,1038.4,,2047.8,,0.0,,,12.554,,,,,,,,,,,,,,,,,13.9,,20.491,4.8768,226.96891,,4.9237006513359,,231.35,1139.09814568656,1106.881980288,,2245.98012597456,,0.0,,-99999.0,,,,,,,30.683,,32.619,,23.379,,385.56,,,,,,,,,,,,,50
2012-05-29 07:00:00,,0.0,1021.6,1050.1,,2071.7,,0.0,,,12.644,,,,,,,,,,,,,,,,,13.899,,20.504,4.931,227.26983,,4.95473880101023,,232.8,1153.46319287518,1120.66753173,,2274.13072460518,,0.0,,-99999.0,,,,,,,30.778,,32.489,,23.661,,389.73,,,,,,,,,,,,,50
2012-05-29 07:01:00,,0.0,1035.6,1066.4,,2102.0,,0.0,,,12.728,,,,,,,,,,,,,,,,,13.9,,20.52,5.0197,226.21661,,5.010168815632061,,233.29,1168.8222829988,1135.539517217,,2304.3618002158,,0.0,,-99999.0,,,,,,,30.896,,32.529,,23.931,,394.43,,,,,,,,,,,,,50
2012-05-29 07:02:00,,0.0,1046.0,1076.5,,2122.5,,0.0,,,12.785,,,,,,,,,,,,,,,,,13.899,,20.536,5.0513,226.953864,,5.10009304798618,,231.31,1179.70252292968,1146.4120532232,,2326.11457615288,,0.0,,-99999.0,,,,,,,31.012,,32.645,,24.148,,397.48,,,,,,,,,,,,,50
2012-05-29 07:03:00,,0.0,1054.7,1084.4,,2139.2,,0.0,,,12.862,,,,,,,,,,,,,,,,,13.899,,20.548,5.1137,225.930736,,5.13378971155124,,231.54,1188.67766981257,1155.3420046832,,2344.01967449577,,0.0,,-99999.0,,,,,,,31.128,,33.006,,24.428,,400.19,,,,,,,,,,,,,50
2012-05-29 07:04:00,,0.0,1064.9,1101.9,,2166.8,,0.0,,,12.921,,,,,,,,,,,,,,,,,13.898,,20.561,5.2056,224.426136,,5.20915858035358,,230.02,1198.21065665293,1168.2726935616,,2366.48335021453,,0.0,,-99999.0,,,,,,,31.298,,33.279,,24.763,,404.01,,,,,,,,,,,,,50
2012-05-29 07:05:00,,0.0,1071.9,1126.2,,2198.1,,0.0,,,12.98,,,,,,,,,,,,,,,,,13.898,,20.576,5.2366,224.230538,,5.32207895786255,,228.71,1217.21267845275,1174.2056352908,,2391.41831374354,,0.0,,-99999.0,,,,,,,31.375,,33.482,,24.994,,408.84,,,,,,,,,,,,,50
2012-05-29 07:06:00,,0.0,1092.1,1130.5,,2222.6,,0.0,,,13.109,,,,,,,,,,,,,,,,,13.897,,20.591,5.3244,224.471274,,5.3509902964243,,230.39,1232.8146543931898,1195.1748512856002,,2427.98950567879,,0.0,,-99999.0,,,,,,,31.602,,33.673,,25.314,,413.56,,,,,,,,,,,,,50
2012-05-29 07:07:00,,0.0,1108.0,1141.2,,2249.1,,0.0,,,13.195,,,,,,,,,,,,,,,,,13.897,,20.608,5.3687,225.795322,,5.4432407284328095,,228.53,1243.94380366875,1212.2273452214,,2456.17114889015,,0.0,,-99999.0,,,,,,,31.831,,33.676,,25.517,,417.12,,,,,,,,,,,,,50
2012-05-29 07:08:00,,0.0,1117.1,1156.1,,2273.2,,0.0,,,13.292,,,,,,,,,,,,,,,,,13.897,,20.623,5.4379,225.16339,,5.4586601089990685,,230.36,1257.45694270903,1224.415998481,,2481.8729411900295,,0.0,,-99999.0,,,,,,,31.763,,33.391,,25.756,,420.99,,,,,,,,,,,,,50
2012-05-29 07:09:00,,0.0,1129.2,1161.9,,2291.1,,0.0,,,13.37,,,,,,,,,,,,,,,,,13.897,,20.639,5.4984,225.027976,,5.551641632327531,,229.06,1271.6590323009402,1237.2938232384,,2508.9528555393395,,0.0,,-99999.0,,,,,,,31.803,,33.272,,26.054,,425.26,,,,,,,,,,,,,50
2012-05-29 07:10:00,,0.0,1150.4,1174.0,,2324.3,,0.0,,,13.538,,,,,,,,,,,,,,,,,13.895,,20.654,5.5728,224.516412,,5.60354911604413,,229.21,1284.38949288848,1251.1850607936,,2535.5745536820805,,0.0,,-99999.0,,,,,,,31.897,,33.248,,26.329,,429.65,,,,,,,,,,,,,50
2012-05-29 07:11:00,,0.0,1174.9,1187.3,,2362.2,,0.0,,,13.62,,,,,,,,,,,,,,,,,13.896,,20.671,5.6376,224.396044,,5.6521999202445805,,230.03,1300.17554765386,1265.0551376544,,2565.23068530826,,0.0,,-99999.0,,,,,,,32.019,,33.417,,26.573,,434.25,,,,,,,,,,,,,50
2012-05-29 07:12:00,,0.0,1183.4,1199.2,,2382.6,,0.0,,,13.69,,,,,,,,,,,,,,,,,13.895,,20.687,5.7234,223.222456,,5.72863219460322,,229.31,1313.63264854446,1277.5914046704002,,2591.22405321486,,0.0,,-99999.0,,,,,,,32.232,,33.862,,26.783,,438.76,,,,,,,,,,,,,50
2012-05-29 07:13:00,,0.0,1178.6,1209.5,,2388.1,,0.0,,,13.784,,,,,,,,,,,,,,,,,13.894,,20.701,5.7631,223.974756,,5.77881164429084,,229.74,1327.6241871593802,1290.7889163036,,2618.41310346298,,0.0,,-99999.0,,,,,,,32.517,,34.274,,26.917,,442.82,,,,,,,,,,,,,50
2012-05-29 07:14:00,,0.0,1197.9,1218.7,,2416.6,,0.0,,,13.881,,,,,,,,,,,,,,,,,13.894,,20.719,5.8094,224.531458,,5.872191944702911,,227.51,1335.9823893393598,1304.3930521052,,2640.37544144456,,0.0,,-99999.0,,,,,,,32.691,,34.387,,27.028,,447.1,,,,,,,,,,,,,50
2012-05-29 07:15:00,,0.0,1209.4,1230.9,,2440.3,,0.0,,,13.867,,,,,,,,,,,,,,,,,13.894,,20.737,5.88,223.73402,,5.988169613186229,,225.5,1350.3322477734898,1315.5560376,,2665.8882853734895,,0.0,,-99999.0,,,,,,,32.747,,34.385,,27.245,,450.93,,,,,,,,,,,,,50
2012-05-29 07:16:00,,0.0,1210.5,1242.1,,2452.5,,0.0,,,13.895,,,,,,,,,,,,,,,,,13.894,,20.752,5.9078,223.974756,,5.95659976073375,,228.78,1362.75089326067,1323.1980634968,,2685.94895675747,,0.0,,-99999.0,,,,,,,32.749,,34.329,,27.398,,453.83,,,,,,,,,,,,,50
2012-05-29 07:17:00,,0.0,1220.3,1254.9,,2475.2,,0.0,,,13.979,,,,,,,,,,,,,,,,,13.893,,20.771,5.9642,223.95971,,6.0392130798883406,,227.92,1376.45744516815,1335.740502382,,2712.19794755015,,0.0,,-99999.0,,,,,,,32.733,,34.179,,27.538,,458.03,,,,,,,,,,,,,50
2012-05-29 07:18:00,,0.0,1230.7,1266.8,,2497.5,,0.0,,,14.117,,,,,,,,,,,,,,,,,13.892,,20.787,6.0051,224.33586,,6.1044795959058895,,227.35,1387.8534361292,1347.159272886,,2735.0127090152,,0.0,,-99999.0,,,,,,,32.701,,34.085,,27.823,,461.77,,,,,,,,,,,,,50
2012-05-29 07:19:00,,0.0,1242.6,1278.5,,2521.0,,0.0,,,14.173,,,,,,,,,,,,,,,,,13.892,,20.804,6.1629,220.634544,,6.1831716070716505,,226.74,1401.97233018743,1359.7486312176,,2761.72096140503,,0.0,,-99999.0,,,,,,,32.698,,34.022,,28.005,,465.95,,,,,,,,,,,,,50
2012-05-29 07:20:00,,0.0,1254.5,1290.7,,2545.1,,0.0,,,14.193,,,,,,,,,,,,,,,,,13.892,,20.823,6.1657,222.635662,,6.195932473747179,,228.41,1415.21293632859,1372.7047011934,,2787.917637521989,,0.0,,-99999.0,,,,,,,32.69,,33.946,,28.255,,469.92,,,,,,,,,,,,,50
2012-05-29 07:21:00,,0.0,1261.2,1298.1,,2559.3,,0.0,,,14.153,,,,,,,,,,,,,,,,,13.892,,20.838,6.2134,221.958592,,6.249567991492761,,227.61,1422.4641705436702,1379.1175155328,,2801.5816860764694,,0.0,,-99999.0,,,,,,,32.746,,33.945,,28.504,,471.98,,,,,,,,,,,,,50
2012-05-29 07:22:00,,0.0,1274.0,1311.5,,2585.5,,0.0,,,14.139,,,,,,,,,,,,,,,,,13.891,,20.854,6.2564,222.545386,,6.3194869068190895,,227.31,1436.48256878905,1392.3329529704,,2828.815521759449,,0.0,,-99999.0,,,,,,,32.867,,33.928,,28.681,,476.48,,,,,,,,,,,,,50
2012-05-29 07:23:00,,0.0,1287.9,1326.7,,2614.6,,0.0,,,14.086,,,,,,,,,,,,,,,,,13.891,,20.869,6.361,221.356752,,6.411006247507641,,226.52,1452.2211351854298,1408.050299472,,2860.2714346574294,,0.0,,-99999.0,,,,,,,32.965,,34.024,,28.804,,481.5,,,,,,,,,,,,,50
2012-05-29 07:24:00,,0.0,1298.9,1334.6,,2633.5,,0.0,,,14.087,,,,,,,,,,,,,,,,,13.89,,20.884,6.4105,221.386844,,6.45048517878506,,226.8,1462.97003854845,1419.200363462,,2882.1704020104494,,0.0,,-99999.0,,,,,,,33.125,,34.238,,29.071,,484.98,,,,,,,,,,,,,50
2012-05-29 07:25:00,,0.0,1308.2,1344.9,,2653.2,,0.0,,,14.145,,,,,,,,,,,,,,,,,13.887,,20.9,6.4691,221.040786,,6.4686959989365915,,227.92,1474.34519207763,1429.9349487126,,2904.2801407902302,,0.0,,-99999.0,,,,,,,33.333,,34.659,,29.502,,489.1,,,,,,,,,,,,,50
2012-05-29 07:26:00,,0.0,1318.6,1349.7,,2668.3,,0.0,,,14.051,,,,,,,,,,,,,,,,,13.883,,20.916,6.5656,219.22022,,6.521733351056761,,226.25,1475.54217067659,1439.312276432,,2914.8544471085897,,0.0,,-99999.0,,,,,,,33.539,,34.827,,29.837,,492.37,,,,,,,,,,,,,50
2012-05-29 07:27:00,,0.0,1328.9,1363.3,,2692.2,,0.0,,,14.082,,,,,,,,,,,,,,,,,13.891,,20.928,6.5936,220.393808,,6.56107935663964,,226.32,1484.90347999468,1453.1886124287998,,2938.09209242348,,0.0,,-99999.0,,,,,,,33.701,,34.997,,29.958,,496.2,,,,,,,,,,,,,50
2012-05-29 07:28:00,,0.0,1338.7,1397.1,,2735.8,,0.0,,,14.225,,,,,,,,,,,,,,,,,13.889,,20.947,6.6748,219.235266,,6.6622358101821115,,226.31,1507.7305862023102,1463.3515534968,,2971.08213969911,,0.0,,-99999.0,,,,,,,33.754,,35.078,,29.912,,499.67,,,,,,,,,,,,,50
2012-05-29 07:29:00,,0.0,1349.8,1414.9,,2764.7,,0.0,,,14.367,,,,,,,,,,,,,,,,,13.888,,20.964,6.7063,220.062796,,6.74930214010368,,225.02,1518.72796756613,1475.8071288148,,2994.53509638093,,0.0,,-99999.0,,,,,,,33.708,,34.918,,30.135,,504.0,,,,,,,,,,,,,50
2012-05-29 07:30:00,,0.0,1364.0,1413.0,,2777.0,,0.0,,,14.482,,,,,,,,,,,,,,,,,13.887,,20.98,6.797,219.039668,,6.81975275820816,,224.47,1530.8299016349902,1488.812623396,,3019.6425250309894,,0.0,,-99999.0,,,,,,,33.732,,34.88,,30.281,,508.7,,,,,,,,,,,,,50
2012-05-29 07:31:00,,0.0,1374.8,1411.8,,2786.6,,0.0,,,14.591,,,,,,,,,,,,,,,,,13.886,,20.999,6.8636,219.024622,,6.829057556825729,,226.32,1545.5523062608002,1503.2973955592,,3048.84970182,,0.0,,-99999.0,,,,,,,33.774,,34.832,,30.584,,513.44,,,,,,,,,,,,,50
2012-05-29 07:32:00,,0.0,1386.8,1440.6,,2827.4,,0.0,,,14.676,,,,,,,,,,,,,,,,,13.886,,21.016,6.9463,217.971402,,6.8928618902033705,,226.33,1560.06143160973,1514.0947497126,,3074.15618132233,,0.0,,-99999.0,,,,,,,33.854,,34.854,,30.749,,517.77,,,,,,,,,,,,,50
2012-05-29 07:33:00,,0.0,1395.3,1435.0,,2830.3,,0.0,,,14.708,,,,,,,,,,,,,,,,,13.885,,21.028,6.9641,219.29545,,7.00917187292304,,224.21,1571.5264256280702,1527.195443345,,3098.7218689730703,,0.0,,-99999.0,,,,,,,33.941,,34.986,,31.055,,521.35,,,,,,,,,,,,,50
2012-05-29 07:34:00,,0.0,1412.7,1442.5,,2855.2,,0.0,,,14.76,,,,,,,,,,,,,,,,,13.885,,21.043,7.0044,219.190128,,7.053037352120169,,223.84,1578.75188089858,1535.2953325632,,3114.0472134617803,,0.0,,-99999.0,,,,,,,34.064,,35.103,,31.32,,524.08,,,,,,,,,,,,,50
2012-05-29 07:35:00,,0.0,1434.2,1451.6,,2885.8,,0.0,,,14.835,,,,,,,,,,,,,,,,,13.886,,21.062,7.0195,220.062796,,7.092250432008512,,224.38,1591.35915193407,1544.730796522,,3136.08994845607,,0.0,,-99999.0,,,,,,,34.194,,35.128,,31.513,,527.79,,,,,,,,,,,,,50
