measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-08-19 00:00:00,-0.154,0.2909999999999999,0.0,15.589,0.004,0.372,0.0,0.008,0.0,0.00149,0.002,20.834,20.845,22.779,0.0,0.0,-14.011,50
2008-08-19 00:15:00,-0.135,0.309,0.0,15.198,0.004,0.391,0.0,0.007,0.0,0.00156,0.002,20.741,20.763,22.644,0.0,0.0,-15.082,50
2008-08-19 00:30:00,-0.0739999999999999,0.37,0.0,14.664,0.004,0.398,0.0,0.007,0.0,0.00159,0.002,20.682,20.738,22.352,0.0,0.0,-13.925,50
2008-08-19 00:45:00,-0.0879999999999999,0.3559999999999999,0.0,14.586,0.004,0.405,0.0,0.007,0.0,0.0016199999999999,0.002,20.581,20.647,22.069,0.0,0.0,-13.366,50
2008-08-19 01:00:00,-0.08,0.3639999999999999,0.0,14.543,0.004,0.4089999999999999,0.0,0.007,0.0,0.00164,0.002,20.496,20.557,21.82,0.0,0.0,-13.465,50
2008-08-19 01:15:00,-0.122,0.322,0.0,14.813,0.004,0.4099999999999999,0.0,0.007,0.0,0.00164,0.002,20.422,20.457,21.694,0.0,0.0,-13.786,50
2008-08-19 01:30:00,-0.0889999999999999,0.3549999999999999,0.0,15.054,0.004,0.4079999999999999,0.0,0.007,0.0,0.0016299999999999,0.002,20.432,20.442,21.734,0.0,0.0,-14.542,50
2008-08-19 01:45:00,-0.063,0.381,0.0,14.8,0.004,0.404,0.0,0.007,0.0,0.0016199999999999,0.002,20.423,20.408,21.749,0.0,0.0,-14.172,50
2008-08-19 02:00:00,-0.063,0.381,0.0,14.784,0.004,0.399,0.0,0.007,0.0,0.0016,0.002,20.474,20.418,21.773,0.0,0.0,-14.302,50
2008-08-19 02:15:00,-0.065,0.379,0.0,14.509,0.004,0.391,0.0,0.008,0.0,0.00156,0.002,20.446,20.396,21.792,0.0,0.0,-13.19,50
2008-08-19 02:30:00,-0.065,0.379,0.0,14.519,0.004,0.377,0.0,0.007,0.0,0.00151,0.002,20.496,20.396,21.811,0.0,0.0,-13.749,50
2008-08-19 02:45:00,-0.063,0.381,0.0,14.133,0.004,0.3659999999999999,0.0,0.008,0.0,0.0014599999999999,0.002,20.449,20.386,21.74,0.0,0.0,-13.353,50
2008-08-19 03:00:00,-0.065,0.382,0.0,14.14,0.004,0.3559999999999999,0.0,0.007,0.0,0.00142,0.002,20.465,20.357,21.674,0.0,0.0,-12.95,50
2008-08-19 03:15:00,-0.063,0.384,0.0,13.981,0.004,0.34,0.0,0.008,0.0,0.00136,0.001,20.474,20.367,21.64,0.0,0.0,-12.319,50
2008-08-19 03:30:00,-0.063,0.389,0.0,13.881,0.004,0.326,0.0,0.007,0.0,0.0012999999999999,0.001,20.467,20.373,21.535,0.0,0.0,-12.705,50
2008-08-19 03:45:00,-0.063,0.398,0.0,13.457,0.004,0.326,0.0,0.007,0.0,0.0012999999999999,0.001,20.339,20.312,21.347,0.0,0.0,-13.42,50
2008-08-19 04:00:00,-0.063,0.4079999999999999,0.0,13.345,0.004,0.2849999999999999,0.0,0.007,0.0,0.00114,0.001,20.402,20.291,21.239,0.0,0.0,-13.002,50
2008-08-19 04:15:00,-0.0299999999999999,0.535,0.0,13.406,0.004,0.2879999999999999,0.0,0.007,0.0,0.00115,0.001,20.312,20.21,21.22,0.0,0.0,-12.876,50
2008-08-19 04:30:00,0.039,0.6099999999999999,0.0,13.817,0.004,0.455,0.0,0.006,0.0,0.00182,0.002,20.304,20.22,21.173,0.0,0.0,-14.085,50
2008-08-19 04:45:00,0.0589999999999999,0.63,0.0,13.615,0.004,2.965,0.0,2.046,0.0,0.01186,0.014,20.217,20.272,21.009,0.0,0.0,-13.918,50
2008-08-19 05:00:00,-0.11,0.317,0.0,13.492,0.007,68.852,0.0,68.341,0.0,0.48196,0.562,20.307,20.352,20.865,0.0,0.0,-12.415,50
2008-08-19 05:15:00,-0.956,-1.392,0.0,13.709,0.048,133.612,0.0179999999999999,134.528,2.4215,6.41338,8.910999999999998,20.269,20.354,20.837,0.0,0.0,-8.79,50
2008-08-19 05:30:00,6.441,12.998,0.0,13.997,0.1189999999999999,202.684,0.0889999999999999,203.708,18.13001,24.1194,39.655,20.509,20.539,20.815,0.0,0.0,0.191,50
2008-08-19 05:45:00,61.968,123.351,0.0,13.991,0.4699999999999999,189.572,0.449,188.869,84.80218,89.09883999999998,175.925,20.931,20.983,20.902,0.0,0.0,34.592,50
2008-08-19 06:00:00,169.526,334.211,0.0,14.374,0.924,217.219,0.909,219.992,199.97273,200.71036,401.866,21.289,21.511,20.942,0.0,0.0,81.878,50
2008-08-19 06:15:00,313.39,619.621,0.0,15.175,1.561,225.802,1.551,228.64,354.62064,352.47692,707.623,21.603,21.959,21.147,0.0,0.0,134.967,50
2008-08-19 06:30:00,487.318,965.841,0.0,15.796,2.343,228.598,2.333,231.959,541.16035,535.60511,1076.812,23.888,23.828,21.451,0.0,0.0,189.416,50
2008-08-19 06:45:00,691.518,1371.938,0.0,16.417,3.262,230.408,3.261,233.044,759.95648,751.5909,1511.538,27.206,26.774,21.76,0.0,0.0,252.709,50
2008-08-19 07:00:00,901.926,1790.488,0.0,17.128,4.261,228.722,4.252,231.826,985.72415,974.58444,1959.903,31.124,30.27,22.078,0.0,0.0,318.878,50
