measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2009-04-11 00:00:00,0.0129999999999999,0.461,0.0,5.269,0.008,0.459,0.001,0.0089999999999999,1e-05,0.00367,0.003,18.473,18.696,19.778,0.0,0.0,-4.197,50
2009-04-11 00:15:00,-0.002,0.446,0.0,5.153,0.008,0.461,0.001,0.008,1e-05,0.00369,0.003,18.429,18.606,19.692,0.0,0.0,-4.877,50
2009-04-11 00:30:00,-0.047,0.399,0.0,4.389,0.008,0.4719999999999999,0.0,0.007,0.0,0.0037799999999999,0.004,18.45,18.598,19.61,0.0,0.0,-5.588,50
2009-04-11 00:45:00,-0.058,0.387,0.0,4.329,0.008,0.4839999999999999,0.0,0.007,0.0,0.00387,0.004,18.319,18.44,19.524,0.0,0.0,-5.971,50
2009-04-11 01:00:00,-0.056,0.389,0.0,4.321,0.008,0.4859999999999999,0.0,0.007,0.0,0.0038899999999999,0.004,18.487,18.352,19.444,0.0,0.0,-6.058,50
2009-04-11 01:15:00,-0.047,0.398,0.0,3.992,0.008,0.4919999999999999,0.0,0.007,0.0,0.0039399999999999,0.004,18.532,18.412,19.384,0.0,0.0,-5.531,50
2009-04-11 01:30:00,-0.047,0.398,0.0,3.601,0.008,0.495,0.0,0.007,0.0,0.00396,0.004,18.404,18.465,19.373,0.0,0.0,-5.997,50
2009-04-11 01:45:00,-0.042,0.402,0.0,3.083,0.008,0.497,0.0,0.007,0.0,0.00398,0.004,18.314,18.292,19.302,0.0,0.0,-6.225,50
2009-04-11 02:00:00,-0.035,0.4099999999999999,0.0,3.519,0.008,0.4919999999999999,0.0,0.007,0.0,0.0039399999999999,0.004,18.376,18.342,19.222,0.0,0.0,-5.139,50
2009-04-11 02:15:00,-0.0429999999999999,0.401,0.0,2.45,0.008,0.4879999999999999,0.0,0.008,0.0,0.0038999999999999,0.004,18.346,18.193,19.187,0.0,0.0,-5.345,50
2009-04-11 02:30:00,-0.042,0.403,0.0,3.132,0.008,0.4819999999999999,0.001,0.008,1e-05,0.00386,0.004,18.166,17.77,19.118,0.0,0.0,-3.867,50
2009-04-11 02:45:00,-0.027,0.4179999999999999,0.0,3.452,0.008,0.4719999999999999,0.001,0.0089999999999999,1e-05,0.0037799999999999,0.004,17.826,17.511,18.956,0.0,0.0,-3.493,50
2009-04-11 03:00:00,-0.032,0.4129999999999999,0.0,3.527,0.008,0.456,0.001,0.008,1e-05,0.00365,0.004,17.683,17.265,18.787,0.0,0.0,-4.026,50
2009-04-11 03:15:00,-0.012,0.433,0.0,3.608,0.008,0.4189999999999999,0.0,0.007,0.0,0.00335,0.004,17.392,16.926,18.6,0.0,0.0,-5.118,50
2009-04-11 03:30:00,0.001,0.446,0.0,3.437,0.0089999999999999,0.233,0.0,0.008,0.0,0.0020999999999999,0.002,16.822,16.453,18.334,0.0,0.0,-4.238,50
2009-04-11 03:45:00,-0.035,0.4099999999999999,0.0,2.439,0.0089999999999999,0.4209999999999999,0.0,0.007,0.0,0.00379,0.004,17.328,17.08,18.137,0.0,0.0,-6.901,50
2009-04-11 04:00:00,-0.027,0.4179999999999999,0.0,1.793,0.0089999999999999,0.396,0.0,0.007,0.0,0.0035599999999999,0.003,17.76,17.635,18.194,0.0,0.0,-7.236,50
2009-04-11 04:15:00,-0.012,0.433,0.0,2.432,0.0089999999999999,0.3509999999999999,0.0,0.007,0.0,0.00316,0.003,17.921,17.829,18.324,0.0,0.0,-6.253,50
2009-04-11 04:30:00,-0.001,0.443,0.0,2.231,0.0089999999999999,0.313,0.0,0.007,0.0,0.00282,0.003,17.621,17.712,18.334,0.0,0.0,-5.438,50
2009-04-11 04:45:00,0.029,0.4729999999999999,0.0,1.583,0.0089999999999999,0.249,0.0,0.007,0.0,0.0022399999999999,0.002,17.376,17.282,18.212,0.0,0.0,-5.482,50
2009-04-11 05:00:00,0.0529999999999999,0.502,0.0,1.356,0.0089999999999999,0.2949999999999999,0.0,0.008,0.0,0.00266,0.003,17.004,16.94,18.032,0.0,0.0,-4.901,50
2009-04-11 05:15:00,0.063,0.549,0.0,1.067,0.0089999999999999,0.266,0.001,0.008,1e-05,0.00239,0.002,16.713,16.522,17.758,0.0,0.0,-4.667,50
