measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2013-04-13 00:00:00,0.0,0.4285999999999999,0.1353,0.5638999999999998,0.0,1.8144,,,,,,,,,,,,,,,13.858,21.687,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,21.474,21.343,-99999.0,,-1.4764,,,,,,,50
2013-04-13 00:01:00,0.0,0.3539999999999999,-0.4164999999999999,-0.0625,0.0,1.7977,,,,,,,,,,,,,,,13.855,21.677,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,21.443,21.302,-99999.0,,-1.5332,,,,,,,50
2013-04-13 00:02:00,0.0,0.3383999999999999,-0.3609,-0.0225999999999999,0.0,1.7694,,,,,,,,,,,,,,,13.858,21.675,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,21.407,21.266,-99999.0,,-1.6442,,,,,,,50
2013-04-13 00:03:00,0.0,0.3158,-0.2707,0.0451,0.0,1.7483,,,,,,,,,,,,,,,13.858,21.675,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.372,21.261,-99999.0,,-1.6442,,,,,,,50
2013-04-13 00:04:00,0.0,0.2933,-0.2707,0.0225999999999999,0.0,1.7484,,,,,,,,,,,,,,,13.858,21.675,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.361,21.247,-99999.0,,-1.8119,,,,,,,50
2013-04-13 00:05:00,0.0,0.3383999999999999,-0.3158,0.0225999999999999,0.0,1.7002,,,,,,,,,,,,,,,13.858,21.669,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.348,21.195,-99999.0,,-1.8455,,,,,,,50
2013-04-13 00:06:00,0.0,0.3609,-0.3609,0.0,0.0,1.701,,,,,,,,,,,,,,,13.858,21.662,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-99999.0,21.348,21.139,-99999.0,,-2.1307,,,,,,,50
2013-04-13 00:07:00,0.0,0.3383999999999999,-0.2480999999999999,0.0902,0.0,1.643,,,,,,,,,,,,,,,13.858,21.662,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.315,21.1,-99999.0,,-2.2145,,,,,,,50
2013-04-13 00:08:00,0.0,0.3609,-0.2480999999999999,0.1128,0.0,1.6143,,,,,,,,,,,,,,,13.859,21.662,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.277,21.075,-99999.0,,-2.4494,,,,,,,50
2013-04-13 00:09:00,0.0,0.3383999999999999,-0.2932,0.0451999999999999,0.0,1.6313,,,,,,,,,,,,,,,13.859,21.65,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.324,21.128,-99999.0,,-2.4495,,,,,,,50
2013-04-13 00:10:00,0.0,0.3609,-0.2480999999999999,0.1128,0.0,1.6936,,,,,,,,,,,,,,,13.859,21.649,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,0.0,-99999.0,21.418,21.234,-99999.0,,-2.5166,,,,,,,50
