measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-01-24 00:00:00,0.0,0.5646999999999999,0.4517999999999999,1.0165,0.0,3.1251,,,,,,,,,,,,,,,14.03,16.012,0.0109999999999999,0.105322,0.0,0.0085,0.0,0.001158542,0.001158542,,,,0.0,-99999.0,16.594,16.29,0.6443999999999999,,-0.8064,,,,,,,50
2012-01-24 00:01:00,0.0,0.3614,-0.5421,-0.1807,0.0,3.087,,,,,,,,,,,,,,,14.027,16.012,0.0114,0.105322,0.0,-0.0020999999999999,0.0,0.0012006708,0.0012006708,,,,0.0,-99999.0,16.604,16.278,0.6083,,-0.8064,,,,,,,50
2012-01-24 00:02:00,0.0,0.4066,-0.6776999999999999,-0.2711,0.0,3.0478,,,,,,,,,,,,,,,14.031,16.014,0.0109999999999999,0.105322,0.0,-0.0020999999999999,0.0,0.001158542,0.001158542,,,,0.0,-99999.0,16.613,16.278,0.5895,,-0.8064,,,,,,,50
2012-01-24 00:03:00,0.0,0.4743999999999999,-0.2937,0.1807,0.0,3.0493,,,,,,,,,,,,,,,14.03,16.021,0.0105,0.105322,0.0,-0.0041999999999999,0.0,0.001105881,0.001105881,,,,0.0,-99999.0,16.62,16.284,0.5953,,-0.8736,,,,,,,50
2012-01-24 00:04:00,0.0,0.5196,0.0451999999999999,0.5646999999999999,0.0,3.0267,,,,,,,,,,,,,,,14.031,16.023,0.0109,0.105322,0.0,-0.0020999999999999,0.0,0.0011480098,0.0011480098,,,,0.0,-99999.0,16.62,16.287,0.5915,,-0.8064,,,,,,,50
2012-01-24 00:05:00,0.0,0.7228999999999999,-0.113,0.6099,0.0,3.0212,,,,,,,,,,,,,,,14.03,16.023,0.0112999999999999,0.105322,0.0,0.0,0.0,0.0011901386,0.0011901386,,,,0.0,-99999.0,16.598,16.276,0.5927999999999999,,-0.8064,,,,,,,50
2012-01-24 00:06:00,0.0,0.4743999999999999,-0.5196,-0.0451999999999999,0.0,3.0043,,,,,,,,,,,,,,,14.03,16.023,0.0109,0.105322,0.0,-0.0041999999999999,0.0,0.0011480098,0.0011480098,,,,0.0,-99999.0,16.573,16.262,0.5684,,-0.8064,,,,,,,50
2012-01-24 00:07:00,0.0,0.5421,0.4292,0.9713,0.0,3.0058,,,,,,,,,,,,,,,14.03,16.023,0.0109999999999999,0.105322,0.0,0.0020999999999999,0.0,0.001158542,0.001158542,,,,0.0,-99999.0,16.562,16.255,0.57,,-0.8064,,,,,,,50
2012-01-24 00:08:00,0.0,0.5196,-0.3163,0.2033,0.0,3.0073,,,,,,,,,,,,,,,14.03,16.023,0.0114,0.105322,0.0,0.0,0.0,0.0012006708,0.0012006708,,,,0.0,-99999.0,16.552,16.253,0.6244,,-0.8064,,,,,,,50
2012-01-24 00:09:00,0.0,0.6776999999999999,-0.1807,0.497,0.0,3.0172,,,,,,,,,,,,,,,14.029,16.024,0.0114,0.105322,0.0,0.0,0.0,0.0012006708,0.0012006708,,,,0.0,-99999.0,16.543,16.244,0.6732,,-0.8064,,,,,,,50
2012-01-24 00:10:00,0.0,0.5646999999999999,0.4743999999999999,1.0391,0.0,3.0545,,,,,,,,,,,,,,,14.03,16.035,0.0112999999999999,0.105322,0.0,0.0020999999999999,0.0,0.0011901386,0.0011901386,,,,0.0,-99999.0,16.539,16.231,0.7027999999999999,,-0.8064,,,,,,,50
2012-01-24 00:11:00,0.0,0.5646999999999999,-0.3163,0.2485,0.0,3.0999,,,,,,,,,,,,,,,14.03,16.035,0.0112,0.105322,0.0,0.0,0.0,0.0011796064,0.0011796064,,,,0.0,-99999.0,16.533,16.213,0.7349,,-0.8064,,,,,,,50
2012-01-24 00:12:00,0.0,0.6551,0.5421,1.1972,0.0,3.1186,,,,,,,,,,,,,,,14.029,16.035,0.0114,0.105322,0.0,0.0106,0.0,0.0012006708,0.0012006708,,,,0.0,29.827,16.535,16.2,0.7662999999999999,,-0.8064,,,,,,,50
