measured_on,ac_current__251,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__750,reflector_temp_1__638,system_id
2012-04-11 00:00:00,,,0.0,0.5187,-0.3834,,,0.1353,,,0.0,,,14.166,13.842,,22.431,,0.0061999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.461,,21.428,,11.876,,,,,,,,,,,,,,-1.4592,,50
2012-04-11 00:01:00,,,0.0,0.3746999999999999,-0.4163,,,-0.0415999999999999,,,0.0,,,14.128,13.843,,22.431,,0.0067999999999999,0.0,,0.0,,0.002,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.472,,21.446,,11.852,,,,,,,,,,,,,,-1.4243,,50
2012-04-11 00:02:00,,,0.0,0.5412,-0.5637999999999999,,,-0.0225999999999999,,,0.0,,,14.141,13.844,,22.431,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.489,,21.478,,11.847,,,,,,,,,,,,,,-1.4088,,50
2012-04-11 00:03:00,,,0.0,0.4284999999999999,-0.654,,,-0.2255,,,0.0,,,14.035,13.844,,22.431,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.524,,21.524,,11.816,,,,,,,,,,,,,,-1.4088,,50
2012-04-11 00:04:00,,,0.0,0.4284999999999999,-0.5863,,,-0.1579,,,0.0,,,13.938,13.844,,22.431,,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.539,,21.551,,11.744,,,,,,,,,,,,,,-1.4088,,50
2012-04-11 00:05:00,,,0.0,0.5187,0.2255,,,0.7441999999999999,,,0.0,,,13.898,13.843,,22.427,,0.0061,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.513,,21.526,,11.719,,,,,,,,,,,,,,-1.4592,,50
2012-04-11 00:06:00,,,0.0,0.2706,-0.7893,,,-0.5187,,,0.0,,,13.911,13.844,,22.42,,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.488,,21.511,,11.702,,,,,,,,,,,,,,-1.4256,,50
2012-04-11 00:07:00,,,0.0,0.4960999999999999,0.2255,,,0.7216,,,0.0,,,13.92,13.843,,22.418,,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.519,,21.545,,11.738,,,,,,,,,,,,,,-1.4088,,50
2012-04-11 00:08:00,,,0.0,0.6089,-0.1128,,,0.4960999999999999,,,0.0,,,13.858,13.842,,22.418,,0.0061,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.563,,21.594,,11.732,,,,,,,,,,,,,,-1.3082,,50
2012-04-11 00:09:00,,,0.0,0.3834,-0.7441999999999999,,,-0.3608,,,0.0,,,13.612,13.843,,22.418,,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.604,,21.64,,11.663,,,,,,,,,,,,,,-1.4089,,50
2012-04-11 00:10:00,,,0.0,0.3834,-0.7441999999999999,,,-0.3608,,,0.0,,,13.478,13.844,,22.418,,0.0066,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.656,,21.703,,11.622,,,,,,,,,,,,,,-1.4089,,50
2012-04-11 00:11:00,,,0.0,0.4284999999999999,-0.7667,,,-0.3382999999999999,,,0.0,,,13.444,13.845,,22.411,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.696,,21.775,,11.595,,,,,,,,,,,,,,-1.3921,,50
2012-04-11 00:12:00,,,0.0,0.3156999999999999,-0.7893,,,-0.4736,,,0.0,,,13.425,13.844,,22.405,,0.0067999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.726,,21.834,,11.596,,,,,,,,,,,,,,-1.3921,,50
2012-04-11 00:13:00,,,0.0,0.451,0.5412,,,0.9923,,,0.0,,,13.369,13.843,,22.405,,0.0066,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,32.554,,,,,,,,,,,,,,,,,,,,21.749,,21.876,,11.539,,,,,,,,,,,,,,-1.3921,,50
2012-04-11 00:14:00,,,0.0,0.4736,0.5412,,,1.0148,,,0.0,,,13.267,13.843,,22.405,,0.0067999999999999,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,0.0,,35.393,,,,,,,,,,,,,,,,,,,,21.756,,21.88,,11.476,,,,,,,,,,,,,,-1.4089,,50
2012-04-11 00:15:00,,,0.0,0.3382999999999999,-0.2480999999999999,,,0.0902,,,0.0,,,13.235,13.843,,22.405,,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.762,,21.874,,11.389,,,,,,,,,,,,,,-1.4088,,50
2012-04-11 00:16:00,,,0.0,0.4960999999999999,-0.6991,,,-0.203,,,0.0,,,13.245,13.844,,22.405,,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.72,,21.837,,11.312,,,,,,,,,,,,,,-1.4927,,50
2012-04-11 00:17:00,,,0.0,0.5412,-0.5637999999999999,,,-0.0225999999999999,,,0.0,,,13.276,13.845,,22.403,,0.0067999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.681,,21.773,,11.278,,,,,,,,,,,,,,-1.4089,,50
2012-04-11 00:18:00,,,0.0,0.3382999999999999,-0.4284999999999999,,,-0.0902,,,0.0,,,13.202,13.844,,22.392,,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.62,,21.712,,11.224,,,,,,,,,,,,,,-1.4256,,50
2012-04-11 00:19:00,,,0.0,0.451,-0.1353,,,0.3156999999999999,,,0.0,,,13.165,13.843,,22.392,,0.0066,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.577,,21.695,,11.167,,,,,,,,,,,,,,-1.5095,,50
2012-04-11 00:20:00,,,0.0,0.4736,-0.0451,,,0.4284999999999999,,,0.0,,,13.091,13.844,,22.392,,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.534,,21.677,,11.116,,,,,,,,,,,,,,-1.4592,,50
2012-04-11 00:21:00,,,0.0,0.4960999999999999,-0.2480999999999999,,,0.2480999999999999,,,0.0,,,13.083,13.845,,22.392,,0.0063,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.47,,21.64,,11.101,,,,,,,,,,,,,,-1.5096,,50
2012-04-11 00:22:00,,,0.0,0.451,-0.1579,,,0.2932,,,0.0,,,13.12,13.843,,22.392,,0.0064999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.44,,21.605,,11.085,,,,,,,,,,,,,,-1.476,,50
2012-04-11 00:23:00,,,0.0,0.451,-0.1804,,,0.2706,,,0.0,,,13.183,13.844,,22.388,,0.0066,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.453,,21.607,,11.067,,,,,,,,,,,,,,-1.4089,,50
