measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2011-11-20 00:00:00,,0.0,0.6326,-0.2937,,0.3388999999999999,,0.0,,-0.2154,14.071,,14.676,,0.0124,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.942,13.879,-2.7519,,,,,,,,,-1.1259,,50
2011-11-20 00:01:00,,0.0,0.5838999999999999,-0.0208999999999999,,0.5631,,0.0,,-0.3015999999999999,14.069,,14.664,,0.0134,0.0,0.0,-0.002,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.927,13.868,-2.7575,,,,,,,,,-1.2099,,50
2011-11-20 00:02:00,,0.0,0.6099999999999999,0.0677999999999999,,0.6777999999999998,,0.0,,-0.3425,14.072,,14.653,,0.0129,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.893,13.861,-2.7445,,,,,,,,,-1.2099,,50
2011-11-20 00:03:00,,0.0,0.6326,-0.0677999999999999,,0.5647999999999999,,0.0,,-0.3562,14.072,,14.642,,0.0131,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.842,13.837,-2.7052,,,,,,,,,-1.2099,,50
2011-11-20 00:04:00,,0.0,0.6099999999999999,0.1356,,0.7456,,0.0,,-0.34,14.072,,14.631,,0.0126999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.807,13.813,-2.6862,,,,,,,,,-1.2099,,50
2011-11-20 00:05:00,,0.0,0.5874,-0.1356,,0.4519,,0.0,,-0.2995999999999999,14.072,,14.62,,0.0126999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.775,13.788,-2.6935,,,,,,,,,-1.2099,,50
2011-11-20 00:06:00,,0.0,0.5647999999999999,-0.0677999999999999,,0.497,,0.0,,-0.3332999999999999,14.072,,14.607,,0.0129999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.748,13.766,-2.7136,,,,,,,,,-1.2099,,50
2011-11-20 00:07:00,,0.0,0.5874,-0.0677999999999999,,0.5196,,0.0,,-0.3584,14.072,,14.595,,0.0126999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.74,13.755,-2.6915,,,,,,,,,-1.2099,,50
2011-11-20 00:08:00,,0.0,0.6326,-0.0903999999999999,,0.5422,,0.0,,-0.3630999999999999,14.073,,14.582,,0.0132999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.726,13.724,-2.67,,,,,,,,,-1.2099,,50
2011-11-20 00:09:00,,0.0,0.5647999999999999,-0.1807,,0.3841,,0.0,,-0.4042999999999999,14.074,,14.569,,0.0126999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.715,13.707,-2.6596,,,,,,,,,-1.2099,,50
2011-11-20 00:10:00,,0.0,0.7004,0.2258999999999999,,0.9263,,0.0,,-0.446,14.074,,14.557,,0.0124,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,13.716,13.693,-2.6657,,,,,,,,,-1.2099,,50
2011-11-20 00:11:00,,0.0,0.6552,0.7229999999999999,,1.3782,,0.0,,-0.3564999999999999,14.075,,14.543,,0.0126999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,28.141,,,,,,,,,,,,,,,,,,,13.707,13.671,-2.6415,,,,,,,,,-1.2099,,50
2011-11-20 00:12:00,,0.0,0.6552,0.7456,,1.4008,,0.0,,-0.2940999999999999,14.075,,14.531,,0.0126,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,26.562,,,,,,,,,,,,,,,,,,,13.71,13.643,-2.6386,,,,,,,,,-1.2099,,50
