measured_on,ac_current__251,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__750,reflector_temp_1__638,system_id
2011-04-19 00:00:00,,,0.0,0.4965,0.0676999999999999,,,0.5642,,,0.0,,,5.1798,13.92,,19.914,,0.0103,0.0,,0.0067999999999999,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.057,,21.845,,4.2502,,,,,,,,,,,,,,0.1106,,50
2011-04-19 00:01:00,,,0.0,0.4374,-0.125,,,0.3125,,,0.0,,,5.1775,13.917,,19.924,,0.0103,0.0,,0.0067999999999999,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.001,,21.696,,4.2511,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:02:00,,,0.0,0.4738999999999999,-0.1804999999999999,,,0.2933999999999999,,,0.0,,,5.1751,13.92,,19.932,,0.0104,0.0,,0.0067999999999999,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.935,,21.637,,4.2402,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:03:00,,,0.0,0.4062,-0.3610999999999999,,,0.0451,,,0.0,,,5.194,13.92,,19.942,,0.0102,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,21.947,,21.697,,4.2464,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:04:00,,,0.0,0.3610999999999999,-0.3836,,,-0.0225999999999999,,,0.0,,,5.1805,13.919,,19.951,,0.0102,0.0,,0.0067999999999999,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.012,,21.842,,4.2445,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:05:00,,,0.0,0.4738999999999999,-0.3836,,,0.0903,,,0.0,,,5.1795,13.918,,19.958,,0.0102,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.053,,21.929,,4.2294,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:06:00,,,0.0,0.4512999999999999,0.0,,,0.4512999999999999,,,0.0,,,5.2023,13.918,,19.969,,0.0102,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.058,,21.941,,4.2441,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:07:00,,,0.0,0.4965,-0.3159,,,0.1804999999999999,,,0.0,,,5.2053,13.918,,19.977,,0.0102,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.072,,21.952,,4.2447,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:08:00,,,0.0,0.4965,0.4288,,,0.9252,,,0.0,,,5.2097,13.918,,19.981,,0.0102,0.0,,0.0067999999999999,,0.0041999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.07,,21.95,,4.2281,,,,,,,,,,,,,,0.1207,,50
2011-04-19 00:09:00,,,0.0,0.4965,-0.0676999999999999,,,0.4288,,,0.0,,,5.2345,13.918,,19.994,,0.0102,0.0,,0.0066,,0.0020999999999999,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,22.021,,21.901,,4.2202,,,,,,,,,,,,,,0.1207,,50
