measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2007-09-05 00:00:00,0.001,0.0,0.0,21.656,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.714,23.728,25.371,0.0,0.0,-4.86,50
2007-09-05 00:15:00,0.001,0.0,0.0,21.894,0.001,0.007,0.0,0.007,0.0,1e-05,0.0,23.663,23.651,25.412,0.0,0.0,-4.834,50
2007-09-05 00:30:00,0.001,0.0,0.0,22.122,0.001,0.007,0.001,0.008,1e-05,1e-05,0.0,23.611,23.605,25.451,0.0,0.0,-4.58,50
2007-09-05 00:45:00,0.001,0.0,0.0,22.245,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.582,23.579,25.469,0.0,0.0,-5.236,50
2007-09-05 01:00:00,0.001,0.0,0.0,22.403,0.001,0.007,0.0,0.008,0.0,1e-05,0.0,23.606,23.599,25.493,0.0,0.0,-5.007,50
2007-09-05 01:15:00,0.0,0.0,0.0,21.902,0.001,0.007,0.001,0.008,1e-05,1e-05,0.0,23.606,23.577,25.524,0.0,0.0,-4.512,50
2007-09-05 01:30:00,0.0,0.0,0.0,22.658,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.564,23.541,25.497,0.0,0.0,-4.098,50
2007-09-05 01:45:00,-0.001,0.0,0.0,22.871,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.574,23.554,25.488,0.0,0.0,-4.814,50
2007-09-05 02:00:00,-0.001,0.0,0.0,22.771,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.584,23.571,25.49,0.0,0.0,-5.078,50
2007-09-05 02:15:00,-0.001,0.0,0.0,22.744,0.0,0.006,0.0,0.007,0.0,0.0,0.0,23.581,23.562,25.5,0.0,0.0,-5.204,50
2007-09-05 02:30:00,-0.001,0.0,0.0,22.799,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.589,23.564,25.545,0.0,0.0,-4.958,50
2007-09-05 02:45:00,-0.001,0.0,0.0,22.359,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.578,23.553,25.57,0.0,0.0,-5.277,50
2007-09-05 03:00:00,-0.001,0.0,0.0,21.856,0.001,0.008,0.001,0.008,1e-05,1e-05,0.0,23.539,23.511,25.549,0.0,0.0,-4.806,50
2007-09-05 03:15:00,0.0,0.0,0.0,21.852,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.463,23.43,25.504,0.0,0.0,-5.528,50
2007-09-05 03:30:00,0.001,0.0,0.0,21.802,0.0,0.008,0.0,0.008,0.0,0.0,0.0,23.407,23.387,25.473,0.0,0.0,-5.01,50
2007-09-05 03:45:00,0.0,0.0,0.0,21.481,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.329,23.297,25.425,0.0,0.0,-5.37,50
2007-09-05 04:00:00,-0.002,0.0,0.0,21.69,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.255,23.225,25.394,0.0,0.0,-5.327,50
2007-09-05 04:15:00,0.001,0.0,0.0,21.504,0.0,0.007,0.0,0.008,0.0,0.0,0.0,23.236,23.213,25.35,0.0,0.0,-5.409,50
2007-09-05 04:30:00,0.002,0.0,0.0,21.628,0.0,0.006,0.0,0.007,0.0,0.0,0.0,23.211,23.182,25.296,0.0,0.0,-5.639,50
2007-09-05 04:45:00,0.002,0.0,0.0,21.951,0.0,0.007,0.0,0.007,0.0,0.0,0.0,23.184,23.16,25.245,0.0,0.0,-5.137,50
2007-09-05 05:00:00,0.002,0.0,0.0,21.689,0.0,1.817,0.0,1.093,0.0,0.0,0.001,23.18,23.148,25.224,0.0,0.0,-5.809,50
2007-09-05 05:15:00,0.002,0.0,0.0,21.175,0.001,36.683,0.0,35.923,0.0,0.0366799999999999,0.066,23.121,23.086,25.224,0.0,0.0,-5.483,50
2007-09-05 05:30:00,-0.0129999999999999,0.0,0.0,20.885,0.023,125.177,0.007,126.077,0.8825399999999999,2.87907,3.672,23.076,23.048,25.204,0.0,0.0,-3.57,50
2007-09-05 05:45:00,0.124,0.0,0.0,20.85,0.1,201.918,0.0709999999999999,204.907,14.5484,20.1918,33.854,23.141,23.127,25.159,0.0,0.0,15.411,50
2007-09-05 06:00:00,2.589,0.0,0.0,20.921,0.665,199.579,0.654,202.485,132.42519,132.72004,268.563,23.373,23.374,25.087,0.0,0.0,66.603,50
2007-09-05 06:15:00,6.867,0.0,0.0,21.264,1.457,218.733,1.464,219.133,320.81071,318.69398,640.72,23.774,23.818,25.046,0.0,0.0,133.117,50
2007-09-05 06:30:00,11.996,0.0,0.0,21.708,2.422,223.261,2.424,225.455,546.50292,540.73814,1087.849,26.051,25.564,25.053,0.0,0.0,204.303,50
2007-09-05 06:45:00,17.48,0.0,0.0,22.201,3.46,225.004,3.457,227.93,787.95401,778.5138399999998,1566.348,29.986,28.548,25.128,0.0,0.0,273.053,50
2007-09-05 07:00:00,22.768,0.0,0.0,22.879,4.518,223.485,4.517,225.858,1020.20059,1009.70523,2029.462,33.055,31.488,25.247,0.0,0.0,340.709,50
2007-09-05 07:15:00,27.637,0.0,0.0,23.583,5.56,219.877,5.544,222.837,1235.40833,1222.51612,2457.113,34.924,33.815,25.423,0.0,0.0,406.497,50
2007-09-05 07:30:00,32.385,0.0,0.0,24.191,6.565,218.201,6.577,220.059,1447.32804,1432.48957,2879.31,36.385,35.547,25.645,0.0,0.0,474.591,50
2007-09-05 07:45:00,36.407,0.0,0.0,24.884,7.522999999999999,214.383,7.534,216.062,1627.81111,1612.80331,3239.79,38.033,37.074,25.87,0.0,0.0,539.14,50
2007-09-05 08:00:00,39.991,0.0,0.0,25.44,8.452999999999998,209.939,8.47,211.223,1789.05881,1774.61437,3562.705,39.427,38.481,26.1,0.0,0.0,601.478,50
2007-09-05 08:15:00,42.928,0.0,0.0,26.582,9.266,205.521,9.257,207.714,1922.8085,1904.35759,3826.887,40.554,39.811,26.356,0.0,0.0,655.333,50
2007-09-05 08:30:00,46.788,0.0,0.0,26.749,10.055,206.079,10.086,208.1,2098.8966,2072.12435,4170.567,42.095,41.254,26.73,0.0,0.0,709.147,50
2007-09-05 08:45:00,50.816,0.0,0.0,26.046,10.852,205.869,10.889,208.122,2266.24046,2234.09039,4499.827,41.846,39.746,27.122,0.0,0.0,764.272,50
2007-09-05 09:00:00,53.355,0.0,0.0,26.562,11.393,206.339,11.596,205.856,2387.10618,2350.82023,4736.51,42.851,40.278,27.44,0.0,0.0,818.7619999999998,50
2007-09-05 09:15:00,55.145,0.0,0.0,27.559,11.562,208.028,11.924,206.091,2457.42908,2405.21974,4854.352,43.623,41.038,27.733,0.0,0.0,866.4629999999999,50
2007-09-05 09:30:00,55.739,0.0,0.0,27.976,11.869,208.113,12.015,208.23,2501.88345,2470.0932,4960.493,44.095,41.66,28.014,0.0,0.0,908.46,50
2007-09-05 09:45:00,54.426,0.0,0.0,27.311,11.619,208.16,11.545,211.536,2442.18312,2418.61104,4854.879,44.09,42.113,28.22,0.0,0.0,875.424,50
2007-09-05 10:00:00,61.821,0.0,0.0,27.708,13.103,208.188,13.396,207.961,2785.84556,2727.88736,5502.629,44.737,42.73,28.409,0.0,0.0,1014.4,50
2007-09-05 10:15:00,52.242,0.0,0.0,28.792,11.079,209.291,11.272,208.41,2349.19752,2318.73499,4663.915,45.011,43.157,28.598,0.0,0.0,874.389,50
2007-09-05 10:30:00,16.705,0.0,0.0,27.573,3.625,206.772,3.586,213.226,764.6284399999998,749.5485,1512.759,41.809,41.156,28.714,0.0,0.0,245.795,50
2007-09-05 10:45:00,12.37,0.0,0.0,26.131,2.627,212.515,2.604,215.8,561.9432,558.27691,1120.109,39.193,38.45,28.671,0.0,0.0,168.704,50
2007-09-05 11:00:00,14.81,0.0,0.0,25.617,3.05,218.113,3.031,220.574,668.55979,665.24465,1335.86,38.127,37.385,28.648,0.0,0.0,200.773,50
2007-09-05 11:15:00,30.207,0.0,0.0,25.382,6.038,223.108,6.115,222.698,1361.79827,1347.1261,2691.173,39.232,38.503,28.547,0.0,0.0,411.432,50
2007-09-05 11:30:00,22.679,0.0,0.0,26.052,4.55,220.18,4.731,215.11,1017.68541,1001.819,2018.837,39.063,38.362,28.452,0.0,0.0,323.529,50
2007-09-05 11:45:00,20.067,0.0,0.0,25.592,4.108,217.927,4.154,216.987,901.364,895.2441199999998,1795.325,38.619,37.682,28.433,0.0,0.0,281.461,50
2007-09-05 12:00:00,13.451,0.0,0.0,25.633,2.785,217.169,2.833,214.996,609.08367,604.81567,1214.436,37.583,36.456,28.429,0.0,0.0,188.455,50
2007-09-05 12:15:00,13.792,0.0,0.0,25.478,2.865,216.706,2.847,219.262,624.23891,620.86269,1245.269,36.86,35.579,28.405,0.0,0.0,187.024,50
2007-09-05 12:30:00,17.677,0.0,0.0,25.254,3.606,218.968,3.578,222.364,795.61839,789.59861,1585.577,37.057,35.793,28.379,0.0,0.0,236.413,50
2007-09-05 12:45:00,22.551,0.0,0.0,25.879,4.606,217.637,4.605,219.658,1011.52509,1002.43602,2011.753,37.434,36.447,28.315,0.0,0.0,314.016,50
