measured_on,ac_current__411,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__407,ac_power__584,ac_power__752,ac_voltage__410,ac_voltage__587,ac_volts__757,ambient_temp__1333,ambient_temp__412,ambient_temp__589,ambient_temp__759,biased_mod2_leakage_na__1343,biased_mod2_mvshunt__1342,biased_mod2_voltage__1341,biased_mod3_leakage_na__1346,biased_mod3_mvshunt__1345,biased_mod3_voltage__1344,biased_mod4_leakage_na__1349,biased_mod4_mvshunt__1348,biased_mod4_voltage__1347,biased_mod5_leakage_na__1352,biased_mod5_mvshunt__1351,biased_mod5_voltage__1350,biased_mod6_mvshunt__1354,biased_mod6_voltage__1353,control_module_temp__1329,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__409,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__408,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__406,dc_power__583,dc_power__751,gh_irradiance__1328,inverter_temp_2__770,inverter_temp__416,inverter_temp__593,inveter_temp__763,mod1_coulombs__1356,mod2_coulombs__1357,mod3_coulombs__1358,mod4_coulombs__1359,mod5_coulombs__1360,module_temp_1__413,module_temp_1__590,module_temp_1__760,module_temp_2__414,module_temp_2__591,module_temp_2__761,module_temp_3__415,module_temp_3__592,module_temp_3__762,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__582,poa_irradiance__750,power_factor__596,precipitation__4818,relative_humidity__1334,unbiased_leakage_na__1340,unbiased_mppt_current__1336,unbiased_mppt_power__1337,unbiased_mppt_voltage__1335,unbiased_mvshunt__1339,unbiased_temp__1338,wetness_kohms__1330,wind_direction__1332,wind_speed__1331,system_id
2012-03-03 00:10:00,,,0.0,0.5655999999999999,-0.5202999999999999,,,0.0453,,,0.0,,,,-2.9671,,,,,,,,,,,,,,,,,14.218,,9.7602,0.017,0.07523,,,0.0,,,0.0,0.0,0.00127891,,,0.00127891,,0.0,,,-99999.0,,,,,,,,9.6213,,,9.7718,,,-6.0998,,,,,,,-2.0695,,,,,,,,,,,,,50
2012-03-03 00:11:00,,,0.0,0.543,-0.6108,,,-0.0677999999999999,,,0.0,,,,-2.8996,,,,,,,,,,,,,,,,,14.217,,9.7558,0.017,0.0451379999999999,,,0.0,,,-0.0085,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6503,,,9.7736,,,-5.9262,,,,,,,-2.1032,,,,,,,,,,,,,50
2012-03-03 00:12:00,,,0.0,0.7013,0.0225999999999999,,,0.7238999999999999,,,0.0,,,,-2.5308,,,,,,,,,,,,,,,,,14.217,,9.7548,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6458,,,9.7278,,,-5.5203,,,,,,,-1.7162,,,,,,,,,,,,,50
2012-03-03 00:13:00,,,0.0,0.5429,-0.1809999999999999,,,0.3619999999999999,,,0.0,,,,-2.3856,,,,,,,,,,,,,,,,,14.218,,9.7548,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6287,,,9.7292,,,-5.3836,,,,,,,-1.3797,,,,,,,,,,,,,50
2012-03-03 00:14:00,,,0.0,0.5429,-0.4976999999999999,,,0.0453,,,0.0,,,,-2.4296,,,,,,,,,,,,,,,,,14.218,,9.7468,0.017,0.0451379999999999,,,0.0,,,-0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6184,,,9.7341,,,-5.4361,,,,,,,-1.3124,,,,,,,,,,,,,50
2012-03-03 00:15:00,,,0.0,0.6786999999999999,0.0453,,,0.7238999999999999,,,0.0,,,,-2.383,,,,,,,,,,,,,,,,,14.218,,9.744,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6386,,,9.752,,,-5.5258,,,,,,,-1.4133,,,,,,,,,,,,,50
2012-03-03 00:16:00,,,0.0,0.6108,-0.3846,,,0.2262,,,0.0,,,,-2.3901,,,,,,,,,,,,,,,,,14.218,,9.7377,0.017,0.0451379999999999,,,0.0,,,-0.0064,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6345,,,9.752,,,-5.486,,,,,,,-1.5984,,,,,,,,,,,,,50
2012-03-03 00:17:00,,,0.0,0.7239999999999999,0.0451999999999999,,,0.7691999999999999,,,0.0,,,,-2.4912,,,,,,,,,,,,,,,,,14.218,,9.7333,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6198,,,9.7419,,,-5.4771,,,,,,,-1.5479,,,,,,,,,,,,,50
2012-03-03 00:18:00,,,0.0,0.7238999999999999,-0.0225999999999999,,,0.7013,,,0.0,,,,-2.4803,,,,,,,,,,,,,,,,,14.218,,9.7297,0.017,0.0451379999999999,,,0.0,,,-0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6227,,,9.7433,,,-5.5501,,,,,,,-1.447,,,,,,,,,,,,,50
2012-03-03 00:19:00,,,0.0,0.6786999999999999,-0.0679,,,0.6108,,,0.0,,,,-2.504,,,,,,,,,,,,,,,,,14.218,,9.7225,0.0171,0.0451379999999999,,,0.0,,,0.0,0.0,0.0007718598,,,0.0007718598,,0.0,,,-99999.0,,,,,,,,9.641800000000002,,,9.771,,,-5.4996,,,,,,,-1.5311,,,,,,,,,,,,,50
2012-03-03 00:20:00,,,0.0,0.7239999999999999,0.6335,,,1.3574,,,0.0,,,,-2.3401,,,,,,,,,,,,,,,,,14.218,,9.7225,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,27.879,,,,,,,,9.6647,,,9.7909,,,-5.2768,,,,,,,-1.4302,,,,,,,,,,,,,50
2012-03-03 00:21:00,,,0.0,0.7465,0.7691999999999999,,,1.5157,,,0.0,,,,-2.5063,,,,,,,,,,,,,,,,,14.218,,9.7207,0.017,0.0451379999999999,,,0.0,,,0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,22.509,,,,,,,,9.6593,,,9.787,,,-5.3371,,,,,,,-1.4133,,,,,,,,,,,,,50
2012-03-03 00:22:00,,,0.0,0.7238999999999999,0.6561,,,1.38,,,0.0,,,,-2.5782,,,,,,,,,,,,,,,,,14.219,,9.7116,0.017,0.0451379999999999,,,0.0,,,0.0064,0.0,0.000767346,,,0.000767346,,0.0,,,24.306,,,,,,,,9.6374,,,9.7637,,,-5.3638,,,,,,,-1.4638,,,,,,,,,,,,,50
2012-03-03 00:23:00,,,0.0,0.7918,0.4298,,,1.2217,,,0.0,,,,-2.5919,,,,,,,,,,,,,,,,,14.219,,9.7116,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6069,,,9.7666,,,-5.4282,,,,,,,-1.4133,,,,,,,,,,,,,50
2012-03-03 00:24:00,,,0.0,0.5655999999999999,-0.6108,,,-0.0451999999999999,,,0.0,,,,-2.6272,,,,,,,,,,,,,,,,,14.218,,9.7116,0.017,0.0451379999999999,,,0.0,,,-0.0128,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5896,,,9.7659,,,-5.5196,,,,,,,-1.5143,,,,,,,,,,,,,50
2012-03-03 00:25:00,,,0.0,0.5655999999999999,-0.6561,,,-0.0904999999999999,,,0.0,,,,-2.7011,,,,,,,,,,,,,,,,,14.218,,9.7008,0.017,0.0451379999999999,,,0.0,,,-0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5638,,,9.7522,,,-5.5036,,,,,,,-1.6152,,,,,,,,,,,,,50
2012-03-03 00:26:00,,,0.0,0.8145,-0.1131,,,0.7013,,,0.0,,,,-2.7063,,,,,,,,,,,,,,,,,14.219,,9.7008,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5703,,,9.78,,,-5.6162,,,,,,,-1.4302,,,,,,,,,,,,,50
2012-03-03 00:27:00,,,0.0,0.6561,-0.0225999999999999,,,0.6335,,,0.0,,,,-2.7995,,,,,,,,,,,,,,,,,14.219,,9.7008,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5725,,,9.8064,,,-5.6888,,,,,,,-1.5984,,,,,,,,,,,,,50
2012-03-03 00:28:00,,,0.0,0.7691999999999999,0.6786999999999999,,,1.4479,,,0.0,,,,-2.8457,,,,,,,,,,,,,,,,,14.219,,9.7008,0.017,0.0451379999999999,,,0.0,,,0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,26.106,,,,,,,,9.5852,,,9.817,,,-5.8412,,,,,,,-1.8003,,,,,,,,,,,,,50
2012-03-03 00:29:00,,,0.0,0.6333999999999999,-0.2489,,,0.3846,,,0.0,,,,-2.9493,,,,,,,,,,,,,,,,,14.218,,9.6981,0.017,0.0451379999999999,,,0.0,,,-0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6169,,,9.8322,,,-5.905,,,,,,,-1.8003,,,,,,,,,,,,,50
2012-03-03 00:30:00,,,0.0,0.7013,0.1809999999999999,,,0.8822999999999999,,,0.0,,,,-3.0269,,,,,,,,,,,,,,,,,14.219,,9.6899,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6101,,,9.829,,,-5.873,,,,,,,-1.8172,,,,,,,,,,,,,50
2012-03-03 00:31:00,,,0.0,0.543,-0.4976999999999999,,,0.0453,,,0.0,,,,-2.9219,,,,,,,,,,,,,,,,,14.219,,9.6899,0.017,0.0451379999999999,,,0.0,,,-0.0064,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5966,,,9.8219,,,-5.7369,,,,,,,-1.5479,,,,,,,,,,,,,50
2012-03-03 00:32:00,,,0.0,0.7239999999999999,0.1131,,,0.8371,,,0.0,,,,-2.9039,,,,,,,,,,,,,,,,,14.218,,9.6899,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5981,,,9.797,,,-5.6397,,,,,,,-1.5143,,,,,,,,,,,,,50
2012-03-03 00:33:00,,,0.0,0.6786999999999999,-0.1131,,,0.5655999999999999,,,0.0,,,,-2.9272,,,,,,,,,,,,,,,,,14.219,,9.6899,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5866,,,9.7634,,,-5.6169,,,,,,,-1.3797,,,,,,,,,,,,,50
2012-03-03 00:34:00,,,0.0,0.6561,0.0453,,,0.7013,,,0.0,,,,-3.0428,,,,,,,,,,,,,,,,,14.22,,9.6899,0.017,0.060184,,,0.0,,,0.0,0.0,0.001023128,,,0.001023128,,0.0,,,-99999.0,,,,,,,,9.5845,,,9.7656,,,-5.7809,,,,,,,-1.447,,,,,,,,,,,,,50
2012-03-03 00:35:00,,,0.0,0.6561,-0.0904999999999999,,,0.5655999999999999,,,0.0,,,,-2.9688,,,,,,,,,,,,,,,,,14.219,,9.6899,0.017,0.060184,,,0.0,,,0.0,0.0,0.001023128,,,0.001023128,,0.0,,,-99999.0,,,,,,,,9.5681,,,9.7706,,,-5.8152,,,,,,,-1.6152,,,,,,,,,,,,,50
2012-03-03 00:36:00,,,0.0,0.6561,0.0904999999999999,,,0.7466,,,0.0,,,,-2.8436,,,,,,,,,,,,,,,,,14.218,,9.6899,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5609,,,9.7812,,,-5.8704,,,,,,,-1.6489,,,,,,,,,,,,,50
2012-03-03 00:37:00,,,0.0,0.6561,-0.0679,,,0.5882,,,0.0,,,,-2.8505,,,,,,,,,,,,,,,,,14.219,,9.6891,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5372,,,9.788900000000002,,,-5.9338,,,,,,,-1.6657,,,,,,,,,,,,,50
2012-03-03 00:38:00,,,0.0,0.6786999999999999,0.0904999999999999,,,0.7691999999999999,,,0.0,,,,-2.9397,,,,,,,,,,,,,,,,,14.22,,9.6863,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5244,,,9.7834,,,-5.9887,,,,,,,-1.8003,,,,,,,,,,,,,50
2012-03-03 00:39:00,,,0.0,0.6335,-0.0679,,,0.5655999999999999,,,0.0,,,,-3.02,,,,,,,,,,,,,,,,,14.219,,9.6809,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5099,,,9.7759,,,-6.1112,,,,,,,-1.8172,,,,,,,,,,,,,50
2012-03-03 00:40:00,,,0.0,0.6108,-0.1584,,,0.4525,,,0.0,,,,-2.9754,,,,,,,,,,,,,,,,,14.219,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.4958,,,9.7683,,,-6.1719,,,,,,,-1.6826,,,,,,,,,,,,,50
2012-03-03 00:41:00,,,0.0,0.7013,-0.1584,,,0.543,,,0.0,,,,-2.9743,,,,,,,,,,,,,,,,,14.221,,9.6791,0.0171,0.0451379999999999,,,0.0,,,0.0,0.0,0.0007718598,,,0.0007718598,,0.0,,,-99999.0,,,,,,,,9.5087,,,9.7883,,,-6.2065,,,,,,,-1.6489,,,,,,,,,,,,,50
2012-03-03 00:42:00,,,0.0,0.543,-0.6108,,,-0.0679,,,0.0,,,,-3.0469,,,,,,,,,,,,,,,,,14.22,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5166,,,9.8154,,,-6.3063,,,,,,,-1.6152,,,,,,,,,,,,,50
2012-03-03 00:43:00,0.1652551999999999,,0.0,0.6786999999999999,0.1809999999999999,8.076864,,0.8597,245.1905,,0.0,,2.408638,,-3.026,,,,,,,,,,,,,,,,,14.219,,9.6791,0.0172999999999999,0.0451379999999999,-0.0046575039999999,,0.0,-0.9598364,,0.0020999999999999,0.0,0.0007808873999999,0.0044325509999999,,0.0007808873999999,,0.0,-0.541583,,-99999.0,,,,,,-0.46811,,9.4923,-0.6807134,,9.8119,-0.1914477,,-6.263,-0.6257694999999999,0.1520481999999999,-0.5094817,2.385896,-3.995883,,-1.7667,,,,,,,,,,,,,50
2012-03-03 00:44:00,,,0.0,0.7239999999999999,0.0904999999999999,,,0.8144,,,0.0,,,,-2.9678,,,,,,,,,,,,,,,,,14.22,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0064,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5002,,,9.7841,,,-6.1437,,,,,,,-1.6826,,,,,,,,,,,,,50
2012-03-03 00:45:00,,,0.0,0.6108,0.0225999999999999,,,0.6335,,,0.0,,,,-2.8929,,,,,,,,,,,,,,,,,14.219,,9.6791,0.0171,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.0007718598,,,0.0007718598,,0.0,,,-99999.0,,,,,,,,9.5122,,,9.769,,,-6.0789,,,,,,,-1.4806,,,,,,,,,,,,,50
2012-03-03 00:46:00,,,0.0,0.6561,-0.0679,,,0.5882,,,0.0,,,,-2.815,,,,,,,,,,,,,,,,,14.22,,9.6809,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5269,,,9.7716,,,-5.8928,,,,,,,-1.4975,,,,,,,,,,,,,50
2012-03-03 00:47:00,,,0.0,0.6561,0.1356999999999999,,,0.7918,,,0.0,,,,-2.6316,,,,,,,,,,,,,,,,,14.22,,9.6819,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5292,,,9.7632,,,-5.672,,,,,,,-1.2451,,,,,,,,,,,,,50
2012-03-03 00:48:00,,,0.0,0.6786999999999999,-0.1131,,,0.5655999999999999,,,0.0,,,,-2.7348,,,,,,,,,,,,,,,,,14.22,,9.6809,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5076,,,9.7502,,,-5.7243,,,,,,,-1.1946,,,,,,,,,,,,,50
2012-03-03 00:49:00,,,0.0,0.7013,0.1584,,,0.8597,,,0.0,,,,-2.7952,,,,,,,,,,,,,,,,,14.22,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.4731,,,9.7362,,,-5.7064,,,,,,,-1.2114,,,,,,,,,,,,,50
2012-03-03 00:50:00,,,0.0,0.7013,0.0904999999999999,,,0.7918,,,0.0,,,,-2.9038,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.4717,,,9.7455,,,-5.7526,,,,,,,-1.2787,,,,,,,,,,,,,50
2012-03-03 00:51:00,,,0.0,0.6335,-0.0904999999999999,,,0.543,,,0.0,,,,-2.8668,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.4809,,,9.7455,,,-5.8242,,,,,,,-1.4302,,,,,,,,,,,,,50
2012-03-03 00:52:00,,,0.0,0.6561,-0.0679,,,0.5882,,,0.0,,,,-2.6803,,,,,,,,,,,,,,,,,14.22,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5259,,,9.7391,,,-5.7811,,,,,,,-1.5648,,,,,,,,,,,,,50
2012-03-03 00:53:00,,,0.0,0.6786999999999999,-0.4299,,,0.2489,,,0.0,,,,-2.4957,,,,,,,,,,,,,,,,,14.221,,9.6791,0.0171,0.0451379999999999,,,0.0,,,0.0,0.0,0.0007718598,,,0.0007718598,,0.0,,,-99999.0,,,,,,,,9.5637,,,9.7291,,,-5.7723,,,,,,,-1.6152,,,,,,,,,,,,,50
2012-03-03 00:54:00,,,0.0,0.7013,0.0679,,,0.7691999999999999,,,0.0,,,,-2.8244,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.5957,,,9.7341,,,-5.9295,,,,,,,-1.7162,,,,,,,,,,,,,50
2012-03-03 00:55:00,,,0.0,0.7013,-0.2036,,,0.4976999999999999,,,0.0,,,,-2.8906,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6514,,,9.7476,,,-5.9815,,,,,,,-1.9181,,,,,,,,,,,,,50
2012-03-03 00:56:00,,,0.0,0.6108,-0.4751,,,0.1356999999999999,,,0.0,,,,-2.7752,,,,,,,,,,,,,,,,,14.22,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.692100000000002,,,9.7527,,,-6.034,,,,,,,-1.8172,,,,,,,,,,,,,50
2012-03-03 00:57:00,,,0.0,0.7691999999999999,-0.1584,,,0.6108,,,0.0,,,,-2.9076,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,0.0,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.682,,,9.7748,,,-6.0442,,,,,,,-1.8508,,,,,,,,,,,,,50
2012-03-03 00:58:00,,,0.0,0.5882,-0.5655999999999999,,,0.0225999999999999,,,0.0,,,,-3.0296,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0043,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.662,,,9.7876,,,-6.0989,,,,,,,-1.8845,,,,,,,,,,,,,50
2012-03-03 00:59:00,,,0.0,0.7239999999999999,0.1584,,,0.8822999999999999,,,0.0,,,,-3.0611,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.0451379999999999,,,0.0,,,-0.0020999999999999,0.0,0.000767346,,,0.000767346,,0.0,,,-99999.0,,,,,,,,9.6664,,,9.7932,,,-6.2187,,,,,,,-2.0191,,,,,,,,,,,,,50
2012-03-03 01:00:00,,,0.0,0.7239999999999999,0.0,,,0.7239999999999999,,,0.0,,,,-2.9536,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.060184,,,0.0,,,0.0,0.0,0.001023128,,,0.001023128,,0.0,,,-99999.0,,,,,,,,9.7062,,,9.7777,,,-6.2583,,,,,,,-2.1705,,,,,,,,,,,,,50
2012-03-03 01:01:00,,,0.0,0.6561,0.1809999999999999,,,0.8371,,,0.0,,,,-2.9456,,,,,,,,,,,,,,,,,14.221,,9.6791,0.017,0.07523,,,0.0,,,0.0043,0.0,0.00127891,,,0.00127891,,0.0,,,-99999.0,,,,,,,,9.7405,,,9.7683,,,-6.2731,,,,,,,-2.1032,,,,,,,,,,,,,50
