measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2012-11-19 00:00:00,,0.0,0.4516,-0.0676999999999999,,0.3837999999999999,,0.0,,7.7565,13.975,,17.722,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.72,17.399,4.3784,,,,,,,,,-1.948,,50
2012-11-19 00:01:00,,0.0,0.4516,-0.2934999999999999,,0.1580999999999999,,0.0,,7.7826,13.972,,17.719,,0.0094999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.615,17.367,4.4084,,,,,,,,,-1.8976,,50
2012-11-19 00:02:00,,0.0,0.4516,-0.2258,,0.2258,,0.0,,7.7078,13.975,,17.71,,0.0089999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.469,17.265,4.3613,,,,,,,,,-1.9312,,50
2012-11-19 00:03:00,,0.0,0.4742,-0.1580999999999999,,0.3160999999999999,,0.0,,7.6378,13.975,,17.71,,0.0095999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.439,17.227,4.3283,,,,,,,,,-2.0152,,50
2012-11-19 00:04:00,,0.0,0.4063999999999999,-0.2484,,0.158,,0.0,,7.588599999999999,13.975,,17.705,,0.0091999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.501,17.244,4.3264,,,,,,,,,-2.0152,,50
2012-11-19 00:05:00,,0.0,0.3613,-0.3613,,0.0,,0.0,,7.5285,13.975,,17.699,,0.0094999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.574,17.258,4.3033,,,,,,,,,-2.0152,,50
2012-11-19 00:06:00,,0.0,0.4289999999999999,-0.1355,,0.2934999999999999,,0.0,,7.505499999999999,13.975,,17.699,,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.622,17.269,4.2778,,,,,,,,,-2.0319,,50
2012-11-19 00:07:00,,0.0,0.4966999999999999,-0.1355,,0.3613,,0.0,,7.426199999999999,13.976,,17.697,,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.637,17.283,4.2385,,,,,,,,,-2.0152,,50
2012-11-19 00:08:00,,0.0,0.4742,-0.0903,,0.3839,,0.0,,7.350399999999999,13.975,,17.689,,0.0092999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.642,17.277,4.1331,,,,,,,,,-2.0656,,50
2012-11-19 00:09:00,,0.0,0.5192999999999999,-0.2258,,0.2934999999999999,,0.0,,7.251,13.976,,17.687,,0.0092999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.669,17.256,4.0059,,,,,,,,,-2.1495,,50
