measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-07-20 00:00:00,-0.066,0.378,0.0,24.137,0.001,0.316,0.0,0.007,0.0,0.00032,0.0,25.516,25.655,27.582,0.0,0.0,12751.05,50
2008-07-20 00:15:00,-0.063,0.381,0.0,23.11,0.001,0.3469999999999999,0.0,0.007,0.0,0.00035,0.0,25.072,25.27,27.307,0.0,0.0,12751.05,50
2008-07-20 00:30:00,-0.063,0.381,0.0,22.101,0.001,0.3629999999999999,0.0,0.008,0.0,0.00036,0.0,24.646,24.88,26.993,0.0,0.0,12751.05,50
2008-07-20 00:45:00,-0.066,0.379,0.0,21.611,0.001,0.381,0.0,0.008,0.0,0.00038,0.0,24.721,24.817,26.836,0.0,0.0,12751.05,50
2008-07-20 01:00:00,-0.066,0.379,0.0,21.573,0.001,0.393,0.0,0.006,0.0,0.0003899999999999,0.0,24.842,24.894,26.747,0.0,0.0,12751.05,50
2008-07-20 01:15:00,-0.063,0.381,0.0,20.896,0.001,0.398,0.0,0.007,0.0,0.0004,0.0,24.795,24.853,26.596,0.0,0.0,12751.05,50
2008-07-20 01:30:00,-0.0519999999999999,0.392,0.0,20.929,0.0,0.38,0.0,0.006,0.0,0.0,0.0,24.706,24.78,26.431,0.0,0.0,12751.05,50
2008-07-20 01:45:00,-0.063,0.381,0.0,21.268,0.001,0.3639999999999999,0.0,0.008,0.0,0.00036,0.0,24.613,24.667,26.303,0.0,0.0,12751.05,50
2008-07-20 02:00:00,-0.064,0.38,0.0,20.958,0.001,0.3469999999999999,0.0,0.007,0.0,0.00035,0.0,24.524,24.584,26.161,0.0,0.0,12751.05,50
2008-07-20 02:15:00,-0.064,0.38,0.0,20.967,0.0,0.337,0.0,0.007,0.0,0.0,0.0,24.429,24.479,26.024,0.0,0.0,12751.05,50
2008-07-20 02:30:00,-0.066,0.378,0.0,20.84,0.001,0.322,0.0,0.007,0.0,0.00032,0.0,24.324,24.377,25.909,0.0,0.0,12751.05,50
2008-07-20 02:45:00,-0.0709999999999999,0.374,0.0,21.505,0.0,0.3059999999999999,0.0,0.007,0.0,0.0,0.0,24.296,24.334,25.818,0.0,0.0,12751.05,50
2008-07-20 03:00:00,-0.0709999999999999,0.374,0.0,21.349,0.001,0.2819999999999999,0.0,0.007,0.0,0.0002799999999999,0.0,24.198,24.269,25.792,0.0,0.0,12751.05,50
2008-07-20 03:15:00,-0.0729999999999999,0.372,0.0,21.27,0.0,0.27,0.0,0.007,0.0,0.0,0.0,24.134,24.186,25.745,0.0,0.0,12751.05,50
2008-07-20 03:30:00,-0.08,0.3649999999999999,0.0,21.025,0.0,0.253,0.0,0.007,0.0,0.0,0.0,24.076,24.133,25.659,0.0,0.0,12751.05,50
2008-07-20 03:45:00,-0.065,0.379,0.0,20.443,0.0,0.249,0.0,0.007,0.0,0.0,0.0,24.034,24.098,25.584,0.0,0.0,12751.05,50
2008-07-20 04:00:00,-0.0709999999999999,0.374,0.0,21.123,0.0,0.389,0.0,0.007,0.0,0.0,0.0,23.934,23.971,25.482,0.0,0.0,12751.05,50
2008-07-20 04:15:00,-0.063,0.381,0.0,22.352,0.0,2.392,0.0,1.516,0.0,0.0,0.002,23.845,23.823,25.559,0.0,0.0,12751.05,50
2008-07-20 04:30:00,-0.064,0.38,0.0,22.357,0.001,32.4,0.0,31.573,0.0,0.0323999999999999,0.0769999999999999,23.757,23.741,25.613,0.0,0.0,12751.05,50
2008-07-20 04:45:00,-0.7169999999999999,-0.8559999999999999,0.0,21.794,0.0179999999999999,121.566,0.004,122.398,0.48959,2.18819,2.68,23.719,23.69,25.663,0.0,0.0,12751.05,50
2008-07-20 05:00:00,-1.547,-2.43,0.0,21.651,0.0529999999999999,190.687,0.029,190.75,5.53175,10.10641,15.332,23.763,23.739,25.691,0.0,0.0,12751.05,50
2008-07-20 05:15:00,19.572,18.63,0.0,22.114,0.0459999999999999,235.559,0.193,196.465,37.91775,10.83571,45.338,23.962,23.958,25.71,0.0,0.0,12751.05,50
2008-07-20 05:30:00,70.121,69.2,0.0,22.704,0.0439999999999999,251.268,0.509,185.102,94.21692,11.05579,105.597,24.172,24.251,25.659,0.0,0.0,12751.05,50
2008-07-20 05:45:00,123.732,122.858,0.0,23.206,0.0429999999999999,258.598,0.749,202.414,151.60809,11.11971,163.064,24.419,24.652,25.709,0.0,0.0,12751.05,50
2008-07-20 06:00:00,227.785,226.937,0.0,23.795,0.0429999999999999,266.106,1.222,215.14,262.90108,11.44256,274.601,24.681,25.143,25.801,0.0,0.0,12751.05,50
2008-07-20 06:15:00,361.938,361.111,0.0,24.611,0.0429999999999999,270.684,1.85,220.025,407.04625,11.63941,418.613,25.055,26.698,25.956,0.0,0.0,12751.05,50
2008-07-20 06:30:00,463.456,462.631,0.0,24.285,0.042,272.184,2.348,219.555,515.51514,11.43173,526.277,25.628,28.683,26.143,0.0,0.0,12751.05,50
2008-07-20 06:45:00,652.051,651.226,0.0,24.382,0.042,274.57,3.235,221.216,715.63376,11.53194,728.063,26.126,31.357,26.407,0.0,0.0,12751.05,50
2008-07-20 07:00:00,872.4009999999998,871.573,0.0,24.442,0.042,275.479,4.269,223.16,952.67004,11.57012,964.096,26.553,33.702,26.722,0.0,0.0,12751.05,50
2008-07-20 07:15:00,1059.147,1058.31,0.0,25.487,0.042,274.403,5.223,220.817,1153.32719,11.52493,1164.318,26.999,35.484,27.034,0.0,0.0,12751.05,50
2008-07-20 07:30:00,1065.053,1064.166,0.0,26.124,0.042,272.629,5.225,222.0,1159.95,11.45042,1170.693,27.349,36.377,27.324,0.0,0.0,12751.05,50
2008-07-20 07:45:00,1337.265,1336.316,0.0,26.879,0.041,271.808,6.708,216.81,1454.36148,11.14413,1464.718,27.641,38.058,27.603,0.0,0.0,12751.05,50
2008-07-20 08:00:00,1498.041,1497.109,0.0,27.692,0.041,269.403,7.658,212.809,1629.69132,11.04552,1640.525,27.978,39.397,27.925,0.0,0.0,12751.05,50
2008-07-20 08:15:00,1618.488,1617.536,0.0,28.98,0.041,266.642,8.451,208.481,1761.87293,10.93232,1772.553,28.467,40.573,28.282,0.0,0.0,12751.05,50
2008-07-20 08:30:00,1707.601,1706.664,0.0,29.819,0.041,266.111,8.976,207.875,1865.886,10.91055,1876.358,29.021,41.722,28.679,0.0,0.0,12751.05,50
2008-07-20 08:45:00,1864.266,1863.385,0.0,30.337,0.041,266.015,9.89,205.874,2036.09386,10.90662,2044.92,29.493,42.997,29.092,0.0,0.0,12751.05,50
2008-07-20 09:00:00,1966.535,1965.582,0.0,30.859,0.04,264.664,10.493,205.216,2153.33149,10.58656,2163.333,29.901,43.372,29.509,0.0,0.0,12751.05,50
2008-07-20 09:15:00,2058.987,2058.058,0.0,31.421,0.04,264.508,10.912,206.878,2257.45274,10.58032,2266.764,30.315,42.359,29.925,0.0,0.0,12751.05,50
2008-07-20 09:30:00,2016.91,2015.972,0.0,31.745,0.039,263.313,10.598,207.209,2196.00098,10.26921,2203.602,30.645,43.019,30.324,0.0,0.0,12751.05,50
2008-07-20 09:45:00,2065.66,2064.708,0.0,32.711,0.039,260.473,10.97,204.888,2247.62136,10.15845,2252.883,31.014,43.44,30.686,0.0,0.0,12751.05,50
2008-07-20 10:00:00,2172.628,2171.676,0.0,33.149,0.039,259.06,12.77,188.383,2405.65091,10.10334,2414.842,31.422,44.78,31.01,0.0,0.0,12751.05,50
2008-07-20 10:15:00,2249.984,2249.026,0.0,33.799,0.0379999999999999,258.062,13.192,188.907,2492.06114,9.80636,2501.84,31.779,45.967,31.337,0.0,0.0,12751.05,50
2008-07-20 10:30:00,2286.714,2285.753,0.0,34.611,0.0379999999999999,257.328,13.48,187.992,2534.13216,9.77846,2543.815,32.157,46.784,31.68,0.0,0.0,12751.05,50
2008-07-20 10:45:00,2354.918,2353.965,0.0,34.761,0.0369999999999999,261.262,13.439,194.643,2615.80728,9.66669,2624.898,32.622,47.54,32.041,0.0,0.0,12751.05,50
2008-07-20 11:00:00,2360.634,2359.682,0.0,35.685,0.0369999999999999,259.421,13.758,190.478,2620.59632,9.59858,2629.161,33.072,48.143,32.402,0.0,0.0,12751.05,50
2008-07-20 11:15:00,2350.413,2349.461,0.0,35.864,0.0369999999999999,262.478,13.746,189.932,2610.80527,9.71169,2618.531,33.441,48.676,32.823,0.0,0.0,12751.05,50
2008-07-20 11:30:00,2358.911,2357.959,0.0,35.891,0.0359999999999999,263.065,13.821,189.515,2619.28682,9.47034,2628.484,33.766,48.75,33.146,0.0,0.0,12751.05,50
2008-07-20 11:45:00,2407.215,2406.262,0.0,36.077,0.0359999999999999,262.671,14.068,190.115,2674.53782,9.45616,2683.414,33.842,49.317,33.441,0.0,0.0,12751.05,50
2008-07-20 12:00:00,2388.401,2387.448,0.0,36.535,0.0359999999999999,261.232,13.981,189.844,2654.20896,9.40435,2662.832,34.155,49.572,33.731,0.0,0.0,12751.05,50
2008-07-20 12:15:00,2391.462,2390.509,0.0,36.751,0.035,261.416,14.101,188.43,2657.05143,9.14956,2666.32,34.393,49.658,33.977,0.0,0.0,12751.05,50
2008-07-20 12:30:00,1455.651,1454.699,0.0,35.657,0.035,262.607,8.487,190.402,1615.94177,9.19125,1630.51,34.669,49.36,34.19,0.0,0.0,12751.05,50
2008-07-20 12:45:00,1167.122,1166.17,0.0,35.011,0.034,266.081,6.13,209.033,1281.37229,9.04675,1284.93,34.293,47.82,34.262,0.0,0.0,12751.05,50
