measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-09-24 00:00:00,0.0,0.3604999999999999,-0.2028,0.1577,0.0,22.141,,,,13.77,,24.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,22.826,22.713,19.91,-0.7875999999999999,,,,50
2012-09-24 00:01:00,0.0,0.4056,-0.0451,0.3604999999999999,0.0,22.209,,,,13.765,,24.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,22.834,22.719,19.975,-0.7540999999999999,,,,50
2012-09-24 00:02:00,0.0,0.383,-0.2253,0.1577,0.0,22.118,,,,13.772,,24.942,0.0,0.0,0.0,-0.0041999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,22.821,22.708,19.983,-0.7708,,,,50
2012-09-24 00:03:00,0.0,0.4056,-0.1126999999999999,0.2928999999999999,0.0,22.07,,,,13.772,,24.933,0.0,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,22.808,22.694,19.995,-0.8044,,,,50
2012-09-24 00:04:00,0.0,0.383,-0.2479,0.1351999999999999,0.0,22.108,,,,13.772,,24.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,22.802,22.689,20.013,-0.8212,,,,50
2012-09-24 00:05:00,0.0,0.3604999999999999,-0.1126999999999999,0.2479,0.0,22.059,,,,13.772,,24.91,0.0,0.0,0.0,0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,22.796,22.68,20.028,-0.8212,,,,50
2012-09-24 00:06:00,0.0,0.4056,-0.2253,0.1802999999999999,0.0,22.038,,,,13.773,,24.902,0.0,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,22.794,22.677,20.032,-0.8881999999999999,,,,50
2012-09-24 00:07:00,0.0,0.4056,-0.1577,0.2479,0.0,22.014,,,,13.773,,24.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,22.805,22.676,20.008,-0.9552,,,,50
2012-09-24 00:08:00,0.0,0.4056,-0.338,0.0675999999999999,0.0,22.027,,,,13.774,,24.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,22.787,22.678,20.01,-1.1228,,,,50
2012-09-24 00:09:00,0.0,0.3604999999999999,-0.0451,0.3155,0.0,22.03,,,,13.773,,24.871,0.0,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,22.779,22.667,20.016,-1.1563,,,,50
