measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-11 00:00:00,5.184,0.0,0.0,-14.414,114.721,8.281,0.006,159.585,0.0,159.359,0.0,0.95751,1.039,17.324,17.876,17.561,0.0,0.0,-5.751,50
2004-10-11 00:15:00,5.525,0.0,0.0,-15.371,122.225,8.385,0.006,170.032,0.0,169.789,0.0,1.02019,1.124,18.35,18.877,18.603,0.0,0.0,-6.519,50
2004-10-11 00:30:00,5.13,0.0,0.0,-14.406,113.502,8.319,0.006,157.87,0.0,157.627,0.0,0.94722,1.091,17.015,17.48,17.343,0.0,0.0,-5.948,50
2004-10-11 00:45:00,4.797,0.0,0.0,-13.43,106.097,6.85,0.006,147.562,0.0,147.337,0.0,0.8853699999999999,1.039,15.636,16.033,16.065,0.0,0.0,-5.475,50
2004-10-11 01:00:00,5.144,0.0,0.0,-14.402,113.743,7.558,0.006,158.184,0.0,157.954,0.0,0.9491,1.133,16.431,16.879,17.008,0.0,0.0,-6.099,50
2004-10-11 01:15:00,5.144,0.0,0.0,-14.431,113.669,7.747,0.006,158.089,0.0,157.851,0.0,0.94853,1.138,16.328,16.782,16.877,0.0,0.0,-6.312,50
2004-10-11 01:30:00,5.139,0.0,0.0,-14.385,113.568,7.341,0.006,157.946,0.0,157.702,0.0,0.94768,1.162,16.218,16.667,16.814,0.0,0.0,-6.127,50
2004-10-11 01:45:00,5.145,0.0,0.0,-14.372,113.66,7.224999999999999,0.007,158.108,0.0,157.864,0.0,1.10676,1.185,16.178,16.524,16.715,0.0,0.0,-5.751,50
2004-10-11 02:00:00,5.147,0.0,0.0,-14.382,113.681,7.314,0.007,158.114,0.0,157.865,0.0,1.1068,1.179,16.054,16.41,16.637,0.0,0.0,-6.076,50
2004-10-11 02:15:00,5.486,0.0,0.0,-15.305,121.205,7.675,0.007,168.556,0.0,168.286,0.0,1.17989,1.281,17.014,17.41,17.631,0.0,0.0,-6.967,50
