measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2011-12-01 00:00:00,,0.0,0.5192999999999999,0.1129,,0.6321999999999999,,0.0,,2.9056,13.978,,17.761,,0.0106999999999999,0.511564,0.0,-0.0020999999999999,0.0,0.0054737348,,0.0054737348,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.648,16.645,2.3003,,,,,,,,,-0.2519,,50
2011-12-01 00:01:00,,0.0,0.5001999999999999,0.2084,,0.7086,,0.0,,2.8666,13.976,,17.743,,0.0111,0.511564,0.0,0.002,0.0,0.0056783603999999,,0.0056783603999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.655,16.658,2.2507,,,,,,,,,-0.279,,50
2011-12-01 00:02:00,,0.0,0.5644,0.0451999999999999,,0.6096,,0.0,,2.7759,13.98,,17.722,,0.0112999999999999,0.496518,0.0,0.0020999999999999,0.0,0.0056106534,,0.0056106534,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.666,16.647,2.1909,,,,,,,,,-0.2351,,50
2011-12-01 00:03:00,,0.0,0.5419,-0.1806,,0.3612,,0.0,,2.7321,13.98,,17.705,,0.0106999999999999,0.481472,0.0,0.0,0.0,0.0051517504,,0.0051517504,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.673,16.649,2.1372,,,,,,,,,-0.2854999999999999,,50
2011-12-01 00:04:00,,0.0,0.5419,0.0225999999999999,,0.5644,,0.0,,2.7548,13.98,,17.687,,0.0104,0.45138,0.0,0.0020999999999999,0.0,0.0046943519999999,,0.0046943519999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.661,16.646,2.0997,,,,,,,,,-0.2854999999999999,,50
2011-12-01 00:05:00,,0.0,0.5192999999999999,-0.1129,,0.4063999999999999,,0.0,,2.722,13.979,,17.67,,0.0104,0.436334,0.0,0.0,0.0,0.0045378735999999,,0.0045378735999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.604,16.628,2.0722,,,,,,,,,-0.3357999999999999,,50
2011-12-01 00:06:00,,0.0,0.4063999999999999,-0.2934999999999999,,0.1129,,0.0,,2.6981,13.981,,17.654,,0.0106,0.436334,0.0,0.0,0.0,0.0046251403999999,,0.0046251403999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.55,16.618,2.0602,,,,,,,,,-0.3190999999999999,,50
2011-12-01 00:07:00,,0.0,0.4063999999999999,-0.8127999999999999,,-0.4063999999999999,,0.0,,2.7481,13.982,,17.636,,0.0104,0.436334,0.0,-0.0020999999999999,0.0,0.0045378735999999,,0.0045378735999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.516,16.592,2.0663,,,,,,,,,-0.403,,50
2011-12-01 00:08:00,,0.0,0.5192999999999999,-0.5192999999999999,,0.0,,0.0,,2.715,13.982,,17.619,,0.0106999999999999,0.436334,0.0,-0.0020999999999999,0.0,0.0046687737999999,,0.0046687737999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.528,16.583,2.0425,,,,,,,,,-0.3526,,50
2011-12-01 00:09:00,,0.0,0.5419,0.0676999999999999,,0.6096,,0.0,,2.7186,13.982,,17.602,,0.0104,0.436334,0.0,0.0020999999999999,0.0,0.0045378735999999,,0.0045378735999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.533,16.548,2.0274,,,,,,,,,-0.2686999999999999,,50
2011-12-01 00:10:00,,0.0,0.5419,0.2708999999999999,,0.8127999999999999,,0.0,,2.708,13.983,,17.586,,0.0103,0.436334,0.0,0.0,0.0,0.0044942402,,0.0044942402,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.531,16.528,2.0208,,,,,,,,,-0.3190999999999999,,50
2011-12-01 00:11:00,,0.0,0.5192999999999999,-0.2708999999999999,,0.2484,,0.0,,2.7013,13.985,,17.567,,0.0114,0.436334,0.0,0.0,0.0,0.0049742075999999,,0.0049742075999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.532,16.52,2.0162,,,,,,,,,-0.3190999999999999,,50
2011-12-01 00:12:00,,0.0,0.5192999999999999,-0.2258,,0.2934999999999999,,0.0,,2.7386,13.985,,17.551,,0.0112,0.436334,0.0,-0.0020999999999999,0.0,0.0048869407999999,,0.0048869407999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.547,16.535,2.0093,,,,,,,,,-0.3023,,50
2011-12-01 00:13:00,,0.0,0.5192999999999999,-0.0451999999999999,,0.4741,,0.0,,2.6821,13.985,,17.533,,0.0112,0.436334,0.0,0.0020999999999999,0.0,0.0048869407999999,,0.0048869407999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.56,16.55,2.0045,,,,,,,,,-0.3526,,50
2011-12-01 00:14:00,,0.0,0.5419,-0.0451999999999999,,0.4966999999999999,,0.0,,2.7408,13.985,,17.518,,0.0106999999999999,0.436334,0.0,0.0,0.0,0.0046687737999999,,0.0046687737999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.551,16.562,1.9956,,,,,,,,,-0.3694,,50
2011-12-01 00:15:00,,0.0,0.4966999999999999,-0.0903,,0.4063999999999999,,0.0,,2.7385,13.986,,17.503,,0.0106,0.436334,0.0,-0.0020999999999999,0.0,0.0046251403999999,,0.0046251403999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.553,16.573,1.9983,,,,,,,,,-0.3358999999999999,,50
2011-12-01 00:16:00,,0.0,0.5644,0.158,,0.7225,,0.0,,2.6646,13.985,,17.483,,0.0109999999999999,0.45138,0.0,0.0020999999999999,0.0,0.0049651799999999,,0.0049651799999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.541,16.548,1.9832,,,,,,,,,-0.3190999999999999,,50
2011-12-01 00:17:00,,0.0,0.4966999999999999,-0.2258,,0.2708999999999999,,0.0,,2.5983,13.986,,17.47,,0.0115999999999999,0.45138,0.0,0.0041999999999999,0.0,0.005236008,,0.005236008,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.534,16.528,2.0032,,,,,,,,,-0.2686999999999999,,50
2011-12-01 00:18:00,,0.0,0.6321999999999999,0.3387,,0.9709,,0.0,,2.5829,13.986,,17.452,,0.0112,0.45138,0.0,0.0020999999999999,0.0,0.0050554559999999,,0.0050554559999999,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.522,16.501,1.9977,,,,,,,,,-0.2351,,50
2011-12-01 00:19:00,,0.0,0.5644,-0.3387,,0.2258,,0.0,,2.5909,13.988,,17.436,,0.0114,0.45138,0.0,-0.0020999999999999,0.0,0.005145732,,0.005145732,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,16.503,16.475,1.9948,,,,,,,,,-0.2519,,50
