measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2012-11-27 00:00:00,0.0,,,0.6109,-0.1584,0.4526,,,0.0,-3.7313,14.252,8.346199999999998,0.0167999999999999,0.571748,0.0,-0.0020999999999999,0.0,0.0096053664,,0.0096053664,,,,,,,,,,,0.0,-99999.0,8.0509,7.4767,-6.9176,-1.481,50
2012-11-27 00:01:00,0.0,,,0.6562,0.3619999999999999,1.0182,,,0.0,-3.8397,14.252,8.3365,0.0167,0.586794,0.0,0.0020999999999999,0.0,0.0097994598,,0.0097994598,,,,,,,,,,,0.0,-99999.0,7.9988,7.415199999999999,-7.0112,-1.6156,50
2012-11-27 00:02:00,0.0,,,0.6562,0.0679,0.7240999999999999,,,0.0,-3.9229,14.253,8.3284,0.0164,0.571748,0.0,0.0,0.0,0.0093766671999999,,0.0093766671999999,,,,,,,,,,,0.0,-99999.0,7.994399999999999,7.4109,-7.0897,-1.6325,50
2012-11-27 00:03:00,0.0,,,0.7240999999999999,0.4978,1.2219,,,0.0,-4.0254,14.254,8.3176,0.017,0.571748,0.0,0.0064,0.0,0.0097197159999999,,0.0097197159999999,,,,,,,,,,,0.0,-99999.0,7.998,7.423,-7.227299999999999,-1.6325,50
2012-11-27 00:04:00,0.0,,,0.7467,0.3846999999999999,1.1314,,,0.0,-4.1104,14.253,8.3078,0.0164,0.571748,0.0,0.0,0.0,0.0093766671999999,,0.0093766671999999,,,,,,,,,,,0.0,34.502,7.9617,7.4139,-7.354,-1.8008,50
2012-11-27 00:05:00,0.0,,,0.6787999999999998,-0.2036999999999999,0.4752,,,0.0,-4.1293,14.253,8.2995,0.0164,0.571748,0.0,0.0,0.0,0.0093766671999999,,0.0093766671999999,,,,,,,,,,,0.0,-99999.0,7.9138,7.4062,-7.427699999999998,-1.7503,50
2012-11-27 00:06:00,0.0,,,0.5431,-0.4299,0.1131,,,0.0,-4.1119,14.253,8.2909,0.017,0.571748,0.0,-0.0064,0.0,0.0097197159999999,,0.0097197159999999,,,,,,,,,,,0.0,-99999.0,7.900299999999999,7.4254,-7.4138,-1.6661,50
2012-11-27 00:07:00,0.0,,,0.6336,-0.1584,0.4752,,,0.0,-4.0058,14.255,8.2818,0.017,0.571748,0.0,0.0,0.0,0.0097197159999999,,0.0097197159999999,,,,,,,,,,,0.0,-99999.0,7.9257,7.4466,-7.3926,-1.683,50
2012-11-27 00:08:00,0.0,,,0.7015,0.0679,0.7692999999999999,,,0.0,-4.0589,14.255,8.2729,0.0164,0.556702,0.0,0.0,0.0,0.0091299128,,0.0091299128,,,,,,,,,,,0.0,-99999.0,7.9175,7.4541,-7.403699999999999,-1.6157,50
2012-11-27 00:09:00,0.0,,,0.5431,-0.6787999999999998,-0.1358,,,0.0,-4.1835,14.255,8.264599999999998,0.017,0.556702,0.0,-0.0106,0.0,0.009463934,,0.009463934,,,,,,,,,,,0.0,-99999.0,7.9198,7.4013,-7.4329,-1.6157,50
2012-11-27 00:10:00,0.0,,,0.7240999999999999,0.5203999999999999,1.2445,,,0.0,-4.2216,14.255,8.2539,0.0166,0.556702,0.0,0.0,0.0,0.0092412532,,0.0092412532,,,,,,,,,,,0.0,-99999.0,7.913299999999999,7.3604,-7.5202,-1.6325,50
2012-11-27 00:11:00,0.0,,,0.7015,-0.3393999999999999,0.3619999999999999,,,0.0,-4.2288,14.256,8.2452,0.0166,0.571748,0.0,0.0,0.0,0.0094910168,,0.0094910168,,,,,,,,,,,0.0,-99999.0,7.8475,7.3124,-7.5046,-1.784,50
2012-11-27 00:12:00,0.0,,,0.8372,-0.1131,0.7240999999999999,,,0.0,-4.2564,14.256,8.2347,0.0161,0.556702,0.0,0.0,0.0,0.0089629021999999,,0.0089629021999999,,,,,,,,,,,0.0,-99999.0,7.793199999999999,7.2847,-7.5915,-1.7671,50
2012-11-27 00:13:00,0.0,,,0.792,-0.2489,0.5431,,,0.0,-4.2902,14.255,8.2267,0.0167,0.556702,0.0,0.0,0.0,0.0092969234,,0.0092969234,,,,,,,,,,,0.0,-99999.0,7.7638,7.2817,-7.6559,-1.8008,50
2012-11-27 00:14:00,0.0,,,0.5883,-0.5203999999999999,0.0679,,,0.0,-4.1819,14.256,8.218899999999998,0.0167,0.556702,0.0,-0.0043,0.0,0.0092969234,,0.0092969234,,,,,,,,,,,0.0,-99999.0,7.7667,7.3019,-7.6322,-1.8681,50
2012-11-27 00:15:00,0.0,,,0.5656999999999999,-0.2263,0.3393999999999999,,,0.0,-3.4408,14.256,8.2103,0.017,0.556702,0.0,0.0043,0.0,0.009463934,,0.009463934,,,,,,,,,,,0.0,-99999.0,7.689199999999999,7.2323,-7.1953,-1.8681,50
2012-11-27 00:16:00,0.0,,,0.5883,-0.2263,0.3619999999999999,,,0.0,-3.0082,14.256,8.2034,0.0162999999999999,0.556702,0.0,0.0,0.0,0.0090742426,,0.0090742426,,,,,,,,,,,0.0,-99999.0,7.6952,7.2224,-7.0715,-1.4474,50
2012-11-27 00:17:00,0.0,,,0.7467,0.3168,1.0635,,,0.0,-2.9579,14.256,8.1912,0.0164,0.556702,0.0,0.0020999999999999,0.0,0.0091299128,,0.0091299128,,,,,,,,,,,0.0,-99999.0,7.716,7.2268,-7.0383,-1.4474,50
2012-11-27 00:18:00,0.0,,,0.6109,0.2036999999999999,0.8145999999999999,,,0.0,-3.0052,14.257,8.1814,0.017,0.556702,0.0,-0.0043,0.0,0.009463934,,0.009463934,,,,,,,,,,,0.0,-99999.0,7.7678,7.304299999999999,-6.8648,-1.2959,50
2012-11-27 00:19:00,0.0,,,0.6336,-0.0225999999999999,0.6109,,,0.0,-3.0382,14.256,8.174799999999998,0.0167,0.556702,0.0,0.0,0.0,0.0092969234,,0.0092969234,,,,,,,,,,,0.0,-99999.0,7.8343,7.3973,-6.6805,-1.0266,50
2012-11-27 00:20:00,0.0,,,0.6336,-0.0225999999999999,0.6109,,,0.0,-3.0731,14.257,8.1699,0.0162999999999999,0.556702,0.0,-0.0020999999999999,0.0,0.0090742426,,0.0090742426,,,,,,,,,,,0.0,-99999.0,7.8667,7.4684,-6.5815,-1.0098,50
2012-11-27 00:21:00,0.0,,,0.5431,-0.2263,0.3168,,,0.0,-3.1079,14.258,8.161099999999998,0.017,0.556702,0.0,0.0,0.0,0.009463934,,0.009463934,,,,,,,,,,,0.0,-99999.0,7.9114,7.509,-6.6882,-1.0098,50
2012-11-27 00:22:00,0.0,,,0.6787999999999998,0.1358,0.8145999999999999,,,0.0,-3.1242,14.258,8.1529,0.0167,0.556702,0.0,0.0,0.0,0.0092969234,,0.0092969234,,,,,,,,,,,0.0,-99999.0,7.9599,7.5452,-6.7343,-1.2286,50
2012-11-27 00:23:00,0.0,,,0.6336,-0.1131,0.5203999999999999,,,0.0,-3.1435,14.258,8.1471,0.0167999999999999,0.52661,0.0,0.0,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,8.0097,7.5959,-6.888,-1.3632,50
2012-11-27 00:24:00,0.0,,,0.6109,-0.1131,0.4978,,,0.0,-3.2197,14.258,8.140499999999998,0.0167999999999999,0.52661,0.0,-0.0020999999999999,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,8.0289,7.601499999999999,-7.0041,-1.5484,50
2012-11-27 00:25:00,0.0,,,0.6336,-0.0904999999999999,0.5431,,,0.0,-3.3024,14.259,8.1303,0.0167999999999999,0.541656,0.0,0.0043,0.0,0.0090998208,,0.0090998208,,,,,,,,,,,0.0,-99999.0,8.0195,7.568399999999999,-7.1803,-1.8513,50
2012-11-27 00:26:00,0.0,,,0.6336,0.1358,0.7692999999999999,,,0.0,-3.3495,14.259,8.125199999999998,0.0167999999999999,0.541656,0.0,-0.0020999999999999,0.0,0.0090998208,,0.0090998208,,,,,,,,,,,0.0,-99999.0,8.0016,7.5563,-7.2615,-2.0869,50
2012-11-27 00:27:00,0.0,,,0.6562,0.0225999999999999,0.6787999999999998,,,0.0,-3.3981,14.259,8.1208,0.0167,0.541656,0.0,0.0,0.0,0.0090456552,,0.0090456552,,,,,,,,,,,0.0,-99999.0,7.983399999999999,7.5439,-7.353,-2.1374,50
2012-11-27 00:28:00,0.0,,,0.6109,-0.4752,0.1358,,,0.0,-3.4543,14.26,8.1127,0.0166,0.541656,0.0,-0.0020999999999999,0.0,0.0089914895999999,,0.0089914895999999,,,,,,,,,,,0.0,-99999.0,7.9625,7.5537,-7.446799999999999,-2.0196,50
2012-11-27 00:29:00,0.0,,,0.7015,0.2036999999999999,0.9051,,,0.0,-3.5167,14.259,8.1091,0.0167999999999999,0.52661,0.0,-0.0020999999999999,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,7.9504,7.5681,-7.567199999999999,-1.9186,50
2012-11-27 00:30:00,0.0,,,0.6109,-0.0904999999999999,0.5203999999999999,,,0.0,-3.6115,14.26,8.099299999999998,0.0167999999999999,0.52661,0.0,-0.0020999999999999,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,7.9105,7.535199999999999,-7.6609,-1.9691,50
2012-11-27 00:31:00,0.0,,,0.6336,-0.0904999999999999,0.5431,,,0.0,-3.6865,14.26,8.094799999999998,0.0167999999999999,0.52661,0.0,-0.0020999999999999,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,7.8609,7.498599999999999,-7.6136,-2.0196,50
2012-11-27 00:32:00,0.0,,,0.6562,-0.1358,0.5203999999999999,,,0.0,-3.7267,14.26,8.088599999999998,0.0167,0.52661,0.0,0.0,0.0,0.008794387,,0.008794387,,,,,,,,,,,0.0,-99999.0,7.8489,7.5159,-7.6578,-2.1206,50
2012-11-27 00:33:00,0.0,,,0.6787999999999998,-0.0225999999999999,0.6562,,,0.0,-3.7831,14.26,8.0851,0.0164,0.52661,0.0,-0.0064,0.0,0.008636404,,0.008636404,,,,,,,,,,,0.0,-99999.0,7.8768,7.522999999999999,-7.7058,-2.2215,50
2012-11-27 00:34:00,0.0,,,0.6109,-0.0679,0.5431,,,0.0,-3.8304,14.26,8.0778,0.0166,0.52661,0.0,-0.0043,0.0,0.008741726,,0.008741726,,,,,,,,,,,0.0,-99999.0,7.8804,7.496699999999999,-7.7557,-2.0869,50
2012-11-27 00:35:00,0.0,,,0.6109,-0.0225999999999999,0.5883,,,0.0,-3.8725,14.261,8.0735,0.0167999999999999,0.52661,0.0,-0.0020999999999999,0.0,0.0088470479999999,,0.0088470479999999,,,,,,,,,,,0.0,-99999.0,7.8689,7.4607,-7.848099999999999,-2.0196,50
2012-11-27 00:36:00,0.0,,,0.5883,-0.1584,0.4299,,,0.0,-3.8746,14.261,8.067199999999998,0.0167,0.511564,0.0,-0.0020999999999999,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,-99999.0,7.8147,7.4057,-7.9344,-1.986,50
2012-11-27 00:37:00,0.0,,,0.6787999999999998,-0.2489,0.4299,,,0.0,-3.9206,14.261,8.0609,0.0167,0.511564,0.0,-0.0020999999999999,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,-99999.0,7.7811,7.3772,-7.9588,-1.9186,50
2012-11-27 00:38:00,0.0,,,0.8145999999999999,0.0679,0.8825,,,0.0,-3.9244,14.261,8.0565,0.0158,0.511564,0.0,0.0,0.0,0.0080827112,,0.0080827112,,,,,,,,,,,0.0,-99999.0,7.7946,7.4043,-7.9885,-1.8176,50
2012-11-27 00:39:00,0.0,,,0.7467,-0.3393999999999999,0.4073,,,0.0,-3.9562,14.262,8.051,0.0166,0.511564,0.0,0.0,0.0,0.0084919624,,0.0084919624,,,,,,,,,,,0.0,-99999.0,7.7943,7.416699999999999,-8.1272,-1.9523,50
2012-11-27 00:40:00,0.0,,,0.6109,-0.4978,0.1131,,,0.0,-4.0116,14.261,8.0457,0.0167,0.511564,0.0,-0.0043,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,-99999.0,7.8118,7.4099,-8.1684,-2.0197,50
2012-11-27 00:41:00,0.0,,,0.6562,-0.3846999999999999,0.2715,,,0.0,-4.0662,14.263,8.0404,0.0166,0.511564,0.0,0.0,0.0,0.0084919624,,0.0084919624,,,,,,,,,,,0.0,-99999.0,7.8079,7.4138,-8.2488,-2.0196,50
2012-11-27 00:42:00,0.0,,,0.6109,-0.0453,0.5656999999999999,,,0.0,-4.1276,14.263,8.035,0.017,0.511564,0.0,0.0,0.0,0.0086965879999999,,0.0086965879999999,,,,,,,,,,,0.0,-99999.0,7.791699999999999,7.3685,-8.2918,-2.0197,50
2012-11-27 00:43:00,0.0,,,0.6109,0.0904999999999999,0.7015,,,0.0,-4.0774,14.263,8.031499999999998,0.0167999999999999,0.511564,0.0,0.0020999999999999,0.0,0.0085942751999999,,0.0085942751999999,,,,,,,,,,,0.0,-99999.0,7.774499999999998,7.351899999999999,-8.2603,-2.0196,50
2012-11-27 00:44:00,0.0,,,0.6109,0.0679,0.6787999999999998,,,0.0,-3.9721,14.263,8.0242,0.017,0.511564,0.0,0.0,0.0,0.0086965879999999,,0.0086965879999999,,,,,,,,,,,0.0,-99999.0,7.7882,7.364899999999999,-8.0872,-2.2216,50
2012-11-27 00:45:00,0.0,,,0.7240999999999999,0.6336,1.3577,,,0.0,-3.7391,14.262,8.020699999999998,0.0167,0.496518,0.0,0.0043,0.0,0.0082918505999999,,0.0082918505999999,,,,,,,,,,,0.0,23.321,7.805399999999999,7.3777,-7.8779,-2.2216,50
2012-11-27 00:46:00,0.0,,,0.8372,-0.1584,0.6787999999999998,,,0.0,-3.2852,14.261,8.0136,0.0167,0.511564,0.0,0.0,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,-99999.0,7.8046,7.3526,-7.6516,-2.1039,50
2012-11-27 00:47:00,0.0,,,0.5203999999999999,-0.5431,-0.0225999999999999,,,0.0,-3.1062,14.263,8.0136,0.0166,0.511564,0.0,-0.0020999999999999,0.0,0.0084919624,,0.0084919624,,,,,,,,,,,0.0,-99999.0,7.8512,7.3671,-7.4115,-1.9018,50
2012-11-27 00:48:00,0.0,,,0.5883,0.1809999999999999,0.7692999999999999,,,0.0,-3.1332,14.263,8.0037,0.0167999999999999,0.511564,0.0,0.0020999999999999,0.0,0.0085942751999999,,0.0085942751999999,,,,,,,,,,,0.0,-99999.0,7.8579,7.3723,-7.348499999999999,-1.8514,50
2012-11-27 00:49:00,0.0,,,0.6787999999999998,0.6109,1.2898,,,0.0,-3.2323,14.263,8.0029,0.0167,0.511564,0.0,0.0064,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,23.998,7.8684,7.376299999999999,-7.3023,-1.6494,50
2012-11-27 00:50:00,0.0,,,0.6562,-0.2489,0.4073,,,0.0,-3.3132,14.263,7.9984,0.0164,0.511564,0.0,0.0,0.0,0.0083896496,,0.0083896496,,,,,,,,,,,0.0,-99999.0,7.8446,7.3913,-7.417,-1.3801,50
2012-11-27 00:51:00,0.0,,,0.4752,-0.3393999999999999,0.1358,,,0.0,-3.3841,14.263,7.9921,0.017,0.511564,0.0,-0.0020999999999999,0.0,0.0086965879999999,,0.0086965879999999,,,,,,,,,,,0.0,-99999.0,7.8555,7.4215,-7.452099999999999,-1.2455,50
2012-11-27 00:52:00,0.0,,,0.8145999999999999,0.2036999999999999,1.0182,,,0.0,-3.4557,14.264,7.9921,0.0164,0.511564,0.0,0.0,0.0,0.0083896496,,0.0083896496,,,,,,,,,,,0.0,-99999.0,7.877,7.4523,-7.4827,-1.0604,50
2012-11-27 00:53:00,0.0,,,0.5656999999999999,-0.5656999999999999,0.0,,,0.0,-3.4943,14.263,7.9903,0.0167999999999999,0.511564,0.0,-0.0043,0.0,0.0085942751999999,,0.0085942751999999,,,,,,,,,,,0.0,-99999.0,7.8723,7.4627,-7.5058,-1.0267,50
2012-11-27 00:54:00,0.0,,,0.6562,0.0453,0.7015,,,0.0,-3.5552,14.264,7.981499999999999,0.0167999999999999,0.496518,0.0,0.0,0.0,0.0083415024,,0.0083415024,,,,,,,,,,,0.0,-99999.0,7.8777,7.471599999999999,-7.5533,-1.1613,50
2012-11-27 00:55:00,0.0,,,0.6336,-0.3168,0.3168,,,0.0,-3.6088,14.263,7.981499999999999,0.0167,0.511564,0.0,-0.0043,0.0,0.0085431188,,0.0085431188,,,,,,,,,,,0.0,-99999.0,7.8807,7.4932,-7.5456,-1.2792,50
2012-11-27 00:56:00,0.0,,,0.6562,0.2715,0.9277,,,0.0,-3.6256,14.263,7.981499999999999,0.0166,0.511564,0.0,0.0,0.0,0.0084919624,,0.0084919624,,,,,,,,,,,0.0,-99999.0,7.8871,7.491799999999999,-7.5222,-1.4475,50
2012-11-27 00:57:00,0.0,,,0.6562,-0.3619999999999999,0.2942,,,0.0,-3.5838,14.264,7.9787,0.0166,0.466426,0.0,-0.0020999999999999,0.0,0.0077426715999999,,0.0077426715999999,,,,,,,,,,,0.0,-99999.0,7.9294,7.4475,-7.5431,-1.4643,50
2012-11-27 00:58:00,0.0,,,0.5656999999999999,-0.3846999999999999,0.1809999999999999,,,0.0,-3.5245,14.264,7.971599999999999,0.017,0.436334,0.0,-0.0064,0.0,0.0074176779999999,,0.0074176779999999,,,,,,,,,,,0.0,-99999.0,7.968099999999998,7.4181,-7.534099999999999,-1.4811,50
2012-11-27 00:59:00,0.0,,,0.6562,0.0225999999999999,0.6789,,,0.0,-3.3432,14.264,7.9706,0.0166,0.45138,0.0,0.0,0.0,0.007492908,,0.007492908,,,,,,,,,,,0.0,-99999.0,8.0144,7.428,-7.401799999999999,-1.5485,50
2012-11-27 01:00:00,0.0,,,0.6789,0.0,0.6789,,,0.0,-3.0586,14.263,7.968899999999999,0.0167,0.466426,0.0,-0.0020999999999999,0.0,0.0077893142,,0.0077893142,,,,,,,,,,,0.0,-99999.0,8.062799999999998,7.4828,-7.0568,-1.4475,50
2012-11-27 01:01:00,0.0,,,0.7015,0.1131,0.8145999999999999,,,0.0,-2.8414,14.265,7.9618,0.0167,0.4062419999999999,0.0,-0.0020999999999999,0.0,0.0067842414,,0.0067842414,,,,,,,,,,,0.0,-99999.0,8.1051,7.5466,-6.8405,-1.2455,50
2012-11-27 01:02:00,0.0,,,0.6336,-0.0679,0.5656999999999999,,,0.0,-2.6809,14.264,7.96,0.0167,0.3310119999999999,0.0,-0.0085,0.0,0.0055279003999999,,0.0055279003999999,,,,,,,,,,,0.0,-99999.0,8.124,7.5727,-6.7758,-1.2118,50
