measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2021-03-18 00:00:00,0.0,-2.4823,0.0,-1.0435,0.0,13.885,0.0047999999999999,0.0,0.0,0.0,0.0,0.60929,0.0,-3.0915,,21.34,21.169,-5.0035,50
2021-03-18 00:01:00,0.0,-2.708,0.0,-1.1035,-1e-05,13.885,0.0049399999999999,-0.0021199999999999,-0.00071,-0.0042399999999999,0.0,0.60928,0.0,-3.3172,,21.303,21.13,-5.0068,50
2021-03-18 00:02:00,0.0,-2.8208,0.0,-1.138,-1e-05,13.885,0.0047999999999999,-0.0021199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.65441,-1e-05,-3.4751,,21.23,21.046,-5.0849,50
2021-03-18 00:03:00,0.0,-2.6177,0.0,-1.1925,0.0,13.885,0.0047999999999999,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.58671,0.0,-3.2044,,21.128,20.943,-5.0683,50
2021-03-18 00:04:00,0.0,-2.5274,0.0,-1.2423,0.0,13.885,0.0049399999999999,0.0,0.0001399999999999,-0.0084799999999999,0.0,0.56415,0.0,-3.0916,,21.041,20.844,-5.1853,50
2021-03-18 00:05:00,0.0,-2.5274,0.0,-1.3175,-1e-05,13.885,0.0049399999999999,-0.0021199999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.51902,-1e-05,-3.0465,,21.008,20.791,-5.2723,50
2021-03-18 00:06:00,0.0,-2.5726,0.0,-1.4049,-2e-05,13.885,0.00508,-0.0042399999999999,-0.0002799999999999,0.0021199999999999,0.0,0.60929,-3e-05,-3.1819,,21.01,20.806,-5.3465,50
2021-03-18 00:07:00,0.0,-2.5274,0.0,-1.5,0.0,13.885,0.00508,0.0,0.0001399999999999,-0.00636,0.0,0.56415,0.0,-3.0916,,21.035,20.862,-5.4894,50
2021-03-18 00:08:00,0.0,-2.5048,0.0,-1.5939,1e-05,13.885,0.00508,0.0021199999999999,-0.0002799999999999,0.0,0.0,0.60928,1e-05,-3.1141,,21.089,20.938,-5.5784,50
2021-03-18 00:09:00,0.0,-2.4372,0.0,-1.6542,0.0,13.885,0.00451,0.0,0.0,-0.0084799999999999,0.0,0.7221199999999999,0.0,-3.1593,,21.144,21.01,-5.6206,50
2021-03-18 00:10:00,0.0,-2.4597,0.0,-1.7469,0.0,13.885,0.0043699999999999,0.0,0.0,-0.01272,0.0,0.58672,0.0,-3.0464,,21.191,21.072,-5.6477,50
2021-03-18 00:11:00,0.0,-2.708,0.0,-1.8127,0.0,13.885,0.0049399999999999,0.0,-0.0001399999999999,0.0021199999999999,0.0,0.67698,0.0,-3.3849,,21.19,21.054,-5.7099,50
2021-03-18 00:12:00,0.0,-2.5951,0.0,-1.9048,-1e-05,13.885,0.00508,-0.0021199999999999,0.0,0.0,0.0,0.54158,-1e-05,-3.1367,,21.153,20.989,-5.7632,50
2021-03-18 00:13:00,0.0,-2.5726,0.0,-1.9595,0.0,13.885,0.0047999999999999,0.0,-0.0001399999999999,-0.01272,0.0,0.69955,0.0,-3.2721,,21.088,20.907,-5.8463,50
2021-03-18 00:14:00,0.0,-2.5726,0.0,-2.0348,-1e-05,13.885,0.00451,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.63185,-1e-05,-3.2044,,21.036,20.831,-5.8269,50
2021-03-18 00:15:00,0.0,-2.5725,0.0,-2.0798,1e-05,13.886,0.0046499999999999,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.51902,1e-05,-3.0916,,21.016,20.8,-5.8461,50
2021-03-18 00:16:00,0.0,-2.6628,0.0,-2.1447,0.0,13.885,0.0049399999999999,0.0,0.0001399999999999,-0.0106,0.0,0.54159,0.0,-3.2044,,21.029,20.806,-5.9232,50
2021-03-18 00:17:00,0.0,-2.55,0.0,-2.1565,-1e-05,13.885,0.00508,-0.0021199999999999,-0.00042,0.0042399999999999,0.0,0.49645,-1e-05,-3.0464,,21.06,20.858,-5.8749,50
2021-03-18 00:18:00,0.0,-2.5048,0.0,-2.1083,0.0,13.885,0.00508,0.0,0.0,-0.0042399999999999,0.0,0.56415,0.0,-3.069,,21.078,20.909,-5.9063,50
2021-03-18 00:19:00,0.0,-2.55,0.0,-2.1254,0.0,13.885,0.0047999999999999,0.0,0.0,-0.0084799999999999,0.0,0.45132,0.0,-3.0013,,21.114,20.964,-6.0153,50
2021-03-18 00:20:00,0.0,-2.5274,0.0,-2.0431,-1e-05,13.885,0.0049399999999999,-0.0021199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.56415,0.0,-3.0916,,21.164,21.013,-5.9824,50
2021-03-18 00:21:00,0.0,-2.6177,0.0,-2.0381,0.0,13.884,0.00508,0.0,0.0,-0.00636,0.0,0.65442,0.0,-3.2721,,21.204,21.053,-6.0798,50
2021-03-18 00:22:00,0.0,-2.5274,0.0,-2.1072,0.0,13.886,0.00508,0.0,0.0,-0.0084799999999999,0.0,0.42875,0.0,-2.9562,,21.214,21.067,-6.0702,50
2021-03-18 00:23:00,0.0,-2.7531,0.0,-2.1511,0.0,13.885,0.00508,0.0,-0.0002799999999999,-0.0021199999999999,0.0,0.4738899999999999,0.0,-3.227,,21.164,21.009,-6.0803,50
2021-03-18 00:24:00,0.0,-2.6854,0.0,-2.1863,0.0,13.885,0.0049399999999999,0.0,0.0,0.0,0.0,0.60928,0.0,-3.2946,,21.103,20.942,-6.0779,50
2021-03-18 00:25:00,0.0,-2.5274,0.0,-2.1589,0.0,13.885,0.0047999999999999,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.51902,0.0,-3.0465,,21.054,20.889,-6.0351,50
2021-03-18 00:26:00,0.0,-2.5725,0.0,-2.1483,-1e-05,13.884,0.00508,-0.0021199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.58672,-1e-05,-3.1592,,21.02,20.846,-6.123,50
2021-03-18 00:27:00,0.0,-2.4372,0.0,-2.1676,-2e-05,13.885,0.0049399999999999,-0.0042399999999999,-0.0001399999999999,0.00636,0.0,0.51902,-2e-05,-2.9562,,21.018,20.829,-6.0762,50
2021-03-18 00:28:00,0.0,-2.7756,0.0,-2.0935,-2e-05,13.885,0.00508,-0.0042399999999999,-0.0002799999999999,0.0021199999999999,0.0,0.60929,-2e-05,-3.3849,,21.036,20.845,-5.9547,50
2021-03-18 00:29:00,0.0,-2.5048,0.0,-2.077,-1e-05,13.885,0.0047999999999999,-0.0021199999999999,0.0001399999999999,0.00636,0.0,0.51902,0.0,-3.0239,,21.08,20.889,-5.9499,50
2021-03-18 00:30:00,0.0,-2.7531,0.0,-2.0423,-1e-05,13.885,0.00508,-0.0021199999999999,0.0,0.0,0.0,0.65442,-1e-05,-3.4074,,21.14,20.982,-5.8847,50
2021-03-18 00:31:00,0.0,-2.5048,0.0,-1.9902,-3e-05,13.885,0.00508,-0.00636,0.0,-0.00636,0.0,0.51902,-3e-05,-3.0239,,21.178,21.048,-5.8026,50
2021-03-18 00:32:00,0.0,-2.7982,0.0,-1.9126,0.0,13.885,0.0049399999999999,0.0,-0.0001399999999999,-0.00636,0.0,0.67698,0.0,-3.4751,,21.185,21.071,-5.8129,50
2021-03-18 00:33:00,0.0,-2.8885,0.0,-1.8921,0.0,13.884,0.0049399999999999,0.0,-0.00042,0.0042399999999999,0.0,0.60928,0.0,-3.4977,,21.138,21.001,-5.8415,50
2021-03-18 00:34:00,0.0,-2.5725,0.0,-1.9365,0.0,13.884,0.0046499999999999,0.0,0.0,-0.0106,0.0,0.58672,0.0,-3.1592,,21.089,20.929,-5.8276,50
2021-03-18 00:35:00,0.0,-2.55,0.0,-2.0349,0.0,13.885,0.0046499999999999,0.0,0.0,-0.01907,0.0,0.54159,0.0,-3.0916,,21.048,20.875,-5.8931,50
2021-03-18 00:36:00,0.0,-2.5951,0.0,-2.1376,1e-05,13.884,0.0049399999999999,0.0021199999999999,-0.0002799999999999,-0.0021199999999999,0.0,0.49645,0.0,-3.0916,,21.025,20.84,-5.9646,50
2021-03-18 00:37:00,0.0,-2.6177,0.0,-2.1787,0.0,13.885,0.0047999999999999,0.0,-0.0001399999999999,-0.00636,0.0,0.78981,0.0,-3.4075,,21.025,20.837,-6.0307,50
2021-03-18 00:38:00,0.0,-2.7531,0.0,-2.2247,0.0,13.885,0.0043699999999999,0.0,0.0,0.0,0.0,0.7672499999999999,0.0,-3.5203,,21.054,20.894,-6.0728,50
2021-03-18 00:39:00,0.0,-2.55,0.0,-2.2768,0.0,13.885,0.0049399999999999,0.0,0.0001399999999999,-0.00636,0.0,0.63185,0.0,-3.1819,,21.11,20.989,-6.086,50
2021-03-18 00:40:00,0.0,-2.5726,0.0,-2.2871,-1e-05,13.885,0.0049399999999999,-0.0021199999999999,-0.0002799999999999,-0.00636,0.0,0.54159,-1e-05,-3.1142,,21.176,21.066,-6.0897,50
2021-03-18 00:41:00,0.0,-2.6402,0.0,-2.2768,0.0,13.885,0.0049399999999999,0.0,0.0,0.0,0.0,0.56415,0.0,-3.2044,,21.227,21.126,-6.1212,50
2021-03-18 00:42:00,0.0,-2.5951,0.0,-2.258,-2e-05,13.885,0.0049399999999999,-0.0042399999999999,-0.0001399999999999,0.0042399999999999,0.0,0.58672,-3e-05,-3.1818,,21.242,21.134,-6.0084,50
2021-03-18 00:43:00,0.0,-2.5048,0.0,-2.2342,0.0,13.885,0.0046499999999999,0.0,0.0,-0.0021199999999999,0.0,0.54158,0.0,-3.0464,,21.213,21.084,-5.9507,50
2021-03-18 00:44:00,0.0,-2.5274,0.0,-2.2231,-4e-05,13.885,0.0049399999999999,-0.0084799999999999,-0.0001399999999999,0.0,0.0,0.49645,-5e-05,-3.0239,,21.17,21.015,-5.9781,50
2021-03-18 00:45:00,0.0,-2.6628,0.0,-2.2494,0.0,13.885,0.00508,0.0,0.0002799999999999,0.0021199999999999,0.0,0.3159299999999999,0.0,-2.9788,,21.117,20.943,-6.002,50
