measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2022-07-31 00:00:00,0.0,-2.5215,0.0,24.593,0.0,13.661,0.0,-0.0021099999999999,-0.00042,-0.00634,0.0,0.5403099999999998,0.0,-3.0618,27.379,22.154,22.278,21.986,-539.54,50
2022-07-31 00:01:00,0.0,-2.5215,0.0,24.677,0.0,13.662,0.0,0.00423,0.0001399999999999,0.0,0.0,0.49528,0.0,-3.0168,27.376,22.291,22.35,22.024,-556.42,50
2022-07-31 00:02:00,0.0,-2.5665,0.0,24.8,0.0,13.662,-0.0005599999999999,-0.00634,0.0001399999999999,0.00423,0.0,0.47277,1e-05,-3.0393,27.362,22.415,22.424,22.077,-570.78,50
2022-07-31 00:03:00,0.0,-2.4989,0.0,24.895,0.0,13.663,-0.0002799999999999,-0.0021099999999999,-0.0002799999999999,-0.0021099999999999,0.0,0.49528,0.0,-2.9942,27.345,22.496,22.471,22.138,-493.47,50
2022-07-31 00:04:00,0.0,-2.5665,0.0,24.98,0.0,13.663,-0.00042,0.0,-0.00042,0.00846,0.0,0.5178,-1e-05,-3.0843,27.329,22.613,22.556,22.19,-642.87,50
2022-07-31 00:05:00,0.0,-2.544,0.0,25.047,0.0,13.663,-0.0001399999999999,0.0,-0.00042,0.00634,0.0,0.5178,0.0,-3.0618,27.317,22.672,22.585,22.202,-615.26,50
2022-07-31 00:06:00,0.0,-2.5441,0.0,25.067,0.0,13.663,-0.0001399999999999,-0.00423,-0.0001399999999999,-0.00634,0.0,0.49529,0.0,-3.0394,27.302,22.735,22.623,22.199,-578.43,50
2022-07-31 00:07:00,0.0,-2.544,0.0,25.221,0.0,13.664,0.0002799999999999,0.0021099999999999,-0.0002799999999999,-0.01057,0.0,0.5403099999999998,0.0,-3.0843,27.286,22.934,22.784,22.339,-635.98,50
2022-07-31 00:08:00,0.0,-2.5215,0.0,25.344,0.0,13.663,-0.0001399999999999,0.0021099999999999,-0.0001399999999999,0.0,0.0,0.4727899999999999,0.0,-2.9943,27.265,23.048,22.889,22.419,-596.6,50
2022-07-31 00:09:00,0.0,-2.5666,0.0,25.407,0.0,13.664,0.0002799999999999,-0.0021099999999999,-0.0001399999999999,-0.00634,0.0,0.5853599999999999,0.0,-3.152,27.251,23.133,22.935,22.433,-562.26,50
2022-07-31 00:10:00,0.0,-2.5216,-0.0008499999999999,25.515,0.0,13.663,-0.00042,0.00634,0.0001399999999999,0.0,0.0,0.38273,0.0,-2.9043,27.231,23.199,23.003,22.503,-817.8099999999998,50
2022-07-31 00:11:00,0.0,-2.6567,0.0,25.6,0.0,13.663,-0.0006999999999999,-0.00634,0.00042,0.00423,0.0,0.3602199999999999,0.0,-3.0169,27.211,23.264,23.077,22.584,-617.77,50
2022-07-31 00:12:00,0.0,-2.6342,0.0,25.569,0.0,13.663,-0.0006999999999999,-0.00423,-0.00042,0.00634,0.0,0.47281,0.0,-3.107,27.197,23.299,23.098,22.643,-638.87,50
2022-07-31 00:13:00,0.0,-2.6117,0.0,25.522,0.0,13.664,0.0,0.0021099999999999,0.0,-0.00846,0.0,0.51783,0.0,-3.1295,27.186,23.226,23.086,22.647,-404.29,50
2022-07-31 00:14:00,0.0,-2.6567,0.0,25.512,0.0,13.663,-0.0002799999999999,-0.00634,-0.0001399999999999,0.0,0.0,0.4502999999999999,2e-05,-3.107,27.168,23.264,23.134,22.729,-443.42,50
2022-07-31 00:15:00,0.0,-2.5442,0.0,25.533,0.0,13.663,-0.0001399999999999,-0.0021099999999999,-0.0002799999999999,-0.01057,0.0,0.4953299999999999,1e-05,-3.0395,27.168,23.245,23.15,22.758,-612.99,50
2022-07-31 00:16:00,0.0,-2.6568,0.0,25.546,0.0,13.664,-0.0001399999999999,-0.0021099999999999,-0.0002799999999999,0.0021199999999999,0.0,0.51785,0.0,-3.1747,27.155,23.249,23.166,22.831,-367.67,50
2022-07-31 00:17:00,0.0,-2.4992,0.0,25.486,0.0,13.665,-0.0001399999999999,-0.00423,-0.00042,-0.00423,0.0,0.47282,0.0,-2.972,27.139,23.176,23.11,22.779,-554.35,50
2022-07-31 00:18:00,0.0,-2.6119,0.0,25.379,0.0,13.664,-0.0001399999999999,-0.00423,-0.0001399999999999,0.0021099999999999,0.0,0.4728299999999999,0.0,-3.0847,27.132,23.087,23.053,22.732,-456.01,50
2022-07-31 00:19:00,0.0,-2.5668,0.0,25.311,0.0,13.664,-0.0002799999999999,-0.00423,0.0001399999999999,0.0,0.0,0.49534,0.0,-3.0621,27.125,23.121,23.104,22.79,-521.83,50
2022-07-31 00:20:00,0.0,-2.6569,0.0,25.264,0.0,13.665,0.0,-0.0021099999999999,-0.0005599999999999,-0.00423,0.0,0.4728299999999999,0.0,-3.1297,27.121,23.065,23.058,22.75,-655.14,50
2022-07-31 00:21:00,0.0,-2.5894,0.0,25.23,0.0,13.664,-0.0002799999999999,0.0021099999999999,-0.0001399999999999,0.0,0.0,0.4728299999999999,0.0,-3.0622,27.118,23.092,23.11,22.811,-578.56,50
2022-07-31 00:22:00,0.0,-2.7019,0.0,25.219,0.0,13.665,-0.0002799999999999,0.0,-0.00042,0.0,0.0,0.4728499999999999,0.0,-3.1748,27.116,23.085,23.107,22.794,-263.89,50
2022-07-31 00:23:00,0.0,-2.6795,0.0,25.18,0.0,13.665,-0.0002799999999999,0.0,-0.0001399999999999,0.01057,0.0,0.4278,0.0,-3.1073,27.11,23.043,23.074,22.768,-703.49,50
2022-07-31 00:24:00,0.0,-2.612,0.0,25.13,0.0,13.665,0.0,0.0021099999999999,0.0,-0.0021099999999999,0.0,0.42781,0.0,-3.0398,27.101,22.999,23.083,22.785,-712.72,50
