measured_on,ac_current__251,ac_current__569,ac_current__669,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__565,ac_power__665,ac_power__752,ac_voltage__250,ac_voltage__568,ac_voltage__668,ac_volts__757,ambient_temp__252,ambient_temp__570,ambient_temp__670,ambient_temp__759,das_battery_voltage__575,das_battery_voltage__769,das_temp__574,das_temperature__764,dc_neg_current__4685,dc_neg_current__756,dc_neg_voltage__4684,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__567,dc_pos_current__667,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__566,dc_pos_voltage__666,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__564,dc_power__664,dc_power__751,dc_power_neg__4686,inverter_temp_2__770,inverter_temp__256,inverter_temp__673,inveter_temp__763,module_temp_1__253,module_temp_1__571,module_temp_1__671,module_temp_1__760,module_temp_2__254,module_temp_2__572,module_temp_2__672,module_temp_2__761,module_temp_3__255,module_temp_3__4687,module_temp_3__573,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__563,poa_irradiance__663,poa_irradiance__750,system_id
2012-02-21 00:00:00,,,,0.0,0.565,-0.2485999999999999,,,,0.3164,,,,0.0,,,,1.9244,,14.1,,13.736,,0.0135999999999999,,0.15046,,,,0.0,,,,-0.0020999999999999,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.628,,,,13.693,,,,-0.5257,,,,,,,,-1.412,50
2012-02-21 00:01:00,,,,0.0,0.5423999999999999,-0.2938,,,,0.2485999999999999,,,,0.0,,,,1.9423,,14.097,,13.73,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.626,,,,13.674,,,,-0.5515999999999999,,,,,,,,-1.412,50
2012-02-21 00:02:00,,,,0.0,0.5876,-0.1807999999999999,,,,0.4067999999999999,,,,0.0,,,,1.9525,,14.101,,13.725,,0.0137,,0.15046,,,,0.0,,,,-0.0020999999999999,0.0,0.002061302,,,,0.002061302,,0.0,,,-99999.0,,,,13.611,,,,13.683,,,,-0.4823,,,,,,,,-1.412,50
2012-02-21 00:03:00,,,,0.0,0.6328,0.2034,,,,0.8362,,,,0.0,,,,2.0296,,14.1,,13.718,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.603,,,,13.676,,,,-0.4922,,,,,,,,-1.412,50
2012-02-21 00:04:00,,,,0.0,0.4971999999999999,-0.4746,,,,0.0225999999999999,,,,0.0,,,,1.9961,,14.101,,13.712,,0.0135999999999999,,0.15046,,,,0.0,,,,-0.0020999999999999,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.616,,,,13.677,,,,-0.5291,,,,,,,,-1.412,50
2012-02-21 00:05:00,,,,0.0,0.565,0.678,,,,1.2431,,,,0.0,,,,1.936,,14.101,,13.707,,0.0135999999999999,,0.135414,,,,0.0,,,,0.0,0.0,0.0018416304,,,,0.0018416304,,0.0,,,23.961,,,,13.627,,,,13.672,,,,-0.5136,,,,,,,,-1.412,50
2012-02-21 00:06:00,,,,0.0,0.6328,-0.0903999999999999,,,,0.5423999999999999,,,,0.0,,,,1.8731,,14.101,,13.7,,0.0135999999999999,,0.135414,,,,0.0,,,,0.0,0.0,0.0018416304,,,,0.0018416304,,0.0,,,-99999.0,,,,13.629,,,,13.679,,,,-0.5192999999999999,,,,,,,,-1.4288,50
2012-02-21 00:07:00,,,,0.0,0.5876,-0.0225999999999999,,,,0.565,,,,0.0,,,,1.9295,,14.1,,13.696,,0.0135999999999999,,0.135414,,,,0.0,,,,0.0,0.0,0.0018416304,,,,0.0018416304,,0.0,,,-99999.0,,,,13.65,,,,13.683,,,,-0.4613999999999999,,,,,,,,-1.412,50
2012-02-21 00:08:00,,,,0.0,0.7683999999999999,0.4067999999999999,,,,1.1753,,,,0.0,,,,1.9895,,14.101,,13.689,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.71,,,,13.727,,,,-0.4283,,,,,,,,-1.3952,50
2012-02-21 00:09:00,,,,0.0,0.7006,0.452,,,,1.1526,,,,0.0,,,,2.0703,,14.101,,13.685,,0.0135999999999999,,0.135414,,,,0.0,,,,0.0,0.0,0.0018416304,,,,0.0018416304,,0.0,,,-99999.0,,,,13.758,,,,13.772,,,,-0.3124,,,,,,,,-1.3952,50
2012-02-21 00:10:00,,,,0.0,0.7459,-0.2938,,,,0.452,,,,0.0,,,,2.1663,,14.101,,13.681,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.793,,,,13.824,,,,-0.2044999999999999,,,,,,,,-1.2439,50
2012-02-21 00:11:00,,,,0.0,0.6554999999999999,0.0903999999999999,,,,0.7458,,,,0.0,,,,2.155,,14.101,,13.674,,0.0137,,0.15046,,,,0.0,,,,0.0,0.0,0.002061302,,,,0.002061302,,0.0,,,-99999.0,,,,13.797,,,,13.838,,,,-0.1439,,,,,,,,-1.2103,50
2012-02-21 00:12:00,,,,0.0,0.5876,-0.0451999999999999,,,,0.5423999999999999,,,,0.0,,,,2.1652,,14.102,,13.674,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.829,,,,13.863,,,,-0.0845,,,,,,,,-1.2103,50
2012-02-21 00:13:00,,,,0.0,0.5876,-0.113,,,,0.4746,,,,0.0,,,,2.1822,,14.102,,13.663,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.843,,,,13.888,,,,-0.0041999999999999,,,,,,,,-1.2776,50
2012-02-21 00:14:00,,,,0.0,0.6554999999999999,0.2485999999999999,,,,0.9041,,,,0.0,,,,2.273,,14.103,,13.662,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.845,,,,13.897,,,,0.1065,,,,,,,,-1.1599,50
2012-02-21 00:15:00,,,,0.0,0.6103,-0.2485999999999999,,,,0.3615999999999999,,,,0.0,,,,2.3292,,14.103,,13.661,,0.0135999999999999,,0.15046,,,,0.0,,,,-0.0020999999999999,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.874,,,,13.924,,,,0.2137999999999999,,,,,,,,-1.1263,50
2012-02-21 00:16:00,,,,0.0,0.5424999999999999,-0.4068999999999999,,,,0.1356,,,,0.0,,,,2.3154,,14.103,,13.653,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.888,,,,13.937,,,,0.2131,,,,,,,,-1.059,50
2012-02-21 00:17:00,,,,0.0,0.5651,-0.3615999999999999,,,,0.2034,,,,0.0,,,,2.2832,,14.103,,13.651,,0.0135999999999999,,0.15046,,,,0.0,,,,-0.0064,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.903,,,,13.949,,,,0.2393,,,,,,,,-1.0758,50
2012-02-21 00:18:00,,,,0.0,0.6103,-0.0451999999999999,,,,0.5651,,,,0.0,,,,2.2406,,14.104,,13.648,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.911,,,,13.962,,,,0.2124999999999999,,,,,,,,-1.1431,50
2012-02-21 00:19:00,,,,0.0,0.6328,0.6103,,,,1.2431,,,,0.0,,,,2.235,,14.103,,13.641,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,26.921,,,,13.927,,,,13.98,,,,0.2368,,,,,,,,-1.2944,50
2012-02-21 00:20:00,,,,0.0,0.6554999999999999,-0.3615999999999999,,,,0.2938,,,,0.0,,,,2.3115,,14.103,,13.64,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,13.974,,,,14.033,,,,0.2887,,,,,,,,-1.1767,50
2012-02-21 00:21:00,,,,0.0,0.5877,0.1582,,,,0.7459,,,,0.0,,,,2.2998,,14.103,,13.64,,0.0135999999999999,,0.15046,,,,0.0,,,,0.0,0.0,0.002046256,,,,0.002046256,,0.0,,,-99999.0,,,,14.012,,,,14.089,,,,0.3425,,,,,,,,-1.1767,50
2012-02-21 00:22:00,,,,0.0,0.5424999999999999,-0.3841999999999999,,,,0.1582,,,,0.0,,,,2.3369,,14.104,,13.64,,0.0137,,0.15046,,,,0.0,,,,-0.0020999999999999,0.0,0.002061302,,,,0.002061302,,0.0,,,-99999.0,,,,14.043,,,,14.126,,,,0.4162,,,,,,,,-1.2439,50
2012-02-21 00:23:00,,,,0.0,0.6329,0.0677999999999999,,,,0.7006999999999999,,,,0.0,,,,2.4611,,14.104,,13.634,,0.0135999999999999,,0.1655059999999999,,,,0.0,,,,0.0,0.0,0.0022508815999999,,,,0.0022508815999999,,0.0,,,-99999.0,,,,14.052,,,,14.131,,,,0.4843,,,,,,,,-1.1095,50
2012-02-21 00:24:00,,,,0.0,0.5651,-0.1582,,,,0.4067999999999999,,,,0.0,,,,2.452,,14.104,,13.63,,0.0138,,0.1655059999999999,,,,0.0,,,,0.0,0.0,0.0022839828,,,,0.0022839828,,0.0,,,-99999.0,,,,14.042,,,,14.114,,,,0.5013999999999998,,,,,,,,-1.0086,50
2012-02-21 00:25:00,,,,0.0,0.5877,-0.0903999999999999,,,,0.4971999999999999,,,,0.0,,,,2.3991,,14.103,,13.629,,0.0135999999999999,,0.1655059999999999,,,,0.0,,,,-0.0043,0.0,0.0022508815999999,,,,0.0022508815999999,,0.0,,,-99999.0,,,,14.047,,,,14.112,,,,0.5207,,,,,,,,-1.0422,50
2012-02-21 00:26:00,,,,0.0,0.6329,-0.0903999999999999,,,,0.5424999999999999,,,,0.0,,,,2.357,,14.102,,13.629,,0.0135999999999999,,0.1655059999999999,,,,0.0,,,,0.0,0.0,0.0022508815999999,,,,0.0022508815999999,,0.0,,,-99999.0,,,,14.049,,,,14.104,,,,0.517,,,,,,,,-1.1263,50
2012-02-21 00:27:00,,,,0.0,0.6554999999999999,0.0903999999999999,,,,0.7459,,,,0.0,,,,2.37,,14.103,,13.629,,0.0135999999999999,,0.1655059999999999,,,,0.0,,,,0.0,0.0,0.0022508815999999,,,,0.0022508815999999,,0.0,,,-99999.0,,,,14.063,,,,14.098,,,,0.5678999999999998,,,,,,,,-1.1263,50
2012-02-21 00:28:00,,,,0.0,0.5651,-0.1807999999999999,,,,0.3842999999999999,,,,0.0,,,,2.2944,,14.103,,13.629,,0.0135999999999999,,0.1805519999999999,,,,0.0,,,,0.0,0.0,0.0024555072,,,,0.0024555072,,0.0,,,-99999.0,,,,14.047,,,,14.071,,,,0.562,,,,,,,,-1.0086,50
2012-02-21 00:29:00,,,,0.0,0.6329,0.0225999999999999,,,,0.6554999999999999,,,,0.0,,,,2.2062,,14.104,,13.629,,0.0135999999999999,,0.1805519999999999,,,,0.0,,,,0.0,0.0,0.0024555072,,,,0.0024555072,,0.0,,,-99999.0,,,,14.003,,,,13.972,,,,0.4838,,,,,,,,-1.1431,50
2012-02-21 00:30:00,,,,0.0,0.5651,0.0225999999999999,,,,0.5877,,,,0.0,,,,2.144,,14.104,,13.625,,0.0137,,0.1805519999999999,,,,0.0,,,,0.0,0.0,0.0024735624,,,,0.0024735624,,0.0,,,-99999.0,,,,13.947,,,,13.918,,,,0.4126,,,,,,,,-1.3112,50
2012-02-21 00:31:00,,,,0.0,0.5424999999999999,-0.226,,,,0.3165,,,,0.0,,,,2.1104,,14.103,,13.619,,0.0135999999999999,,0.1955979999999999,,,,0.0,,,,0.0,0.0,0.0026601327999999,,,,0.0026601327999999,,0.0,,,-99999.0,,,,13.926,,,,13.899,,,,0.377,,,,,,,,-1.3448,50
2012-02-21 00:32:00,,,,0.0,0.5877,0.0903999999999999,,,,0.6781,,,,0.0,,,,2.1432,,14.103,,13.618,,0.0135999999999999,,0.1955979999999999,,,,0.0,,,,0.0,0.0,0.0026601327999999,,,,0.0026601327999999,,0.0,,,-99999.0,,,,13.94,,,,13.923,,,,0.3665999999999999,,,,,,,,-1.3616,50
2012-02-21 00:33:00,,,,0.0,0.6103,-0.1356,,,,0.4747,,,,0.0,,,,2.0783,,14.104,,13.618,,0.0135999999999999,,0.1955979999999999,,,,0.0,,,,0.0,0.0,0.0026601327999999,,,,0.0026601327999999,,0.0,,,-99999.0,,,,13.888,,,,13.931,,,,0.2853,,,,,,,,-1.3448,50
2012-02-21 00:34:00,,,,0.0,0.5877,0.0,,,,0.5877,,,,0.0,,,,2.0768,,14.103,,13.618,,0.0135999999999999,,0.1955979999999999,,,,0.0,,,,0.0,0.0,0.0026601327999999,,,,0.0026601327999999,,0.0,,,-99999.0,,,,13.876,,,,13.919,,,,0.2743999999999999,,,,,,,,-1.412,50
2012-02-21 00:35:00,,,,0.0,0.5424999999999999,-0.1582,,,,0.3842999999999999,,,,0.0,,,,2.1738,,14.105,,13.618,,0.0135999999999999,,0.1955979999999999,,,,0.0,,,,0.0,0.0,0.0026601327999999,,,,0.0026601327999999,,0.0,,,-99999.0,,,,13.926,,,,13.946,,,,0.3346,,,,,,,,-1.3448,50
2012-02-21 00:36:00,,,,0.0,0.6329,0.0225999999999999,,,,0.6554999999999999,,,,0.0,,,,2.3154,,14.103,,13.618,,0.0137,,0.1955979999999999,,,,0.0,,,,-0.0020999999999999,0.0,0.0026796926,,,,0.0026796926,,0.0,,,-99999.0,,,,13.959,,,,13.978,,,,0.4252,,,,,,,,-1.2608,50
2012-02-21 00:37:00,,,,0.0,0.6554999999999999,0.0451999999999999,,,,0.7006999999999999,,,,0.0,,,,2.3899,,14.104,,13.613,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.971,,,,13.989,,,,0.4278,,,,,,,,-1.0759,50
2012-02-21 00:38:00,,,,0.0,0.5877,-0.0451999999999999,,,,0.5424999999999999,,,,0.0,,,,2.3505,,14.105,,13.608,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.948,,,,13.991,,,,0.3743,,,,,,,,-1.1935,50
2012-02-21 00:39:00,,,,0.0,0.5651,-0.1582,,,,0.4068999999999999,,,,0.0,,,,2.3803,,14.104,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.951,,,,13.986,,,,0.4485,,,,,,,,-1.2103,50
2012-02-21 00:40:00,,,,0.0,0.5877,-0.1807999999999999,,,,0.4068999999999999,,,,0.0,,,,2.3442,,14.104,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.962,,,,13.992,,,,0.4551,,,,,,,,-1.0422,50
2012-02-21 00:41:00,,,,0.0,0.5651,-0.0451999999999999,,,,0.5199,,,,0.0,,,,2.2301,,14.104,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.917,,,,13.94,,,,0.3876,,,,,,,,-1.1935,50
2012-02-21 00:42:00,,,,0.0,0.5424999999999999,-0.2034,,,,0.3391,,,,0.0,,,,2.1874,,14.105,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.847,,,,13.871,,,,0.3753,,,,,,,,-1.3448,50
2012-02-21 00:43:00,,,,0.0,0.6329,0.0225999999999999,,,,0.6554999999999999,,,,0.0,,,,2.2561,,14.104,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.83,,,,13.822,,,,0.3985,,,,,,,,-1.3112,50
2012-02-21 00:44:00,,,,0.0,0.6103,0.113,,,,0.7233,,,,0.0,,,,2.22,,14.104,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.796,,,,13.809,,,,0.3311,,,,,,,,-1.2271,50
2012-02-21 00:45:00,,,,0.0,0.5651,-0.0225999999999999,,,,0.5424999999999999,,,,0.0,,,,2.1327,,14.102,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.762,,,,13.783,,,,0.2397,,,,,,,,-1.3112,50
2012-02-21 00:46:00,,,,0.0,0.7006999999999999,-0.0677999999999999,,,,0.6329,,,,0.0,,,,2.0488,,14.105,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.743,,,,13.761,,,,0.1462,,,,,,,,-1.3953,50
2012-02-21 00:47:00,,,,0.0,0.5651,-0.1356,,,,0.4294999999999999,,,,0.0,,,,2.0741,,14.105,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.78,,,,13.773,,,,0.1389,,,,,,,,-1.4121,50
2012-02-21 00:48:00,,,,0.0,0.6103,0.1582,,,,0.7684999999999998,,,,0.0,,,,2.2577,,14.105,,13.601,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,13.843,,,,13.839,,,,0.221,,,,,,,,-1.3784,50
2012-02-21 00:49:00,,,,0.0,0.5424999999999999,-0.1807999999999999,,,,0.3617,,,,0.0,,,,2.2799,,14.104,,13.597,,0.0135999999999999,,0.210644,,,,0.0,,,,-0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.816,,,,13.871,,,,0.2273,,,,,,,,-1.328,50
2012-02-21 00:50:00,,,,0.0,0.6554999999999999,0.3617,,,,1.0171,,,,0.0,,,,2.2765,,14.105,,13.595,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0020999999999999,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,13.734,,,,13.833,,,,0.2247,,,,,,,,-1.3112,50
2012-02-21 00:51:00,,,,0.0,0.5199,-0.2034,,,,0.3164,,,,0.0,,,,2.3321,,14.104,,13.595,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,13.779,,,,13.84,,,,0.2137999999999999,,,,,,,,-1.2944,50
2012-02-21 00:52:00,,,,0.0,0.5651,-0.2938,,,,0.2712999999999999,,,,0.0,,,,2.4224,,14.104,,13.595,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,13.858,,,,13.896,,,,0.2906,,,,,,,,-1.2271,50
2012-02-21 00:53:00,,,,0.0,0.4973,-0.5199,,,,-0.0225999999999999,,,,0.0,,,,2.504,,14.105,,13.595,,0.0135999999999999,,0.22569,,,,0.0,,,,-0.0020999999999999,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,13.929,,,,13.956,,,,0.3269,,,,,,,,-1.1599,50
2012-02-21 00:54:00,,,,0.0,0.5877,0.0225999999999999,,,,0.6103,,,,0.0,,,,2.6059,,14.104,,13.595,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0020999999999999,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,13.978,,,,14.005,,,,0.4536,,,,,,,,-1.1263,50
2012-02-21 00:55:00,,,,0.0,0.5199,-0.3164,,,,0.2034,,,,0.0,,,,2.6131,,14.105,,13.595,,0.0135999999999999,,0.22569,,,,0.0,,,,-0.0020999999999999,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.026,,,,14.049,,,,0.4602,,,,,,,,-1.1095,50
2012-02-21 00:56:00,,,,0.0,0.6103,-0.0225999999999999,,,,0.5877,,,,0.0,,,,2.5438,,14.105,,13.595,,0.0135999999999999,,0.240736,,,,0.0,,,,0.0,0.0,0.0032740095999999,,,,0.0032740095999999,,0.0,,,-99999.0,,,,14.043,,,,14.078,,,,0.4073,,,,,,,,-1.059,50
2012-02-21 00:57:00,,,,0.0,0.5651,0.5199,,,,1.085,,,,0.0,,,,2.4556,,14.105,,13.595,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,30.19,,,,14.019,,,,14.063,,,,0.3854,,,,,,,,-1.244,50
2012-02-21 00:58:00,,,,0.0,0.7459,-0.0225999999999999,,,,0.7233,,,,0.0,,,,2.586,,14.105,,13.597,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.059,,,,14.093,,,,0.497,,,,,,,,-1.2104,50
2012-02-21 00:59:00,,,,0.0,0.4747,-0.6554999999999999,,,,-0.1807999999999999,,,,0.0,,,,2.6734,,14.105,,13.603,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.116,,,,14.134,,,,0.6454999999999999,,,,,,,,-1.0759,50
2012-02-21 01:00:00,,,,0.0,0.6554999999999999,0.1582,,,,0.8136999999999999,,,,0.0,,,,2.6931,,14.105,,13.606,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.155,,,,14.164,,,,0.6708,,,,,,,,-1.0086,50
2012-02-21 01:01:00,,,,0.0,0.7459,-0.226,,,,0.5199,,,,0.0,,,,2.6482,,14.104,,13.606,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.18,,,,14.207,,,,0.6146,,,,,,,,-1.1095,50
2012-02-21 01:02:00,,,,0.0,0.4747,-0.5424999999999999,,,,-0.0677999999999999,,,,0.0,,,,2.6967,,14.104,,13.606,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.197,,,,14.239,,,,0.6406,,,,,,,,-1.1263,50
2012-02-21 01:03:00,,,,0.0,0.5877,-0.4294999999999999,,,,0.1582,,,,0.0,,,,2.7084,,14.104,,13.61,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.203,,,,14.245,,,,0.7097999999999999,,,,,,,,-1.0759,50
2012-02-21 01:04:00,,,,0.0,0.5424999999999999,0.113,,,,0.6554999999999999,,,,0.0,,,,2.8092,,14.102,,13.618,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.232,,,,14.265,,,,0.7434,,,,,,,,-1.1095,50
2012-02-21 01:05:00,,,,0.0,0.5651,0.7459,,,,1.311,,,,0.0,,,,2.9283,,14.103,,13.618,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,25.376,,,,14.256,,,,14.278,,,,0.786,,,,,,,,-1.1767,50
2012-02-21 01:06:00,,,,0.0,0.6103,-0.2938999999999999,,,,0.3164,,,,0.0,,,,2.8618,,14.103,,13.62,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.276,,,,14.302,,,,0.7671,,,,,,,,-1.0927,50
2012-02-21 01:07:00,,,,0.0,0.6554999999999999,0.5424999999999999,,,,1.198,,,,0.0,,,,2.6488,,14.102,,13.629,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,30.396,,,,14.313,,,,14.328,,,,0.8075999999999999,,,,,,,,-1.1767,50
2012-02-21 01:08:00,,,,0.0,0.5877,0.3842999999999999,,,,0.9719,,,,0.0,,,,2.6143,,14.102,,13.63,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.357,,,,14.317,,,,0.7847,,,,,,,,-1.1431,50
2012-02-21 01:09:00,,,,0.0,0.5651,-0.226,,,,0.339,,,,0.0,,,,2.5151,,14.102,,13.64,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.395,,,,14.337,,,,0.6873,,,,,,,,-1.0759,50
2012-02-21 01:10:00,,,,0.0,0.6781,-0.2485999999999999,,,,0.4294999999999999,,,,0.0,,,,2.3945,,14.103,,13.64,,0.0135999999999999,,0.210644,,,,0.0,,,,-0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.388,,,,14.339,,,,0.514,,,,,,,,-1.244,50
2012-02-21 01:11:00,,,,0.0,0.5199,0.0451999999999999,,,,0.5651,,,,0.0,,,,2.2315,,14.103,,13.647,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.326,,,,14.306,,,,0.3272999999999999,,,,,,,,-1.3616,50
2012-02-21 01:12:00,,,,0.0,0.5424999999999999,-0.0677999999999999,,,,0.4747,,,,0.0,,,,2.1957,,14.101,,13.651,,0.0135999999999999,,0.22569,,,,0.0,,,,0.0,0.0,0.003069384,,,,0.003069384,,0.0,,,-99999.0,,,,14.288,,,,14.286,,,,0.2109999999999999,,,,,,,,-1.4625,50
2012-02-21 01:13:00,,,,0.0,0.5651,-0.2034,,,,0.3615999999999999,,,,0.0,,,,2.363,,14.102,,13.661,,0.0135999999999999,,0.210644,,,,0.0,,,,-0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.318,,,,14.315,,,,0.2250999999999999,,,,,,,,-1.5297,50
2012-02-21 01:14:00,,,,0.0,0.6103,0.6103,,,,1.2206,,,,0.0,,,,2.4982,,14.101,,13.662,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,28.529,,,,14.332,,,,14.309,,,,0.2529,,,,,,,,-1.4121,50
2012-02-21 01:15:00,,,,0.0,0.7911,0.0225999999999999,,,,0.8136999999999999,,,,0.0,,,,2.4909,,14.102,,13.674,,0.0135999999999999,,0.210644,,,,0.0,,,,0.0,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.343,,,,14.3,,,,0.2084,,,,,,,,-1.412,50
2012-02-21 01:16:00,,,,0.0,0.5199,-0.3164,,,,0.2034999999999999,,,,0.0,,,,2.4577,,14.101,,13.676,,0.0135999999999999,,0.210644,,,,0.0,,,,-0.0020999999999999,0.0,0.0028647583999999,,,,0.0028647583999999,,0.0,,,-99999.0,,,,14.355,,,,14.29,,,,0.1396,,,,,,,,-1.412,50
