measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-10-30 00:00:00,0.0,0.4062,-0.2482,0.158,0.0,4.1113,,,,13.916,,19.85,0.0,0.0,0.0088999999999999,0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,18.912,18.799,1.0587,-99999.0,,,,50
2011-10-30 00:01:00,0.0,0.4166,-0.25,0.1666,0.0,4.1377,,,,13.914,,19.827,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.88,18.766,1.0279,-99999.0,,,,50
2011-10-30 00:02:00,0.0,0.3836,-0.0676999999999999,0.3159,0.0,4.1441,,,,13.916,,19.806,0.0,0.0,0.0088999999999999,-0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,18.858,18.716,1.0974,-99999.0,,,,50
2011-10-30 00:03:00,0.0,0.3836,-0.2255999999999999,0.158,0.0,4.1671,,,,13.918,,19.789,0.0,0.0,0.0092999999999999,-0.0020999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,18.848,18.7,1.1415,-99999.0,,,,50
2011-10-30 00:04:00,0.0,0.4738999999999999,-0.158,0.3159,0.0,4.1441,,,,13.918,,19.767,-0.0001,0.0,0.0092999999999999,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.843,18.699,1.1095,-99999.0,,,,50
2011-10-30 00:05:00,0.0,0.4512999999999999,-0.0225999999999999,0.4288,0.0,4.1311,,,,13.919,,19.749,0.0,0.0,0.0089999999999999,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.838,18.696,1.0979,-99999.0,,,,50
2011-10-30 00:06:00,0.0,0.3836,-0.7447,-0.3610999999999999,0.0,4.1304,,,,13.919,,19.728,0.0,0.0,0.01,-0.0041999999999999,0.0,0.0,0.0,,,,,0.0,-99999.0,18.832,18.678,1.1438,-99999.0,,,,50
2011-10-30 00:07:00,0.0,0.4965,0.0451,0.5415999999999999,0.0,4.1492,,,,13.92,,19.708,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.823,18.686,1.1956,-99999.0,,,,50
2011-10-30 00:08:00,0.0,0.4512999999999999,-0.4288,0.0225999999999999,0.0,4.1557,,,,13.92,,19.689,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.818,18.685,1.2281,-99999.0,,,,50
2011-10-30 00:09:00,0.0,0.4288,0.0451,0.4738999999999999,0.0,4.1539,,,,13.922,,19.67,0.0,0.0,0.0089999999999999,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,18.809,18.677,1.2491,-99999.0,,,,50
