measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2013-04-23 00:00:00,0.0,0.4514,0.316,0.7673999999999999,0.0,-4.8492,,,,13.924,,19.362,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,36.114,19.992,19.685,-4.7333,-0.4365,,,,50
2013-04-23 00:01:00,0.0,0.3610999999999999,-0.6996999999999999,-0.3386,0.0,-4.8279,,,,13.924,,19.372,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.958,19.67,-4.7236,-0.4868,,,,50
2013-04-23 00:02:00,0.0,0.3610999999999999,-0.2257,0.1353999999999999,0.0,-4.8323,,,,13.925,,19.374,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.824,19.554,-4.7315,-0.4701,,,,50
2013-04-23 00:03:00,0.0,0.3836999999999999,-0.3386,0.0451,0.0,-4.8336,,,,13.925,,19.376,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.74,19.422,-4.7398,-0.4028999999999999,,,,50
2013-04-23 00:04:00,0.0,0.4288,0.0903,0.5191,0.0,-4.8241,,,,13.924,,19.386,0.0091999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.764,19.38,-4.7302,-0.3861,,,,50
2013-04-23 00:05:00,0.0,0.4062999999999999,0.1353999999999999,0.5416999999999998,0.0,-4.8219,,,,13.924,,19.387,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.825,19.456,-4.7377,-0.3693,,,,50
2013-04-23 00:06:00,0.0,0.4288,-0.316,0.1129,0.0,-4.8127,,,,13.923,,19.392,0.0088999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.908,19.57,-4.7314,-0.3524999999999999,,,,50
2013-04-23 00:07:00,0.0,0.4288,-0.2708999999999999,0.158,0.0,-4.8071,,,,13.924,,19.398,0.0091999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,19.988,19.673,-4.7346,-0.2349999999999999,,,,50
2013-04-23 00:08:00,0.0,0.3610999999999999,0.2257,0.5867999999999999,0.0,-4.8245,,,,13.923,,19.399,0.0095999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,20.045,19.745,-4.7379,-0.3022,,,,50
2013-04-23 00:09:00,0.0,0.316,-0.7448,-0.4288,0.0,-4.8036,,,,13.924,,19.405,0.0088999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,20.048,19.764,-4.7342,-0.319,,,,50
