measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-11-22 00:00:00,5.232,0.0,0.0,-14.581,114.854,-4.244,0.007,159.684,0.0,159.416,0.0,1.11779,1.237,12.365,12.168,9.422,0.0,0.0,-6.387,50
2004-11-22 00:15:00,5.235,0.0,0.0,-14.542,114.926,-3.362,0.007,159.783,0.0,159.524,0.0,1.11848,1.26,12.568,12.384,9.631,0.0,0.0,-4.984,50
2004-11-22 00:30:00,5.235,0.0,0.0,-14.556,114.957,-3.21,0.007,159.811,0.0,159.546,0.0,1.11868,1.255,12.664,12.48,9.903,0.0,0.0,-6.111,50
2004-11-22 00:45:00,5.237,0.0,0.0,-14.571,115.013,-3.943,0.007,159.892,0.0,159.618,0.0,1.11924,1.263,12.48,12.32,9.863,0.0,0.0,-6.87,50
2004-11-22 01:00:00,5.238,0.0,0.0,-14.583,115.058,-3.944,0.007,159.908,0.0,159.637,0.0,1.11936,1.261,12.516,12.327,9.766,0.0,0.0,-6.688,50
2004-11-22 01:15:00,5.238,0.0,0.0,-14.59,115.067,-2.123,0.007,159.901,0.0,159.626,0.0,1.11931,1.256,12.565,12.378,9.821,0.0,0.0,-7.015,50
2004-11-22 01:30:00,5.237,0.0,0.0,-14.576,115.065,-2.406,0.007,159.899,0.0,159.621,0.0,1.11929,1.258,12.67,12.499,10.071,0.0,0.0,-7.468,50
2004-11-22 01:45:00,5.238,0.0,0.0,-14.591,115.081,-4.47,0.007,159.93,0.0,159.654,0.0,1.11951,1.276,12.404,12.268,9.9,0.0,0.0,-7.356,50
2004-11-22 02:00:00,5.238,0.0,0.0,-14.6,115.081,-3.87,0.007,159.938,0.0,159.663,0.0,1.11957,1.263,12.464,12.286,9.797,0.0,0.0,-6.562,50
2004-11-22 02:15:00,5.237,0.0,0.0,-14.595,115.066,-2.36,0.007,159.879,0.0,159.611,0.0,1.11915,1.267,12.648,12.451,9.968,0.0,0.0,-5.859,50
