measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2021-03-28 00:00:00,0.0,-2.5721,0.0,7.4874,0.00382,13.876,0.00508,0.7521999999999999,-0.0002799999999999,0.0106,0.0,0.51893,0.00382,-3.0911,,20.823,20.704,4.3817,50
2021-03-28 00:01:00,0.0,-2.5044,0.0,7.4291,0.00393,13.876,0.0052199999999999,0.75433,-0.0002799999999999,-0.0021199999999999,0.0,0.56406,0.00393,-3.0685,,20.845,20.767,4.3084,50
2021-03-28 00:02:00,0.0,-2.5496,0.0,7.359,0.00398,13.877,0.0052199999999999,0.7628099999999999,-0.0001399999999999,0.0042399999999999,0.0,0.60918,0.00398,-3.1588,,20.87,20.789,4.1902,50
2021-03-28 00:03:00,0.0,-2.5721,0.0,7.322,0.0039699999999999,13.877,0.0052199999999999,0.7606899999999999,-0.0002799999999999,-0.0021199999999999,0.0,0.58662,0.00396,-3.1588,,20.853,20.754,4.1234,50
2021-03-28 00:04:00,0.0,-2.5044,0.0,7.2652,0.00383,13.877,0.00508,0.75433,0.0,-0.0084799999999999,0.0,0.58662,0.00383,-3.0911,,20.817,20.698,4.1077,50
2021-03-28 00:05:00,0.0,-2.4819,0.0,7.2481,0.00402,13.877,0.00536,0.7500799999999999,-0.0001399999999999,-0.01271,0.0,0.63175,0.0040299999999999,-3.1136,,20.776,20.638,4.06,50
2021-03-28 00:06:00,0.0,-2.4142,0.0,7.364099999999999,0.0037499999999999,13.877,0.00508,0.7394899999999999,0.0,-0.0042399999999999,0.0,0.58662,0.0037499999999999,-3.0008,,20.75,20.615,4.142,50
2021-03-28 00:07:00,0.0,-2.5496,0.0,7.4531,0.0037499999999999,13.877,0.00508,0.7394899999999999,0.0,-0.00636,0.0,0.60918,0.0037499999999999,-3.1588,,20.744,20.627,4.1916,50
2021-03-28 00:08:00,0.0,-2.4819,0.0,7.398799999999999,0.00398,13.878,0.00536,0.7416099999999999,0.0,0.0,0.0,0.51893,0.00398,-3.0008,,20.752,20.632,4.2475,50
2021-03-28 00:09:00,0.0,-2.4819,0.0,7.462799999999999,0.0037299999999999,13.877,0.00508,0.7352499999999998,-0.0001399999999999,-0.0106,0.0,0.60918,0.0037399999999999,-3.0911,,20.79,20.691,4.3959,50
2021-03-28 00:10:00,0.0,-2.3916,0.0,7.438399999999999,0.0037499999999999,13.878,0.00508,0.7394899999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.58662,0.0037499999999999,-2.9783,,20.854,20.756,4.416,50
2021-03-28 00:11:00,0.0,-2.4593,0.0,7.4245,0.00386,13.878,0.0052199999999999,0.7394899999999999,-0.0001399999999999,-0.00636,0.0,0.60918,0.00386,-3.0685,,20.915,20.821,4.4079,50
2021-03-28 00:12:00,0.0,-2.4593,0.0,7.425799999999998,0.0037599999999999,13.878,0.00508,0.7416099999999999,0.0,0.0021199999999999,0.0,0.4963699999999999,0.0037599999999999,-2.9557,,20.944,20.857,4.5305,50
2021-03-28 00:13:00,0.0,-2.6849,0.0,7.468,0.0040099999999999,13.878,0.00536,0.7479599999999998,-0.0001399999999999,-0.0106,0.0,0.58662,0.00402,-3.2716,,20.911,20.819,4.5038,50
2021-03-28 00:14:00,0.0,-2.5947,0.0,7.5979,0.00384,13.878,0.00508,0.7564499999999998,0.0,0.0021199999999999,0.0,0.56406,0.00384,-3.1588,,20.83,20.695,4.556,50
2021-03-28 00:15:00,0.0,-2.4593,0.0,7.578,0.00385,13.878,0.00508,0.7585699999999999,0.0,0.0,0.0,0.58662,0.00385,-3.0459,,20.736,20.586,4.5349,50
2021-03-28 00:16:00,0.0,-2.5044,0.0,7.5525,0.00404,13.879,0.00536,0.75433,0.0,-0.0084799999999999,0.0,0.56406,0.00404,-3.0685,,20.743,20.583,4.4796,50
2021-03-28 00:17:00,0.0,-2.5044,0.0,7.4698,0.00385,13.879,0.00508,0.7585699999999999,0.0,-0.00636,0.0,0.56406,0.00385,-3.0685,,20.801,20.637,4.4094,50
2021-03-28 00:18:00,0.0,-2.5496,0.0,7.3518,0.00387,13.879,0.00508,0.7628099999999999,0.0,-0.0042399999999999,0.0,0.58662,0.00387,-3.1362,,20.858,20.722,4.3552,50
2021-03-28 00:19:00,0.0,-2.5044,0.0,7.3708,0.0040299999999999,13.879,0.00536,0.7521999999999999,0.0,0.0106,0.0,0.5414999999999999,0.0040299999999999,-3.0459,,20.926,20.828,4.3892,50
2021-03-28 00:20:00,0.0,-2.4368,0.0,7.404099999999999,0.00395,13.88,0.0052199999999999,0.7564499999999998,-0.0001399999999999,-0.0084799999999999,0.0,0.58662,0.00395,-3.0234,,21.017,20.946,4.3823,50
2021-03-28 00:21:00,0.0,-2.5044,0.0,7.4299,0.00446,13.879,0.0059199999999999,0.7521999999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.65431,0.00445,-3.1588,,21.04,20.991,4.3678,50
2021-03-28 00:22:00,0.0,-2.5496,0.0,7.415,0.0038999999999999,13.879,0.00536,0.7288999999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.56406,0.0038999999999999,-3.1136,,21.017,20.939,4.4214,50
2021-03-28 00:23:00,0.0,-2.3691,0.0,7.3448,0.0039399999999999,13.879,0.00536,0.7352499999999998,0.0,-0.0042399999999999,0.0,0.47381,0.0039399999999999,-2.8429,,20.978,20.871,4.4165,50
2021-03-28 00:24:00,0.0,-2.4593,0.0,7.3433,0.0041099999999999,13.88,0.00564,0.7267799999999999,0.0,-0.0021199999999999,0.0,0.58662,0.0041099999999999,-3.0459,,20.928,20.805,4.4294,50
2021-03-28 00:25:00,0.0,-2.5044,0.0,7.5298,0.0037599999999999,13.88,0.0052199999999999,0.72043,-0.0001399999999999,-0.0021199999999999,0.0,0.58662,0.0037499999999999,-3.0911,,20.877,20.752,4.5498,50
2021-03-28 00:26:00,0.0,-2.3916,0.0,7.697199999999999,0.00387,13.88,0.00536,0.72255,0.0,0.0,0.0,0.56406,0.00387,-2.9557,,20.836,20.695,4.5768,50
2021-03-28 00:27:00,0.0,-2.5496,0.0,7.7405,0.00387,13.88,0.00536,0.72255,0.0,-0.00636,0.0,0.4963699999999999,0.00387,-3.0459,,20.815,20.669,4.4826,50
2021-03-28 00:28:00,0.0,-2.527,0.0,7.6546,0.0041399999999999,13.879,0.00578,0.7161899999999999,0.0,-0.0106,0.0,0.7219999999999999,0.0041399999999999,-3.249,,20.836,20.685,4.4349,50
2021-03-28 00:29:00,0.0,-2.6624,0.0,7.5382,0.0040499999999999,13.879,0.00564,0.71831,-0.0005599999999999,0.0,0.0,0.58662,0.0040499999999999,-3.249,,20.868,20.75,4.3055,50
2021-03-28 00:30:00,0.0,-2.5721,0.0,7.381,0.0042399999999999,13.879,0.0059199999999999,0.7161899999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.60918,0.0042399999999999,-3.1813,,20.912,20.811,4.266,50
2021-03-28 00:31:00,0.0,-2.4142,0.0,7.458599999999999,0.00406,13.88,0.00564,0.72043,0.0,0.0,0.0,0.60918,0.00406,-3.0234,,20.945,20.851,4.3333,50
2021-03-28 00:32:00,0.0,-2.5044,0.0,7.601099999999998,0.0043,13.879,0.00606,0.70982,0.0,-0.02119,0.0,0.6768699999999999,0.0043,-3.1813,,20.93,20.8,4.3989,50
2021-03-28 00:33:00,0.0,-2.4593,0.0,7.5627,0.00365,13.88,0.00508,0.71831,0.0001399999999999,0.0021199999999999,0.0,0.42868,0.00365,-2.888,,20.838,20.682,4.4127,50
2021-03-28 00:34:00,0.0,-2.5721,0.0,7.626299999999999,0.00442,13.879,0.0061999999999999,0.71194,0.0,-0.0106,0.0,0.7219999999999999,0.00442,-3.2941,,20.736,20.553,4.4296,50
2021-03-28 00:35:00,0.0,-2.4368,0.0,7.738299999999998,0.00366,13.88,0.0052199999999999,0.70135,-0.0001399999999999,-0.0042399999999999,0.0,0.47381,0.00366,-2.9106,,20.683,20.481,4.4342,50
2021-03-28 00:36:00,0.0,-2.5721,0.0,7.6645,0.00429,13.881,0.00606,0.7077,0.0,-0.0021199999999999,0.0,0.65431,0.00429,-3.2264,,20.709,20.517,4.3894,50
2021-03-28 00:37:00,0.0,-2.3916,0.0,7.5469,0.0035599999999999,13.881,0.00508,0.70135,-0.0001399999999999,0.0,0.0,0.51893,0.0035599999999999,-2.9106,,20.779,20.61,4.4371,50
2021-03-28 00:38:00,0.0,-2.5721,0.0,7.558,0.0047499999999999,13.88,0.0066299999999999,0.7161899999999999,0.0,-0.0084799999999999,0.0,0.6768699999999999,0.0047499999999999,-3.249,,20.858,20.704,4.5912,50
2021-03-28 00:39:00,0.0,-2.7978,0.0,7.563799999999999,0.00423,13.881,0.0059199999999999,0.71406,-0.0001399999999999,0.0042399999999999,0.0,0.60918,0.00423,-3.4069,,20.933,20.812,4.6176,50
2021-03-28 00:40:00,0.0,-2.5044,0.0,7.5711,0.0042199999999999,13.88,0.0059199999999999,0.71194,0.0,0.0,0.0,0.63175,0.0042199999999999,-3.1362,,20.962,20.91,4.695,50
2021-03-28 00:41:00,0.0,-2.5947,0.0,7.8287,0.0039899999999999,13.878,0.00564,0.7077,-0.0001399999999999,0.0084799999999999,0.0,0.5414999999999999,0.0039899999999999,-3.1362,,20.942,20.936,4.8398,50
2021-03-28 00:42:00,0.0,-2.4593,0.0,7.8695,0.00385,13.88,0.00536,0.71831,0.0001399999999999,-0.0021199999999999,0.0,0.51893,0.00385,-2.9783,,20.885,20.875,4.8069,50
2021-03-28 00:43:00,0.0,-2.7301,0.0,7.811499999999999,0.00442,13.881,0.0061999999999999,0.71194,0.0,-0.01271,0.0,0.69943,0.00442,-3.4295,,20.858,20.797,4.7584,50
2021-03-28 00:44:00,0.0,-2.5947,0.0,7.665199999999999,0.0039399999999999,13.881,0.00564,0.69923,-0.0002799999999999,-0.0021199999999999,0.0,0.63175,0.0039399999999999,-3.2264,,20.836,20.745,4.6913,50
2021-03-28 00:45:00,0.0,-2.7075,0.0,7.6567,0.00432,13.881,0.00606,0.71194,0.0,0.0021199999999999,0.0,0.60918,0.00432,-3.3166,,20.778,20.645,4.73,50
2021-03-28 00:46:00,0.0,-2.5947,0.0,7.6165,0.0044999999999999,13.881,0.0063499999999999,0.70982,0.0,-0.0084799999999999,0.0,0.6768699999999999,0.0044999999999999,-3.2716,,20.657,20.487,4.7697,50
2021-03-28 00:47:00,0.0,-2.4593,0.0,7.7188,0.00455,13.881,0.0063499999999999,0.7161899999999999,0.0,-0.01695,0.0,0.69943,0.00455,-3.1588,,20.592,20.391,4.9301,50
2021-03-28 00:48:00,0.0,-2.4593,0.0,7.8375,0.00386,13.881,0.00536,0.72043,-0.0002799999999999,0.0084799999999999,0.0,0.5414999999999999,0.00385,-3.0008,,20.598,20.382,4.9218,50
2021-03-28 00:49:00,0.0,-2.4593,0.0,7.792,0.0038999999999999,13.881,0.0054999999999999,0.70982,0.0,-0.0021199999999999,0.0,0.60918,0.0038999999999999,-3.0685,,20.638,20.425,4.903,50
2021-03-28 00:50:00,0.0,-2.6398,0.0,7.763899999999999,0.0040699999999999,13.881,0.0059199999999999,0.6865299999999999,0.0,-0.0042399999999999,0.0,0.58662,0.0040699999999999,-3.2265,,20.718,20.519,5.0044,50
2021-03-28 00:51:00,0.0,-2.4142,0.0,7.7718,0.00387,13.881,0.00564,0.68652,-0.0001399999999999,0.0084799999999999,0.0,0.56406,0.00387,-2.9783,,20.79,20.644,4.9342,50
2021-03-28 00:52:00,0.0,-2.6624,0.0,7.7695,0.0043499999999999,13.881,0.0063499999999999,0.6844099999999999,-0.0001399999999999,0.0021199999999999,0.0,0.63175,0.0043499999999999,-3.2941,,20.819,20.712,4.9642,50
2021-03-28 00:53:00,0.0,-2.527,0.0,7.756999999999999,0.00388,13.882,0.00564,0.68864,0.0,-0.00636,0.0,0.58662,0.00388,-3.1136,,20.85,20.763,4.9953,50
2021-03-28 00:54:00,0.0,-2.5721,0.0,7.7443,0.00408,13.881,0.0059199999999999,0.68864,0.0,0.0,0.0,0.63175,0.00408,-3.2039,,20.898,20.826,5.0377,50
2021-03-28 00:55:00,0.0,-2.5496,0.0,7.8296,0.00404,13.881,0.0059199999999999,0.68229,0.0,-0.0106,0.0,0.65431,0.00404,-3.2039,,20.932,20.863,5.1277,50
2021-03-28 00:56:00,0.0,-2.685,0.0,7.898399999999999,0.00444,13.881,0.00649,0.6844099999999999,-0.0001399999999999,-0.01271,0.0,0.69943,0.00444,-3.3844,,20.911,20.755,5.133,50
2021-03-28 00:57:00,0.0,-2.4593,0.0,7.8903,0.00354,13.883,0.0052199999999999,0.67805,0.0,-0.00636,0.0,0.58662,0.00354,-3.0459,,20.813,20.572,5.0598,50
2021-03-28 00:58:00,0.0,-2.8429,0.0,7.8884,0.0037399999999999,13.882,0.00564,0.6632099999999999,0.0,0.0021199999999999,0.0,0.5414999999999999,0.0037399999999999,-3.3843,,20.679,20.389,5.1238,50
2021-03-28 00:59:00,0.0,-2.4819,0.0,7.8286,0.0037499999999999,13.883,0.00564,0.6653299999999999,0.0,0.01695,0.0,0.5414999999999999,0.0037499999999999,-3.0234,,20.617,20.342,5.073,50
2021-03-28 01:00:00,0.0,-2.4819,0.0,7.9269,0.0039399999999999,13.883,0.00578,0.68017,0.0,-0.0021199999999999,0.0,0.63175,0.0039399999999999,-3.1136,,20.627,20.371,5.0823,50
2021-03-28 01:01:00,0.0,-2.4819,0.0,7.9364,0.00413,13.882,0.00606,0.68228,0.0,-0.0021199999999999,0.0,0.65431,0.00413,-3.1362,,20.673,20.439,5.0628,50
2021-03-28 01:02:00,0.0,-2.4593,0.0,7.9063,0.00368,13.883,0.00536,0.6865299999999999,0.0,0.0106,0.0,0.5414999999999999,0.00368,-3.0008,,20.714,20.518,5.0484,50
2021-03-28 01:03:00,0.0,-2.4142,0.0,7.8208,0.00368,13.883,0.00536,0.68652,0.0001399999999999,0.0021199999999999,0.0,0.58662,0.00368,-3.0008,,20.747,20.57,5.0625,50
2021-03-28 01:04:00,0.0,-2.7301,0.0,7.8328,0.0046299999999999,13.883,0.00677,0.6844099999999999,-0.0001399999999999,-0.0106,0.0,0.69943,0.00464,-3.4295,,20.811,20.651,5.1253,50
2021-03-28 01:05:00,0.0,-2.5045,0.0,7.849599999999999,0.0041099999999999,13.883,0.00606,0.67805,0.0001399999999999,-0.0021199999999999,0.0,0.60918,0.0041099999999999,-3.1137,,20.854,20.725,5.1163,50
2021-03-28 01:06:00,0.0,-2.3916,0.0,8.019199999999998,0.00347,13.883,0.00508,0.6844099999999999,0.0001399999999999,0.0,0.0,0.4963699999999999,0.00347,-2.888,,20.845,20.702,5.1897,50
2021-03-28 01:07:00,0.0,-2.5044,0.0,7.9974,0.00406,13.884,0.0059199999999999,0.6844099999999999,-0.0001399999999999,-0.0084799999999999,0.0,0.65431,0.00406,-3.1588,,20.789,20.574,5.2431,50
2021-03-28 01:08:00,0.0,-2.527,0.0,8.0089,0.0043099999999999,13.883,0.0063499999999999,0.68017,0.0,-0.01695,0.0,0.69945,0.0043099999999999,-3.2264,,20.73,20.512,5.3633,50
2021-03-28 01:09:00,0.0,-2.4593,0.0,8.0088,0.0040299999999999,13.883,0.00606,0.6653299999999999,0.0,-0.01695,0.0,0.7219999999999999,0.0040299999999999,-3.1813,,20.687,20.474,5.3679,50
2021-03-28 01:10:00,0.0,-2.4142,0.0,7.9721,0.00383,13.884,0.00578,0.6611,0.0,-0.0084799999999999,0.0,0.5189399999999998,0.00383,-2.9332,,20.71,20.512,5.3394,50
2021-03-28 01:11:00,0.0,-2.3916,0.0,7.918199999999999,0.0037,13.885,0.00564,0.65475,0.0,-0.0021199999999999,0.0,0.58662,0.0037,-2.9783,,20.753,20.58,5.2895,50
2021-03-28 01:12:00,0.0,-2.3014,0.0,7.8623,0.0032499999999999,13.885,0.00508,0.63992,0.0001399999999999,0.00636,0.0,0.5189399999999998,0.0032499999999999,-2.8203,,20.789,20.633,5.177,50
2021-03-28 01:13:00,0.0,-2.3916,0.0,7.8047,0.00335,13.884,0.00508,0.659,-0.0001399999999999,0.00636,0.0,0.5414999999999999,0.00335,-2.9331,,20.836,20.704,5.1043,50
2021-03-28 01:14:00,0.0,-2.3917,0.0,7.7862,0.0033999999999999,13.885,0.00508,0.66958,0.0001399999999999,0.0021199999999999,0.0,0.5189399999999998,0.0033999999999999,-2.9106,,20.906,20.779,5.0212,50
2021-03-28 01:15:00,0.0,-2.6399,0.0,7.8383,0.0039699999999999,13.884,0.0059199999999999,0.66956,-0.0002799999999999,-0.00636,0.0,0.65432,0.0039699999999999,-3.2941,,20.956,20.824,5.0293,50
2021-03-28 01:16:00,0.0,-2.5722,0.0,7.841999999999999,0.0040899999999999,13.884,0.0061999999999999,0.6589899999999999,0.0001399999999999,-0.0106,0.0,0.65431,0.0040899999999999,-3.2265,,20.958,20.803,5.0695,50
2021-03-28 01:17:00,0.0,-2.5271,0.0,7.8381,0.00398,13.885,0.00606,0.65687,-0.0001399999999999,-0.0084799999999999,0.0,0.6317599999999999,0.00398,-3.1589,,20.889,20.765,5.0502,50
