measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
1995-03-01 00:00:00,5.476,-15.71,122.4,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,8.82,-8.849999999999998,-8.84,-8.84,0.0,50
1995-03-01 00:15:00,5.486,-12.21,122.6,-9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.429999999999998,8.74,-8.84,-8.84,-8.84,0.0,50
1995-03-01 00:30:00,5.494,-15.46,122.7,-9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,8.62,-8.84,-8.84,-8.84,0.0,50
1995-03-01 00:45:00,5.498,-18.18,122.8,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,8.55,-8.84,-8.84,-8.84,0.0,50
1995-03-01 01:00:00,5.499,-15.76,122.8,-9.340000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,8.62,-8.84,-8.84,-8.84,0.0,50
1995-03-01 01:15:00,5.503,-19.6,122.9,-9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.349999999999998,8.72,-8.84,-8.84,-8.84,0.0,50
1995-03-01 01:30:00,5.503,-22.73,122.9,-9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,8.83,-8.84,-8.84,-8.84,0.0,50
1995-03-01 01:45:00,5.495,-17.71,122.9,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679999999999998,9.06,-8.84,-8.84,-8.84,0.0,50
1995-03-01 02:00:00,5.482,-21.69,122.5,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,9.2,-8.84,-8.84,-8.84,0.0,50
1995-03-01 02:15:00,5.482,-23.31,122.5,-9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,9.27,-8.84,-8.84,-8.84,0.0,50
