measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wind_direction__1221,wind_speed__1220,system_id
2012-11-21 00:00:00,0.0,0.4739999999999999,-0.0903,0.3836999999999999,0.0,,8.279199999999998,,,,,,,,,,,,,,,,,,,,,,,,13.927,19.3,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.782,18.577,4.222,,-2.2325,,,,,,,,,,,,,,50
2012-11-21 00:01:00,0.0,0.4739999999999999,-0.2707999999999999,0.2031,0.0,,8.1302,,,,,,,,,,,,,,,,,,,,,,,,13.924,19.295,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.679,18.428,4.1506,,-2.3333,,,,,,,,,,,,,,50
2012-11-21 00:02:00,0.0,0.4739999999999999,-0.0903,0.3836999999999999,0.0,,8.019299999999998,,,,,,,,,,,,,,,,,,,,,,,,13.929,19.287,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.659,18.371,4.0487,,-2.4172,,,,,,,,,,,,,,50
2012-11-21 00:03:00,0.0,0.4514,-0.1806,0.2707999999999999,0.0,,8.027699999999998,,,,,,,,,,,,,,,,,,,,,,,,13.929,19.282,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.681,18.359,4.0039,,-2.4172,,,,,,,,,,,,,,50
2012-11-21 00:04:00,0.0,0.4514,-0.158,0.2933999999999999,0.0,,8.1034,,,,,,,,,,,,,,,,,,,,,,,,13.929,19.276,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.702,18.376,3.9818,,-2.4004,,,,,,,,,,,,,,50
2012-11-21 00:05:00,0.0,0.4739999999999999,-0.1129,0.3610999999999999,0.0,,8.0906,,,,,,,,,,,,,,,,,,,,,,,,13.928,19.273,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.742,18.409,3.9327,,-2.4339,,,,,,,,,,,,,,50
2012-11-21 00:06:00,0.0,0.4514,-0.1806,0.2707999999999999,0.0,,7.904499999999999,,,,,,,,,,,,,,,,,,,,,,,,13.929,19.265,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.787,18.402,4.0065,,-2.434,,,,,,,,,,,,,,50
2012-11-21 00:07:00,0.0,0.4288,-0.2031,0.2257,0.0,,7.8602,,,,,,,,,,,,,,,,,,,,,,,,13.928,19.26,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.835,18.458,4.0201,,-2.4172,,,,,,,,,,,,,,50
2012-11-21 00:08:00,0.0,0.4514,-0.2031,0.2482999999999999,0.0,,8.1867,,,,,,,,,,,,,,,,,,,,,,,,13.929,19.252,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.857,18.5,4.1109,,-2.3668,,,,,,,,,,,,,,50
2012-11-21 00:09:00,0.0,0.4739999999999999,-0.0903,0.3836999999999999,0.0,,8.5218,,,,,,,,,,,,,,,,,,,,,,,,13.93,19.244,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.882,18.555,4.3686,,-2.1318,,,,,,,,,,,,,,50
2012-11-21 00:10:00,0.0,0.4739999999999999,-0.2031,0.2707999999999999,0.0,,9.1632,,,,,,,,,,,,,,,,,,,,,,,,13.931,19.236,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.892,18.583,4.624,,-1.5947,,,,,,,,,,,,,,50
2012-11-21 00:11:00,0.0,0.4288,-0.0903,0.3386,0.0,,9.5147,,,,,,,,,,,,,,,,,,,,,,,,13.93,19.23,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.931,18.616,4.8602,,-1.3261,,,,,,,,,,,,,,50
2012-11-21 00:12:00,0.0,0.4514,-0.2257,0.2257,0.0,,9.8287,,,,,,,,,,,,,,,,,,,,,,,,13.931,19.224,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.98,18.655,5.0764,,-0.8897,,,,,,,,,,,,,,50
2012-11-21 00:13:00,0.0,0.4965,0.1353999999999999,0.632,0.0,,9.9863,,,,,,,,,,,,,,,,,,,,,,,,13.931,19.214,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.013,18.678,5.2892,,-0.5706999999999999,,,,,,,,,,,,,,50
2012-11-21 00:14:00,0.0,0.4514,-0.3610999999999999,0.0903,0.0,,10.218,,,,,,,,,,,,,,,,,,,,,,,,13.932,19.213,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.059,18.727,5.4515,,-0.5036,,,,,,,,,,,,,,50
2012-11-21 00:15:00,0.0,0.4288,-0.2482999999999999,0.1806,0.0,,10.331,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.201,0.0077999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.084,18.747,5.737,,-0.4699999999999999,,,,,,,,,,,,,,50
2012-11-21 00:16:00,0.0,0.6094,0.3386,0.948,0.0,,10.579,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.199,0.0077999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,39.926,,,,,,,,,,,19.081,18.742,5.9596,,-0.3357,,,,,,,,,,,,,,50
2012-11-21 00:17:00,0.0,0.632,0.4288,1.0608,0.0,,10.542,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.192,0.0077999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,36.03,,,,,,,,,,,19.096,18.742,6.1054,,-0.4868,,,,,,,,,,,,,,50
2012-11-21 00:18:00,0.0,0.4514,0.1806,0.632,0.0,,10.494,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.183,0.008,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.128,18.752,6.1,,-0.5707999999999999,,,,,,,,,,,,,,50
2012-11-21 00:19:00,0.0,0.5191,-0.1806,0.3386,0.0,,10.409,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.177,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.145,18.763,6.1362,,-0.6547,,,,,,,,,,,,,,50
2012-11-21 00:20:00,0.0,0.4514,-0.4965,-0.0451,0.0,,10.338,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.176,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.138,18.743,6.1313,,-0.7386,,,,,,,,,,,,,,50
2012-11-21 00:21:00,0.0,0.5867999999999999,0.3386,0.9254,0.0,,10.174,,,,,,,,,,,,,,,,,,,,,,,,13.933,19.167,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.117,18.757,6.117,,-0.8897,,,,,,,,,,,,,,50
2012-11-21 00:22:00,0.0,0.5867999999999999,-0.0451,0.5416999999999998,0.0,,10.095,,,,,,,,,,,,,,,,,,,,,,,,13.934,19.167,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.117,18.807,6.1026,,-1.0072,,,,,,,,,,,,,,50
2012-11-21 00:23:00,0.0,0.5191,-0.2031,0.316,0.0,,10.012,,,,,,,,,,,,,,,,,,,,,,,,13.934,19.159,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.109,18.806,6.0572,,-1.1415,,,,,,,,,,,,,,50
2012-11-21 00:24:00,0.0,0.4514,-0.3386,0.1129,0.0,,9.9344,,,,,,,,,,,,,,,,,,,,,,,,13.934,19.154,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.108,18.771,6.0239,,-1.3933,,,,,,,,,,,,,,50
2012-11-21 00:25:00,0.0,0.4739999999999999,-0.158,0.316,0.0,,9.8838,,,,,,,,,,,,,,,,,,,,,,,,13.934,19.152,0.0077999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.102,18.731,6.0153,,-1.4101,,,,,,,,,,,,,,50
2012-11-21 00:26:00,0.0,0.4739999999999999,-0.1806,0.2933999999999999,0.0,,9.8062,,,,,,,,,,,,,,,,,,,,,,,,13.935,19.143,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.097,18.718,5.9572,,-1.4605,,,,,,,,,,,,,,50
2012-11-21 00:27:00,0.0,0.4739999999999999,-0.1806,0.2933999999999999,0.0,,9.7231,,,,,,,,,,,,,,,,,,,,,,,,13.934,19.143,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.111,18.744,5.9214,,-1.5276,,,,,,,,,,,,,,50
2012-11-21 00:28:00,0.0,0.3836999999999999,-0.3836999999999999,0.0,0.0,,9.6532,,,,,,,,,,,,,,,,,,,,,,,,13.935,19.132,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.118,18.768,5.8735,,-1.5613,,,,,,,,,,,,,,50
2012-11-21 00:29:00,0.0,0.4965,-0.1129,0.3836999999999999,0.0,,9.595300000000002,,,,,,,,,,,,,,,,,,,,,,,,13.935,19.131,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.126,18.78,5.8537,,-1.662,,,,,,,,,,,,,,50
2012-11-21 00:30:00,0.0,0.4965,-0.2031,0.2933999999999999,0.0,,9.7877,,,,,,,,,,,,,,,,,,,,,,,,13.935,19.125,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.056,18.762,6.0516,,-1.7962,,,,,,,,,,,,,,50
2012-11-21 00:31:00,0.0,0.4739999999999999,-0.0451,0.4288,0.0,,10.09,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.119,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.997,18.745,6.269,,-1.5109,,,,,,,,,,,,,,50
2012-11-21 00:32:00,0.0,0.4739999999999999,-0.158,0.316,0.0,,10.2,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.119,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.008,18.748,6.3655,,-1.3766,,,,,,,,,,,,,,50
2012-11-21 00:33:00,0.0,0.4514,-0.2708999999999999,0.1806,0.0,,10.183,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.115,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.993,18.743,6.3876,,-1.4101,,,,,,,,,,,,,,50
2012-11-21 00:34:00,0.0,0.4514,-0.1353999999999999,0.316,0.0,,10.222,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.106,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.002,18.749,6.4463,,-1.3095,,,,,,,,,,,,,,50
2012-11-21 00:35:00,0.0,0.4514,-0.1806,0.2707999999999999,0.0,,10.328,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.106,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.044,18.802,6.4499,,-1.2759,,,,,,,,,,,,,,50
2012-11-21 00:36:00,0.0,0.4965999999999999,-0.0225999999999999,0.4739999999999999,0.0,,10.265,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.106,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.072,18.816,6.3882,,-1.4102,,,,,,,,,,,,,,50
2012-11-21 00:37:00,0.0,0.4739999999999999,-0.2031,0.2708999999999999,0.0,,10.174,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.097,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.03,18.757,6.3366,,-1.4102,,,,,,,,,,,,,,50
2012-11-21 00:38:00,0.0,0.4965999999999999,-0.2257,0.2708999999999999,0.0,,10.066,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.094,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.984,18.728,6.2625,,-1.4605,,,,,,,,,,,,,,50
2012-11-21 00:39:00,0.0,0.4514,-0.0903,0.3610999999999999,0.0,,9.9353,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.094,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.973,18.741,6.1825,,-1.4102,,,,,,,,,,,,,,50
2012-11-21 00:40:00,0.0,0.4062999999999999,-0.2257,0.1806,0.0,,9.7624,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.094,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.985,18.764,6.0275,,-1.6452,,,,,,,,,,,,,,50
2012-11-21 00:41:00,0.0,0.4289,-0.1129,0.316,0.0,,9.6209,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.09,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.003,18.788,5.9001,,-1.9307,,,,,,,,,,,,,,50
2012-11-21 00:42:00,0.0,0.4514,-0.158,0.2933999999999999,0.0,,9.5149,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.084,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.032,18.817,5.8057,,-2.0817,,,,,,,,,,,,,,50
2012-11-21 00:43:00,0.0,0.4514,-0.1129,0.3386,0.0,,9.4567,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.082,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,19.01,18.777,5.6747,,-2.1825,,,,,,,,,,,,,,50
2012-11-21 00:44:00,0.0,0.4739999999999999,-0.2482999999999999,0.2257,0.0,,9.3585,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.082,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.847,18.605,5.4718,,-2.3671,,,,,,,,,,,,,,50
2012-11-21 00:45:00,0.0,0.4739999999999999,-0.0676999999999999,0.4062999999999999,0.0,,9.2467,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.082,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.756,18.476,5.321,,-2.6022,,,,,,,,,,,,,,50
2012-11-21 00:46:00,0.0,0.4739999999999999,-0.2257,0.2482999999999999,0.0,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.082,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.743,18.432,5.2269,,-2.8036,,,,,,,,,,,,,,50
2012-11-21 00:47:00,0.0,0.5416999999999998,-0.0225999999999999,0.5191,0.0,,9.0144,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.076,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.723,18.389,5.1398,,-2.8372,,,,,,,,,,,,,,50
2012-11-21 00:48:00,0.0,0.4289,-0.158,0.2708999999999999,0.0,,8.952199999999998,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.07,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.741,18.372,5.1714,,-2.9043,,,,,,,,,,,,,,50
2012-11-21 00:49:00,0.0,0.5191999999999999,-0.2257,0.2933999999999999,0.0,,9.0198,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.07,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.782,18.404,5.1405,,-2.7533,,,,,,,,,,,,,,50
2012-11-21 00:50:00,0.0,0.4289,-0.1806,0.2482999999999999,0.0,,8.9706,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.07,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.826,18.451,5.0601,,-2.6693,,,,,,,,,,,,,,50
2012-11-21 00:51:00,0.0,0.4289,-0.1353999999999999,0.2934999999999999,0.0,,8.9058,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.07,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.835,18.491,4.9924,,-2.619,,,,,,,,,,,,,,50
2012-11-21 00:52:00,0.0,0.3836999999999999,-0.2933999999999999,0.0903,0.0,,8.8589,,,,,,,,,,,,,,,,,,,,,,,,13.936,19.066,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.845,18.547,4.9783,,-2.6861,,,,,,,,,,,,,,50
2012-11-21 00:53:00,0.0,0.4289,-0.1353999999999999,0.2933999999999999,0.0,,8.990299999999998,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.058,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.825,18.545,5.0224,,-2.619,,,,,,,,,,,,,,50
2012-11-21 00:54:00,0.0,0.4965999999999999,-0.2257,0.2708999999999999,0.0,,9.0643,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.058,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.82,18.562,5.0383,,-2.4343,,,,,,,,,,,,,,50
2012-11-21 00:55:00,0.0,0.4289,-0.158,0.2708999999999999,0.0,,8.9686,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.057,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.726,18.482,5.0376,,-2.4176,,,,,,,,,,,,,,50
2012-11-21 00:56:00,0.0,0.4965999999999999,0.0225999999999999,0.5191999999999999,0.0,,8.7416,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.049,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.664,18.428,5.0625,,-2.3504,,,,,,,,,,,,,,50
2012-11-21 00:57:00,0.0,0.4062999999999999,-0.4515,-0.0451999999999999,0.0,,8.5786,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.046,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.641,18.4,5.0502,,-2.1321,,,,,,,,,,,,,,50
2012-11-21 00:58:00,0.0,0.4965999999999999,0.2031999999999999,0.6996999999999999,0.0,,8.4047,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.046,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.68,18.433,4.9654,,-2.0482,,,,,,,,,,,,,,50
2012-11-21 00:59:00,0.0,0.4514,-0.316,0.1353999999999999,0.0,,8.2398,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.046,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.747,18.488,4.8273,,-2.0482,,,,,,,,,,,,,,50
2012-11-21 01:00:00,0.0,0.4062999999999999,-0.316,0.0903,0.0,,8.0937,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.036,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.733,18.484,4.7398,,-2.0482,,,,,,,,,,,,,,50
2012-11-21 01:01:00,0.0,0.4965999999999999,-0.1806,0.316,0.0,,8.016299999999998,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.034,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.712,18.444,4.6684,,-2.1993,,,,,,,,,,,,,,50
2012-11-21 01:02:00,0.0,0.4515,-0.316,0.1353999999999999,0.0,,7.9984,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.034,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.713,18.438,4.6797,,-2.1993,,,,,,,,,,,,,,50
2012-11-21 01:03:00,0.0,0.4739999999999999,0.0225999999999999,0.4965999999999999,0.0,,7.949099999999999,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.026,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.708,18.443,4.6203,,-2.1657,,,,,,,,,,,,,,50
2012-11-21 01:04:00,0.0,0.5191999999999999,-0.0903,0.4289,0.0,,7.9638,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.021,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.577,18.355,4.5713,,-2.1321,,,,,,,,,,,,,,50
2012-11-21 01:05:00,0.0,0.4062999999999999,-0.3386,0.0676999999999999,0.0,,7.9233,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.021,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.455,18.236,4.5735,,-2.0482,,,,,,,,,,,,,,50
2012-11-21 01:06:00,0.0,0.6095,0.0225999999999999,0.6321,0.0,,7.8654,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.017,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.43,18.196,4.52,,-2.0146,,,,,,,,,,,,,,50
2012-11-21 01:07:00,0.0,0.4514,-0.2031999999999999,0.2482999999999999,0.0,,7.816499999999999,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.009,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.498,18.216,4.4762,,-1.8803,,,,,,,,,,,,,,50
2012-11-21 01:08:00,0.0,0.4965999999999999,0.0676999999999999,0.5643,0.0,,7.8258,,,,,,,,,,,,,,,,,,,,,,,,13.939,19.009,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.58,18.284,4.4225,,-2.0146,,,,,,,,,,,,,,50
2012-11-21 01:09:00,0.0,0.4739999999999999,-0.1129,0.3612,0.0,,7.8945,,,,,,,,,,,,,,,,,,,,,,,,13.939,18.999,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.604,18.318,4.3353,,-2.0818,,,,,,,,,,,,,,50
2012-11-21 01:10:00,0.0,0.4515,-0.2031999999999999,0.2482999999999999,0.0,,7.9025,,,,,,,,,,,,,,,,,,,,,,,,13.938,18.997,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.606,18.289,4.33,,-2.2329,,,,,,,,,,,,,,50
2012-11-21 01:11:00,0.0,0.4515,-0.1806,0.2708999999999999,0.0,,7.9431,,,,,,,,,,,,,,,,,,,,,,,,13.94,18.993,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.568,18.19,4.2984,,-2.384,,,,,,,,,,,,,,50
2012-11-21 01:12:00,0.0,0.4289,-0.3612,0.0676999999999999,0.0,,7.8892,,,,,,,,,,,,,,,,,,,,,,,,13.94,18.985,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.553,18.179,4.109,,-2.4008,,,,,,,,,,,,,,50
2012-11-21 01:13:00,0.0,0.4289,-0.158,0.2708999999999999,0.0,,7.8066,,,,,,,,,,,,,,,,,,,,,,,,13.94,18.983,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.534,18.187,3.9524,,-2.6526,,,,,,,,,,,,,,50
2012-11-21 01:14:00,0.0,0.4515,-0.158,0.2934999999999999,0.0,,7.7305,,,,,,,,,,,,,,,,,,,,,,,,13.94,18.973,0.0071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.423,18.134,3.8109,,-2.7701,,,,,,,,,,,,,,50
2012-11-21 01:15:00,0.0,0.5418,-0.0225999999999999,0.5191999999999999,0.0,,7.6886,,,,,,,,,,,,,,,,,,,,,,,,13.939,18.972,0.0074999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-99999.0,,,,,,,,,,,18.295,18.005,3.6627,,-2.5854,,,,,,,,,,,,,,50
