measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
1997-02-27 00:00:00,5.4166,-19.361,120.93,-6.4107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.352,11.742,-8.1097,-8.6775,-7.194,0.0,50
1997-02-27 00:15:00,5.4245,-22.909,121.07,-6.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.298,11.67,-7.4321,-8.064,-7.194,0.0,50
1997-02-27 00:30:00,5.4169,-26.659,120.83,-6.6041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222,11.625,-7.7801,-8.4394,-7.194,0.0,50
1997-02-27 00:45:00,5.42,-19.63,120.96,-6.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,12.073,-7.194,-7.2672,-7.194,0.0,50
1997-02-27 01:00:00,5.4143,-21.361,120.79,-5.7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.891,12.268,-7.1942,-7.2035,-7.1941,0.0,50
1997-02-27 01:15:00,5.4177,-20.145,120.88,-6.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.569,12.011,-7.287099999999999,-8.504799999999998,-7.1954,0.0,50
1997-02-27 01:30:00,5.4137,-22.154,120.78,-6.5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.419,11.851,-7.7548,-8.5515,-7.2329,0.0,50
1997-02-27 01:45:00,5.4184,-19.074,120.88,-6.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951,11.334,-8.8443,-9.1963,-8.1393,0.0,50
1997-02-27 02:00:00,5.4231,-21.984,120.92,-6.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.752,11.046,-8.7972,-8.909599999999998,-8.458299999999998,0.0,50
1997-02-27 02:15:00,5.4257,-23.174,120.94,-6.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.783,11.135,-7.7618,-8.7599,-7.2123,0.0,50
1997-02-27 02:30:00,5.4249,-21.192,120.92,-6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.433,10.687,-8.7874,-8.9851,-8.0731,0.0,50
1997-02-27 02:45:00,5.4276,-19.487,120.99,-7.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.037,10.226,-9.4894,-10.46,-8.842399999999998,0.0,50
