measured_on,ac_current__1089,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_voltage__1088,ac_volts__757,ambient_temp__1053,ambient_temp__1090,ambient_temp__759,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__1083,poa_irradiance__750,poa_irradiance_refcell__1054,power_factor__1097,refcell_temp__1052,wind_speed__1051,system_id
2012-03-28 00:00:00,,0.0,,,0.4511999999999999,-0.1128,,,0.3383999999999999,,,0.0,,,9.9829,,13.879,,21.087,0.0054999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.102,,20.796,,5.3351,,,,-2.3825,,,,,50
2012-03-28 00:01:00,,0.0,,,0.3956,-0.0625,,,0.3332,,,0.0,,,9.831,,13.875,,21.087,0.0063,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.076,,20.774,,5.2178,,,,-2.6174,,,,,50
2012-03-28 00:02:00,,0.0,,,0.4737,0.0225999999999999,,,0.4963,,,0.0,,,9.7079,,13.879,,21.076,0.0063,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.006,,20.748,,5.1115,,,,-2.7013,,,,,50
2012-03-28 00:03:00,,0.0,,,0.4737,-0.0902,,,0.3835,,,0.0,,,9.6166,,13.879,,21.075,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.98,,20.746,,5.0529,,,,-2.953,,,,,50
2012-03-28 00:04:00,,0.0,,,0.3609,-0.3609,,,0.0,,,0.0,,,9.5108,,13.879,,21.063,0.0058999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.979,,20.758,,4.9537,,,,-2.6343,,,,,50
2012-03-28 00:05:00,,0.0,,,0.4511999999999999,0.4963,,,0.9475,,,0.0,,,9.4339,,13.879,,21.063,0.0061,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,31.823,,21.004,,20.769,,4.8802,,,,-2.6174,,,,,50
2012-03-28 00:06:00,,0.0,,,0.3835,-0.0676999999999999,,,0.3158,,,0.0,,,9.3646,,13.879,,21.052,0.0061999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.994,,20.762,,4.8185,,,,-2.5336,,,,,50
2012-03-28 00:07:00,,0.0,,,0.3609,-0.4737,,,-0.1128,,,0.0,,,9.357500000000002,,13.879,,21.049,0.0058999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.004,,20.766,,4.7287,,,,-2.2819,,,,,50
2012-03-28 00:08:00,,0.0,,,0.4285999999999999,0.1353999999999999,,,0.564,,,0.0,,,9.3759,,13.879,,21.043,0.0061,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.03,,20.777,,4.6774,,,,-2.349,,,,,50
2012-03-28 00:09:00,,0.0,,,0.3383999999999999,-0.3609,,,-0.0225999999999999,,,0.0,,,9.3916,,13.879,,21.038,0.0061,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.048,,20.784,,4.7027,,,,-2.2484,,,,,50
2012-03-28 00:10:00,,0.0,,,0.3835,-0.1128,,,0.2707,,,0.0,,,9.4402,,13.88,,21.035,0.0054,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.05,,20.78,,4.8088,,,,-2.2148,,,,,50
2012-03-28 00:11:00,,0.0,,,0.4285999999999999,0.0,,,0.4285999999999999,,,0.0,,,9.5243,,13.88,,21.024,0.0057999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,21.023,,20.739,,5.0339,,,,-2.2148,,,,,50
2012-03-28 00:12:00,,0.0,,,0.2482,-0.6090999999999999,,,-0.3609,,,0.0,,,9.692,,13.879,,21.024,0.0064999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.979,,20.679,,5.2811,,,,-2.047,,,,,50
2012-03-28 00:13:00,,0.0,,,0.1804999999999999,-0.4963,,,-0.3158,,,0.0,,,10.007,,13.88,,21.017,0.0061999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.909,,20.663,,5.5568,,,,-1.7953,,,,,50
2012-03-28 00:14:00,,0.0,,,0.3383999999999999,0.0,,,0.3383999999999999,,,0.0,,,10.208,,13.881,,21.013,0.0063,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.905,,20.687,,5.7202,,,,-1.4933,,,,,50
2012-03-28 00:15:00,,0.0,,,0.2707,-0.8121,,,-0.5413999999999999,,,0.0,,,10.318,,13.882,,21.01,0.0066,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.935,,20.727,,5.9434,,,,-1.4094,,,,,50
2012-03-28 00:16:00,,0.0,,,0.3158,-0.2933,,,0.0225999999999999,,,0.0,,,10.825,,13.882,,21.0,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.941,,20.749,,6.2245,,,,-1.3423,,,,,50
2012-03-28 00:17:00,,0.0,,,0.3609,-0.1128,,,0.2482,,,0.0,,,11.351,,13.881,,20.999,0.0064999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.956,,20.771,,6.4501,,,,-1.0235,,,,,50
2012-03-28 00:18:00,,0.0,,,0.4285999999999999,-0.0451,,,0.3835,,,0.0,,,11.428,,13.881,,20.991,0.0063,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.968,,20.808,,6.6221,,,,-0.9228,,,,,50
2012-03-28 00:19:00,,0.0,,,0.4061,0.203,,,0.6090999999999999,,,0.0,,,11.585,,13.881,,20.989,0.0058999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,41.56,,20.941,,20.813,,6.8523,,,,-0.8725,,,,,50
2012-03-28 00:20:00,,0.0,,,0.5413999999999999,0.3835,,,0.9249,,,0.0,,,11.607,,13.882,,20.985,0.0054,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,39.176,,20.912,,20.8,,7.0181,,,,-0.6039999999999999,,,,,50
2012-03-28 00:21:00,,0.0,,,0.3383999999999999,-0.6542,,,-0.3158,,,0.0,,,11.545,,13.883,,20.978,0.0058999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.85,,20.767,,7.1026,,,,-0.7885999999999999,,,,,50
2012-03-28 00:22:00,,0.0,,,0.4511999999999999,-0.1353999999999999,,,0.3158,,,0.0,,,11.481,,13.882,,20.981,0.0063,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.791,,20.743,,7.2297,,,,-0.8725,,,,,50
2012-03-28 00:23:00,,0.0,,,0.4285999999999999,-0.0451,,,0.3835,,,0.0,,,11.399,,13.883,,20.97,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.727,,20.696,,7.374799999999999,,,,-0.99,,,,,50
2012-03-28 00:24:00,,0.0,,,0.3383999999999999,-0.2933,,,0.0451,,,0.0,,,11.427,,13.882,,20.965,0.0063,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.692,,20.676,,7.3964,,,,-1.0067,,,,,50
2012-03-28 00:25:00,,0.0,,,0.4285999999999999,-0.0676999999999999,,,0.3609,,,0.0,,,11.411,,13.881,,20.969,0.0058999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.685,,20.694,,7.459399999999999,,,,-1.0067,,,,,50
2012-03-28 00:26:00,,0.0,,,0.3383999999999999,-0.0676999999999999,,,0.2707,,,0.0,,,11.411,,13.882,,20.958,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.688,,20.693,,7.4973,,,,-1.0067,,,,,50
2012-03-28 00:27:00,,0.0,,,0.4061,0.0902,,,0.4963,,,0.0,,,11.371,,13.883,,20.958,0.0063,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.723,,20.711,,7.557699999999999,,,,-1.141,,,,,50
2012-03-28 00:28:00,,0.0,,,0.4511999999999999,0.2255999999999999,,,0.6767999999999998,,,0.0,,,11.386,,13.883,,20.955,0.0061,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.752,,20.728,,7.5694,,,,-1.2081,,,,,50
2012-03-28 00:29:00,,0.0,,,0.3609,0.4511999999999999,,,0.8121,,,0.0,,,11.357,,13.884,,20.946,0.0063,0.0,,0.0,,0.0126999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,33.679,,20.748,,20.74,,7.5262,,,,-1.1577,,,,,50
2012-03-28 00:30:00,,0.0,,,0.3158,-0.0676999999999999,,,0.2482,,,0.0,,,11.346,,13.883,,20.943,0.0066,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.721,,20.742,,7.5194,,,,-1.3759,,,,,50
2012-03-28 00:31:00,,0.0,,,0.4061,-0.2482,,,0.1579,,,0.0,,,11.304,,13.883,,20.945,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.695,,20.736,,7.5499,,,,-1.4094,,,,,50
2012-03-28 00:32:00,,0.0,,,0.5189,0.3158,,,0.8347,,,0.0,,,11.238,,13.884,,20.935,0.0061,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,34.973,,20.64,,20.717,,7.518099999999999,,,,-1.4262,,,,,50
2012-03-28 00:33:00,,0.0,,,0.564,-0.1353999999999999,,,0.4285999999999999,,,0.0,,,11.216,,13.884,,20.933,0.0051999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.645,,20.716,,7.495199999999999,,,,-1.5436,,,,,50
2012-03-28 00:34:00,,0.0,,,0.4963,-0.2707,,,0.2255999999999999,,,0.0,,,11.15,,13.885,,20.932,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.688,,20.732,,7.495,,,,-1.6611,,,,,50
2012-03-28 00:35:00,,0.0,,,0.4511999999999999,0.4738,,,0.925,,,0.0,,,11.03,,13.885,,20.92,0.0057999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,30.98,,20.7,,20.746,,7.4783,,,,-1.7786,,,,,50
2012-03-28 00:36:00,,0.0,,,0.4738,0.3383999999999999,,,0.8122,,,0.0,,,10.963,,13.884,,20.92,0.0061,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.716,,20.754,,7.458599999999999,,,,-1.8121,,,,,50
2012-03-28 00:37:00,,0.0,,,0.4285999999999999,-0.5413999999999999,,,-0.1128,,,0.0,,,11.007,,13.885,,20.921,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.729,,20.756,,7.4621,,,,-1.8121,,,,,50
2012-03-28 00:38:00,,0.0,,,0.1353999999999999,-0.7445,,,-0.6090999999999999,,,0.0,,,11.093,,13.885,,20.92,0.0067999999999999,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.69,,20.737,,7.4429,,,,-1.8121,,,,,50
2012-03-28 00:39:00,,0.0,,,0.4511999999999999,0.4738,,,0.925,,,0.0,,,11.017,,13.884,,20.909,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,31.54,,20.625,,20.693,,7.445299999999999,,,,-1.8121,,,,,50
2012-03-28 00:40:00,,0.0,,,0.4285999999999999,-0.1804999999999999,,,0.2482,,,0.0,,,10.864,,13.885,,20.907,0.0058999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.563,,20.657,,7.3959,,,,-1.8121,,,,,50
2012-03-28 00:41:00,,0.0,,,0.3609999999999999,-0.1579,,,0.203,,,0.0,,,10.808,,13.885,,20.907,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.555,,20.643,,7.342399999999999,,,,-1.8121,,,,,50
2012-03-28 00:42:00,,0.0,,,0.2933,-0.3383999999999999,,,-0.0451,,,0.0,,,10.882,,13.886,,20.899,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.556,,20.636,,7.3453,,,,-1.8289,,,,,50
2012-03-28 00:43:00,,0.0,,,0.3383999999999999,-0.6542999999999999,,,-0.3158,,,0.0,,,10.934,,13.886,,20.896,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.58,,20.66,,7.3724,,,,-1.8121,,,,,50
2012-03-28 00:44:00,,0.0,,,0.3835,-0.1128,,,0.2707,,,0.0,,,11.0,,13.885,,20.896,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.629,,20.697,,7.3791,,,,-1.8121,,,,,50
2012-03-28 00:45:00,,0.0,,,0.3609999999999999,-0.1128,,,0.2482,,,0.0,,,11.079,,13.885,,20.894,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.64,,20.713,,7.3929,,,,-1.8121,,,,,50
2012-03-28 00:46:00,,0.0,,,0.3159,-0.5414999999999999,,,-0.2255999999999999,,,0.0,,,11.217,,13.885,,20.883,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.612,,20.674,,7.3906,,,,-1.7282,,,,,50
2012-03-28 00:47:00,,0.0,,,0.4061,-0.1804999999999999,,,0.2255999999999999,,,0.0,,,11.182,,13.885,,20.883,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.568,,20.641,,7.3979,,,,-1.6275,,,,,50
2012-03-28 00:48:00,,0.0,,,0.3383999999999999,-0.5189,,,-0.1804999999999999,,,0.0,,,11.148,,13.885,,20.883,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.533,,20.618,,7.4412,,,,-1.5604,,,,,50
2012-03-28 00:49:00,,0.0,,,0.3835,0.1353999999999999,,,0.5189,,,0.0,,,11.277,,13.885,,20.881,0.0064999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.513,,20.603,,7.493299999999999,,,,-1.7114,,,,,50
2012-03-28 00:50:00,,0.0,,,0.3383999999999999,-0.4061,,,-0.0676999999999999,,,0.0,,,11.397,,13.886,,20.872,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.51,,20.585,,7.5369,,,,-1.443,,,,,50
2012-03-28 00:51:00,,0.0,,,0.2707,-0.2707,,,0.0,,,0.0,,,11.345,,13.886,,20.87,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.504,,20.586,,7.5472,,,,-1.4262,,,,,50
2012-03-28 00:52:00,,0.0,,,0.3609999999999999,-0.564,,,-0.203,,,0.0,,,11.244,,13.886,,20.87,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.538,,20.597,,7.575599999999999,,,,-1.4765,,,,,50
2012-03-28 00:53:00,,0.0,,,0.3159,-0.0225999999999999,,,0.2933,,,0.0,,,11.139,,13.886,,20.869,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.579,,20.622,,7.5418,,,,-1.4933,,,,,50
2012-03-28 00:54:00,,0.0,,,0.4738,0.0225999999999999,,,0.4963,,,0.0,,,11.062,,13.885,,20.859,0.0064,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.578,,20.622,,7.482999999999999,,,,-1.6443,,,,,50
2012-03-28 00:55:00,,0.0,,,0.4287,-0.5189,,,-0.0902,,,0.0,,,10.966,,13.886,,20.858,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.552,,20.617,,7.4522,,,,-1.8121,,,,,50
2012-03-28 00:56:00,,0.0,,,0.2933,-0.7671,,,-0.4738,,,0.0,,,10.94,,13.886,,20.858,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.508,,20.595,,7.4701,,,,-1.7618,,,,,50
2012-03-28 00:57:00,,0.0,,,0.3159,-0.6542999999999999,,,-0.3383999999999999,,,0.0,,,10.954,,13.886,,20.854,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.487,,20.583,,7.3936,,,,-1.7953,,,,,50
2012-03-28 00:58:00,,0.0,,,0.4061,0.1353999999999999,,,0.5414999999999999,,,0.0,,,10.894,,13.885,,20.845,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.502,,20.593,,7.3409,,,,-1.7786,,,,,50
2012-03-28 00:59:00,,0.0,,,0.4738,0.5866,,,1.0604,,,0.0,,,10.845,,13.887,,20.845,0.0061999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,29.285,,20.559,,20.623,,7.2565,,,,-1.7953,,,,,50
2012-03-28 01:00:00,,0.0,,,0.3609999999999999,0.2482,,,0.6090999999999999,,,0.0,,,10.85,,13.887,,20.845,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,45.219,,20.613,,20.644,,7.2047,,,,-1.8457,,,,,50
2012-03-28 01:01:00,,0.0,,,0.4963,-0.0676999999999999,,,0.4287,,,0.0,,,10.802,,13.888,,20.837,0.0064999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.659,,20.653,,7.0654,,,,-2.0806,,,,,50
2012-03-28 01:02:00,,0.0,,,0.1579,-0.7895999999999999,,,-0.6317,,,0.0,,,10.699,,13.887,,20.832,0.0067999999999999,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.686,,20.663,,6.8856,,,,-2.2316,,,,,50
2012-03-28 01:03:00,,0.0,,,0.3383999999999999,-0.4061,,,-0.0676999999999999,,,0.0,,,10.565,,13.886,,20.832,0.0066,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.712,,20.645,,6.6602,,,,-2.2819,,,,,50
2012-03-28 01:04:00,,0.0,,,0.4287,-0.3383999999999999,,,0.0903,,,0.0,,,10.368,,13.888,,20.83,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.713,,20.603,,6.4872,,,,-2.3323,,,,,50
2012-03-28 01:05:00,,0.0,,,0.4511999999999999,-0.1579,,,0.2933,,,0.0,,,10.164,,13.887,,20.821,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.675,,20.541,,6.3239,,,,-2.5336,,,,,50
2012-03-28 01:06:00,,0.0,,,0.4738,0.0902,,,0.564,,,0.0,,,9.9719,,13.888,,20.82,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.69,,20.519,,6.1613,,,,-2.6007,,,,,50
2012-03-28 01:07:00,,0.0,,,0.3383999999999999,-0.6091999999999999,,,-0.2707,,,0.0,,,9.8132,,13.888,,20.82,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.733,,20.541,,5.9992,,,,-2.6007,,,,,50
2012-03-28 01:08:00,,0.0,,,0.4964,0.1128,,,0.6091999999999999,,,0.0,,,9.7022,,13.888,,20.82,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.744,,20.574,,5.8064,,,,-2.4833,,,,,50
2012-03-28 01:09:00,,0.0,,,0.3383999999999999,-0.6769,,,-0.3383999999999999,,,0.0,,,9.6103,,13.888,,20.809,0.0066,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.764,,20.585,,5.5808,,,,-2.6343,,,,,50
2012-03-28 01:10:00,,0.0,,,0.3609999999999999,0.3609999999999999,,,0.7219999999999999,,,0.0,,,9.5617,,13.889,,20.807,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,33.987,,20.797,,20.599,,5.4953,,,,-2.9027,,,,,50
2012-03-28 01:11:00,,0.0,,,0.2933,-0.2707,,,0.0225999999999999,,,0.0,,,9.5901,,13.889,,20.807,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.831,,20.583,,5.4939,,,,-3.0202,,,,,50
2012-03-28 01:12:00,,0.0,,,0.2933,-0.7896999999999998,,,-0.4964,,,0.0,,,9.587,,13.888,,20.801,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.822,,20.497,,5.5095,,,,-3.1712,,,,,50
2012-03-28 01:13:00,,0.0,,,0.2707,-0.9476,,,-0.6767999999999998,,,0.0,,,9.6522,,13.889,,20.795,0.0067999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.793,,20.392,,5.5874,,,,-3.2215,,,,,50
2012-03-28 01:14:00,,0.0,,,0.3835,-0.1579,,,0.2255999999999999,,,0.0,,,9.8786,,13.888,,20.795,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.755,,20.321,,5.7588,,,,-3.0873,,,,,50
2012-03-28 01:15:00,,0.0,,,0.4511999999999999,-0.2707999999999999,,,0.1804999999999999,,,0.0,,,10.108,,13.889,,20.783,0.0066,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.741,,20.339,,5.8572,,,,-2.9363,,,,,50
2012-03-28 01:16:00,,0.0,,,0.4287,-0.3383999999999999,,,0.0902,,,0.0,,,10.131,,13.888,,20.782,0.0064,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.77,,20.408,,5.816,,,,-2.6846,,,,,50
2012-03-28 01:17:00,,0.0,,,0.4061,-0.0903,,,0.3159,,,0.0,,,10.09,,13.888,,20.774,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.789,,20.436,,5.7688,,,,-2.6511,,,,,50
2012-03-28 01:18:00,,0.0,,,0.3836,-0.4061,,,-0.0225999999999999,,,0.0,,,10.006,,13.888,,20.77,0.0066,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.795,,20.464,,5.7038,,,,-2.6511,,,,,50
2012-03-28 01:19:00,,0.0,,,0.4511999999999999,-0.1353999999999999,,,0.3159,,,0.0,,,9.9409,,13.889,,20.767,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.793,,20.507,,5.5593,,,,-2.5168,,,,,50
2012-03-28 01:20:00,,0.0,,,0.3609999999999999,-0.1128,,,0.2482,,,0.0,,,9.9094,,13.889,,20.757,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.774,,20.531,,5.4919,,,,-2.3826,,,,,50
2012-03-28 01:21:00,,0.0,,,0.3609999999999999,-0.2933,,,0.0676999999999999,,,0.0,,,9.8713,,13.889,,20.757,0.0067999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.771,,20.536,,5.3937,,,,-2.2316,,,,,50
2012-03-28 01:22:00,,0.0,,,0.3836,-0.2482,,,0.1353999999999999,,,0.0,,,9.7941,,13.888,,20.754,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.759,,20.513,,5.2622,,,,-2.349,,,,,50
2012-03-28 01:23:00,,0.0,,,0.4511999999999999,-0.2707,,,0.1804999999999999,,,0.0,,,9.6864,,13.889,,20.744,0.0067999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.732,,20.462,,5.1472,,,,-2.6007,,,,,50
2012-03-28 01:24:00,,0.0,,,0.3836,-0.1579,,,0.2255999999999999,,,0.0,,,9.5697,,13.889,,20.744,0.0067999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.711,,20.421,,5.0008,,,,-2.7517,,,,,50
2012-03-28 01:25:00,,0.0,,,0.4512999999999999,-0.2482,,,0.2031,,,0.0,,,9.4959,,13.889,,20.744,0.0064999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,-99999.0,,20.706,,20.396,,4.8828,,,,-3.0202,,,,,50
