measured_on,ac_current__411,ac_current__427,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__407,ac_power__423,ac_power__752,ac_voltage__410,ac_voltage__426,ac_volts__757,ambient_temp__412,ambient_temp__428,ambient_temp__759,das_battery_voltage__434,das_battery_voltage__769,das_temp__433,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__409,dc_pos_current__425,dc_pos_current__754,dc_pos_voltage__408,dc_pos_voltage__424,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__406,dc_power__422,dc_power__751,inverter_temp_2__770,inverter_temp__416,inverter_temp__432,inveter_temp__763,module_temp_1__413,module_temp_1__429,module_temp_1__760,module_temp_2__414,module_temp_2__430,module_temp_2__761,module_temp_3__415,module_temp_3__431,module_temp_3__762,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__421,poa_irradiance__750,system_id
2013-04-09 00:22:00,,,0.0,0.4289,0.0676999999999999,,,0.4965999999999999,,,0.0,,,-3.039,,13.935,,18.965,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.826,,,18.55,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:23:00,,,0.0,0.2708999999999999,-0.6545999999999998,,,-0.3836999999999999,,,0.0,,,-3.0209,,13.935,,18.95,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.916,,,18.638,,,-99999.0,,,,,,,0.2853999999999999,50
2013-04-09 00:24:00,,,0.0,0.3386,-0.4289,,,-0.0903,,,0.0,,,-3.0893,,13.937,,18.938,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.002,,,18.706,,,-99999.0,,,,,,,0.2182999999999999,50
2013-04-09 00:25:00,,,0.0,0.4062999999999999,0.0676999999999999,,,0.4739999999999999,,,0.0,,,-3.057,,13.937,,18.927,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.037,,,18.713,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:26:00,,,0.0,0.4965999999999999,-0.158,,,0.3386,,,0.0,,,-3.0558,,13.938,,18.92,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.033,,,18.688,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:27:00,,,0.0,0.316,-0.2934999999999999,,,0.0225999999999999,,,0.0,,,-3.0553,,13.937,,18.912,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.02,,,18.679,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:28:00,,,0.0,0.4515,0.4965999999999999,,,0.9481,,,0.0,,,-3.0501,,13.937,,18.9,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,29.781,,,18.977,,,18.643,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:29:00,,,0.0,0.4515,-0.2257,,,0.2257,,,0.0,,,-3.0495,,13.938,,18.893,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.99,,,18.651,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:30:00,,,0.0,0.3837999999999999,-0.1355,,,0.2482999999999999,,,0.0,,,-3.117,,13.939,,18.886,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.068,,,18.683,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:31:00,,,0.0,0.4062999999999999,-0.1353999999999999,,,0.2708999999999999,,,0.0,,,-3.1529,,13.938,,18.876,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.119,,,18.701,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:32:00,,,0.0,0.4741,0.5191999999999999,,,0.9933,,,0.0,,,-3.1345,,13.939,,18.872,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,29.588,,,19.151,,,18.748,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:33:00,,,0.0,0.5191999999999999,0.1353999999999999,,,0.6545999999999998,,,0.0,,,-3.1087,,13.94,,18.864,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.166,,,18.793,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:34:00,,,0.0,0.3612,-0.6545999999999998,,,-0.2934999999999999,,,0.0,,,-3.1691,,13.939,,18.858,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.187,,,18.823,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:35:00,,,0.0,0.3612,-0.0451999999999999,,,0.316,,,0.0,,,-3.2534,,13.939,,18.852,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.15,,,18.792,,,-99999.0,,,,,,,0.1343,50
2013-04-09 00:36:00,,,0.0,0.5418,0.3386,,,0.8803999999999998,,,0.0,,,-3.287,,13.94,,18.849,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,33.032,,,19.091,,,18.722,,,-99999.0,,,,,,,-0.0671999999999999,50
2013-04-09 00:37:00,,,0.0,0.5191999999999999,-0.0451999999999999,,,0.4741,,,0.0,,,-3.302,,13.94,,18.84,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.058,,,18.681,,,-99999.0,,,,,,,-0.0504,50
2013-04-09 00:38:00,,,0.0,0.4515,-0.0451999999999999,,,0.4062999999999999,,,0.0,,,-3.366,,13.94,,18.837,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.085,,,18.722,,,-99999.0,,,,,,,0.0504,50
2013-04-09 00:39:00,,,0.0,0.4289,-0.2708999999999999,,,0.158,,,0.0,,,-3.3824,,13.94,,18.828,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.122,,,18.765,,,-99999.0,,,,,,,0.0671999999999999,50
2013-04-09 00:40:00,,,0.0,0.4289,-0.3612,,,0.0676999999999999,,,0.0,,,-3.3879,,13.94,,18.828,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.163,,,18.799,,,-99999.0,,,,,,,0.1847,50
2013-04-09 00:41:00,,,0.0,0.3837999999999999,-0.2708999999999999,,,0.1129,,,0.0,,,-3.4446,,13.941,,18.822,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.179,,,18.804,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:42:00,,,0.0,0.3837999999999999,-0.2257,,,0.158,,,0.0,,,-3.4936,,13.941,,18.816,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.144,,,18.748,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:43:00,,,0.0,0.3837999999999999,-0.1129,,,0.2708999999999999,,,0.0,,,-3.454,,13.941,,18.816,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,19.089,,,18.671,,,-99999.0,,,,,,,0.1511,50
2013-04-09 00:44:00,,,0.0,0.3612,-0.4515,,,-0.0903,,,0.0,,,-3.5083,,13.94,,18.805,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.979,,,18.608,,,-99999.0,,,,,,,0.1343,50
2013-04-09 00:45:00,,,0.0,0.3837999999999999,-0.2708999999999999,,,0.1129,,,0.0,,,-3.5664,,13.94,,18.803,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.927,,,18.576,,,-99999.0,,,,,,,0.0335999999999999,50
2013-04-09 00:46:00,,,0.0,0.4062999999999999,-0.158,,,0.2482999999999999,,,0.0,,,-3.5728,,13.941,,18.8,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.918,,,18.549,,,-99999.0,,,,,,,0.0335999999999999,50
2013-04-09 00:47:00,,,0.0,0.4289,-0.0225999999999999,,,0.4062999999999999,,,0.0,,,-3.6081,,13.941,,18.792,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.894,,,18.502,,,-99999.0,,,,,,,-0.1343,50
2013-04-09 00:48:00,,,0.0,0.4062999999999999,-0.1806,,,0.2257,,,0.0,,,-3.6589,,13.94,,18.79,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.86,,,18.451,,,-99999.0,,,,,,,-0.1174999999999999,50
2013-04-09 00:49:00,,,0.0,0.4965999999999999,0.5418,,,1.0384,,,0.0,,,-3.6861,,13.941,,18.78,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,25.857,,,18.831,,,18.394,,,-99999.0,,,,,,,-0.1847,50
2013-04-09 00:50:00,,,0.0,0.5191999999999999,0.2257,,,0.7449,,,0.0,,,-3.7023,,13.941,,18.779,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.819,,,18.383,,,-99999.0,,,,,,,-0.1847,50
2013-04-09 00:51:00,,,0.0,0.4062999999999999,-0.158,,,0.2482999999999999,,,0.0,,,-3.6683,,13.941,,18.771,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.763,,,18.331,,,-99999.0,,,,,,,-0.1511,50
2013-04-09 00:52:00,,,0.0,0.4741,0.2031999999999999,,,0.6772,,,0.0,,,-3.6712,,13.941,,18.766,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.658,,,18.251,,,-99999.0,,,,,,,-0.1678999999999999,50
2013-04-09 00:53:00,,,0.0,0.316,-0.5191999999999999,,,-0.2031999999999999,,,0.0,,,-3.5886,,13.941,,18.757,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.589,,,18.175,,,-99999.0,,,,,,,-0.1678999999999999,50
2013-04-09 00:54:00,,,0.0,0.2708999999999999,-0.6772,,,-0.4062999999999999,,,0.0,,,-3.5489,,13.941,,18.751,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.58,,,18.181,,,-99999.0,,,,,,,0.0839,50
2013-04-09 00:55:00,,,0.0,0.2934999999999999,-0.4289,,,-0.1353999999999999,,,0.0,,,-3.4961,,13.941,,18.743,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.617,,,18.256,,,-99999.0,,,,,,,0.1343,50
2013-04-09 00:56:00,,,0.0,0.4289,0.4515,,,0.8803999999999998,,,0.0,,,-3.4401,,13.942,,18.735,0.01,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,29.202,,,18.633,,,18.323,,,-99999.0,,,,,,,0.1678999999999999,50
2013-04-09 00:57:00,,,0.0,0.4062999999999999,-0.4515,,,-0.0451999999999999,,,0.0,,,-3.497,,13.943,,18.729,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.664,,,18.388,,,-99999.0,,,,,,,0.2015,50
2013-04-09 00:58:00,,,0.0,0.3612,-0.3386,,,0.0225999999999999,,,0.0,,,-3.5099,,13.943,,18.719,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.722,,,18.446,,,-99999.0,,,,,,,0.2349999999999999,50
2013-04-09 00:59:00,,,0.0,0.4515,-0.2708999999999999,,,0.1806,,,0.0,,,-3.5915,,13.944,,18.712,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.71,,,18.423,,,-99999.0,,,,,,,0.2015,50
2013-04-09 01:00:00,,,0.0,0.5418,0.2031999999999999,,,0.7449,,,0.0,,,-3.7627,,13.943,,18.706,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,35.776,,,18.625,,,18.331,,,-99999.0,,,,,,,0.2015,50
2013-04-09 01:01:00,,,0.0,0.4289,-0.316,,,0.1129,,,0.0,,,-3.8666,,13.944,,18.695,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.5,,,18.189,,,-99999.0,,,,,,,0.1007,50
2013-04-09 01:02:00,,,0.0,0.3386,-0.2031999999999999,,,0.1353999999999999,,,0.0,,,-3.8513,,13.944,,18.687,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.411,,,18.065,,,-99999.0,,,,,,,-0.0839,50
2013-04-09 01:03:00,,,0.0,0.6095,0.158,,,0.7674999999999998,,,0.0,,,-3.8355,,13.943,,18.679,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,36.542,,,18.383,,,18.011,,,-99999.0,,,,,,,-0.2015,50
2013-04-09 01:04:00,,,0.0,0.3386,-0.1806,,,0.158,,,0.0,,,-3.7751,,13.944,,18.67,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.39,,,18.012,,,-99999.0,,,,,,,-0.1678999999999999,50
2013-04-09 01:05:00,,,0.0,0.3386,-0.1806,,,0.158,,,0.0,,,-3.6982,,13.945,,18.659,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.43,,,18.066,,,-99999.0,,,,,,,-0.1343,50
2013-04-09 01:06:00,,,0.0,0.4062999999999999,-0.2031999999999999,,,0.2031999999999999,,,0.0,,,-3.8279,,13.944,,18.651,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.458,,,18.139,,,-99999.0,,,,,,,-0.1007,50
2013-04-09 01:07:00,,,0.0,0.2482999999999999,-0.7224,,,-0.4741,,,0.0,,,-3.9025,,13.943,,18.638,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.467,,,18.176,,,-99999.0,,,,,,,-0.1174999999999999,50
2013-04-09 01:08:00,,,0.0,0.3837999999999999,0.0451999999999999,,,0.4289,,,0.0,,,-4.0068,,13.945,,18.63,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.445,,,18.174,,,-99999.0,,,,,,,-0.1343,50
2013-04-09 01:09:00,,,0.0,0.2708999999999999,-0.5418,,,-0.2708999999999999,,,0.0,,,-3.9858,,13.945,,18.622,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.405,,,18.141,,,-99999.0,,,,,,,-0.1174999999999999,50
2013-04-09 01:10:00,,,0.0,0.316,-0.2708999999999999,,,0.0451999999999999,,,0.0,,,-3.9227,,13.946,,18.612,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.373,,,18.104,,,-99999.0,,,,,,,-0.1174999999999999,50
2013-04-09 01:11:00,,,0.0,0.2257,-0.5643,,,-0.3386,,,0.0,,,-3.8937,,13.946,,18.599,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.371,,,18.093,,,-99999.0,,,,,,,-0.0335999999999999,50
2013-04-09 01:12:00,,,0.0,0.2257,-0.7901,,,-0.5644,,,0.0,,,-3.9194,,13.946,,18.594,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.387,,,18.098,,,-99999.0,,,,,,,0.1678999999999999,50
2013-04-09 01:13:00,,,0.0,0.3386,-0.2934999999999999,,,0.0451999999999999,,,0.0,,,-4.0399,,13.946,,18.586,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.359,,,18.066,,,-99999.0,,,,,,,0.1007,50
2013-04-09 01:14:00,,,0.0,0.4289,-0.1806,,,0.2482999999999999,,,0.0,,,-4.0633,,13.946,,18.574,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.319,,,18.001,,,-99999.0,,,,,,,0.0335999999999999,50
2013-04-09 01:15:00,,,0.0,0.3837999999999999,-0.7224,,,-0.3386,,,0.0,,,-4.0801,,13.946,,18.562,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.293,,,17.937,,,-99999.0,,,,,,,0.2015,50
2013-04-09 01:16:00,,,0.0,0.2934999999999999,-0.2482999999999999,,,0.0451999999999999,,,0.0,,,-4.085,,13.947,,18.553,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.275,,,17.921,,,-99999.0,,,,,,,0.2015,50
2013-04-09 01:17:00,,,0.0,0.2257,-0.7901,,,-0.5643,,,0.0,,,-4.1123,,13.946,,18.54,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.236,,,17.885,,,-99999.0,,,,,,,0.2015,50
2013-04-09 01:18:00,,,0.0,0.3386,-0.7449,,,-0.4062999999999999,,,0.0,,,-4.1263,,13.947,,18.531,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.172,,,17.829,,,-99999.0,,,,,,,0.084,50
2013-04-09 01:19:00,,,0.0,0.4741,-0.3386,,,0.1353999999999999,,,0.0,,,-4.0866,,13.947,,18.52,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.174,,,17.829,,,-99999.0,,,,,,,0.0,50
2013-04-09 01:20:00,,,0.0,0.4741,-0.5191999999999999,,,-0.0451999999999999,,,0.0,,,-4.0988,,13.948,,18.508,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.197,,,17.868,,,-99999.0,,,,,,,-0.0504,50
2013-04-09 01:21:00,,,0.0,0.4062999999999999,0.1353999999999999,,,0.5418,,,0.0,,,-4.0891,,13.949,,18.497,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.203,,,17.887,,,-99999.0,,,,,,,-0.1343,50
2013-04-09 01:22:00,,,0.0,0.1129,-0.8126999999999999,,,-0.6997999999999999,,,0.0,,,-4.0935,,13.948,,18.482,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.2,,,17.9,,,-99999.0,,,,,,,-0.1174999999999999,50
2013-04-09 01:23:00,,,0.0,0.2708999999999999,-0.7449,,,-0.4741,,,0.0,,,-4.2004,,13.95,,18.472,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.225,,,17.945,,,-99999.0,,,,,,,-0.0504,50
2013-04-09 01:24:00,,,0.0,0.4289,0.1129,,,0.5418,,,0.0,,,-4.1752,,13.948,,18.461,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.216,,,17.942,,,-99999.0,,,,,,,-0.1511,50
2013-04-09 01:25:00,,,0.0,0.3837999999999999,0.2031999999999999,,,0.5868999999999999,,,0.0,,,-4.1876,,13.95,,18.449,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.173,,,17.896,,,-99999.0,,,,,,,-0.0167999999999999,50
2013-04-09 01:26:00,,,0.0,0.4062999999999999,-0.158,,,0.2482999999999999,,,0.0,,,-4.3807,,13.95,,18.438,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.118,,,17.847,,,-99999.0,,,,,,,-0.084,50
2013-04-09 01:27:00,,,0.0,0.3612,-0.2031999999999999,,,0.158,,,0.0,,,-4.5631,,13.951,,18.424,0.0102,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,18.066,,,17.799,,,-99999.0,,,,,,,-0.0504,50
