measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1018,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__1136,dc_power__751,inv1_ac_power_kw__1019,inv1_ac_power_kw__1043,inv1_dc_current__1021,inv1_dc_current__1045,inv1_dc_power__1130,inv1_dc_power__1134,inv1_dc_voltage__1020,inv1_dc_voltage__1044,inv1_temp__1022,inv1_temp__1046,inv2_ac_power_kw__1023,inv2_ac_power_kw__1047,inv2_dc_current__1025,inv2_dc_current__1049,inv2_dc_power__1131,inv2_dc_power__1135,inv2_dc_voltage__1024,inv2_dc_voltage__1048,inv2_temp__1026,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-06-02 00:00:00,0.0,,,,,0.2929999999999999,-0.9241,,-0.6310999999999999,,,,0.0,,19.88,13.795,24.246,0.0,0.0,0.0054,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.667,23.491,16.244,,,-1294.2,,,,50
2011-06-02 00:01:00,0.0,,,,,0.4577,-0.3952999999999999,,0.0623999999999999,,,,0.0,,19.873,13.791,24.238,0.0,0.0,0.0051,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.636,23.451,16.359,,,-592.13,,,,50
2011-06-02 00:02:00,0.0,,,,,0.4282,0.0902,,0.5183999999999999,,,,0.0,,19.838,13.794,24.233,0.0,0.0,0.0048999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.614,23.414,16.474,,,-842.23,,,,50
2011-06-02 00:03:00,0.0,,,,,0.2929999999999999,-0.4959,,-0.2029,,,,0.0,,19.841,13.794,24.233,0.0,0.0,0.0058999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.599,23.391,16.6,,,-493.41,,,,50
2011-06-02 00:04:00,0.0,,,,,0.3831999999999999,-0.3831999999999999,,0.0,,,,0.0,,19.857,13.794,24.231,0.0,0.0,0.0054,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.588,23.379,16.678,,,-873.07,,,,50
2011-06-02 00:05:00,0.0,,,,,0.4733,-0.4733,,0.0,,,,0.0,,19.859,13.794,24.221,0.0,0.0,0.0051999999999999,-0.0020999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.567,23.367,16.7,,,-718.15,,,,50
2011-06-02 00:06:00,0.0,,,,,0.3381,-0.7889,,-0.4507999999999999,,,,0.0,,19.854,13.795,24.219,0.0,0.0,0.0058999999999999,-0.0064,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.564,23.36,16.704,,,-675.24,,,,50
2011-06-02 00:07:00,0.0,,,,,0.4733,-0.2929999999999999,,0.1802999999999999,,,,0.0,,19.842,13.794,24.219,0.0,0.0,0.0061,0.0041999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.563,23.358,16.729,,,-237.3,,,,50
2011-06-02 00:08:00,0.0,,,,,0.4507999999999999,0.5183999999999999,,0.9692,,,,0.0,,19.777,13.793,24.219,0.0,0.0,0.0048999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,33.281,23.559,23.36,16.634,,,43.272,,,,50
2011-06-02 00:09:00,0.0,,,,,0.4507999999999999,-0.5183999999999999,,-0.0675999999999999,,,,0.0,,19.876,13.795,24.219,0.0,0.0,0.0054999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,-99999.0,23.555,23.362,16.709,,,-811.94,,,,50
